identifier,headline,date,source,who_wrote_the_piece,subject,relevant_text,paragraphs,words,keywords
"TRV, 07T8MY",Travelers Named Noteworthy Company by DiversityInc,3-May-18,BW,"The Travelers Companies, Inc.",Award,"Sustaining eight employee-led diversity networks that help bring the power of diversity and inclusion to life through networking events, leadership development and community outreach. | “A diverse and inclusive workplace inspires fresh thinking, new ideas and innovation,” said Fred Colon, Chief Diversity & Inclusion Officer at Travelers. “Fostering a welcoming environment that brings together people with different backgrounds and perspectives creates a culture where employees feel valued, respected and supported. As a result, they feel empowered, and the business benefits from an engaged workforce.” | Travelers Named Noteworthy Company by DiversityInc  Thursday, May 03, 2018 01:02:00 PM (GMT) | The Travelers Companies, Inc. (NYSE: TRV) today announced that it has again been recognized for its commitment to workplace diversity and named a Noteworthy Company by DiversityInc. | To be considered for the list, companies must complete an extensive survey that measures talent pipeline and development, leadership accountability and supplier diversity. More than 1,800 companies participated in this year’s survey, and only 33 received distinction as a Noteworthy Company. | Conducting a facilitator-led session for all employees, regardless of position, to learn what the terms “diversity” and “inclusion” mean for Travelers. The session provides opportunities to explore personal attitudes toward differences and understand how they affect interactions, decisions and behaviors. | For more information about diversity at Travelers, visit travelers.com/diversity.",7,"24, 59, 13, 27, 41, 40, 9","diversity, Diversity and Inclusion, Diversity & Inclusion"
"TRV, TRV",Travelers Named to 2014 Dow Jones Sustainability Index,9-Oct-14,BW,"The Travelers Companies, Inc.","Award, Product/Service","The company also emphasizes employee development, a factor in the DJSI assessment, through its classroom programs and workshops, as well as its Diversity Networks, a set of voluntary groups dedicated to fostering a diverse and inclusive work environment for all employees.",1,41,diversity
TRV,Travelers Named to 2015 Dow Jones Sustainability Index,29-Sep-15,BW,"The Travelers Companies, Inc.",Award,"The company also emphasizes employee development, a factor in the DJSI assessment, through its classroom programs and workshops, as well as its Diversity Networks, a set of voluntary groups dedicated to fostering a diverse and inclusive work environment for all employees.",1,41,diversity
"TRV, 0DK8QT",Travelers Named to 2016 Dow Jones Sustainability Index,19-Sep-16,BW,"The Travelers Companies, Inc.",Award,"The company also emphasizes employee development, a factor in the DJSI assessment, through its classroom programs and workshops, as well as its Diversity Networks, a set of voluntary groups dedicated to fostering a diverse and inclusive work environment for all employees.",1,41,diversity
TRV,Travelers Named to 2017 Dow Jones Sustainability Index,25-Oct-17,BW,"The Travelers Companies, Inc.",Award,"Hiring and developing a diverse and sustainable workforce, including through eight Diversity Networks, leadership and development programs, and entry-level diversity recruiting programs. | Ensuring a diverse Board in terms of gender, ethnicity, experience and skills. In accordance with the Company’s Governance Guidelines, in selecting future director nominees, the Board considers, among other criteria, diversity of viewpoints, background, experience and other demographics.",2,"22, 38",diversity
TRV,Travelers Named to Forbes' List of America's Best Employers for Diversity,16-Jan-19,BW,"The Travelers Companies, Inc.",Product/Service,"In collaboration with the analytics firm Statista, Forbes determined the list of America’s Best Employers for Diversity based on an independent survey of people working for companies with 1,000 or more U.S. employees. Survey questions were related to age, gender equality, ethnicity, disability, LGBTQ+ and general diversity. Other factors considered in the ranking were the companies’ percentage of women among the top executives and on the board of directors; level of management position responsible for diversity; and frequency of proactive communications related to diversity. | For more information about diversity and inclusion at Travelers, visit travelers.com/diversity. | “Ensuring a workplace where our employees feel valued, respected and supported — and are in turn empowered — is a business imperative for us,” said Fred Colon, Chief Diversity & Inclusion Officer at Travelers. “It’s an honor to be recognized for our commitment to fostering a diverse and inclusive environment.” | Travelers Named to Forbes’ List of America’s Best Employers for Diversity  Wednesday, January 16, 2019 02:00:00 PM (GMT) | The Travelers Companies, Inc. (NYSE: TRV) today announced that it has been named one of America’s Best Employers for Diversity by Forbes. The 2019 list features the top 500 companies as decided by a survey of more than 50,000 Americans. | Travelers has taken many steps to support its diverse and inclusive culture, including adding an inclusive leadership objective to all managers’ performance objectives, fostering partnerships with diverse professional organizations, sustaining eight employee-led diversity networks and conducting an interactive diversity education program to help employees better understand how to leverage differences for shared success.",6,"84, 11, 50, 18, 40, 53","Diversity & Inclusion, diversity, Diversity and Inclusion, gender equality"
TRV,Travelers Names Yafit Cohn First Chief Sustainability Officer,15-Aug-19,BW,"The Travelers Companies, Inc.","Personnel, Corporate Social Responsibility","Under Cohn’s leadership, Travelers recently launched a new sustainability website, which addresses 16 topics that the company has identified as its key drivers of sustained value: Business Strategy & Competitive Advantages; Capital & Risk Management; Climate Strategy; Community; Customer Experience; Data Privacy & Cybersecurity; Disaster Preparedness & Response; Diversity & Inclusion; Eco-Efficient Operations; Ethics & Values; Governance; Human Capital Management; Innovation; Investment Management; Public Policy; and Safety & Health.",1,69,Diversity & Inclusion
TRV,Travelers Publishes Its 2019 Sustainability Report,23-Jun-20,BW,"The Travelers Companies, Inc.",Corporate Social Responsibility,The report provides an in-depth review of the 16 topics that Travelers has identified as its key drivers of sustained value: Business Strategy & Competitive Advantages; Capital & Risk Management; Climate Strategy; Community; Customer Experience; Data Privacy & Cybersecurity; Disaster Preparedness & Response; Diversity & Inclusion; Eco-Efficient Operations; Ethics & Values; Governance Practices; Human Capital Management; Innovation; Investment Management; Public Policy; and Safety & Health. | Diversity & Inclusion,2,"65, 3",Diversity & Inclusion
TRV,Travelers Recognised for Diverse and Inclusive Hiring Practices,11-Oct-18,BW,"The Travelers Companies, Inc.",Award,"“If everyone in the office was from a similar background with similar perspectives, we’d miss out on the fresh thinking, new ideas and innovation that diversity inspires,” said Ann O’Brien, Second Vice President and Head of Human Resources for Travelers Europe. “We are proud that our work to prioritise diversity and inclusion has received the Clear Assured accreditation, and we remain committed to building upon our culture and hiring practices to promote an environment where employees from all backgrounds feel valued, respected and supported.” | To attain Clear Assured status, a company must undergo an extensive self-assessment that measures its existing hiring practices across four areas: policies and procedures, finding talent, assessing talent and retaining talent. Companies that gain accreditation can then partner with the Clear Company to create custom processes and participate in ongoing assessments to promote diversity and inclusion.",2,"84, 56",Diversity and Inclusion
"TRV, TRV",Travelers Recognized for Commitment to Diversity,5-May-14,BW,"The Travelers Companies, Inc.","Award, Survey","Travelers (NYSE: TRV) today announced it has been selected as one of DiversityInc magazine’s 25 Noteworthy Companies. This is the second consecutive year Travelers has been recognized for its diversity and inclusion efforts, and was selected from more than 1,000 participating companies. Recognition is based on an annual survey by DiversityInc that measures CEO commitment, human capital, corporate and organizational communications and supplier diversity. | “We strive to incorporate diversity into everything we do at Travelers, and we are honored to be recognized by DiversityInc for our continued efforts,” said Joelle Murchison, Vice President of Enterprise Diversity and Inclusion at Travelers. “A commitment to diversity and inclusion is imperative to our corporate culture, the success of our business and is part of what makes Travelers a great place to work. It is an effort that is promoted and supported throughout all levels of our organization.” | Travelers Recognized for Commitment to Diversity  Monday, May 05, 2014 11:00:00 AM (GMT) | Named one of DiversityInc’s 25 Noteworthy Companies for second consecutive year | Diversity takes shape in many different ways at Travelers, including: | Launching employee-led diversity networks focused on the attraction, retention and development of all Travelers employees, many of whom are engaged by the company’s leaders to influence business strategy. More than 5,000 employees have joined at least one of the Diversity Networks to date, more than double what most employers see according to a study conducted by Mercer on employee resource groups. | Learn more about DiversityInc’s  survey, and for more information about diversity at Travelers, visit travelers.com/Diversity.",7,"64, 80, 13, 11, 10, 61, 15","diversity, Diversity and Inclusion"
TRV,Travelers Recognized for Diverse and Inclusive Culture,3-May-17,BW,"The Travelers Companies, Inc.",Award,"The company’s diversity and inclusion efforts reach employees and the community in a number of ways, including: | “Having an environment of total inclusion is essential to our business,” said Fred Colon, Chief Diversity & Inclusion Officer at Travelers. “We’re focused on attracting and retaining the best possible talent, and this recognition speaks to our level of commitment to fostering a diverse, inclusive and engaged workforce.” | Named a Noteworthy Company by DiversityInc for fifth consecutive year | The Travelers Companies, Inc. (NYSE: TRV) today announced that it has been named to the list of Noteworthy Companies by DiversityInc for the fifth consecutive year. Companies are chosen based on an annual survey that measures talent pipeline and development, leadership accountability and supplier diversity. More than 1,800 companies participated in this year’s survey. | Employee-led diversity networks focused on attracting, retaining and developing all Travelers employees. | Appreciating Differences, a live half-day diversity education training program that all employees attend to examine their personal biases and engage in learning strategies to become diversity change agents. | For more information about diversity at Travelers, visit travelers.com/diversity. To learn more about the DiversityInc survey, click here.",7,"17, 48, 10, 54, 12, 28, 18","diversity, Diversity and Inclusion, Diversity & Inclusion"
TRV,Travelers Recognized for Diverse and Inclusive Culture,24-Feb-20,BW,"The Travelers Companies, Inc.",Award,"For more information about diversity and inclusion at Travelers, visit travelers.com/diversity. | “We’re focused on creating a workplace that brings together people with different backgrounds and ensuring that our employees feel valued, respected, supported and empowered,” said Fred Colon, Chief Diversity & Inclusion Officer at Travelers. “From our hiring efforts to our training and development programs, we’re fostering an inclusive culture where all employees have the opportunity to thrive.” | Diversity Networks:  The company supports eight Diversity Networks, which are employee-led groups focused on attracting, retaining and developing all employees through networking, mentorship and community volunteer opportunities. Its LGBT & Allies network was launched in 2012 to raise awareness of LGBT-related issues through education, networking and business initiatives.  | Appreciating Differences: Travelers requires all employees to complete an interactive diversity education program to help them better understand how to leverage differences for shared success.  | Inclusive Leadership Performance Objectives: All managers’ annual performance objectives include two diversity-related goals: to purposefully foster a work environment where all employees are included and appreciated, and to attract, retain, engage and develop employees from all cultures and backgrounds.  | Diversity Speaks: The company sponsors events designed to create a culture that embraces the power of difference. The events feature employees and guest speakers who share personal stories and provide different experiences and viewpoints.",6,"11, 57, 48, 25, 39, 34","diversity, Diversity and Inclusion, Diversity & Inclusion"
TRV,Travelers Reports First Quarter 2020 Net Income per Diluted Share of $2.33 and Return on Equity of 9.4%,21-Apr-20,BW,"The Travelers Companies, Inc.","Webcast, Conference Call, Earnings","the Company’s outlook and its future results of operations and financial condition (including, among other things, anticipated premium volume, premium rates, renewal premium changes, underwriting margins and underlying underwriting margins, net and core income, investment income and performance, loss costs, return on equity, core return on equity and expected current returns, and combined ratios and underlying combined ratios); the impact of COVID-19 and related economic conditions, including the Company’s assessment of the vulnerability of certain categories of investments to the economic disruptions associated with COVID-19; share repurchase plans; future pension plan contributions; the sufficiency of the Company’s asbestos and other reserves; the impact of emerging claims issues as well as other insurance and non-insurance litigation; the potential benefit associated with the Company’s ability to recover on its subrogation claims; the cost and availability of reinsurance coverage; catastrophe losses; the impact of investment (including changes in interest rates), economic (including inflation, changes in tax law, changes in commodity prices and fluctuations in foreign currency exchange rates) and underwriting market conditions; strategic and operational initiatives to improve profitability and competitiveness; the Company’s competitive advantages; new product offerings; the impact of new or potential regulations imposed or to be imposed by the United States or other nations, including tariffs or other barriers to international trade; and the impact of developments in the tort environment, such as increased attorney involvement in insurance claims and legislation allowing victims of sexual abuse to file or proceed with claims that otherwise would have been time-barred.",1,248,sexual abuse
TRV,Travelers Reports Record Net and Core Income per Diluted Share in Fourth Quarter 2019,23-Jan-20,BW,"The Travelers Companies, Inc.","Webcast, Conference Call, Earnings, Dividend","the Company’s outlook and its future results of operations and financial condition (including, among other things, anticipated premium volume, premium rates, renewal premium changes, underwriting margins and underlying underwriting margins, net and core income, investment income and performance, loss costs, return on equity, core return on equity and expected current returns, and combined ratios and underlying combined ratios); share repurchase plans; future pension plan contributions; the sufficiency of the Company’s asbestos and other reserves; the impact of emerging claims issues as well as other insurance and non-insurance litigation; the potential benefit associated with the Company’s ability to recover on its subrogation claims; the cost and availability of reinsurance coverage; catastrophe losses; the impact of investment (including changes in interest rates), economic (including inflation, changes in tax law, changes in commodity prices and fluctuations in foreign currency exchange rates) and underwriting market conditions; strategic and operational initiatives to improve profitability and competitiveness; the Company’s competitive advantages; new product offerings; the impact of new or potential regulations imposed or to be imposed by the United States or other nations, including tariffs or other barriers to international trade; and the impact of developments in the tort environment, such as increased attorney involvement in insurance claims and legislation allowing victims of sexual abuse to file or proceed with claims that otherwise would have been time-barred.",1,221,sexual abuse
TRV,"Travelers Reports Second Quarter 2019 Net Income per Diluted Share of $2.10, up 9%, and Return on Equity of 9.0%",23-Jul-19,BW,"The Travelers Companies, Inc.","Webcast, Conference Call, Earnings",the impact of legislation enacted or to be enacted by states allowing victims of sexual abuse to file or proceed with claims that otherwise would have been time-barred.,1,28,sexual abuse
TRV,"Travelers Reports Strong First Quarter 2019 Net Income per Diluted Share of $2.99, up 24%, and Return on Equity of 13.5%",18-Apr-19,BW,"The Travelers Companies, Inc.","Dividend, Earnings, Conference Call, Webcast",the impact of legislation enacted or to be enacted by states allowing victims of sexual abuse to file or proceed with claims that otherwise would have been time-barred.,1,28,sexual abuse
TRV,Travelers Reports Third Quarter 2019 Net Income per Diluted Share of $1.50 and Return on Equity of 6.2%,22-Oct-19,BW,"The Travelers Companies, Inc.","Earnings, Conference Call, Webcast","the impact of developments in the tort environment, including legislation enacted or to be enacted by states allowing victims of sexual abuse to file or proceed with claims that otherwise would have been time-barred.",1,34,sexual abuse
TZOO,Travelzoo and Tina Brown Respond to News That Women Lose Ground on New Board Seats for First Time in 8 Years,21-Jun-17,PRN,Travelzoo,Human Interest Groups,"NEW YORK , June 21, 2017 /PRNewswire/ -- In response to the 2017 Board Monitor released yesterday by executive search firm Heidrick & Struggles showing that gender equality has taken a step back in the board rooms of Fortune 500 companies, Tina Brown CBE , creator of the Women in the World Summit, and Travelzoo's chairman Ralph Bartel expressed their regret and astonishment. Heidrick & Struggles' report found that last year the number of open board seats awarded to women declined for the first time since 2009. Travelzoo recently announced that is has become the only U.S. listed company to have 80% of its board of director seats held by women.",1,111,gender equality
TZOO,Travelzoo Partners with Lean In Canada to Advance Diversity and Inclusion in the Workplace,27-Jun-19,PRN,Travelzoo,"Contracts, Corporate Social Responsibility","""We are thrilled to be partnering with Lean In Canada,"" said Lara Barlow , General Manager of Travelzoo in Canada. ""Gender equality at work place continues to be an important issue, and one that we cannot wait to act on. At Travelzoo, we thrive to provide equal opportunities for all employees by creating an open-minded, inclusive and diverse working environment."" | ""We always look to partner with organizations that share our values, and we are very excited about partnering with Travelzoo,"" said Beverly Altberg, Board President of Lean In Canada. ""We love to work with companies that are committed to advancing gender equality and we look forward to supporting the team at Travelzoo in setting a high bar for the industry."" | ""We are proud of Travelzoo's track record around gender equality,"" added Barlow. ""We believe that a more diverse workforce will stimulate higher levels of creativity, and this will enable us to better serve our members with more inspiring ideas and irresistible travel offers."" | Travelzoo Partners with Lean In Canada to Advance Diversity and Inclusion in the Workplace   Thursday, June 27, 2019 04:30:00 PM (GMT) | TORONTO, June 27, 2019 /PRNewswire/ -- Travelzoo® (NASDAQ: TZOO), a global publisher of exclusive offers and experiences for members, has announced a new partnership with nonprofit organization Lean In Canada as part of its long-standing commitment to advancing diversity and inclusion in the workplace. | To support diversity and inclusion in the workplace, please join the Travelzoo family today! | Through its work with Lean In Canada, Travelzoo seeks to empower employees across its  Vancouver and Toronto offices with the advanced knowledge and tools needed to succeed in the workplace. This includes training for employees on topics such as unconscious bias, as well as participation in the Lean In Canada Mentorship Program which gives junior female employees at Travelzoo rare access to mentors in executive leadership roles in other industries, to encourage diversity of thought. | In May 2017, Travelzoo announced it had become the only U.S.-listed company to have 80% of its board seats held by women—the highest female-to-male ratio of any NASDAQ- or NYSE-listed company. This landmark news was marked by a panel discussion featuring Travelzoo's female board members and moderated by Tina Brown—an event that won Gold at the Stevie Awards for Women in Business later that year. Travelzoo's dedication to diversity continues with the announcement of its partnership with Lean In Canada. | partners-with-lean-in-canada-to-advance-diversity-and-inclusion-in-the-workplace-300876305.html",9,"60, 60, 43, 21, 44, 14, 75, 80, 1","diversity, Diversity and Inclusion, gender equality"
TFCFA,Twenty,"First Century Fox, Inc.  CtW Investment Group - Activist Campaign to Remove Directors Announced - 12",Oct,,,"On 10-12-2017, CtW Investment Group sent a letter to Twenty-First Century Fox, Inc.'s board and expressed  disappointment with the board's failure to address the ethics crisis perpetuated by the leadership of Fox News. CtW  requested the company to create a Corporate Responsibility and Compliance Committee which would review  human capital management practices at FOX and its subsidiaries, and to develop a board refreshment plan,  including Roderick Eddington's resignation, addition of two directors, reducing insiders to increase independence in  addition to increasing the board's gender diversity. CtW noted the financial, regulatory, and reputational costs  associated with the crisis, including the $50 million settlement paid to sexual harassment and discriminations claims  in FY2017, and criticized the company's lax corporate controls as well as the board's slow response to the scandal.  CtW said that it would be unable to support the re-election of the Audit Committee members if the company would  not commit to the suggested changes before 10-26-2017.",1,156,sexual harassment
TFCFA,Twenty,"First Century Fox, Inc.  CtW Investment Group - Company Makes Material Announcement Regarding Activist Campaign - 15",Nov,,,"On 10-12-2017, CtW Investment Group sent a letter to Twenty-First Century Fox, Inc.'s board and expressed  disappointment with the board's failure to address the ethics crisis perpetuated by the leadership of Fox News. CtW  requested the company to create a Corporate Responsibility and Compliance Committee which would review  human capital management practices at FOX and its subsidiaries, and to develop a board refreshment plan,  including Roderick Eddington's resignation, addition of two directors, reducing insiders to increase independence in  addition to increasing the board's gender diversity. CtW noted the financial, regulatory, and reputational costs  associated with the crisis, including the $50 million settlement paid to sexual harassment and discriminations claims  in FY2017, and criticized the company's lax corporate controls as well as the board's slow response to the scandal.  CtW said that it would be unable to support the re-election of the Audit Committee members if the company would  not commit to the suggested changes before 10-26-2017.",1,156,sexual harassment
"TFCFA, TFCF",TWENTY,"FIRST CENTURY FOX INVESTIGATION INITIATED BY FORMER LOUISIANA ATTORNEY GENERAL  Kahn Swick & Foti, LLC Investigates the Off... - 31-Mar",17,"Kahn Swick & Foti, LLC",,"Throughout 2016, a series of high-profile sexual harassment complaints were lodged against former head of Fox News Roger Ailes and other Fox executives, resulting in litigation and/or significant settlements paid by Fox, including sexual harassment lawsuits filed by former Fox News anchor Gretchen Carlson and former The Five host Andrea Tantaros . The events culminated with Mr. Ailes resignation on  July 21, 2016 and, more recently, with an ongoing grand jury investigation being brought by the U.S. Attorney's office for the Southern District of New York .",1,87,sexual harassment
"TFCFA, TFCF",TWENTY,"FIRST CENTURY FOX INVESTIGATION INITIATED by Former Louisiana Attorney General Kahn Swick & Foti, LLC Investigates the Offic... - 14-Apr",17,"Kahn Swick & Foti, LLC",Lawsuit,"Throughout 2016, a series of high-profile sexual harassment complaints were lodged against former head of Fox News Roger Ailes and other Fox executives, resulting in litigation and/or significant settlements paid by Fox, including sexual harassment lawsuits filed by former Fox News anchor Gretchen Carlson and former The Five host Andrea Tantaros. The events culminated with Mr. Ailes resignation on July 21, 2016 and, more recently, an ongoing grand jury investigation by the U.S. Attorney’s office for the Southern District of New York. | Then, on April 3, 2017, an additional lawsuit was filed by Fox News contributor Julie Roginsky against Ailes for sexual harassment and against Ailes and other executives for retaliation for raising the issue. | Additionally, on April 1, 2017, The New York Times  reported that Fox paid $13 million to settle sexual harassment allegations against Bill O’Reilly, host of Fox’s No. 1 program The O’Reilly Factor, raised by five women, two of which came after Ailes resigned in 2016. Following this report, more than 60 advertisers suspended ads from O’Reilly’s show.",3,"82, 33, 57",sexual harassment
"TFCFA, TFCF",TWENTY,"FIRST CENTURY FOX INVESTIGATION INITIATED by Former Louisiana Attorney General Kahn Swick & Foti, LLC Investigates the Offic... - 17-Mar",17,"Kahn Swick & Foti, LLC",Lawsuit,"Throughout 2016, a series of high-profile sexual harassment complaints were lodged against former head of Fox News Roger Ailes and other Fox executives, resulting in litigation and/or significant settlements paid by Fox, including sexual harassment lawsuits filed by former Fox News anchor Gretchen Carlson and former The Five host Andrea Tantaros. The events culminated with Mr. Ailes resignation on July 21, 2016 and, more recently, with an ongoing grand jury investigation being brought by the U.S. Attorney’s office for the Southern District of New York.",1,85,sexual harassment
"TFCFA, TFCF",TWENTY,"FIRST CENTURY FOX INVESTIGATION INITIATED by Former Louisiana Attorney General Kahn Swick & Foti, LLC Investigates the Offic... - 17-Nov",17,"Kahn Swick & Foti, LLC",Lawsuit,"This revelation comes on the heels of a broad range of complaints of sexual harassment and discrimination over the years made against former Fox executives and employees, including former head of Fox News Roger Ailes and Bill O’Reilly, host of The O’Reilly Factor, which resulted in negative publicity, litigation against the Company and significant settlements paid out by the Company to resolve some of the claims, totaling a reported $85 million, as well as the departure of key executives and personalities.",1,81,sexual harassment
TWTR,"Twitter, Inc.(TWTR",US) Schedules Annual General Meeting for 20-May-2019 330 PM ET,8,,,,0,0,
USB,U.S. Bank Announces Retirements of Bill Parker and Jennie Carlson,4-May-18,BW,U.S. Bank,Personnel,"“I have had the pleasure of working with Bill for decades, and I will miss his insight, counsel and humor. He has been a steadying influence on our Managing Committee for years. He is guided by a belief in doing what is right, and he has shaped our risk organization during a time of tremendous change. The infrastructure he developed will guide us well in the future,” said Andrew Cecere, chairman, president and CEO of U.S. Bank. “Under Jennie’s leadership, we have placed more of an emphasis on the importance of engagement, diversity and inclusion, and talent development. Both Bill and Jennie have assembled strong teams to lead us into the future. I am confident that we will find suitable successors who will carry the mantle they have built as we create value for our shareholders.”",1,136,Diversity and Inclusion
USB,U.S. Bank Announces Winner of National LGBT Debit Card Design Contest,13-Mar-17,BW,U.S. Bank,"Contest, Product/Service, Photo/Multimedia","More than 400 artists nationally submitted original designs to the bank’s card contest, which launched in December and ended Jan. 31. The LGBT card design contest was a part of U.S. Bank’s ongoing efforts to show support for different communities and highlight the bank’s emphasis on diversity and inclusion.",1,49,Diversity and Inclusion
USB,U.S. Bank Debuts Pride,Inspired Visa® Debit Card to Celebrate LGBT Community - 06-Jun,17,U.S. Bank,"Product/Service, Photo/Multimedia","Out of more than 400 original designs submitted to U.S. Bank’s LGBT debit card contest earlier this year, the design by Olivia Ogba of Atlanta was the first- place winner and is featured on the card. The contest was a part of the bank’s ongoing efforts to show support for LGBT and other communities, and highlight its emphasis on diversity and inclusion. | “We take pride in creating card designs that are as unique as our customers,” said Lisa Wolf, vice president, customer relationship management, U.S. Bank. “This design is distinctive in that it was created and chosen by the public, and shows our commitment to diversity and inclusion.”",2,"62, 46",Diversity and Inclusion
USB,U.S. Bank Named a 2019 'Leading Disability Employer' by National Organization on Disability,27-Sep-19,BW,U.S. Bank,"Nonprofit, Product/Service, Award, Personnel","For more information on U.S. Bank’s commitment to diversity and inclusion, visit usbank.com/diversity.",1,13,Diversity and Inclusion
USB,U.S. Bank Named a World's Most Ethical Company® by the Ethisphere Institute for Third Consecutive Year,13-Mar-17,BW,U.S. Bank,"Award, Product/Service","“Over the last 11 years we have seen the shift in societal expectations, constant redefinition of laws and regulations and the geo-political climate,” said Ethisphere’s Chief Executive Officer Timothy Erblich. “We have also seen how companies honored as the World’s Most Ethical respond to these challenges. They invest in their local communities, embrace strategies of diversity and inclusion, and implement sustainable business practices. Congratulations to U.S. Bank for its third consecutive recognition as a World's Most Ethical Company.""",1,78,Diversity and Inclusion
USB,U.S. Bank Named One of the Best Places to Work for Disability Inclusion,18-Jul-19,BW,U.S. Bank,"Award, Personnel, Product/Service","For more information on U.S. Bank’s commitment to diversity and inclusion, visit usbank.com/diversity.",1,13,Diversity and Inclusion
USB,U.S. Bank Named to DiversityInc's Top 50 Companies for Diversity List,8-May-19,BW,U.S. Bancorp,"Award, Personnel, Survey, Product/Service","U.S. Bank has been named to DiversityInc’s Top 50 Companies for Diversity List. Since 2001, the list has recognized companies for their exceptional commitment to diversity and inclusion. The list has evolved significantly since its inception, reflecting how rapidly companies are adapting diversity and inclusion strategies. | U.S. Bank Named to DiversityInc’s Top 50 Companies for Diversity List  Wednesday, May 08, 2019 07:30:00 PM (GMT) | The DiversityInc Top 50 list is derived exclusively from corporate survey submissions; more than 1,800 companies participated in 2018. To be considered for a spot in the DiversityInc Top 50, a company must score above average in four areas: talent pipeline, talent development, leadership accountability and supplier diversity. Companies are evaluated within the context of their own industries.",3,"46, 18, 58","diversity, Diversity and Inclusion"
"05MBTR, USB",U.S. Bank Names Ismat Aziz Chief Human Resources Officer,29-Aug-18,BW,U.S. Bank,Personnel,"U.S. Bank announced today that Ismat Aziz will become its new chief human resources officer (CHRO). In this role, Aziz will direct the strategy of the human resources organization including talent acquisition and development, performance management, compensation and benefits, employee relations, employee engagement, and diversity and inclusion.",1,47,Diversity and Inclusion
USB,"U.S. Bank to Rebuild in Minneapolis, Announces Multiple Investments and Initiatives to Address Social and Economic Inequities",5-Jun-20,BW,U.S. Bank,Product/Service,"“We need to be more intentional about creating conditions in which all of our employees can develop leadership, demonstrate creativity and advance professionally,” said Greg Cunningham, chief diversity officer for U.S. Bank. “We are steadfast in our commitment to placing equal value on the potential contributions, unique leadership skills and creativity that come with the black experience. We are making progress but need to continue to improve in this area.” | “George Floyd’s life had meaning and purpose. We need to do what we can to give the heartbreak that has followed meaning and purpose, as well,” Cecere said. “If we are truly going to draw strength from diversity, we have to do better. We have to create opportunities that bridge gaps, that generate economic prosperity, and that allow people to achieve their potential.”",2,"70, 63","Chief Diversity Officer, diversity"
USB,U.S. Bank's Proud to Serve Group Recognized for Its Contributions and Achievements,14-Oct-15,BW,U.S. Bank,"Award, Product/Service, Event","About The Association of ERGs & Councils The Association of ERGs & Councils is the premier resource for diversity and inclusion professionals dedicated to increasing the impact, effectiveness and recognition of Employee Resource Groups and Diversity Councils as an essential partner in developing, implementing and maintaining a strategic diversity and inclusion focus within organizations. Since 2005, the Association has provided hundreds of ERGs and Diversity Councils with resources and tools to assist them in starting up, staying motivated and reaching higher levels of effectiveness and performance. Along with PRISM International, Inc., the Association co- presents the annual ERG & Council Conference™ and ERG & Council Honors Award™. For questions or interviews regarding the Association of ERGs & Councils, contact Linda Stokes, president and chief executive officer of PRISM International, Inc., and the Association of ERGs & Councils at (888) 997-7476 or by email at linda@PrismDiversity.com. | U.S. Bank will be recognized during the Seventh Annual Honors Award Dinner on Oct. 14 at the Hilton Alexandria Mark Center Hotel in Virginia. U.S. Bank was one of 538 resource groups and diversity councils that applied.",2,"145, 37","diversity, Diversity and Inclusion"
0B49NF,Uber being investigated by EEOC over gender discrimination,#NAME?,Jul,,"Articles, Reports, Conjecture, Media Summaries, Other Regulatory, Published Reports, Regulatory",,0,0,
0B49NF,Uber Colorado Partners With Blind Institute of Technology to Provide Free Rides for Blind and Visually Impaired Job Seekers,7-Jul-16,INW,,,"""Statistics show that the unemployment and underemployment rate among blind and visually impaired Americans is a staggering 80 percent,"" said Mike Hess, founder and executive director of the Blind Institute of Technology. ""BIT appreciates Uber's support in helping us solve this national diversity and inclusion epidemic so all motivated and qualified BVI candidates receive the same opportunities for employment as everyone else striving to achieve their career aspirations.""",1,68,Diversity and Inclusion
0B49NF,Uber Partners with Leading Organizations to Help Combat Human Trafficking,29-Jan-18,BW,Uber,Product/Service,"Uber has also partnered with Thorn to support their work building technology to defend children from sexual abuse. Thorn builds powerful products, leads new programs, maintains essential resources, and develops awareness campaigns to attack the issue.",1,36,sexual abuse
