identifier,headline,date,source,who_wrote_the_piece,subject,relevant_text,paragraphs,words,keywords
SIG,SHAREHOLDER ALERT Khang & Khang LLP Announces Securities Class Action Lawsuit against Signet Jewelers Limited and Encourages Investor...,18-Apr-17,NEWS_ACW,,,"The Complaint states that during the Class Period, Signet issued false and misleading statements and/or  failed to disclose that alleged sexual harassment by employees of Signet's Sterling Family of Jewelers  division (""Sterling"") - including numerous incidents of sexual assault and rape which were detailed in  approximately 249 declarations signed under penalty of perjury by current and former Sterling employees -  made it unlikely that the Company would be able to avoid paying a sizable amount of damages in connection  with a class action lawsuit filed by Sterling employees. Signet's stock traded at artificially inflated prices  during the Class Period as a result of this information being withheld from the market. On February 27, 2017,  The Washington Post  published a report revealing widespread allegations of sexual harassment made in the  private arbitration that implicated the Company's senior managers and executives.",1,139,sexual harassment
SIG,SHAREHOLDER ALERT Khang & Khang LLP Announces Securities Class Action Lawsuit against Signet Jewelers Limited and Reminds Investors w...,9-May-17,NEWS_ACW,,,"The Complaint alleges that during the Class Period, Signet issued false and misleading statements and/or  failed to disclose that alleged sexual harassment by employees of Signet's Sterling Family of Jewelers  division (""Sterling"") - including numerous incidents of sexual assault and rape which were detailed in  approximately 249 declarations signed under penalty of perjury by current and former Sterling employees -  made it unlikely that the Company would be able to avoid paying a sizable amount of damages in connection  with a class action lawsuit filed by Sterling employees. Signet's stock traded at artificially inflated prices  throughout the Class Period as a result of this information being withheld from the market. On February 27,  2017, The Washington Post  published a report revealing widespread allegations of sexual harassment made  in the private arbitration that implicated Signet's senior managers and executives. Upon release of this news,  Signet's share price fell materially, which allegedly caused investors harm.",1,153,sexual harassment
SIG,"SHAREHOLDER ALERT Levi & Korsinsky, LLP Notifies Investors of Signet Jewelers of a Class Action Lawsuit and May 30, 2017 Lead Plaintiff De...",26-Jun-17,PRN,"Levi & Korsinsky, LLP",,"The complaint alleges that during the Class Period, defendants issued false and misleading statements and/or failed to disclose adverse information regarding Signet's business and prospects, including that alleged sexual harassment by employees of Signet's Sterling Family of Jewelers division (""Sterling""), including numerous incidents of sexual assault and rape, which were detailed in approximately 249 declarations signed under penalty of perjury by current and former Sterling employees (the ""Declarations""), made it unlikely that Signet would be able to avoid paying a sizable amount of damages in connection with a class action lawsuit filed by Sterling employees. | On February 27, 2017, after the markets closed,  The Washington Post  published a report that revealed widespread allegations of sexual harassment made in a private arbitration that implicated Sterling's senior managers and executives, including defendant and CEO Mark Light and other Company leaders.",2,"95, 43",sexual harassment
SIG,"SHAREHOLDER ALERT Levi & Korsinsky, LLP Notifies Shareholders of Signet Jewelers Limited of a Class Action Lawsuit and a Lead Plaintiff De...",3-Apr-17,PMZ,,"Class Action, Law & Legal Issues","The complaint alleges that during the Class Period, defendants issued false and misleading statements and/or failed to disclose adverse information regarding Signet's business and prospects, including that alleged sexual harassment by employees of Signet's Sterling Family of Jewelers division (""Sterling""), including numerous incidents of sexual assault and rape, which were detailed in approximately 249 declarations signed under penalty of perjury by current and former Sterling employees (the ""Declarations""), made it unlikely that Signet would be able to avoid paying a sizable amount of damages in connection with a class action lawsuit filed by Sterling employees. | On February 27, 2017, after the markets closed,  The Washington Post  published a report that revealed widespread allegations of sexual harassment made in a private arbitration that implicated Sterling's senior managers and executives, including defendant Light and other Company leaders.",2,"95, 40",sexual harassment
"0BGL4K, WYNN","SHAREHOLDER ALERT Levi & Korsinsky, LLP Notifies Shareholders of Wynn Resorts, Limited of a Class Action Lawsuit and a Lead Plain...",21-Feb-18,PMZ,,"Class Action, Law & Legal Issues","The complaint alleges that throughout the class period Defendants issued materially false and/or misleading statements  and/or  failed  to  disclose  that:  (i)  the  Company’s  founder  and  Chief  Executive  Officer  (“CEO”), Stephen A. Wynn had engaged in a pattern of sexual misconduct with respect to Wynn Resorts employees, including instances of sexual assault; (ii) discovery of the foregoing misconduct would subject the Company to  heightened  regulatory  scrutiny  and  jeopardize  Wynn's  tenure  at  the  Company;  and  (iii)  as  a  result  of  the foregoing,  Wynn  Resorts'  shares  traded  at  artificially  inflated  prices  during  the  Class  Period,  and  class members suffered significant losses and damages.",1,100,sexual assault
SIG,"SHAREHOLDER ALERT Levi & Korsinsky, LLP Reminds Investors in Signet Jewelers of a Class Action Lawsuit and May 30, 2017 Lead Plaintif...",25-May-17,NEWS_ACW,,,"The complaint alleges that during the Class Period, defendants issued false and misleading statements  and/or failed to disclose adverse information regarding Signet's business and prospects, including that  alleged sexual harassment by employees of Signet's Sterling Family of Jewelers division (""Sterling""),  including numerous incidents of sexual assault and rape, which were detailed in approximately 249  declarations signed under penalty of perjury by current and former Sterling employees (the ""Declarations""),  made it unlikely that Signet would be able to avoid paying a sizable amount of damages in connection with a  class action lawsuit filed by Sterling employees. | On February 27, 2017, after the markets closed, The Washington Post  published a report that revealed  widespread allegations of sexual harassment made in a private arbitration that implicated Sterling's senior  managers and executives, including defendant and CEO Mark Light and other Company leaders.",2,"95, 43",sexual harassment
SIG,"SHAREHOLDER ALERT Levi & Korsinsky, LLP Reminds Investors in Signet Jewelers of Commencement of a Class Action Lawsuit and May 30, 20...",15-Jun-17,NEWS_ACW,,,"The complaint alleges that during the Class Period, defendants issued false and misleading statements  and/or failed to disclose adverse information regarding Signet's business and prospects, including that  alleged sexual harassment by employees of Signet's Sterling Family of Jewelers division (""Sterling""),  including numerous incidents of sexual assault and rape, which were detailed in approximately 249  declarations signed under penalty of perjury by current and former Sterling employees (the ""Declarations""),  made it unlikely that Signet would be able to avoid paying a sizable amount of damages in connection with a  class action lawsuit filed by Sterling employees. | On February 27, 2017, after the markets closed, The Washington Post  published a report that revealed  widespread allegations of sexual harassment made in a private arbitration that implicated Sterling's senior  managers and executives, including defendant and CEO, Mark Light, and other Company leaders.",2,"95, 43",sexual harassment
SIG,"SHAREHOLDER ALERT Levi & Korsinsky, LLP Reminds Investors in Signet Jewelers of Commencement of a Class Action Lawsuit and May 30, 20...",16-May-17,NEWS_ACW,,,"The complaint alleges that during the Class Period, defendants issued false and misleading statements  and/or failed to disclose adverse information regarding Signet's business and prospects, including that  alleged sexual harassment by employees of Signet's Sterling Family of Jewelers division (""Sterling""),  including numerous incidents of sexual assault and rape, which were detailed in approximately 249  declarations signed under penalty of perjury by current and former Sterling employees (the ""Declarations""),  made it unlikely that Signet would be able to avoid paying a sizable amount of damages in connection with a  class action lawsuit filed by Sterling employees. | On February 27, 2017, after the markets closed, The Washington Post  published a report that revealed  widespread allegations of sexual harassment made in a private arbitration that implicated Sterling's senior  managers and executives, including defendant and CEO, Mark Light, and other Company leaders.",2,"95, 43",sexual harassment
SIG,"SHAREHOLDER ALERT Levi & Korsinsky, LLP Reminds Investors of Signet Jewelers of a Class Action Lawsuit and May 30, 2017 Lead Plaintif...",22-Jun-17,NEWS_ACW,,,"The complaint alleges that during the Class Period, defendants issued false and misleading statements  and/or failed to disclose adverse information regarding Signet's business and prospects, including that  alleged sexual harassment by employees of Signet's Sterling Family of Jewelers division (""Sterling""),  including numerous incidents of sexual assault and rape, which were detailed in approximately 249  declarations signed under penalty of perjury by current and former Sterling employees (the ""Declarations""),  made it unlikely that Signet would be able to avoid paying a sizable amount of damages in connection with a  class action lawsuit filed by Sterling employees. | On February 27, 2017, after the markets closed, The Washington Post  published a report that revealed  widespread allegations of sexual harassment made in a private arbitration that implicated Sterling's senior  managers and executives, including defendant and CEO, Mark Light, and other Company leaders.",2,"95, 43",sexual harassment
SIG,"SHAREHOLDER ALERT Levi & Korsinsky, LLP Reminds Signet Jewelers Investors of a Class Action Lawsuit and May 30, 2017 Lead Plaintiff D...",8-May-17,NEWS_ACW,,,"The complaint alleges that during the Class Period, defendants issued false and misleading statements  and/or failed to disclose adverse information regarding Signet's business and prospects, including that  alleged sexual harassment by employees of Signet's Sterling Family of Jewelers division (""Sterling""),  including numerous incidents of sexual assault and rape, which were detailed in approximately 249  declarations signed under penalty of perjury by current and former Sterling employees (the ""Declarations""),  made it unlikely that Signet would be able to avoid paying a sizable amount of damages in connection with a  class action lawsuit filed by Sterling employees. | On February 27, 2017, after the markets closed, The Washington Post  published a report that revealed  widespread allegations of sexual harassment made in a private arbitration that implicated Sterling's senior  managers and executives, including defendant and CEO Mark Light and other Company leaders.",2,"95, 43",sexual harassment
SIG,SHAREHOLDER ALERT Lundin Law PC Announces Securities Class Action Lawsuit against Signet Jewelers Limited and Encourages Investors wi...,19-Apr-17,NEWS_ACW,,,"According to the Complaint, during the Class Period, Signet issued false and misleading statements and/or  failed to disclose that alleged sexual harassment by employees of Signet's Sterling Family of Jewelers  division (""Sterling""), including numerous incidents of sexual assault and rape which were detailed in  approximately 249 declarations signed under penalty of perjury by current and former Sterling employees,  made it unlikely that Signet would be able to avoid paying a sizable amount of damages in connection with a  class action lawsuit filed by Sterling employees. Signet's stock traded at artificially inflated prices during the  Class Period as a result of this information being withheld from the market.",1,107,sexual harassment
SIG,SHAREHOLDER ALERT Lundin Law PC Announces Securities Class Action Lawsuit against Signet Jewelers Limited and Encourages Investors with Los...,3-Apr-17,BW,Lundin Law PC,Lawsuit,"According to the Complaint, throughout the Class Period, Signet issued false and misleading statements and/or failed to disclose that alleged sexual harassment by employees of Signet’s Sterling Family of Jewelers division (“Sterling”), including numerous incidents of sexual assault and rape which were detailed in approximately 249 declarations signed under penalty of perjury by current and former Sterling employees, made it unlikely that Signet would be able to avoid paying a sizable amount of damages in connection with a class action lawsuit filed by Sterling employees. Signet’s stock traded at artificially inflated prices during the Class Period as a result of this information being withheld from the market. | On February 27, 2017, The Washington Post  published a report revealing widespread allegations of sexual harassment made in the private arbitration that implicated the Company’s senior managers and executives. When this information was released, the stock price of Signet fell.",2,"107, 40",sexual harassment
SIG,SHAREHOLDER ALERT Lundin Law PC Announces Securities Class Action Lawsuit against Signet Jewelers Limited and Reminds Investors with ...,8-May-17,NEWS_ACW,,,"According to the Complaint, during the Class Period, Signet issued false and misleading statements and/or  failed to disclose that alleged sexual harassment by employees of Signet’s Sterling Family of Jewelers  division (""Sterling""), including numerous incidents of sexual assault and rape which were detailed in  approximately 249 declarations signed under penalty of perjury by current and former Sterling employees,  made it unlikely that Signet would be able to avoid paying a sizable amount of damages in connection with a  class action lawsuit filed by Sterling employees. Signet's stock traded at artificially inflated prices during the  Class Period as a result of this information being withheld from the market.",1,107,sexual harassment
"0F98BD, WYNN",SHAREHOLDER ALERT Pomerantz Law Firm Investigates Claims On Behalf of Investors of Wynn Resorts Limited,#NAME?,Jan,Pomerantz LLP,,"On January 26, 2018, The Wall Street Journal  published an article entitled ""Dozens of People Recount Pattern of Sexual Misconduct by Las Vegas Mogul Steve Wynn.""  According to the article, ""dozens of people… who have worked at Mr. Wynn's casinos told of behavior that cumulatively would amount to a decades-long pattern of sexual misconduct by Mr. Wynn,"" with some accusing him of pressuring employees ""to perform sex acts."" On these revelations, the Massachusetts Gaming Commission announced that it would open a regulatory review into the Company over the sexual misconduct allegations reported in The Wall Street Journal article.",1,98,sexual misconduct
SIG,SHAREHOLDER ALERT Pomerantz Law Firm Reminds Shareholders with Losses on their Investment in Signet Jewelers Ltd. of Class Action Law...,2-Jun-17,NEWS_ACW,,,"The Second Amended Complaint alleges that during the Class Period, Signet and certain of its officers made  false and/or misleading statements and/or failed to disclose: (i) that discovery in an arbitration against  Signet had uncovered substantial evidence of widespread sexual harassment at Signet, in which even  Defendant CEO Mark Light was implicated, and that revelation of this sexual harassment could cause  serious damage to Signet's reputation and value; (ii) that employees at stores under Signet's brands were  swapping customers' stones for less valuable stones, and that revelation of this fraud could likewise cause  serious damage to Signet's reputation and value; and (iii) that the quality of Signet's credit portfolio (which  constitutes a significant part of Signet's business) had declined sharply and was continuing to decline. | On February 27, 2017, The Washington Post  published an article entitled, ""Hundreds Allege Sex  Harassment, Discrimination at Kay and Jared Jewelry Company."" The article summarized the content of  some 250 declarations and other documents made public on or around that day from the arbitration against  Signet, which made clear for the first time that the arbitration concerned numerous explosive allegations of  sexual harassment, including allegations implicating the CEO of Signet, and not just allegations relating to  unequal pay and promotions.",2,"125, 80",sexual harassment
SIG,SHAREHOLDER ALERT Pomerantz Law Firm Reminds Shareholders with Losses on their Investment in Signet Jewelers Ltd. of Class Action Law...,9-Jun-17,NEWS_ACW,,Lawsuits,"The Second Amended Complaint alleges that during the Class Period, Signet and certain of its officers made  false and/or misleading statements and/or failed to disclose: (i) that discovery in an arbitration against  Signet had uncovered substantial evidence of widespread sexual harassment at Signet, in which even  Defendant CEO Mark Light was implicated, and that revelation of this sexual harassment could cause  serious damage to Signet's reputation and value; (ii) that employees at stores under Signet's brands were  swapping customers' stones for less valuable stones, and that revelation of this fraud could likewise cause  serious damage to Signet's reputation and value; and (iii) that the quality of Signet's credit portfolio (which  constitutes a significant part of Signet's business) had declined sharply and was continuing to decline. | On February 27, 2017, The Washington Post  published an article entitled, ""Hundreds Allege Sex  Harassment, Discrimination at Kay and Jared Jewelry Company."" The article summarized the content of  some 250 declarations and other documents made public on or around that day from the arbitration against  Signet, which made clear for the first time that the arbitration concerned numerous explosive allegations of  sexual harassment, including allegations implicating the CEO of Signet, and not just allegations relating to  unequal pay and promotions.",2,"125, 80",sexual harassment
SIG,SHAREHOLDER ALERT Pomerantz Law Firm Reminds Shareholders with Losses on their Investment in Signet Jewelers Ltd. of Class Action Law...,23-Jun-17,NEWS_ACW,,,"The Second Amended Complaint alleges that during the Class Period, Signet and certain of its officers made  false and/or misleading statements and/or failed to disclose:  (i) that discovery in an arbitration against  Signet had uncovered substantial evidence of widespread sexual harassment at Signet, in which even  Defendant CEO Mark Light was implicated, and that revelation of this sexual harassment could cause  serious damage to Signet's reputation and value; (ii) that employees at stores under Signet's brands were  swapping customers' stones for less valuable stones, and that revelation of this fraud could likewise cause  serious damage to Signet's reputation and value; and (iii) that the quality of Signet's credit portfolio (which  constitutes a significant part of Signet's business) had declined sharply and was continuing to decline. | On February 27, 2017, The Washington Post  published an article entitled, ""Hundreds Allege Sex  Harassment, Discrimination at Kay and Jared Jewelry Company.""  The article summarized the content of  some 250 declarations and other documents made public on or around that day from the arbitration against  Signet, which made clear for the first time that the arbitration concerned numerous explosive allegations of  sexual harassment, including allegations implicating the CEO of Signet, and not just allegations relating to  unequal pay and promotions.",2,"125, 80",sexual harassment
SIG,SHAREHOLDER ALERT Pomerantz Law Firm Reminds Shareholders with Losses on their Investment in Signet Jewelers Ltd. of Class Action Law...,26-May-17,NEWS_ACW,,,"The Second Amended Complaint alleges that during the Class Period, Signet and certain of its officers made  false and/or misleading statements and/or failed to disclose: (i) that discovery in an arbitration against  Signet had uncovered substantial evidence of widespread sexual harassment at Signet, in which even  Defendant CEO Mark Light was implicated, and that revelation of this sexual harassment could cause  serious damage to Signet's reputation and value; (ii) that employees at stores under Signet's brands were  swapping customers' stones for less valuable stones, and that revelation of this fraud could likewise cause  serious damage to Signet's reputation and value; and (iii) that the quality of Signet's credit portfolio (which  constitutes a significant part of Signet's business) had declined sharply and was continuing to decline. | On February 27, 2017, The Washington Post  published an article entitled, ""Hundreds Allege Sex  Harassment, Discrimination at Kay and Jared Jewelry Company."" The article summarized the content of  some 250 declarations and other documents made public on or around that day from the arbitration against  Signet, which made clear for the first time that the arbitration concerned numerous explosive allegations of  sexual harassment, including allegations implicating the CEO of Signet, and not just allegations relating to  unequal pay and promotions.",2,"125, 80",sexual harassment
SIG,SHAREHOLDER ALERT Pomerantz Law Firm Reminds Shareholders with Losses on their Investment in Signet Jewelers Ltd. of Class Action Law...,27-Jun-17,NEWS_ACW,,,"The Second Amended Complaint alleges that during the Class Period, Signet and certain of its officers made  false and/or misleading statements and/or failed to disclose: (i) that discovery in an arbitration against  Signet had uncovered substantial evidence of widespread sexual harassment at Signet, in which even  Defendant CEO Mark Light was implicated, and that revelation of this sexual harassment could cause  serious damage to Signet's reputation and value; (ii) that employees at stores under Signet's brands were  swapping customers' stones for less valuable stones, and that revelation of this fraud could likewise cause  serious damage to Signet's reputation and value; and (iii) that the quality of Signet's credit portfolio (which  constitutes a significant part of Signet's business) had declined sharply and was continuing to decline. | On February 27, 2017, The Washington Post  published an article entitled, ""Hundreds Allege Sex  Harassment, Discrimination at Kay and Jared Jewelry Company."" The article summarized the content of  some 250 declarations and other documents made public on or around that day from the arbitration against  Signet, which made clear for the first time that the arbitration concerned numerous explosive allegations of  sexual harassment, including allegations implicating the CEO of Signet, and not just allegations relating to  unequal pay and promotions.",2,"125, 80",sexual harassment
SIG,SHAREHOLDER ALERT Pomerantz Law Firm Reminds Shareholders with Losses on their Investment in Signet Jewelers Ltd. of Class Action Law...,30-Jun-17,NEWS_ACW,,,"The Second Amended Complaint alleges that during the Class Period, Signet and certain of its officers made  false and/or misleading statements and/or failed to disclose: (i) that discovery in an arbitration against  Signet had uncovered substantial evidence of widespread sexual harassment at Signet, in which even  Defendant CEO Mark Light was implicated, and that revelation of this sexual harassment could cause  serious damage to Signet's reputation and value; (ii) that employees at stores under Signet's brands were  swapping customers' stones for less valuable stones, and that revelation of this fraud could likewise cause  serious damage to Signet's reputation and value; and (iii) that the quality of Signet's credit portfolio (which  constitutes a significant part of Signet's business) had declined sharply and was continuing to decline. | On February 27, 2017, The Washington Post  published an article entitled, ""Hundreds Allege Sex  Harassment, Discrimination at Kay and Jared Jewelry Company."" The article summarized the content of  some 250 declarations and other documents made public on or around that day from the arbitration against  Signet, which made clear for the first time that the arbitration concerned numerous explosive allegations of  sexual harassment, including allegations implicating the CEO of Signet, and not just allegations relating to  unequal pay and promotions.",2,"125, 80",sexual harassment
WYNN,SHAREHOLDER ALERT Pomerantz Law Firm Reminds Shareholders with Losses on their Investment in Wynn Resorts Limited of Class Action La...,17-Mar-18,NEWS_ACW,,,"The Complaint alleges that throughout the Class Period, Defendants made materially false and misleading  statements regarding the Company's business, operational and compliance policies. Specifically, Defendants  made false and/or misleading statements and/or failed to disclose that: (i) the Company's founder and Chief  Executive Officer (""CEO""), Stephen (Steve) A. Wynn had engaged in a pattern of sexual misconduct with  respect to Wynn Resorts employees, including instances of sexual assault; (ii) discovery of the foregoing  misconduct would subject the Company to heightened regulatory scrutiny and jeopardize Wynn's tenure at  the Company; and (iii) as a result of the foregoing, Wynn Resorts' shares traded at artificially inflated prices  during the Class Period, and class members suffered significant losses and damages. |  On January 26, 2018, The Wall Street Journal published an article titled ""Dozens of People Recount Pattern  of Sexual Misconduct by Las Vegas Mogul Steve Wynn,"" revealing detailed accounts that Wynn had  coerced and pressured several Wynn Resorts employees to perform sex acts. According to the Wall Street   Journal, ""dozens of people… who have worked at Mr. Wynn's casinos told of behavior that cumulatively  would amount to a decades-long pattern of sexual misconduct by Mr. Wynn."" It was further revealed that  Wynn had paid a Wynn Resorts employee $7.5 million after being accused of forcing the employee to have  sex with him. Following these revelations, the Massachusetts Gaming Commission announced that it would  open a regulatory review into the Company over the sexual misconduct allegations reported in the Wall  Street Journal article.  |  On February 13, 2018, post-market, media outlets reported that two women had filed new sexual  misconduct reports concerning Wynn with the Las Vegas Metropolitan Police Department, alleging that Wynn  had sexually assaulted them in the 1970s. One woman reported that Wynn assaulted her in Las Vegas and  the other said she was assaulted in Chicago, the Las Vegas Metropolitan Police Department said in a  statement.",3,"116, 132, 65","sexual assault, sexually assaulted, sexual misconduct"
WYNN,SHAREHOLDER ALERT Pomerantz Law Firm Reminds Shareholders with Losses on their Investment in Wynn Resorts Limited of Class Action Lawsuit ...,7-Apr-18,BW,Pomerantz LLP,Lawsuit,"The Complaint alleges that throughout the Class Period, Defendants made materially false and misleading statements regarding the Company’s business, operational and compliance policies. Specifically, Defendants made false and/or misleading statements and/or failed to disclose that: (i) the Company’s founder and Chief Executive Officer (“CEO”), Stephen (Steve) A. Wynn had engaged in a pattern of sexual misconduct with respect to Wynn Resorts employees, including instances of sexual assault; (ii) discovery of the foregoing misconduct would subject the Company to heightened regulatory scrutiny and jeopardize Wynn’s tenure at the Company; and (iii) as a result of the foregoing, Wynn Resorts’ shares traded at artificially inflated prices during the Class Period, and class members suffered significant losses and damages. | On January 26, 2018, The Wall Street Journal  published an article titled “Dozens of People Recount Pattern of Sexual Misconduct by Las Vegas Mogul Steve Wynn,” revealing detailed accounts that Wynn had coerced and pressured several Wynn Resorts employees to perform sex acts. According to the Wall Street Journal , “dozens of people… who have worked at Mr. Wynn’s casinos told of behavior that cumulatively would amount to a decades-long pattern of sexual misconduct by Mr. Wynn.” It was further revealed that Wynn had paid a Wynn Resorts employee $7.5 million after being accused of forcing the employee to have sex with him. Following these revelations, the Massachusetts Gaming Commission announced that it would open a regulatory review into the Company over the sexual misconduct allegations reported in the Wall Street Journal article. | On February 13, 2018, post-market, media outlets reported that two women had filed new sexual misconduct reports concerning Wynn with the Las Vegas Metropolitan Police Department, alleging that Wynn had sexually assaulted them in the 1970s. One woman reported that Wynn assaulted her in Las Vegas and the other said she was assaulted in Chicago, the Las Vegas Metropolitan Police Department said in a statement.",3,"116, 133, 65","sexual assault, sexual misconduct"
WYNN,SHAREHOLDER ALERT Pomerantz Law Firm Reminds Shareholders with Losses on their Investment in Wynn Resorts Limited of Class Action Lawsuit ...,14-Apr-18,BW,Pomerantz LLP,Lawsuit,"The Complaint alleges that throughout the Class Period, Defendants made materially false and misleading statements regarding the Company’s business, operational and compliance policies. Specifically, Defendants made false and/or misleading statements and/or failed to disclose that: (i) the Company’s founder and Chief Executive Officer (“CEO”), Stephen (Steve) A. Wynn had engaged in a pattern of sexual misconduct with respect to Wynn Resorts employees, including instances of sexual assault; (ii) discovery of the foregoing misconduct would subject the Company to heightened regulatory scrutiny and jeopardize Wynn’s tenure at the Company; and (iii) as a result of the foregoing, Wynn Resorts’ shares traded at artificially inflated prices during the Class Period, and class members suffered significant losses and damages. | On January 26, 2018, The Wall Street Journal  published an article titled “Dozens of People Recount Pattern of Sexual Misconduct by Las Vegas Mogul Steve Wynn,” revealing detailed accounts that Wynn had coerced and pressured several Wynn Resorts employees to perform sex acts. According to the Wall Street Journal , “dozens of people… who have worked at Mr. Wynn’s casinos told of behavior that cumulatively would amount to a decades-long pattern of sexual misconduct by Mr. Wynn.” It was further revealed that Wynn had paid a Wynn Resorts employee $7.5 million after being accused of forcing the employee to have sex with him. Following these revelations, the Massachusetts Gaming Commission announced that it would open a regulatory review into the Company over the sexual misconduct allegations reported in the Wall Street Journal article. | On February 13, 2018, post-market, media outlets reported that two women had filed new sexual misconduct reports concerning Wynn with the Las Vegas Metropolitan Police Department, alleging that Wynn had sexually assaulted them in the 1970s. One woman reported that Wynn assaulted her in Las Vegas and the other said she was assaulted in Chicago, the Las Vegas Metropolitan Police Department said in a statement.",3,"116, 133, 65","sexual assault, sexual misconduct"
"SIG, SIG",SHAREHOLDER ALERT  Pomerantz Law Firm Announces the Filing of a Second Amended Complaint and a New Lead Plaintiff Deadline in the Sec...,5-May-17,PMZ,,"Class Action, Law & Legal Issues",,,0,
"SIG, SIG",SHAREHOLDER ALERT  Pomerantz Law Firm Reminds Shareholders with Losses on their Investment in Signet Jewelers Ltd. of Class Action La...,19-May-17,PMZ,,"Class Action, Law & Legal Issues",,,0,
"SIG, SIG",SHAREHOLDER ALERT Pomerantz Law Firm Reminds Shareholders with Losses on their Investment in Signet Jewelers Ltd. of Class Action Law...,19-Jun-17,PMZ,,"Class Action, Company Announcement",,,0,
"0DBJVZ, WYNN","SHAREHOLDER REMINDER Kessler Topaz Meltzer & Check, LLP Announces Deadline in Class Action Lawsuit Filed Against Wynn Resorts, Lim...",23-Mar-18,BW,"Kessler Topaz Meltzer & Check, LLP",Lawsuit,"The shareholder class action complaint alleges that Wynn Resorts and certain of the Company’s executive officers made a series of false and misleading statements to investors during the Class Period, and failed to disclose that: (i) the Company’s founder and CEO, Steve Wynn, had engaged in a pattern of sexual misconduct with respect to Wynn Resorts employees; (ii) discovery of the foregoing misconduct would subject the Company to heightened regulatory scrutiny and jeopardize Steve Wynn’s tenure at the Company; and (iii) as a result of the foregoing, Wynn Resorts’ shares traded at artificially inflated prices during the Class Period. | On January 26, 2018, The Wall Street Journal  published an article entitled “Dozens of People Recount Pattern of Sexual Misconduct by Las Vegas Mogul Steve Wynn.” According to the article, “dozens of people … who have worked at Mr. Wynn’s casinos told of behavior that cumulatively would amount to a decades- long pattern of sexual misconduct by Mr. Wynn.”",2,"99, 59",sexual misconduct
SIG,SHAREHOLDER REMINDER Lundin Law PC Announces Securities Class Action Lawsuit against Signet Jewelers Limited and Reminds Investors wi...,7-Jun-17,NEWS_ACW,,,"According to the Complaint, throughout the Class Period, Signet issued false and misleading statements  and/or failed to disclose that alleged sexual harassment by employees of Signet's Sterling Family of  Jewelers division (""Sterling""), including numerous incidents of sexual assault and rape which were detailed in  approximately 249 declarations signed under penalty of perjury by current and former Sterling employees,  made it unlikely that Signet would be able to avoid paying a sizable amount of damages in connection with a  class action lawsuit filed by Sterling employees. Signet's stock traded at artificially inflated prices during the  Class Period as a result of this information being withheld from the market. On February 27, 2017, The  Washington Post  published a report revealing widespread allegations of sexual harassment made in the  private arbitration that implicated the Company's senior managers and executives. When this news was  announced, Signet's stock price fell materially, which harmed investors according to the Complaint.",1,153,sexual harassment
SIG,SIG EQUITY ALERT The Law Offices of Vincent Wong Reminds Investors of a Class Action Involving Signet Jewelers Limited and a Lead Pla...,21-Jun-17,NEWS_ACW,,,"The complaint alleges that during the Class Period, defendants issued false and misleading statements  and/or failed to disclose adverse information regarding Signet's business and prospects, including that  alleged sexual harassment by employees of Signet's Sterling Family of Jewelers division (""Sterling""),  including numerous incidents of sexual assault and rape, which were detailed in approximately 249  declarations signed under penalty of perjury by current and former Sterling employees (the ""Declarations""),  made it unlikely that Signet would be able to avoid paying a sizable amount of damages in connection with a  class action lawsuit filed by Sterling employees. | On February 26, 2017, the public gained access to the Declarations, which painted a picture of a Company  in which sexual harassment and sexual assault was not just tolerated but modeled at Company functions by  top executives. The Declarations were submitted in a private arbitration against Sterling in June 2013, but  remained under seal until February 26, 2017. On February 27, 2017, after the markets closed, The  Washington Post  published a report that revealed widespread allegations of sexual harassment made in the  private arbitration that implicated Sterling's senior managers and executives, including defendant Light and  other Company leaders.",2,"95, 98",sexual harassment
"SIG, SIG",SIG EQUITY ALERT The Law Offices of Vincent Wong Reminds Investors of a Class Action Involving Signet Jewelers Limited and a Lead Pla...,27-Apr-17,PMZ,,"Class Action, Law & Legal Issues","On February 26, 2017, the public gained access to the Declarations, which painted a picture of a Company in which sexual harassment and sexual assault was not just tolerated but modeled at Company functions by top  executives.  The  Declarations  were  submitted  in  a  private  arbitration  against  Sterling  in  June  2013,  but remained  under  seal  until  February  26,  2017.  On  February  27,  2017,  after  the  markets  closed, The Washington Post  published a report that revealed widespread allegations of sexual harassment made in the private  arbitration  that  implicated  Sterling’s  senior  managers  and  executives,  including  defendant  Light  and other Company leaders.",1,98,sexual harassment
SIG,SIG INVESTOR ALERT Khang & Khang LLP Announces a Securities Class Action Lawsuit against Signet Jewelers Limited and Encourages Inves...,9-Jun-17,NEWS_ACW,,Lawsuits,"The Complaint states that during the Class Period, Signet issued false and misleading statements and/or  failed to disclose that alleged sexual harassment by employees of Signet's Sterling Family of Jewelers  division (""Sterling"") - including numerous incidents of sexual assault and rape which were detailed in  approximately 249 declarations signed under penalty of perjury by current and former Sterling employees -  made it unlikely that the Company would be able to avoid paying a sizable amount of damages in connection  with a class action lawsuit filed by Sterling employees. Signet's stock traded at artificially inflated prices  throughout the Class Period as a result of this information being withheld from the market. On February 27,  2017, The Washington Post  published a report revealing widespread allegations of sexual harassment made  in the private arbitration that implicated Signet's senior managers and executives. Following the release of  this news, Signet's stock price dropped materially, which caused investors harm.",1,153,sexual harassment
