identifier,headline,date,source,who_wrote_the_piece,subject,relevant_text,paragraphs,words,keywords
"H, HLT, MAR",Street Takeaways,Marriott Q2 Earnings - 06-Aug,19,,"Street Takeaways, Street Takeaways - Earnings  Related Stories:","With the quarter $0.04 below their forecast, points to lower fee income, gains and other income, and equity income for the variance to their expectations. Highlights an example of the strength of the company's pipeline, approximately one out of every three hotels currently under construction in the U.S. are expected to be in the company brand. Notes the higher share buyback activity in Q4 was likely a result of the data breach in Q4, which resulted in briefly suspending buyback program in the quarter Adjusts their FY19-21 estimates lower to $6.07/$6.71/$7.51 from prior $6.16/$6.97/$8.03 and Lowers their price target to $128 from $130 based on a 13.5x multiple on 2021E EBITDA of $3.92 billion; maintains Hold rating.",1,117,data breach
"AAPL, AMZN, CRTO...",StreetAccount Sector Themes EU General Data Protection Regulation Overview,18-Apr-18,SA,,"Other Regulatory, Regulatory, Sector Themes - US Technology","The General Data Protection Regulation (GDPR) was enacted by the EU Parliament on 14-Apr- 16 and is due to take effect 25-May-18. The regulation will replace the existing 1995 Data Protection Directive and standardize the data protection laws across Europe. GDPR will affect firms located within the EU and those that are located outside the EU if they offer goods or services, or monitor the behavior of EU data subjects. Some believe that possible future U.S. legislation for data privacy and protection may be based on the GDPR. We take a look at some of the regulations and the policy changes some companies are making to comply. | Changes from the 1995 Data Protection Directive: | Facebook: On 17-Apr-18, Facebook announced that it was ""introducing new privacy experiences on Facebook as part of the EU's GDPR."" The changes to user and privacy agreements are being touted as similar to the GDPR regulations for those outside the EU. The new terms will be rolled out to the EU this week and the rest of the world ""on a slightly later schedule."" Google: Depending on the business unit, Google acts as either or data processor (Google Analytics, Ads Data Hub, DoubleClick Bid Manager) or data controller (AdMob, AdSense, AdWords, DoubleClick Ad Exchange, and DoubleClick for Publishers). We note that Google will have to get consent from first-party users of Gmail. YouTube, and Google.com, but publishers and advertisers that use Google's ad services must also receive consent from their users. Twitter: 17-May-17 Twitter introduced new tools to make user data more transparent, allowing users to access and modify their own data directly, opt out of different types of data usage and sharing. Amazon: Amazon has stated that all Amazon Web Services are GDPR ready. Amazon has also stated that its advertising services business ""will comply with the requirements of GDPR when it comes into effect on May 25, 2018."" Microsoft: Microsoft has ""committed"" to GDPR compliance across their cloud services when enforcement begins on 25-May. Criteo: The company stated in December 2017 that it was ""already in compliance with key elements of GDPR"" and well-positioned to implement any additional requirements. | StreetAccount Sector Themes: EU General Data Protection Regulation Overview   Wednesday, April 18, 2018 07:41:53 PM (GMT) | Increased Territorial Scope: The jurisdiction now includes all companies processing the personal data of data subjects that live in the Union, regardless of the company's location. Penalties: Companies in violation can be fined a maximum of 4% of annual global sales or €20M, whichever is greater, for the most serious infractions. Clouds will not be exempt from enforcement. Consent: Requests for customer consent must be clear and distinguishable from other matters and provided in an intelligible and easily accessible form using clear and plan language. It must be as easy to withdraw consent as it is to give it. User Rights: Breach notification, right to access data, right to be forgotten, data portability, privacy by design, and the hiring of data protection officers for certain organizations.",5,"107, 7, 241, 16, 126","GDPR compliance, Data protection directive, privacy by design, General data protection regulation"
"SFOR, MSFT",StrikeForce Announces Anti,Keylogging Keystroke Encryption for Microsoft Windows 8  - 08-Jan,13,,,"Successful keylogging attacks are making the news on a daily basis, on Oct. 26th, 2012 South Carolina's Governor Nikki Hale announced that the IRS had been hacked, the culprit was a keylogger. ""Keyloggers are the most efficient and effective way to steal personal and corporate information,"" adds Kay. ""In the recent Verizon 2012 Data Breach Investigations Report, Verizon noted that 'When malware was used to exfiltrate data, 98% of the time it was paired with keylogging functionality.' Cybercriminals use keyloggers and ransomware to steal identities, access confidential corporate information and perpetrate financial fraud."" | About StrikeForce: StrikeForce Technologies (OTCBB: SFOR) is the creator and key patent holder for two factor out-of-band authentication as well as an anti-keylogging keystroke encryption technology (patent pending). The company's GuardedID® anti-keylogging keystroke encryption technology prevents keylogger malware from stealing personal, business, financial information and passwords. Their software protects over six million individuals and businesses in over 100 countries from identity theft and data breaches. StrikeForce's ProtectID out-of-band authentication technology is the only platform to offer eight different out-of-band methods, including phone, voice, instant messaging, hard tokens, and desktop/mobile tokens. ProtectID can be installed and managed 100% on premise, or, via StrikeForce's hosted service offering. StrikeForce is headquartered in Edison, N.J., and can be reached at www.strikeforcetech.com or by phone at (732) 661- 9641 or toll-free at (866) 787-4542.",2,"93, 129",data breach
MSFT,Study Privacy Commitment Key to Selection of Cloud Providers,18-Jul-12,PRN,Microsoft Corp.,,"""Not long ago, the IT industry wondered if privacy concerns would prevent small and midsize companies from moving to the cloud. Our research indicates that is not the case,"" said Brendon Lynch, chief privacy officer, Microsoft Trustworthy Computing. ""Instead, SMBs are expressing their interest in data protection by using it as a way to evaluate potential cloud providers. This desire for transparency from our customers is one reason we created resources such as the Microsoft Office 365 Trust Center to clearly explain our cloud privacy, security and compliance commitment.""",1,89,Chief Privacy Officer
MSFT,Survey Shows People Need More Help Controlling Personal Info Online,23-Jan-13,PRN,Microsoft Corp.,New Products & Services,"""As online activities have become a valuable part of daily life, privacy is incredibly important. At Microsoft, we strive to help our customers manage their personal information online by providing easy-to-understand privacy policies, settings and guidance,"" said Brendon Lynch, chief privacy officer, Microsoft. ""We take seriously our responsibility to customers by investing in a comprehensive and dynamic privacy program that implements our policies and delivers privacy innovations to our customers.""",1,70,Chief Privacy Officer
"MA, TGT, V",Target close to $20M settlement with MasterCard (MA) over data breach,WSJ - 14-Apr,15,,"Articles, Reports, Conjecture, Litigation, Media Summaries, Published Reports  Related Stories:","Target close to $20M settlement with MasterCard (MA) over data breach - WSJ   Wednesday, April 15, 2015 12:24:24 AM (GMT) | Citing people familiar with the negotiations, the WSJ reports that the settlement may be announced as soon as this week. The $20M covers costs that financial institutions incurred from Target's data breach in 2013. The people note that Target is having similar negotiations with Visa (V).",2,"20, 46",data breach
"MA, TGT",Target nearing on data,breach settlement with MasterCard deal akin to Visa settlement - Dow Jones - 18,Aug,,"Articles, Reports, Conjecture, Litigation, Media Summaries, Published Reports  Related Stories:","DJ reports Target will offer the same terms to MasterCard issuers as offered to Visa issuers. Recall, the WSJ reported ye Target's deal with Visa over the 2013 data breach involved: | Target reaches settlement with Visa (V) over 2013 data breach -- WSJ, citing sources | Target nearing on data-breach settlement with MasterCard; deal akin to Visa settlement - Dow Jones   Tuesday, August 18, 2015 07:25:33 PM (GMT)",3,"31, 14, 22","data-breach, data breach"
"MA, TGT, V",Target reaches settlement with Visa (V) over 2013 data breach,#NAME?,Aug,,"Articles, Reports, Litigation, Media Summaries  Related Stories:","Target reaches settlement with Visa (V) over 2013 data breach -- WSJ, citing sources   Tuesday, August 18, 2015 03:28:22 PM (GMT) | Target settlement with MasterCard tossed out as deal fails to gain issuer support - AP Target close to $20M settlement with MasterCard (MA) over data breach - WSJ",2,"21, 28",data breach
"MA, TGT",Target settlement with MasterCard tossed out as deal fails to gain issuer support,AP - 22-May,15,,Litigation  Related Stories:,"StreetAccount notes that on 15-Apr, MasterCard and Target reached a settlement to resolve claims by MasterCard and its issuers related to Target's 2013 data breach. Target had agreed to provide issuers with up to $19M. The settlement required 90% of issues to accept the recovery offers. | MasterCard and Target reach agreement; to provide issuers up to $19M for data breach claims Target close to $20M settlement with MasterCard (MA) over data breach - WSJ",2,"46, 28",data breach
M,Tear Sheet,1-Jul-20,NEWS_CR,,,Chief Digital Officer,1,3,Chief digital officer
M,Tear Sheet,9-Jun-20,NEWS_CR,,,Chief Digital Officer,1,3,Chief digital officer
M,Tear Sheet,22-May-20,NEWS_CR,,,Chief Digital Officer,1,3,Chief digital officer
MSFT,Top Universities Choose Office 365 for Education for Enhanced Security and Privacy,19-Oct-12,PRN,Microsoft Corp.,"Licensing & Marketing Agreements, New Products & Services","Considerations for Moving to the Cloud Many universities seeking to consolidate resources and save money in their infrastructure and email storage businesses need to combine the benefits of moving to the cloud with assurances around how data is secured and accessed from the cloud. As such, Duke University led a consortium of universities, which included the University of Chicago and the University of Iowa, to find an industry technology partner to help them navigate the current regulatory environment and provide a solution with robust security features that could help prevent data breaches and keep the universities' sensitive data private in the cloud. Duke will be rolling out Office 365 to all students, faculty and staff to provide the opportunity for cost savings and more effective collaboration across the university and health system. | with healthcare providers and our customers to protect healthcare consumers' and students' data, and it all starts with making sure our products are built from the ground up with privacy by design,"" said Cameron Evans, chief technology officer, U.S. Education, Microsoft. ""Our collaboration with some of the most prominent academic institutions in the country has allowed us to meet the biggest compliance challenges our customers face and ensure that our cloud services offer unprecedented privacy and security capabilities to students, patients and businesses alike.""",2,"132, 84","data breach, privacy by design"
"MSFT, 0J97C3",UCLA Health adopts Microsoft Azure to accelerate medical research and improve patient care,30-May-19,PRN,Microsoft Corp.,Licensing & Marketing Agreements,"""Analyzing large data sets to make scientific discoveries is a race against time,"" said  Mohammed Mahbouba, M.D., chief data officer for UCLA Health Sciences. ""Using machine learning to analyze a combination of clinical and genomics data can provide critical insights, but doing so with a traditional computing infrastructure can require significant processing time. Azure enables us to quickly deploy and scale high-performance computing environments that can reduce the required processing time — sometimes from months to days — to make discoveries.""",1,81,chief data officer
"MSFT, RTX",United Technologies chooses Microsoft Cloud to enhance customer experience and accelerate digital transformation,1-Nov-17,PRN,Microsoft Corp.,,"""At UTC, we build products and services that are vital to business and impact lives everywhere. Through digital transformation, we are raising the bar on our capabilities to predict, prevent and respond to our customers' needs. Collaborating with Microsoft, and leveraging its intelligent cloud, we are changing how we define the customer experience,"" said Vince Campisi, chief digital officer and CIO at UTC.",1,63,Chief digital officer
"EFX, MAR",US preparing to indict Chinese hackers for Marriott data breach,WSJ - 10-Feb,20,,"Articles, Reports, Conjecture, Litigation, Media Summaries, Published Reports  Related Stories:","US preparing to indict Chinese hackers for Marriott data breach - WSJ   Tuesday, February 11, 2020 04:31:29 AM (GMT) | Equifax issues statement on U.S. DOJ indictment alleging China carried out 2017 Cyber attack Marriott data breach allegedly linked to Chinese intelligence-gathering effort - NY Times",2,"19, 26",data breach
MA,Win the Morning with Masterpass and Dunkin' Donuts,25-May-17,BW,MasterCard Incorporated,"Contract/Agreement, Product/Service","“At Dunkin’ Donuts, we show appreciation for our loyal guests through technologies that make enjoying Dunkin' coffee, food and other beverages as fast and easy as possible,” said Scott Hudler, Chief Digital Officer at Dunkin’ Donuts. “Leveraging new digital payment options like Masterpass by Mastercard provides guests with another quick and convenient way to run on Dunkin’ through our Mobile App, and helps us continue to stand apart for an unsurpassed in-store experience.”",1,73,Chief digital officer
"0BG09Z, MSFT, 0637WK",WPC and Microsoft Present on HITECH Security and Compliance at AHIP Webinar,6-Feb-12,INW,,Media Advisory,"WHAT: WPC Services President Eric Mueller and Microsoft's Chief Technology Strategist for the Health Plan industry Hector Rodriguez will jointly present an educational webcast titled ""What's Missing from Your Security and Compliance Efforts?"" In the wake of HITECH compliance preparations and surging data breaches, this interactive presentation will detail how health plans can ensure ARRA HITECH compliance and navigate federal mandates without compromising their members' medical outcomes and business innovation, execution and operations. The educational session is part of a national webinar series sponsored by the America's Health Insurance Plans Institute (AHIP), the national trade association representing the health insurance industry.",1,101,data breach
MSFT,WPC Demonstrates Security & Compliance and ICD,10 Solutions With Microsoft at HIMSS12  - 20-Feb,12,,Trade Shows/Seminars/Webinars,"WPC will showcase its end-to-end analysis of processes, people and technology that have access to sensitive protected health information (PHI) to determine the right solutions to mitigate risk of data breaches, identity theft and fraud. WPC's security solutions use a practical process in the assessment of a healthcare organization's HITECH and HIPAA security compliance efforts as well as the preparation for and responding to data breaches.",1,66,data breach
MSFT,Yell Appoints Scott Moore to the New Role of Chief Digital Officer,25-Oct-11,PRN,Yell,,"Yell Appoints Scott Moore to the New Role of Chief Digital Officer   Tuesday, October 25, 2011 01:38:44 PM (GMT) | KING OF PRUSSIA, Pa., Oct. 25, 2011 /PRNewswire/ -- Yell today announces the appointment of Scott Moore to the new role of Chief Digital Officer (CDO).  Scott will lead the creation and development of Yell's new generation of products and services that will enable small and medium-sized enterprise (SME) customers and their consumers to capitalise on the digital opportunity.",2,"19, 59",Chief digital officer
