who_wrote_the_piece,subject,relevant_text,paragraphs,words,keywords,path
"Prudential Financial, Inc.","Corporate Social Responsibility, Human Interest Groups","Lilly started by attending weekly meetings and leadership conferences, where she helped brainstorm projects that could make her community a healthier place. Over the years, she has worked on many different health and wellness initiatives dealing with topics such as domestic violence, substance abuse, nutrition, gender equality and sexually transmitted diseases. Her most significant project was the production of an award- winning public service announcement designed to educate classmates about the dangers of smoking. Lilly and fellow board members researched the topic and then spent more than 200 hours scripting, filming and editing the PSA, which has now been seen by young people across Maine. ""My work with SHAB has fostered my love of advocacy and volunteerism, showing me that my voice matters and that I am able to create change not only in my life but in others' lives as well,"" said Lilly.",1,144,domestic violence,"PRU - Two Maine youth honored for volunteerism at national award ceremony in Washington, D.C. - 30-Apr-18 - PRN.pdf"
"Prudential Financial, Inc.","Corporate Social Responsibility, Human Interest Groups","Grace, a member of  Monroe County 4-H and a freshman at Nettleton High School, has collected and donated more than 1,000 new stuffed animals to comfort children traumatized by sexual abuse and let them know that they are not alone. Grace knows firsthand the immeasurable pain of being abused by a person she trusted. ""Being a survivor of sexual abuse at the hands of my own father, the one person who should protect me, not hurt me, I decided I wanted to help other victims,"" Grace said.",1,87,sexual abuse,"PRU - Two Mississippi youth honored for volunteerism at national award ceremony in Washington, D.C. - 30-Apr-18 - PRN.pdf"
"Prudential Financial, Inc.","Award, Photo/Multimedia","School of Science, produced a series of episodes for a public television station featuring interviews with accomplished women to inspire young girls to pursue higher education and their dream careers. In 2012, Dimple visited the World Association of Girl Guides and Girl Scouts in London and learned about the United Nations’ Millennium Development Goals, which include promoting gender equality and empowering women. She was inspired to embark on a project that incorporated the UN goals, one that would promote higher education and career choices for women. “From an early age, I was encouraged by my mother and my Girl Scout leaders to dream big and follow my heart, but many other girls were not as fortunate,” she said. “So I firmed my resolve to provide support to girls who could not pursue their dreams, or who were compelled to change their goals.”",1,142,gender equality,"PRU - Two New York Youth Honored for Volunteerism at National Award Ceremony in Washington, D.C. - 02-May-16 - BW.pdf"
"Prudential Financial, Inc.","Corporate Social Responsibility, Human Interest Groups","She raised money for the author's speaking fee by setting up a GoFundMe account and soliciting sponsorships from local businesses. Then she persuaded Portland State University to let her use a recital hall; reached out for information from the police department, the district attorney's office and sexual assault crisis centers; and publicized her event by giving interviews to local news media. Approximately 500 teens and adults attended Irie's event in November. The author was so impressed with her efforts that he waived his fee, enabling Irie to donate the funds instead to local organizations working to prevent sexual violence. ""I believe that to create change you have to start with education,"" she said. | Irie, an eighth-grader at Micha-el School, organized a free public educational event that presented information about safe dating to hundreds of young people and their parents. Irie was inspired to do something important for her 14th birthday after hearing a speech by Nobel Prize recipient Malala Yousafzai. ""She said 'everyone's voice matters,' and that really stayed with me,"" said Irie. Having heard about a nationally recognized author and educator who speaks about sexual violence and the importance of consent, Irie decided to invite him to an event that she would host.",2,"113, 91","sexual violence, sexual assault","PRU - Two Oregon youth honored for volunteerism at national award ceremony in Washington, D.C. - 30-Apr-18 - PRN.pdf"
"Prudential Financial, Inc.","Personnel, Product/Service, Photo/Multimedia","“The LCLD Fellows Program brings together an incredibly talented group of attorneys and I feel honored to be included among them,” said Parangi. “I also am proud of Prudential for participating in the LCLD Fellows Program. This demonstrates the company’s dedication to helping build diversity and inclusion in the legal profession.” | Two Prudential legal professionals selected Fellows in the 2015 Leadership Council on Legal Diversity leadership training program  Friday, May 08, 2015 03:25:00 PM (GMT) | Mahsa Parangi and Hideyuki Sakamoto, both vice presidents in the Law Department at Prudential Financial, Inc. (NYSE:PRU) have been selected to participate in the Leadership Council on Legal Diversity’s (LCLD) 2015 Fellows Program. | The LCLD Fellows program has trained more than 600 mid-career attorneys since it was launched in 2011. “Our goal is to produce a generation of attorneys with strong leadership and relationship skills who are committed to fostering diversity within their individual institutions and the legal profession at large. Each class of Fellows also serves as mentors to those who follow,” said LCLD President Robert J. Grey, Jr.",4,"51, 24, 33, 67","Diversity and Inclusion, diversity",PRU - Two Prudential legal professionals selected Fellows in the 2015 Leadership Council on Legal Diversity leadership training program - 08-May-15 - BW.pdf
"Prudential Financial, Inc.","Corporate Social Responsibility, Human Interest Groups","Brianna Smith, 17, of  Saint George, Utah, a senior at Tuacahn High School for the Performing Arts, organized a fundraising concert that raised more than $1,500 for The Rape, Abuse & Incest National Network (RAINN); her efforts include recruiting participants, soliciting donations from local organizations and choreographing a dance performance. Brianna chose this project to raise awareness about RAINN, sexual violence, and finding your voice again after trauma.",1,68,sexual violence,PRU - Utah's Top Youth Volunteers Of 2020 Selected By National Program - 04-Feb-20 - PRN.pdf
"Prudential Financial, Inc.","Corporate Social Responsibility, Human Interest Groups","Nolan Zunk, 18, of  Moseley, Va., a senior at Clover Hill High School, is the founder and director of the ""Torch Organization,"" a nonprofit that since 2013 has staged performances and conducted other service activities aimed at promoting respect and raising awareness about sexual assault and prevention. Nolan's group recently performed its third one-act play to an audience of 600, and painted a wall mural depicting the importance of love.",1,70,sexual assault,PRU - Virginia's Top Youth Volunteers Of 2018 Selected By National Program - 06-Feb-18 - PRN.pdf
"Prudential Financial, Inc.","Corporate Social Responsibility, Event","chief diversity officer for Prudential. “For us that starts with clearly communicating the value of having every smart mind at the table, and then backing up that commitment in the way that we attract and retain talent, and the way that we show up in the community and the marketplace.” | As part of its ongoing commitment to diversity and inclusion, Prudential strives to be an employer of choice for people with disabilities. It achieves this through programs like the Abled & disAbled Associates Partnering Together (ADAPT) business resource group. ADAPT promotes understanding and hiring of people with disabilities, and supports employees with disabilities by increasing the awareness and sensitivity of Prudential’s workforce. In January 2015, Prudential launched Count Me In!, an enterprise-wide campaign that helps track and monitor the representation of people with disabilities in its current workforce. The program launched on the heels of federal regulations requiring certain contractors to invite applicants and employees to voluntarily disclose whether they have a disability. | Prudential announced the NOD grant at the 2015 DiversityInc Top 50 Event, where it was also announced that the company earned the No. 8 ranking on this year’s Top 50. Prudential’s diversity leadership has earned it a spot on the DiversityInc Top 50 list every year since the recognition program began in 2001.",3,"50, 113, 53","Diversity and Inclusion, Chief Diversity Officer, diversity","PRU, 05SHYB - Prudential awards $1 million to the National Organization on Disability to connect people with disabilities to quality jobs - 27-Apr-15 - BW.pdf"
"Prudential Financial, Inc.","Award, Survey","“We make diversity and inclusion a priority at Prudential,” said Emilio Egea, chief diversity officer. “We’re committed to fostering an environment in which all people are respected and can reach their full potential.” | Prudential named a “40 Best Company for Diversity” by Black Enterprise  Friday, July 22, 2011 01:00:00 PM (GMT) | Prudential Financial, Inc. (NYSE: PRU) earned a spot for the first time on Black Enterprise’s annual “40 Best Companies for Diversity” list this year, making Prudential one of only 66 companies to have been selected since the list was first published in 2005. | The magazine surveyed 1,000 publicly traded U.S. companies and 100 global companies with strong U.S. operations. Prudential was chosen for its commitment to keep diversity intertwined with overall business strategy despite the economic downturn.",4,"33, 18, 43, 34","Chief Diversity Officer, diversity","PRU, 06MPX3 - Prudential named a 40 Best Company for Diversity by Black Enterprise - 22-Jul-11 - BW.pdf"
"Prudential Financial, Inc.",Award,"Profiles in Diversity Journal  presents the annual WomenWorthWatching® Award to honor women at organizations that recognize and promote women in the workforce. “This year’s list of companies participating in our WomenWorthWatching® Award is proof that the contributions and leadership skills of women are being recognized and supported,” said James R. Rector, publisher of Profiles. “Slowly but surely, progress is being made. These organizations have provided outstanding women with opportunities for leadership and advancement, each proving its role as a company that values and promotes women in leadership, which enhances workforce diversity and inclusion.” | Profiles in Diversity Journal , now in its 14th year, is a bi-monthly magazine focusing on diversity and inclusion in business, government, non-profit, higher education, and military sectors. The focus of the Journal is on senior leadership, best practices, workforce diversity strategies, and recognition of employee contribution. | Prudential’s Cheryl Spruill wins WomenWorthWatching® Award from Profiles in Diversity Journal  Monday, September 17, 2012 01:30:00 PM (GMT) | Cheryl Spruill, a vice president in Enterprise Risk Management at Prudential Financial, Inc. (NYSE: PRU), has been named one the “Women Worth Watching in 2013” by Profiles in Diversity Journal .",4,"93, 47, 18, 31","Diversity and Inclusion, diversity","PRU, 06S8BT, 0613MV - Prudential's Cheryl Spruill wins WomenWorthWatching® Award from Profiles in Diversity Journal - 17-Sep-12 - BW.pdf"
"Prudential Financial, Inc.",Award,"The Human Rights Campaign is America’s largest civil rights organization working to achieve lesbian, gay, bisexual and transgender equality. By inspiring and engaging all Americans, Human Rights Campaign strives to end discrimination against LGBT citizens and realize a nation that achieves fundamental fairness and equality for all. To read the 2016 Corporate Equality Index report, visit The Human Rights Campaign’s database. | “Our inclusive culture is a business imperative that helps us recruit, engage and retain diverse talent,” said Michele Meyer-Shipp, vice president and chief diversity officer at Prudential. “We believe creating a workforce that values all employees is an integral part of our strategic growth and innovation story, and is a key driver for us to excel in the marketplace. | This recognition is a reflection of a dedicated leadership, but also of the hard work of our employees who make diversity and inclusion come to life in the workplace every day.”",3,"61, 59, 31","Diversity and Inclusion, Chief Diversity Officer, gender equality","PRU, 071MGK - Prudential again named a top company by the Human Rights Campaign - 18-Nov-15 - BW.pdf"
"Prudential Financial, Inc.",Award,"The Corporate Equality Index has become a roadmap and benchmarking tool for U.S. businesses in the evolving field of lesbian, gay, bisexual and transgender equality in the workplace. To achieve a perfect score and the coveted distinction of “Best Places to Work for LGBT Equality,” companies must have fully-inclusive equal employment opportunity policies, provide equal employment benefits, demonstrate organizational LGBT competency, evidence their commitment to equality publicly and exercise responsible citizenship. | The Human Rights Campaign is America’s largest civil rights organization working to achieve lesbian, gay, bisexual and transgender equality. By inspiring and engaging all Americans, Human Rights Campaign strives to end discrimination against LGBT citizens and realize a nation that achieves fundamental fairness and equality for all. | “We are very proud to once again be recognized by the Human Rights Campaign as an employer of choice,"" says Michele Meyer-Shipp, chief diversity officer. ""At Prudential we thrive on an environment that values and appreciates our employees’ differences, experiences, talents and creativity and recognize that diversity and inclusion are a critical part of the way we do business."" | Ranking marks 12  th consecutive year company earns top honor for diversity practices as company launches inaugural LGBT Financial Experience study",4,"71, 47, 59, 21","diversity, Chief Diversity Officer, gender equality","PRU, 071MGK - Prudential named a best place to work by the Human Rights Campaign (HRC) - 15-Nov-12 - BW.pdf"
"Prudential Financial, Inc.",Award,"Dimple, a senior at Bronx High School of Science, produced a series of episodes for a public television station featuring interviews with accomplished women to inspire young girls to pursue higher education and their dream careers. In 2012, Dimple visited the World Association of Girl Guides and Girl Scouts in London and learned about the United Nations’ Millennium Development Goals, which include promoting gender equality and empowering women. She was inspired to embark on a project that incorporated the UN goals, one that would promote higher education and career choices for women. “From an early age, I was encouraged by my mother and my Girl Scout leaders to dream big and follow my heart, but many other girls were not as fortunate,” she said. “So I firmed my resolve to provide support to girls who could not pursue their dreams, or who were compelled to change their goals.”",1,148,gender equality,"PRU, 07QW70 - New York's Top Two Youth Volunteers Selected in 21st Annual National Awards Program - 09-Feb-16 - BW.pdf"
"Prudential Financial, Inc.",Award,"“Earning a spot on the top 10 for the second year in a row is a reflection of the strong diversity leadership from Prudential’s chairman and CEO, who holds executives accountable for diversity and inclusion results,” said DiversityInc CEO Luke Visconti. “Prudential’s chief diversity officer has brought an increased focus on mentoring and talent development to the company. Human-capital data proves the results of those efforts. Prudential's ratio of first promotions into management compared to workforce demographics for Blacks, Latinos and Asians is 1.21-1, versus 0.88-1 for the DiversityInc Top 50.” | “At Prudential, diversity and inclusion are critical components of our company's core values and play an integral role in our strategic vision,” Michele C. Meyer-Shipp, vice president and Chief Diversity Officer told DiversityInc. “They are woven into the fabric of both our talent initiatives and business practices, fuel our community programs, and enhance our ability to engage with an increasingly diverse client base.” | “We are fully committed to embracing diversity and inclusion in every aspect of our operations,” says John Strangfeld, Prudential’s chairman and CEO. “We recognize that diversity and inclusion are inextricably linked to our ability to achieve our goals, both our aspirations to be an employer of choice and to lead in the markets in which we operate."" | Prudential Financial again ranks among the top 10 on DiversityInc Top 50 Companies for Diversity  Monday, May 20, 2013 02:00:00 PM (GMT) | For the second consecutive year, Prudential Financial, Inc. [NYSE: PRU] earned a top 10 spot on DiversityInc’s  Top 50 Companies for Diversity list, this year moving from No. 9 to No. 8. Prudential has ranked on the list every year since its inception in 2001. | The publication recognized Prudential for continuing to demonstrate strong community involvement as well as significant progress in creating an inclusive workplace. Prudential also ranked No. 8 on The DiversityInc Top 10 Companies for People with Disabilities list. | According to the publication, the companies included on both the 2013 and the 2012 DiversityInc Top 50 lists outperformed the S&P 500 on a one-, three- and five-year basis. In addition, DiversityInc notes that the 2013 Top 50 companies have 51% more employees in resource groups than they did five years ago and donated 53% more to multicultural charities than they did five years ago. | To qualify for the list, participating companies must have at least 1,000 employees and complete a 300- question survey, which is divided into four equally weighted areas: CEO commitment, human capital, corporate and organizational communications, and supplier diversity. A total of 893 companies participated in the 2013 competition, an increase from less than 600 in the previous year.",8,"91, 63, 57, 22, 45, 37, 65, 58","Diversity and Inclusion, Chief Diversity Officer, diversity","PRU, 07T8MY - Prudential Financial again ranks among the top 10 on DiversityInc Top 50 Companies for Diversity - 20-May-13 - BW.pdf"
"Prudential Financial, Inc.",Corporate Social Responsibility,"""Our approach to diversity and inclusion is about striving to create a workplace where everyone brings their whole self to do the work of the firm,"" Emilio Egea, Chief Diversity Officer, told DiversityInc. ""Encouraging our leaders to build authentic relationships with people who are different, leads to true employee engagement and that increases everyone's commitment and contribution which is key to our success. | “At Prudential we know that in order to succeed, attract top talent and deliver to diverse markets we need to embrace employees’ unique talents, experiences, insights and creativity,"" says John Strangfeld, Chairman and Chief Executive Officer. ""This can only come from an environment that supports diversity and inclusion as a way of life and seeks to embed this belief in every aspect of the business.” | Prudential jumps into top 10 on DiversityInc ""Top 50 Companies for Diversity""  Friday, April 27, 2012 02:00:00 PM (GMT) | Prudential Financial, Inc. (NYSE: PRU) earned a top 10 spot on DiversityInc's “Top 50 Companies for Diversity"" for the 12th consecutive year, moving from No. 16 to No. 9. | A mainstay on the DiversityInc Top 50 list, the magazine recognized Prudential for showing leadership in diversity in many ways, including community outreach, talent development and recruiting through its Business Resource Groups. | “Prudential’s move up into the top 10 this year is well deserved. This company has done more to help underserved communities than any company we know. Prudential directs 67 percent more of its philanthropy to multicultural nonprofits than the DiversityInc Top 50 average,” said DiversityInc. “Prudential continues to evolve the practices that have made it a diversity-management leader in the face of increased competition and more nuanced evaluation.” | In other awards announced by DiversityInc, Prudential Financial also ranked: | No. 8 in The DiversityInc Top 10 Companies for Recruitment & Retention | No. 10 in The DiversityInc Top 10 Companies for Blacks | No. 7 in The DiversityInc Top 10 Companies for People With Disabilities | Prudential is one of only a few companies that have been on the list every year since it began in 2001. To qualify for the list, participating companies must have more than 1,000 employees and answer a questionnaire on CEO commitment, human capital practices, organizational communications and supplier diversity. A total of 587 companies participated in the 2012 DiversityInc Top 50 competition, up 11 percent from last year.",11,"63, 65, 19, 29, 32, 68, 10, 12, 10, 12, 68","Diversity and Inclusion, Chief Diversity Officer, diversity","PRU, 07T8MY - Prudential jumps into top 10 on DiversityInc Top 50 Companies for Diversity - 27-Apr-12 - BW.pdf"
"Prudential Financial, Inc.",Award,"Ruben Martinez, 16, of Miami, Fla., a senior at John A. Ferguson Senior High School, founded his school’s Key Club in 2013 and since then has served the club as secretary, webmaster and event coordinator, while also serving in leadership roles at the district level as the Florida District Lieutenant Governor for Division 26A and Florida District Service Chair. In addition, Ruben founded “The LEAD Project (Let’s End All Discrimination)” in an effort to educate youth about prejudice, sexual abuse and bullying.",1,82,sexual abuse,"PRU, 0885GM, 07QW70 - Florida's Top Two Youth Volunteers Selected in 21st Annual National Awards Program - 09-Feb-16 - BW.pdf"
"Prudential Financial, Inc.",Award,"Susan Blount, senior vice president and general counsel at Prudential Financial, Inc. [NYSE:PRU], has been named one of the “21 Leaders for the 21st Century” by Women’s eNews for her pioneering work to increase diversity and inclusion in the law profession. | At an awards dinner at the Jumeirah Essex House in New York City, Blount, head of the Law, Compliance, Business Ethics and External Affairs Department at Prudential, was recognized as one of “Seven Who Leverage Power” by being a “Persuader for Diversity” in co-founding the Inclusion Initiative and for her long- standing commitment to diversity. | In addition, she said, “We expect the law firms we work with to share our commitment to diversity and to build and maintain diversity within their businesses. In most cases, large law firms seeking new business from Prudential are expected to employ a diverse mix of attorneys that includes men, women, ethnic minorities, lesbian, gay, bisexual and transgender individuals and persons with disabilities.”",3,"41, 55, 63","Diversity and Inclusion, diversity","PRU, DD.XX1 - Prudential general counsel Susan Blount recognized as one of the 21 Leaders for the 21st Century - 10-May-12 - BW.pdf"
"Prudential Financial, Inc.","Conference, Event","DuVernay’s critically acclaimed film “Selma” was nominated for the Academy Award for Best Picture, making her the first African-American woman director to have a film nominated in that category. She joins an influential line up of ceiling breakers, including Sheila Johnson, CEO of Salamander Hotels and Resorts; Pauline Brown, Chairman of LVMH North America; Rosalind Brewer, President and CEO of Sam’s Club; Terrez Thompson, VP of Global Supplier Diversity, Coca Cola; Soledad O‘Brien, CEO, Starfish Media; Deborah Martin Chase, CEO, Martin Chase Productions; and Rosalind Hudnell, Chief Diversity Officer, Intel Corporation. Odyssey attendees will participate in a variety of interactive panels and one-on-one coaching that will explore tools for navigating the corporate and entrepreneurial landscape, maintaining relationships and communicating effectively.",1,120,Chief Diversity Officer,"PRU, PRU - Academy Award-Nominated Director Ava DuVernay shares insight during 16th Annual Odyssey Business Network Retreat - 18-May-15 - BW.pdf"
"Prudential Financial, Inc.",Award,"“Diversity and inclusion is integral to the strength of our talent, culture, business performance and identity,” Michele C. Green, vice president and Prudential’s chief diversity officer told the publication. “Beyond representation, the practice of inclusion reflects the reality that diverse vantage points lead to success in the workplace, marketplace and community. We are committed to the ongoing journey of creating an environment of involvement, respect and connection.” | “On the list every year since it was started in 2001, Prudential enjoys strong diversity leadership from Chairman and CEO John Strangfeld and Vice President and Chief Diversity Officer Michele Green,” said DiversityInc CEO Luke Visconti. “Constant efforts to improve diversity management have led to enhanced metrics for employee resource groups.” | For the third consecutive year, Prudential Financial, Inc’s leader-led diversity and inclusion strategy has earned the company a spot in the top 10 on DiversityInc’s  Top 50 Companies for Diversity list. Ranking eighth on the 2014 list, Prudential has been placed on the list every year since the survey’s inception in 2001. Prudential ranked No. 8 in 2013 and No. 9 in 2012. | “Prudential views diversity and inclusion as an important area of focus among our employees, in the marketplace and in the communities where we live and work,” Prudential’s chairman and CEO John Strangfeld told DiversityInc. “Our talented and diverse employee base provides a competitive advantage and enables us to help our customers solve financial challenges today and for future generations to come.” | Prudential Financial again ranks among the top 10 on DiversityInc Top 50 Companies for Diversity  Tuesday, April 29, 2014 01:00:00 PM (GMT) | Company noted for strong diversity management, recruitment and mentoring programs | DiversityInc recognized Prudential for its strong diversity management practices, including metrics reporting and impact from the company’s six business resource groups. The publication also ranks companies on 12 additional specialty top 10 lists. This year, Prudential [NYSE: PRU] ranked No. 4 on the recruiting list, recognizing the company’s significant diversity in its workforce and among new hires, as well as in the talent pipeline into management. The company also ranked No. 9 for mentoring, in recognition of its best practices in that area and sponsorship initiative. | This year marks the 14th year that the rankings have been determined and published. More than 1,000 companies took part in 2014. To participate, organizations must complete a 300-question survey, which is divided into four areas: talent pipeline, equitable talent development, CEO/leadership commitment and supplier diversity. Each company is judged within its own industry, and each application is vetted by the magazine’s staff. | In recent years, DiversityInc has placed increased importance on business resource groups, cross cultural mentoring participation and best practices since they yield demonstrable human-capital improvements. Survey participation is free to any company with at least 1,000 U.S. workers.",9,"67, 51, 63, 61, 22, 10, 86, 63, 38","Diversity and Inclusion, Chief Diversity Officer, diversity","PRU, PRU - Prudential Financial again ranks among the top 10 on DiversityInc Top 50 Companies for Diversity - 29-Apr-14 - BW.pdf"
"Prudential Financial, Inc.",Product/Service,"Experts from Prudential include Donald Smith, manager of financial services, and Michele Meyer-Shipp, vice president and chief diversity officer. The live web series has featured high profile guests including Michelle Singletary, nationally syndicated columnist for  The Washington Post , and Dr. Michael Lomax, president and CEO of the United Negro College Fund. Viewers can also interact with one another and participate with The Root Live guests through the site’s live chat and on Twitter by following the conversation at #therootlive. A listing of upcoming programs is available on Prudential’s newsroom.",1,90,Chief Diversity Officer,"PRU, PRU - Prudential Financial and The Root launch weekly personal finance video series - 08-Feb-13 - BW.pdf"
"Prudential Financial, Inc.",Personnel,"Prudential Financial Names Michele C. Meyer-Shipp Vice President and Chief Diversity Officer  Monday, October 01, 2012 02:22:00 PM (GMT) | Prudential Financial (NYSE: PRU) has named Michele C. Meyer-Shipp vice president and chief diversity officer. In this role, she will be responsible for leading and directing all diversity and inclusion initiatives for the company, and for ensuring ongoing compliance with federal and state equal employment opportunity/affirmative action laws and requirements. | “Prudential has a proud heritage of embracing diversity and inclusion as a key part of our business strategy,” said Sharon Taylor, senior vice president, Human Resources. “Advancing our work in this important area requires strong leadership, and Michele is ideally suited for this role. She has a unique blend of experience in the diversity and inclusion and EEO/affirmative action space, as well as a recognized passion for this work.” | Prior to joining Prudential, Meyer-Shipp served as General Counsel of the Waterfront Commission of New York Harbor, an Instrumentality of the States of New York and New Jersey. Previously, Meyer-Shipp spent four years at Merrill Lynch. In her last role, she led the diversity and inclusion efforts of the Global Wealth Management business. | Before Merrill Lynch, Meyer-Shipp served as Director of the State of New Jersey’s Division of Equal Employment Opportunity and Affirmative Action. Prior to joining the ranks of public service, Meyer-Shipp was in private practice with the law firms of Collier, Jacob & Mills, P.C. and Lowenstein, Sandler, P.C. in Roseland, N.J. She also served as an Adjunct Professor at Seton Hall University School of Law. | Meyer-Shipp graduated from Seton Hall University School of Law in 1995. She served as Law Clerk to the Honorable James H. Coleman, Jr. of the New Jersey Supreme Court. Meyer-Shipp is an active member of several professional associations including the Association of Corporate Counsel, Minority Corporate Counsel Association, Corporate Counsel Women of Color, National Employment Law Council Conference, and Society for Human Resource Management. Recently, she was honored as one of the “Most Powerful & Influential Women of the Tri-State Area” by The Tri-State Diversity Council.",6,"19, 50, 69, 53, 65, 86","diversity, Diversity and Inclusion, Chief Diversity Officer, Equal Employment Opportunity","PRU, PRU - Prudential Financial Names Michele C. Meyer-Shipp Vice President and Chief Diversity Officer - 01-Oct-12 - BW.pdf"
"Prudential Financial, Inc.","Conference, Corporate Social Responsibility","Michele C. Green, Vice President and Chief Diversity Officer, Corporate Human Resources (full bio below) Can speak to: | Michele C. Green Vice President and Chief Diversity Officer Corporate Human Resources | Michele C. Green is vice president and Chief Diversity Officer at Prudential. She is responsible for leading and supporting all diversity and inclusion initiatives for the company, and for ensuring ongoing compliance with federal and state equal employment opportunity/affirmative action laws and requirements. | Prior to joining Prudential, Green served as General Counsel of the Waterfront Commission of New York Harbor, an Instrumentality of the States of New York and New Jersey. Previously, Green spent four years at Merrill Lynch. In her last role, she led the diversity and inclusion efforts of the Global Wealth Management business. | Before Merrill Lynch, Green served as Director of the State of New Jersey’s Division of Equal Employment Opportunity and Affirmative Action. Prior to joining the ranks of public service, Green was in private practice with the law firms of Collier, Jacob & Mills, P.C. and Lowenstein, Sandler, P.C. in Roseland, N.J. She also served as an Adjunct Professor at Seton Hall University School of Law. Green graduated from Seton Hall University School of Law in 1995. She served as Law Clerk to the Honorable James H. Coleman, Jr. of the New Jersey Supreme Court. | Prudential Financial, Inc. will have a significant presence at the National Council of La Raza (NCLR) Annual Conference July 19-22, 2014 in Los Angeles, CA. The company is presenting a workshop on Latino retirement preparedness, facilitating a workshop for young leaders on workplace success, co-hosting an Affiliate Leadership breakfast and announcing new research in partnership with NCLR’s Wealth-Building Policy Project to determine the financial education needs of the Hispanic community. Prudential executives will be available to comment on addressing barriers to financial security in the Hispanic community, as well as the shared benefits of investing in workplace diversity. With regard to financial security, these experts can speak to the critical savings and asset protection programs that move individuals, families, communities and business into better financial standing. | • How to strengthen companies by investing in a diverse workplace and empowering Hispanic and LGBTQ employees; and • Prudential HR policies that resulted in Latina Style's ""50 Best Companies for Latinas"" (2013 and 15 prior years) and DiversityInc’s ""Top 50 Companies for Diversity"" (2013 and 12 prior years). | Green is an active member of several professional associations including the Association of Corporate Counsel, Minority Corporate Counsel Association, Corporate Counsel Women of Color, National Employment Law Council Conference, and Society for Human Resource Management. She has also been honored as one of the “Most Powerful & Influential Women of the Tri-State Area” by The Tri-State Diversity Council.",8,"18, 12, 43, 53, 94, 126, 49, 58","diversity, Diversity and Inclusion, Chief Diversity Officer, Equal Employment Opportunity","PRU, PRU - Prudential Financial Participates in 2014 National Council of La Raza Annual Conference - 18-Jul-14 - BW.pdf"
"Prudential Financial, Inc.",Personnel,"In 2011, Blount received the “Women of Power and Influence Award” from the New York City chapter of the National Organization for Women. In 2012, she was recognized as one of the “21 Leaders for the 21st Century” by Women’s eNews for her pioneering work to increase diversity and inclusion in the law profession. | Blount is active on issues related to higher education. She serves on the board of Montclair State University, and she previously served on the New Jersey Commission on Higher Education. She also serves on the board of trustees of NJ LEEP, a high school enrichment program in Newark, and is a founding board member of the Center for Women in Law at the University of Texas, which is devoted to improving the success of the entire spectrum of women in law. She is also a board member of the Pro Bono Partnership and the Leadership Council on Legal Diversity (LCLD).",2,"54, 100","Diversity and Inclusion, diversity","PRU, PRU - Prudential Financial promotes Susan Blount to executive vice president - 11-Jun-13 - BW.pdf"
"Prudential Financial, Inc.",Award,"“This award is a testament to our commitment to diversity and, equally as important, to inclusion,” said Michele C. Green, vice president and chief diversity officer for Prudential Financial. “We are proud to have earned a top 10 spot on such a prestigious list again, and look forward to doing the work required to stay on the list.” | Employee resource groups, diversity recruitment and supplier diversity cited | Prudential Financial, Inc. (NYSE:PRU) announced today that it was named by LATINA Style Magazine as one of the top 50 companies for Latinas in the United States. Prudential earned the number eight spot on the magazine’s annual list of best companies in recognition of its supplier diversity program and of the use of the firm’s employee resource group to retain Latinos within the company and the increase in Latina employees, including at the senior level. Prudential has ranked on LATINA Style’s Top 50 report for 16 consecutive years. | Prudential accepted the award during the 16th Annual LATINA  Style 50 Award & Diversity Leaders Conference in early February. During the conference, Yanela Frias, vice president and chief financial officer for Prudential Annuities, shared insights on preparing Latinas to take over executive roles. | “We are delighted to recognize Prudential for their efforts to create an environment where Latinas can flourish,” said Robert E. Bard, president and CEO of LATINA Style Inc. “Consistently placing on the top ten of the LATINA Style 50, Prudential has demonstrated a genuine commitment to diversity and a clear understanding that diversity is a definitely competitive advantage in reaching the market place.”",5,"58, 9, 88, 43, 63","Chief Diversity Officer, diversity","PRU, PRU - Prudential Financial ranks 8th among LATINA Style Top 50 Companies - 24-Feb-14 - BW.pdf"
"Prudential Financial, Inc.","Advisory, Survey","Michele Meyer-Shipp, chief diversity officer, Prudential; | Pat Brzozowski, diversity director, Agency Distribution, Prudential; and",2,"6, 8","Chief Diversity Officer, diversity","PRU, PRU - Prudential Financial, Inc. Set to Announce Groundbreaking LGBT Financial Experience Survey - 05-Nov-12 - BW.pdf"
"Prudential Financial, Inc.","Conference, Corporate Social Responsibility","“At Prudential, we understand the importance of addressing the financial needs of all communities. The partnership with NCLR is another example of Prudential’s commitment to diversity and inclusion, and is an important step towards understanding Hispanic-American’s needs so that the industry can better serve them,” said Sharon Taylor, senior vice president, Human Resources, and chair of The Prudential Foundation. | With the Hispanic population in the U.S. projected to reach 132.8 million—or 30 percent of the population —by 2050, their socio-economic status and experience will have a significant impact on the country’s future. Twenty percent of Hispanics do not have retirement plans, bank accounts or life insurance. This figure twice is that of the general population, suggesting there is a significant need to connect Hispanics to mainstream financial products and services. Initiatives like this align well with Prudential’s three-pillar diversity and inclusion strategy, which focuses on people, the market and the community.",2,"59, 92",Diversity and Inclusion,"PRU, PRU - Prudential Funds NCLR Research that will build on The Hispanic American Financial Experience - 21-Jul-14 - BW.pdf"
