who_wrote_the_piece,subject,relevant_text,paragraphs,words,keywords,path
"Lexmark International, Inc.","Acquisitions, Mergers & Takeovers","savings; market acceptance of new products; aggressive pricing from competitors and resellers; changes in the company's tax provisions or tax liabilities; excessive inventory for the company's reseller channel; failure to manage inventory levels or production capacity; periodic variations affecting revenue and profitability; inability to realize all of the anticipated benefits of the company's acquisitions; the failure of information technology systems, including data breaches or cyber attacks; the inability to develop new products and enhance existing products to meet customer needs on a cost competitive basis; reliance on international production facilities, manufacturing partners and certain key suppliers; business disruptions; increased competition in the aftermarket supplies business; inability to obtain and protect the company's intellectual property rights and defend against claims of infringement and/or anticompetitive conduct; ineffective internal controls; customer demands and new regulations related to conflict-free minerals; fees on the company's products or litigation costs required to protect the company's rights; inability to perform under managed print services contracts; the inability to attract, retain and motivate key employees; terrorist acts; acts of war or other political conflicts; increased investment to support product development and marketing; the financial failure or loss of business with a key customer or reseller; credit risk associated with the company's customers, channel partners, and investment portfolio; the outcome of litigation or regulatory proceedings to which the company may be a party; unforeseen cost impacts as a result of new legislation; changes in a country's political or economic conditions; disruptions at important points of exit and entry and distribution centers; and other risks described in the company's Securities and Exchange Commission filings. The company undertakes no obligation to update any forward-looking statement.",1,274,data breach,"LXK, 00FQX0 - Lexmark completes acquisition of Kofax, announces Enterprise Software leadership change - 21-May-15 - PRN.pdf"
"Lexmark International, Inc.","Acquisitions, Mergers & Takeovers, Conference Call Announcements","""Safe Harbor"" Statement under the Private Securities Litigation Reform Act of 1995: Statements in this release which are not historical facts are forward-looking and involve risks and uncertainties which may cause the company's actual results or performance to be materially different from the results or performance expressed or implied by the forward-looking statements. Factors that may impact such forward-looking statements include, but are not limited to, fluctuations in foreign currency exchange rates; failure to successfully integrate newly acquired businesses; continued economic uncertainty related to volatility of the global economy; inability to execute the company's strategy to become an end-to-end solutions provider; decreased supplies consumption; possible changes in the size of expected restructuring costs, charges, and savings; market acceptance of new products; aggressive pricing from competitors and resellers; changes in the company's tax provisions or tax liabilities; excessive inventory for the company's reseller channel; failure to manage inventory levels or production capacity; periodic variations affecting revenue and profitability; inability to realize all of the anticipated benefits of the company's acquisitions; the failure of information technology systems, including data breaches or cyber attacks; the inability to develop new products and enhance existing products to meet customer needs on a cost competitive basis; reliance on international production facilities, manufacturing partners and certain key suppliers; business disruptions; increased competition in the aftermarket supplies business; inability to obtain and protect the company's intellectual property rights and defend against claims of infringement and/or anticompetitive conduct; ineffective internal controls; customer demands and new regulations related to conflict-free minerals; fees on the company's products or litigation costs required to protect the company's rights; inability to perform under managed print services contracts; the inability to attract, retain and motivate key employees; terrorist acts; acts of war or other political conflicts; increased investment to support product development and marketing; the financial failure or loss of business with a key customer or reseller; credit risk associated with the company's customers, channel partners, and investment portfolio; the outcome of litigation or regulatory proceedings to which the company may be a party; unforeseen cost impacts as a result of new legislation;",1,348,data breach,"LXK, 00FQX0, KFX... - Lexmark to acquire Kofax - 24-Mar-15 - PRN.pdf"
Lexmark,Human Interest Groups,,,,,"LXK, 05L1F3 - Lexmark Recognized with 2019 CSO50 Award for Privacy Initiative - 28-Nov-18 - PRN.pdf"
"Lexmark International, Inc.","Acquisitions, Mergers & Takeovers","""Safe Harbor"" Statement under the Private Securities Litigation Reform Act of 1995: Statements in this release which are not historical facts are forward-looking and involve risks and uncertainties which may cause Lexmark's actual results or performance to be materially different from the results or performance expressed or implied by the forward-looking statements. Factors that may impact such forward-looking statements include, but are not limited to, continued economic uncertainty related to volatility of the global economy, inability to execute Lexmark's strategy to become an end-to-end solutions provider; market acceptance of new products; inability to realize all of the anticipated benefits of Lexmark's acquisitions; failure to successfully integrate newly acquired businesses; fluctuations in foreign currency exchange rates; decreased supplies consumption; possible changes in the size of expected restructuring costs, charges, and savings; aggressive pricing from competitors and resellers; changes in Lexmark's tax provisions or tax liabilities; the inability to develop new products and enhance existing products to meet customer needs on a cost competitive basis; reliance on international production facilities, manufacturing partners and certain key suppliers; increased investment to support product development and marketing; the financial failure or loss of business with a key customer or reseller; periodic variations affecting revenue and profitability; excessive inventory for Lexmark's reseller channel; failure to manage inventory levels or production capacity; credit risk associated with Lexmark's customers, channel partners, and investment portfolio; entrance into the market of additional competitors focused on imaging and software solutions, including enterprise content management, intelligent capture and business process management solutions; inability to perform under managed print services contracts; increased competition in the aftermarket supplies business; fees on Lexmark's products or litigation costs required to protect Lexmark's; inability to obtain and protect Lexmark's intellectual property rights and defend against claims of infringement and/or anticompetitive conduct; the outcome of litigation or regulatory proceedings to which Lexmark may be a party; unforeseen cost impacts as a result of new legislation; the inability to attract, retain and motivate key employees; changes in a country's political or economic conditions; the failure of information technology systems, including data breaches or cyber attacks; disruptions at important points of exit and entry and distribution centers; business disruptions; terrorist acts; acts of war or other political conflicts; or the outbreak of a communicable disease; and other risks described in Lexmark's Securities and Exchange Commission filings. Lexmark undertakes no obligation to update any forward-looking statement.",1,395,data breach,"LXK, 6839, FUAIY - Funai acquiring Lexmark's inkjet-related technology and assets - 01-Apr-13 - PRN.pdf"
"Lexmark International, Inc.",Offerings,"additional competitors focused on office printing and imaging and software solutions, including enterprise content management, business process management, document output management, intelligent data capture and search; inability to perform under managed print services contracts; increased competition in the aftermarket supplies business; fees on the company's products or litigation costs required to protect the company's rights; inability to obtain and protect the company's intellectual property rights and defend against claims of infringement and/or anticompetitive conduct; the outcome of litigation or regulatory proceedings to which the company may be a party; unforeseen cost impacts as a result of new legislation; the inability to attract, retain and motivate key employees; changes in a country's political or economic conditions; the failure of information technology systems, including data breaches or cyber attacks; disruptions at important points of exit and entry and distribution centers; business disruptions; terrorist acts; acts of war or other political conflicts; or the outbreak of a communicable disease; and other risks described in the company's Securities and Exchange Commission filings. The company undertakes no obligation to update any forward- looking statement.",1,179,data breach,"LXK, RSOFB - Lexmark to increase tender offer price for all outstanding shares of ReadSoft - 18-Jun-14 - PRN.pdf"
,,"Symantec Corp. (NASDAQ: SYMC) today announced the findings of its Internet Security Threat Report, Volume 17, which shows that while the number of vulnerabilities decreased by 20 percent, the number of malicious attacks continued to skyrocket by 81 percent. In addition, the report highlights that advanced targeted attacks are spreading to organizations of all sizes and variety of personnel, data breaches are increasing, and that attackers are focusing on mobile threats. | Rise of Data Breaches, Lost Devices Concern for the Future | Approximately 1.1 million identities were stolen per data breach on average in 2011, a dramatic increase over the amount seen in any other year. Hacking incidents posed the greatest threat, exposing 187 million identities in 2011 -- the greatest number for any type of breach last year. However, the most frequent cause of data breaches that could facilitate identity theft was theft or loss of a computer or other medium on which data is stored or transmitted, such as a smartphone, USB key or a backup device. These theft-or loss- related breaches exposed 18.5 million identities. | As tablets and smartphones continue to outsell PCs, more sensitive information will be available on mobile devices. Workers are bringing their smartphones and tablets into the corporate environment faster than many organizations are able to secure and manage them. This may lead to an increase in data breaches as lost mobile devices present risks to information if not properly protected. Recent research by Symantec | shows that 50 percent of lost phones will not be returned and 96 percent (including those returned) will experience a data breach.",5,"71, 10, 96, 64, 22",data breach,NLOK - Annual Symantec Internet Security Threat Report Reveals 81 Percent Increase in Malicious Attacks  - 30-Apr-12 - INW.pdf
Anonyome Labs,"Funding, Personnel, Product/Service","Steve Shillingford, founder and CEO of Anonyome Labs, said: “In a world where data breaches and egregious privacy violations are escalating, and governments have proved impotent to help, Anonyome is finally giving consumers the ability to be in control of all their personally identifiable and sensitive information. Our vision is a world liberated from bleak forecasts about the lack of safety on the Internet, excessive tracking and monitoring of your online activities, and invasive and ineffectual government legislation. With over 1.2 million Sudos in use today, our users are deciding with whom, what, where, and how they share their information for much greater digital safety. If you’re fed up with the constant surveillance, credit card fraud, or the Googles of the world tracking everything you do, we have a simple and powerful way for you to take back control.”",1,139,data breach,NLOK - Anonyome Labs Announces $20.4M Funding Round on Strength of 1.2M Sudos Adds LifeLock Founder Todd Davis to Board - 28-Aug-17 - BW.pdf
,,"Encryption Solutions from Symantec Symantec provides a variety of encryption solutions for organizations of all sizes seeking to protect their proprietary information against data breaches. Its integrated and comprehensive line of encryption product offerings include full disk encryption, device control, removable storage, email, network, and server solutions. They are available for a wide range of target platforms including Windows, Mac OS X, Linux, UNIX, Windows Mobile, BlackBerry, and Apple iOS. For more information, visit the Symantec Encryption Products page on Symantec's website.",1,82,data breach,NLOK - HealthDataInsights Turns to Symantec to Help Secure Confidential Medical Records  - 17-Aug-11 - INW.pdf
,,Symantec Web Gateway Blog Post: Symantec Web Gateway 5.0 -- Forward Thinking Protection against Advanced Threats Video: Symantec Insight Wall Street Journal Technology Innovation Awards Symantec Internet Security Threat Report Symantec's 2010 Ponemon Cost of a Data Breach Symantec Data Loss Prevention Symantec Security Framework Symantec Web Security Symantec Messaging Security Symantec Protection Suite Enterprise Edition,1,56,data breach,NLOK - New Symantec Web Gateway 5.0 Stops Malware in Its Tracks  - 12-Jul-11 - INW.pdf
,,,,,,"NLOK - NortonLifeLock, Inc.(NLOK-US) Schedules Bank of America Global Technology Conference for 4-June-2020 1215 PM ET - 03-Jun-20 - FCSTEV.pdf"
,,,,,,"NLOK - NortonLifeLock, Inc.(NLOK-US) Schedules Credit Suisse Technology, Media & Telecom Conference for 2-December-2019 555 PM ET - 14-Oct-19 - FCSTEV.pdf"
,,"Ponemon and Symantec Find Most Data Breaches Caused by Human and System Errors   Wednesday, June 05, 2013 07:02:00 AM (GMT) | MOUNTAIN VIEW, CA--(Marketwired - Jun 5, 2013) - Symantec Corp. (NASDAQ: SYMC) and the Ponemon Institute today released the 2013 Cost of Data Breach Study: Global Analysis  which reveals human errors and system problems caused two-thirds of data breaches in 2012 and pushed the global average to $136 per record1. Issues included employee mishandling of confidential data, lack of system controls, and violations of industry and government regulations. Heavily regulated fields including healthcare, finance and pharmaceutical incurred breach costs 70 percent higher than other industries. | The global cost per compromised customer record was up over the previous year, and the United States total cost per data breach incident was down slightly at $5.4 million. This decline was attributed to the appointment of chief information security officers (CISOs) with enterprise-wide responsibilities, comprehensive incident response plans, and stronger overall security programs. | Click to Tweet : 2013 Cost of a Data Breach Study: Mistakes by people & systems caused most data breaches last year: http://bit.ly/14gaIRR | ""While external attackers and their evolving methods pose a great threat to companies, the dangers associated with the insider threat can be equally destructive and insidious,"" said Larry Ponemon, chairman, Ponemon Institute. ""Eight years of research on data breach costs has shown employee behavior to be one of the most pressing issues facing organizations today, up 22 percent since the first survey."" | The eighth annual global report is based on the actual data breach experiences of 277 companies in nine countries including the United States, United Kingdom, France, Germany, Italy, India, Japan, Australia, and Brazil. The nine country and global summary reports can be found at http://bit.ly/10FjDik. All of the data breach incidents studied in the reports occurred in the 2012 calendar year. In order to properly track trend data, the Ponemon Institute does not include ""mega data breaches"" of more than 100,000 compromised records. | Companies can analyze their own risk by visiting  Symantec's Data Breach Risk Calculator  which takes the organization's size, industry, location and security practices into consideration for both a per record and an organizational estimate. | Average cost per data breach varies widely worldwide . Many of these differences are due to the types of threats that organizations face, as well as the data protection laws in the respective countries. Some countries such as Germany, Australia, the United Kingdom and United States, have more established consumer protection laws and regulations to strengthen data privacy and cyber security. United States and Germany continue to incur the most costly data breaches (at an average cost per compromised record of $188 and $199 respectively). These two countries also had the highest total cost per data breach (United States at $5.4 million and Germany at $4.8 million). Mistakes made by people and systems are the main causes of data breach . Together human errors and system problems account for 64 percent of data breaches in the global study, while prior research shows that 62 percent of employees think it is acceptable to transfer corporate data outside the company and the majority never delete the data, leaving it vulnerable to data leaks. This illustrates the large extent to which insiders contribute to data breaches and how costly that loss can be to organizations. Brazilian companies were most likely to experience breaches caused by human error. Companies in India were the most likely to experience a data breach caused by a system glitch or business process failure. System glitches include application failures, inadvertent data dumps, logic errors in data transfer, identity or authentication failures (wrongful access), data recovery | failures, and more. Malicious and criminal attacks are the most costly everywhere . Consolidated findings show that malicious or criminal attacks cause 37 percent of data breaches and are the most costly data breach incidents in all nine countries. U.S. and German companies experience the most expensive data breach incidents caused by malicious or criminal attackers at $277 and $214 per compromised records, respectively, while Brazil and India had the least costly data breach at $71 and $46 per record, respectively. German companies were also most likely to experience a malicious or criminal attack, followed by Australia and Japan. Some organizational factors decrease the cost. U.S. and U.K. companies received the greatest reduction in data breach costs by having a strong security posture, incident response plan and CISO appointment. The U.S. and France reduced costs by engaging data breach remediation consultants. | Symantec recommends the following best practices to prevent a data breach and reduce costs in the event of one: | Press Kit Infographic: Cost of a Data Breach SlideShare: Cost of a Data Breach Data Breach Risk Calculator Information Unleashed Blog: Mistakes Are Costing Companies Millions From Avoidable Data Breaches Data Loss Prevention Solutions Encryption Solutions User Authentication Solutions",11,"20, 85, 54, 23, 62, 83, 34, 246, 141, 19, 39",data breach,NLOK - Ponemon and Symantec Find Most Data Breaches Caused by Human and System Errors - 05-Jun-13 - INW.pdf
,,"Symantec PGP Viewer for Android Building on the success of Symantec PGP Viewer for iOS, Symantec now offers Symantec PGP Viewer for Android to provide the ability to read encrypted emails on Android devices. Available for download from the Google Play Marketplace, PGP Viewer for Android works in conjunction with PGP Universal Server from Symantec for user enrollment services and key management to help customers deal with compliance and data breach concerns.",1,72,data breach,NLOK - Symantec Advances Mobile Productivity With New Android and iOS Protection Capabilities  - 17-Jul-12 - INW.pdf
,,UK Caldicott Guardian Act UK Data Protection Act Information Governance Toolkit EU Data Protection Directive France Health Information Systems Security Directive Netherlands NEN 75-10 and NEN 75-13,1,27,Data protection directive,NLOK - Symantec and FairWarning Help Assure Compliance With Federal and State Privacy Healthcare Laws  - 21-Feb-12 - INW.pdf
,,,,,,"NLOK - Symantec Corp.(SYMC-US) Schedules Acquisition of LifeLock, Inc by Symantec Corp Call for 21-November-2016 830 AM ET - 20-Nov-16 - FCSTEV.pdf"
,,,,,,NLOK - Symantec Corp.(SYMC-US) Schedules Analyst Day for 17-April-2015 900 AM ET - 13-Jan-15 - FCSTEV.pdf
,,,,,,"NLOK - Symantec Corp.(SYMC-US) Schedules Credit Suisse Global Technology, Media & Telecom Conference for 29-November-2017 245 PM ET - 17-Nov-17 - FCSTEV.pdf"
,,,,,,"NLOK - Symantec Corp.(SYMC-US) Schedules Credit Suisse Technology, Media & Telecom Conference for 27-November-2018 300 PM ET - 09-Nov-18 - FCSTEV.pdf"
,,,,,,NLOK - Symantec Corp.(SYMC-US) Schedules Deutsche Bank Technology Conference for 13-September-2011 1215 PM ET - 28-Jul-11 - FCSTEV.pdf
,,,,,,NLOK - Symantec Corp.(SYMC-US) Schedules Goldman Sachs Technology & Internet Conference for 12-February-2019 120 PM ET - 05-Feb-19 - FCSTEV.pdf
,,,,,,NLOK - Symantec Corp.(SYMC-US) Schedules Goldman Sachs Technology and Internet Conference for 14-February-2018 200 PM ET - 01-Feb-18 - FCSTEV.pdf
,,,,,,NLOK - Symantec Corp.(SYMC-US) Schedules Macquarie TMT Goes Mobile Conference for 13-June-2011 200 PM ET - 13-Jun-11 - FCSTEV.pdf
,,,,,,"NLOK - Symantec Corp.(SYMC-US) Schedules Morgan Stanley Technology, Media & Telecom Conference for 1-March-2017 1230 PM ET - 22-Feb-17 - FCSTEV.pdf"
,,,,,,"NLOK - Symantec Corp.(SYMC-US) Schedules Morgan Stanley Technology, Media & Telecom Conference for 26-February-2018 130 PM ET - 01-Feb-18 - FCSTEV.pdf"
,,,,,,NLOK - Symantec Corp.(SYMC-US) Schedules Q1 2019 Earnings Call for 2-August-2018 500 PM ET - 13-Jul-18 - FCSTEV.pdf
,,,,,,NLOK - Symantec Corp.(SYMC-US) Schedules Q2 2015 Earnings Call for 5-November-2014 500 PM ET - 06-Aug-14 - FCSTEV.pdf
,,,,,,NLOK - Symantec Corp.(SYMC-US) Schedules Q2 2018 Earnings Call for 1-November-2017 430 PM ET - 12-Oct-17 - FCSTEV.pdf
,,,,,,NLOK - Symantec Corp.(SYMC-US) Schedules Q3 2017 Earnings Call for 1-February-2017 500 PM ET - 12-Jan-17 - FCSTEV.pdf
,,,,,,NLOK - Symantec Corp.(SYMC-US) Schedules Q3 2018 Earnings Call for 31-January-2018 500 PM ET - 12-Jan-18 - FCSTEV.pdf
,,,,,,NLOK - Symantec Corp.(SYMC-US) Schedules Q4 2017 Earnings Call for 10-May-2017 500 PM ET - 18-Apr-17 - FCSTEV.pdf
,,,,,,NLOK - Symantec Corp.(SYMC-US) Schedules Q4 2019 Guidance Call for 14-May-2018 430 PM ET - 14-May-18 - FCSTEV.pdf
,,,,,,NLOK - Symantec Corp.(SYMC-US) Schedules Raymond James Technology Investors Conference for 4-December-2018 410 PM ET - 09-Nov-18 - FCSTEV.pdf
,,,,,,NLOK - Symantec Corp.(SYMC-US) Schedules RSA Conference for 4-March-2019 200 PM ET - 28-Feb-19 - FCSTEV.pdf
,,,,,,NLOK - Symantec Corp.(SYMC-US) Schedules Wells Fargo Event Information & Logistics Tech Summit for 5-December-2017 345 PM ET - 22-Nov-17 - FCSTEV.pdf
,,"Symantec provides a variety of encryption solutions for organizations of all sizes seeking to protect their proprietary information against data breaches. Its integrated and comprehensive line of encryption product offerings includes full disk encryption, device control, removable storage, email, network, and server solutions. They are available for a wide range of target platforms including Windows, Mac OS X, Linux, UNIX, Windows Mobile, BlackBerry, and soon the Apple iOS. | In Defense of Data Blog Post: iOS Devices: Your CEO wants one, IT wants the data on it secure Podcast: Symantec Deepens Encryption Offerings Screenshot: PGP Viewer for iOS decrypts email and verifies digital signatures Screenshot: Correlate endpoint security client status SlideShare Presentation: Symantec Deepens Encryption Offerings Symantec Encryption Products Symantec Data Loss Prevention Symantec Endpoint Encryption Full Disk Edition Symantec Security Framework White Paper: A Window into Mobile Device Security: Examining the security approaches employed in Apple's iOS and Google's Android (PDF) Data Breach Cost Calculator Trusted Computing Group: Data Protection Solutions",2,"68, 93",data breach,NLOK - Symantec Deepens Encryption Offerings to Provide Organizations With Greater Flexibility and Support for Mobile Devices  - 19-Jul-11 - INW.pdf
,Trade Shows/Seminars/Webinars,"Technorati Tags Symantec, cybercrime, data breaches, malicious code, targeted attacks, hackers, Internet security, mobile threats, malware, watering hole attacks",1,19,data breach,NLOK - Symantec Internet Security Threat Report Reveals Increase in Cyberespionage -- Including Threefold Increase in Small Business Attacks - 16-Apr-13 - INW.pdf
,,,,,,NLOK - Symantec Introduces Intelligent Authentication to Combat Evolving Threats  - 11-Oct-11 - INW.pdf
,,"Costs and Benefits With the innovators taking more advantage of mobility, they are also seeing more costs associated with it. In fact, they averaged twice as many mobile incidents during the last year, such as lost devices and data breaches, leading to consequences such as regulatory fines and lost revenue. The innovators are also experiencing far more benefits, in three key areas:",1,62,data breach,NLOK - Symantec Mobility Survey Reveals That Good Things Come to Those Who Don't Wait - 19-Feb-13 - INW.pdf
,,"Symantec, the recognized world leader in  Data Loss Prevention, delivers a proven solution to discover, monitor and protect confidential data wherever it is stored or used. The solution allows organizations to measurably reduce the risk of a data breach, establish broad-based security awareness and safeguard customer privacy, brand equity and intellectual property.",1,52,data breach,NLOK - Symantec Positioned as a Leader in Three Recent Magic Quadrants  - 24-Aug-11 - INW.pdf
,,"70 percent of security decision makers reported increased executive awareness of IT security as a direct result of recent high profile attacks and data breaches When asked what changes to their IT risk program would have the most positive impact on their business counterpart relationships, 47percent indicated the improved ability to communicate the value of security and risk management in business terms More than 40 percent called out the need for more timely and accurate data or more frequent reporting of risk and compliance",1,84,data breach,NLOK - Symantec Provides Business Perspective on IT Risk With New Risk and Compliance Solution  - 14-Feb-12 - INW.pdf
,,"The January report follows a year riddled with high-profile attacks and targeting of Certificate Authorities -- attacks that highlight the need for a strong, reliable, and responsible Certificate Authority community. The increasing popularity of SSL certificates and EV SSL certificates, as reflected in this month's report, confirms that consumers and organizations are taking the necessary extra steps to protect themselves from malware, data breaches and other IT security threats.",1,69,data breach,"NLOK - Symantec Shows Largest Growth in SSL Certificates, Dominating the EV SSL Market  - 09-Jan-12 - INW.pdf"
,,"Symantec Data Loss Prevention's Common Criteria and FIPS certifications provide U.S. federal government agencies and the organizations that do business with them an objective assessment for reliably qualifying the security of the solution. Symantec's market-leading DLP solution delivers a proven, content-aware solution to discover, monitor, protect and manage confidential data wherever it is stored or used. It allows organizations to measurably reduce their risk of a data breach, demonstrate regulatory compliance and safeguard customer privacy, brand equity and intellectual property.",1,80,data breach,NLOK - Symantec Solutions Achieve Common Criteria Certifications  - 09-May-12 - INW.pdf
,,"Symantec Control Compliance Suite, the company's enterprise-class IT governance, risk and compliance (GRC) solution, provides a comprehensive compliance and risk management solution that enables security leaders to communicate IT risk in business-relevant terms, prioritize remediation efforts based on business criticality, and automate time-consuming manual assessment processes to improve their organization's overall security and compliance posture while reducing cost and complexity. Symantec Data Loss Prevention solution delivers a proven, content-aware solution to discover, monitor, protect and manage confidential data wherever it is stored or used. It allows organizations to measurably reduce their risk of a data breach, demonstrate regulatory compliance and safeguard customer privacy, brand equity and intellectual property. Symantec Endpoint Protection solution provides integrated antivirus, antispyware, firewall, and intrusion prevention as well as device control and application control.",1,128,data breach,NLOK - Symantec Solutions Achieve International Certifications for Critical Personal Data Protection  - 22-Aug-12 - INW.pdf
,,"FSTEC is a federal body of executive authority responsible for implementing national policy, ensuring inter- departmental cooperation and coordination, along with special and control functions in state security. According to FSTEC and the Data Protection Act of Russia, establishments handling personal or confidential data are legally required to use certified security products. The type of certification required for a product depends on the data confidentiality class handled by the institution. A Technical Conditions (TU) certificate is required for organizations handling less confidential data and involves testing the product functionality to validate its compliance with technical conditions (black box testing). Organizations handling highly classified data (class 1) require a Non-Disclosed Functionality (NDF) certificate, which entails source code inspection and establishes the absence of undeclared capabilities in the product such as buffer overflows, debug passwords and covert channels. The previous releases of products which process confidential data, such as Symantec Data Loss Prevention, Symantec Endpoint Protection, and Symantec Control Compliance Suite, already achieved FSTEC certifications in Russia.",1,165,data confidentiality,NLOK - Symantec Solutions Achieve Rigorous Foreign Government Certifications - 03-Apr-13 - INW.pdf
,"Economy, Business, Finance, Finance: Markets, Stock Prices, Accounting, Banking, Real Estate, etc.","Assess your security status: SMBs are facing increased risks to their confidential information, so safeguarding data is critical. One data breach could mean financial ruin for an SMB. Know what you need to protect. It's important to understand your risks and security gaps so that you can take steps to protect your information.",1,53,data breach,NLOK - Symantec Survey Finds Half of SMBs Believe they are Immune to Targeted Cyber attacks and Failing to Implement Basic Internet Safeguards - 16-Nov-11 - CNW.pdf
,,"Assess your security status:  SMBs are facing increased risks to their confidential information, so safeguarding data is critical. One data breach could mean financial ruin for an SMB. Know what you need to protect. It's important to understand your risks and security gaps so that you can take steps",1,49,data breach,NLOK - Symantec Survey Finds Half of SMBs Believe They Are Immune to Targeted Cyberattacks and Failing to Implement Basic Internet Safeguards  - 16-Nov-11 - INW.pdf
,,"Understand the lifecycle for encryption processes and anticipate challenges involved with protecting data in an increased number of places. Plan a data recovery process that meets your organization's needs and accounts for the ability to sever access to data in cases of disgruntled employees and former employees. Build a plan for consistent enterprise-wide encryption and key management prior to deploying encryption. Encrypt assets, starting with email, laptops and mobile devices, before experiencing a data breach. Anticipate the effects of mobility and cloud computing and the need to encrypt data stored outside of the enterprise, including file shares and cloud storage.",1,100,data breach,NLOK - Symantec Survey Finds Rapid Adoption of Encryption by Enterprises Coupled With Growing Pains  - 30-Nov-11 - INW.pdf
,Trade Shows/Seminars/Webinars,"Symantec Vision Barcelona 2011 Press Kit SlideShare: Introducing Symantec Data Loss Prevention for Tablet Symantec Data Loss Prevention Data Breach Cost Calculator Symantec State of Security Survey Symantec PGP Viewer for iOS Webcast: Say Yes to iPads! New DLP Technology for Tablets in the Enterprise | Technorati Tags Symantec, tablets, data loss prevention, iPad data protection, data breach, information protection",2,"45, 14",data breach,NLOK - Symantec to Protect Confidential Information From Leaving the iPad(R) With New Data Loss Prevention Solution for Tablets  - 04-Oct-11 - INW.pdf
,,"Symantec-Sponsored Ponemon Report Finds Negligent Employees Top Cause of Data Breaches in the U.S. While Malicious Attacks Most Costly  Tuesday, March 20, 2012 12:00:00 PM (GMT) | Symantec Corp. (NASDAQ: SYMC) and the Ponemon Institute today released the findings of the 2011 Cost of Data Breach Study: United States, which reveals negligent insiders are the top cause of data breaches while malicious attacks are 25 percent more costly than other types. The study also found organizations which employ a chief information security officer (CISO) with enterprise-wide responsibility for data protection can reduce the cost of a data breach by 35 percent per compromised record. The organizational cost of a data breach was $5.5 million last year. The seventh annual Ponemon Cost of a Data Breach report is based on the actual data breach experiences of 49 U.S. companies from 14 different industry sectors. | Click to Tweet : Ponemon Institute report finds insiders pose greatest data breach threat:  http://bit.ly/xoX1jv | Negligent insiders and malicious attacks are the main causes of data breach . Thirty-nine percent of organizations say negligence was the root cause of the data breaches. For the first time, malicious or criminal attacks account for more than a third of the total breaches reported in this study. Since 2007, they also have been the most costly breaches. Accordingly, organizations need to focus on processes, policies and technologies that address threats from the malicious insider or hacker. | Certain organizational factors reduce the overall cost . If the organization has a CISO with overall responsibility for enterprise data protection the average cost of a data breach can be reduced as much as $80 per compromised record. Outside consultants assisting with the breach response also can save as much as $41 per record. When considering the average number of records lost or stolen, all of these factors can provide significant and positive financial benefits. | Specific attributes or factors of the data breach also can increase the overall cost . For example, in this year's study organizations that had their first ever data breach spent on average $37 more per record. Those that responded and notified customers too quickly without a thorough assessment of the data breach also paid an average of $33 more per record. Data breaches caused by third parties or a lost or stolen device increased the cost by $26 and $22, respectively. | More customers remain loyal following the data breach . For the first time, fewer customers are abandoning companies that have a data breach. However, certain industries are more susceptible to customer churn, which causes their data breach costs to be higher than the average. Taking steps to keep customers loyal and repair any damage to reputation and brand can help reduce the cost of a data breach. | The cost of data breach declined . For the first time in seven years, both the organizational cost of data breach and the cost per lost or stolen record have declined. The organizational cost has declined from $7.2 million to $5.5 million and the cost per record has declined from $214 to $194. | CISO on its executive team and reduced costs of a data breach,"" said Dr. Larry Ponemon, chairman and founder of the Ponemon Institute. ""As organizations of all sizes battle an uptick in both internal and external threats, it makes sense that having the proper security leadership in place can help address these challenges."" | The U.S. Cost of a Data Breach Study was derived from a detailed analysis of 49 data breach cases with a range of nearly 4,500 to 98,000 affected records. It takes into account a wide range of direct business costs, including engaging forensic experts, outsourcing hotline support and providing free credit monitoring subscriptions and discounts for future products and services. Indirect costs include in-house investigations and communication, as well as the extrapolated value of customer loss resulting from turnover or diminished acquisition rates. The average cost of a data breach does not apply to catastrophic breaches (study excludes data breaches of more than 100,000 records) given they are not typical of those experienced in the United States. Companies analyzed were from 14 different industries, including finance, retail, healthcare, services, education, technology, manufacturing, research, transportation, consumer, hotels and leisure, media, pharmaceutical and communications. | Companies can analyze their own risk by visiting  Symantec's Data Breach Risk Calculator . Based on seven years of trend data, the calculator takes into account an organization's size, industry, location and security practices to estimate how much a data breach would cost on both a per record and organizational basis. It is available at http://www.databreachcalculator.com. | U.S. Cost of a Data Breach Report Symantec's Data Breach Risk Calculator Cost of a Data Breach Press Kit Blog Post: Negligent Employees and Malicious Attacks Cause 75% of Data Breaches Blog Post: Insider Data Theft: When Good Employees Go Bad Infographic: Cost of a Data Breach SlideShare: Cost of a Data Breach Symantec's Encryption Offerings Symantec's Data Loss Prevention Offerings | Technorati Tags Symantec, data loss prevention, encryption, security, data breach",13,"26, 116, 15, 78, 75, 81, 67, 53, 53, 142, 56, 61, 10",data breach,NLOK - Symantec-Sponsored Ponemon Report Finds Negligent Employees Top Cause of Data Breaches in the U.S. While Malicious Attacks Most Costly  - 20-Mar-12 - INW.pdf
