who_wrote_the_piece,subject,relevant_text,paragraphs,words,keywords,path
Domino's Pizza,New Products & Services,"""Domino's is always looking for ways to continue leading the e-commerce industry with our customer- focused technology, and our new app for Apple Watch is no exception,"" said Dennis Maloney, Domino's vice president – chief digital officer. ""Partnering with the world's leading technology innovator to give Domino's customers yet another way to track their order is one more way we hope to make customers' experiences even better and more convenient.""",1,70,Chief digital officer,"DPZ, AAPL - Domino's® Launches App for Apple Watch - 07-Jul-15 - PRN.pdf"
Domino's Pizza,New Products & Services,"""We're proud to once again be the first in our industry, even among the first in e-commerce, to offer ordering via the Google Assistant,"" said Dennis Maloney, Domino's senior vice president – chief digital officer. ""We've had a busy year launching platforms that have kept us in the forefront of digital ordering and customer convenience. This is yet another way we are making it easier for our customers to order Domino's pizza from anywhere they turn.""",1,76,Chief digital officer,"DPZ, GOOG - Now You Can Order Domino's® from Google Home - 19-Dec-16 - PRN.pdf"
Abine,,"Abine Offers Privacy to 145 Million in Wake of New eBay Data Breach   Wednesday, May 21, 2014 06:32:00 PM (GMT) | BOSTON, May 21, 2014 /PRNewswire/ -- Due to the overwhelming number of inquiries from eBay users about eBay's recent data breach and the safety of their passwords and credit card information, online privacy company Abine is providing the newest version of their acclaimed MaskMe service here: | People need to protect their online account privacy from hackers and data breaches, not just on eBay, but everywhere. MaskMe makes protecting the personal information people give out to web sites everyday seamless and automatic.  | By using unique passwords and unique Masked Email addresses, consumers can register and shop on web sites without worrying about the next data breach.",4,"20, 46, 35, 24",data breach,EBAY - Abine Offers Privacy to 145 Million in Wake of New eBay Data Breach - 21-May-14 - PRN.pdf
,,,,,,"EBAY - eBay, Inc.(EBAY-US) Schedules Q1 2018 Earnings Call for 25-April-2018 500 PM ET - 06-Apr-18 - FCSTEV.pdf"
,,,,,,"EBAY - eBay, Inc.(EBAY-US) Schedules Q2 2015 Earnings Call for 16-July-2015 800 AM ET - 28-Jun-15 - FCSTEV.pdf"
,,,,,,"EBAY - eBay, Inc.(EBAY-US) Schedules Q2 2016 Earnings Call for 20-July-2016 500 PM ET - 08-Jul-16 - FCSTEV.pdf"
,,"Headline only. In addition, Reuters reported earlier that the Connecticut AG is investigating the data breach. Editor's note (added at 21:21):  Sky News reports  that Connecticut, Florida, and Illinois are jointly investigating the breach, and that the UK's Information Commissioner says he is actively considering a formal investigation of eBay.",1,50,data breach,EBAY - NY Attorney General asks eBay to provide free credit monitoring for users amid security breach - Reuters - 22-May-14 - SA.pdf
,"Street Takeaways, Street Takeaways - Earnings  Related Stories:","Leaves Q2 earnings still with multiple long-term strategy questions around potential Marketplaces acceleration, data breach issues, PayPal leadership and local; believes eBay will need to spend more to grow as fast as previously thought; continues to struggle getting overly excited about material long-term margin expansion as PayPal's higher margin on-eBay business is slowing and PayPal is having to invest harder to grow and compete in merchant services Target to $52 from $54 Maintains Neutral rating",1,75,data breach,EBAY - Street Takeaways - eBay Q2 Earnings - 17-Jul-14 - SA.pdf
OneTrust,,"""eBay Inc.'s selection of OneTrust further validates our market-leading position for delivering software-based tools to assist organizations in demonstrating GDPR compliance,"" said OneTrust CEO and Fellow of Information Privacy (FIP) Kabir Barday, CIPP US/E, CIPM, CIPT.  ""Given the high pace of innovation required to keep up with shifting guidance issued around the GDPR, OneTrust's partnership with eBay exemplifies a strong collaboration in the market to work together in an ongoing way to deliver new tools and best practices for the benefit of all privacy programs across organizations globally."" | ATLANTA, Oct. 16, 2017 /PRNewswire/ -- OneTrust, a global leader in enterprise privacy management software that supports compliance with data privacy regulations like the EU General Data Protection Regulation (GDPR), today announces it has been selected by eBay Inc. (NASDAQ: EBAY) to strengthen their long-standing global privacy program. eBay Inc. is a global commerce leader headquartered in San Jose, California that includes Marketplace, StubHub, and Classifieds platforms.",2,"88, 67","GDPR compliance, General data protection regulation","EBAY, MANH - eBay Inc. Selects OneTrust to Strengthen GDPR Privacy Management Operations - 16-Oct-17 - PRN.pdf"
StubHub,"Personnel, Photo/Multimedia","Miller joins StubHub from NFL Media, where he served as chief digital officer & head of media operations, overseeing all media operations including platforms (cable net, film and digital), applications (fantasy, subscription media, casual games), and social media. His two decades’ worth of experience in traditional and digital media, as well as his work with global events such as the Olympic Games, will help guide StubHub’s strategies across mobile, social and other innovative technology platforms like virtual reality, and his background in sports and entertainment will complement StubHub’s efforts in the industry.",1,92,Chief digital officer,"EBAY34, 005SYD - Perkins Miller Joins StubHub as General Manager for North America - 02-May-16 - BW.pdf"
Hagens Berman Sobol Shapiro LLP,,"EFX Investor Alert: Hagens Berman Alerts Equifax Inc. Investors to Investigation into Insider Selling, Unusual Option Activity and Possible Securities Law Violations Related to Massive Data Breach  Friday, September 08, 2017 08:49:00 PM (GMT) | EFX said it learned about the unauthorized access on July 29, 2017, but certain insiders sold significant amounts of their EFX shares before EFX publicly revealed the data breach. | View original content with multimedia: http://www.prnewswire.com/news-releases/efx-investor-alert-hagens- berman-alerts-equifax-inc-investors-to-investigation-into-insider-selling-unusual-option-activity-and-possible- securities-law-violations-related-to-massive-data-breach-300516558.html",3,"34, 29, 8","data breach, data-breach","EFX - EFX Investor Alert Hagens Berman Alerts Equifax Inc. Investors to Investigation into Insider Selling, Unusual Option Activity and Possible... - 08-Sep-17 - PRN.pdf"
Equifax,,"ATLANTA, June 18, 2012 /PRNewswire/ -- Equifax Inc. (NYSE: EFX) Chief Privacy Officer  Anna Slomovic will join a panel of CPOs from other national corporations to delve into the issues surrounding the use of customer data in an age of rapidly evolving and expanding data collection and mining. | ""Many activities that used to be unobserved have become not only observed but recorded and analyzed, resulting in enormous changes in the way we use technology, conduct business, and interact with each other,"" Slomovic explained. ""Some of these changes are due to the way technology works; some are due to societal change. Without analogs from the past in many cases, we have to go back to basics and understand what the business is trying to accomplish and how Fair Information Practices apply in any given situation.  Operationalizing privacy in this environment means being a responsible data steward.""",2,"48, 97","Chief Privacy Officer, Fair Information Practice",EFX - EFX Privacy Officer to Discuss Protecting Consumer Data - 18-Jun-12 - PRN.pdf
Law Offices of Howard G. Smith,Lawsuit,"On this news, the Company’s stock price fell $19.49 per share, or 16%, to close at $123.23 per share on September 8, 2017, thereby damaging investors. The Company’s shares have continued to slide down after further disclosures regarding the data breach have been disclosed.",1,44,data breach,EFX - EFX Reminder Deadline Alert The Law Offices of Howard G. Smith Reminds Investors of Looming Deadline in the Class Action Lawsuit Against Eq... - 10-Nov-17 - BW.pdf
The Law Offices of Vincent Wong,Lawsuit,"Equifax disclosed it had identified a “cybersecurity incident potentially impacting 143 million U.S. consumers” on September 7, 2017. According to Equifax, they learned of the data breach on July 29, 2017 and determined that the unauthorized access occurred from mid-May through July 2017. In addition to accessing names, Social Security numbers, birth dates, and addresses of certain users, the hackers “also accessed credit card numbers for approximately 209,000 U.S. consumers…” Following this news, shares of Equifax were down more than 13% on intraday trading on September 8, 2017.",1,88,data breach,EFX - EFX SHAREHOLDER ALERT The Law Offices of Vincent Wong Notifies Investors of an Investigation Involving Possible Securities Fraud Violations... - 08-Sep-17 - BW.pdf
Equifax,"Contracts, New Products & Services","Secure Authentication: DocuSign offers Single Sign On (SSO), knowledge-based and multi-factor authentication options to ensure the right person signs the right document every time. Consumer Consent: DocuSign ensures consumers consent to doing business electronically with the Federal government via a one-page consent form presented to the signer after authentication and prior to signing. Separate Audit Trail:  Every DocuSigned document includes a separate certificate of completion and legally binding audit trail with detail on who signed, when and where. Tamper Proof: Documents are encrypted on the DocuSign network to prevent tampering and ensure",1,92,Multi-factor authentication,EFX - Equifax and DocuSign Help the IRS Accelerate Forms Processing with eSignature - 10-Jan-13 - PRN.pdf
Equifax Inc.,Legal Issues,"ATLANTA, July 26, 2019 /PRNewswire/ -- As previously announced,  Equifax Inc. has reached a comprehensive resolution of U.S. consumer-related litigation and state and federal regulatory matters related to the company's 2017 data breach. If a U.S. consumer's personal information was impacted in the Equifax data breach announced on September 7, 2017, they are a class member and eligible for benefits from the settlement after it becomes final.  | Under the terms of the consumer class action settlement, Equifax has agreed to do the following: (1) pay $380.5 million into a fund to pay benefits to consumers, court-approved fees and costs of class counsel and service awards to the named class representatives, and other expenses; (2) implement and maintain certain data security enhancements; (3) if necessary, pay up to $125 million more to reimburse consumers for out- of-pocket losses resulting from the data breach; and (4) provide certain other relief. | Under the proposed settlement, class members are eligible for one or more of the following benefits: (1) free credit monitoring or up to a $125 cash payment if they already have credit monitoring services that will continue for at least six (6) more months; (2) up to $20,000 in other cash payments for time and money spent preventing or recovering from identity theft because of the data breach; and (3) free identity restoration services provided by Experian to help remedy the effects of identity theft and fraud.",3,"67, 81, 87",data breach,EFX - Equifax Announces Details about the Proposed Settlement for Consumers - 26-Jul-19 - PRN.pdf
,Litigation,"As previously announced, Equifax Inc. has reached a comprehensive resolution of U.S. consumer- related litigation and state and federal regulatory matters related to the company's 2017 data breach. Under the terms of the consumer class action settlement, Equifax has agreed to do the following: (1) pay $380.5M into a fund to pay benefits to consumers, court-approved fees and costs of class counsel and service awards to the named class representatives, and other expenses; (2) implement and maintain certain data security enhancements; (3) if necessary, pay up to $125M more to reimburse consumers for out-of-pocket losses resulting from the data breach; and (4) provide certain other relief. Under the proposed settlement, class members are eligible for one or more of the following benefits: (1) free credit monitoring or up to a $125 cash payment if they already have credit monitoring services that will continue for at least six (6) more months; (2) up to $20,000 in other cash payments for time and money spent preventing or recovering from identity theft because of the data breach; and (3) free identity restoration services provided by Experian to help remedy the effects of identity theft and fraud. These benefits will not be available until the settlement becomes final, but consumers can submit a claim now.",1,211,data breach,EFX - Equifax announces details about the proposed settlement for consumers - 26-Jul-19 - SA.pdf
Equifax Inc.,,"Luber joins Equifax from Cox Automotive, where he served as Chief Data Officer, creating  customer value through the delivery of new and expanded information services. Prior to Cox Automotive, Luber spent 16 years with LexisNexis Risk Solutions, where he most recently served as the Senior Vice President of Global Product and Analytics leading a team to design and deliver information services.",1,61,chief data officer,EFX - Equifax Announces USIS Chief Product Officer - 29-Jun-20 - PRN.pdf
Equifax Inc.,,"""Equifax is a company with tremendous potential, and I am confident that we will transform our security program into one of the most advanced and recognized globally,"" said Farshchi.  ""I am grateful for this new challenge and am looking forward to enabling the business with new insights, a fresh perspective, and a multi-dimensional way of thinking about global data stewardship and information security.  Together, we are going to do great things for consumers, customers, and employees alike.""",1,77,Data Stewardship,EFX - Equifax Appoints New Chief Information Security Officer - 12-Feb-18 - PRN.pdf
,"Antitrust (DOJ, FTC, EC, etc.), Regulatory",StreetAccount notes that Equifax's CEO is scheduled to testify before Congress on 3-Oct Nearly 40 states have joined a probe of the company's handling of its massive data breach.,1,29,data breach,"EFX - Equifax breach being investigated by FTC -- Bloomberg, citing spokesman - 14-Sep-17 - SA.pdf"
,"Litigation, Other Regulatory, Regulatory  Related Stories:","Equifax confirm settlement agreement with regulators related to 2017 data breach; to hold analyst call at 9:00ET  Monday, July 22, 2019 11:59:12 AM (GMT) | Equifax reaches settlement with FTC, CFPB and states regarding 2017 data breach; to pay $575M,",2,"24, 15",data breach,EFX - Equifax confirm settlement agreement with regulators related to 2017 data breach to hold analyst call at 900ET - 22-Jul-19 - SA.pdf
Equifax Inc.,,"Stay safe by  adding a layer of protection  using multi-factor authentication or two-step verification. By adding this extra barrier, consumers are making their online accounts significantly more secure. Keep a ""clean machine."" This means keeping all of the consumers' Internet-connected devices free from malware and infections. The primary way of doing this is making sure all software, such as operating systems and other critical programs, are up to date. Consumers are encouraged to not only keep desktops and laptops clean, but also their mobile device. Research a new shopping site before shopping.  When shopping on a new site, read reviews and see if other consumers have had a positive or negative experience with the retailer. When in doubt, throw it out.  Links in emails, social media posts and texts are often ways cybercriminals try to steal consumers' information or infect consumers' devices. Use a credit card when shopping online.  Credit cards are generally the safest option because they allow buyers to seek a credit from the issuer if the product isn't delivered or isn't what was ordered.  Protect yourself.  When shopping, make sure the site is security enabled. Look for web addresses with ""https://"" indicating extra measures to help secure your information.",1,202,Multi-factor authentication,EFX - Equifax Continues #IDSmart Series by Providing Consumers Tips for Safely Shopping Online - 17-Dec-15 - PRN.pdf
,"Articles, Reports, Media Summaries  Related Stories:","Equifax data breach may be worse than the company originally disclosed -- WSJ   Friday, February 09, 2018 04:11:38 PM (GMT)",1,20,data breach,EFX - Equifax data breach may be worse than the company originally disclosed -- WSJ - 09-Feb-18 - SA.pdf
Equifax,Human Interest Groups,"The need for federal agencies to share information among diverse groups of internal and external users has accelerated the move to online, real-time applications and cloud-based computing. With more remote users, more incidents of data breaches, and more demands for data access, agencies and enterprise companies are seeking stronger methods to verify the identities of those requesting access to sensitive data.",1,61,data breach,EFX - Equifax Debuts in the 2012 Gartner Magic Quadrant for User Authentication - 25-Jan-12 - PRN.pdf
,Downgrades,Downgrade follows data breach Analyst is Jasper Hellweg,1,8,data breach,EFX - Equifax downgraded to hold from buy at Argus Research - 15-Sep-17 - SA.pdf
Equifax,,"As the innovator in identity proofing, Equifax verifies more than 60 million identities annually across industry verticals. Using our Anakam Identity Services platform, we empower healthcare organizations, government agencies and financial institutions by providing multi-factor authentication and identity proofing solutions that help them to meet key security and privacy mandates. For more information, please visit http://www.equifax.com/technology/anakam/en_tas.",1,56,Multi-factor authentication,EFX - Equifax Executives Offer Healthcare Identity and Fraud Solutions at HIMSS13 National Technology Conference - 05-Mar-13 - PRN.pdf
,"All Earnings, Earnings Guidance","Equifax expects data cyber breach to reduce revenue in Q4 (Dec) by 3-4% -- conf. call (earlier)   Friday, November 10, 2017 03:26:55 PM (GMT)",1,24,cyber breach,EFX - Equifax expects data cyber breach to reduce revenue in Q4 (Dec) by 3-4% -- conf. call (earlier) - 10-Nov-17 - SA.pdf
,,"On 10-18-2017, CtW Investment Group disclosed that it sent a letter to Equifax Inc.'s Chairman, Mark Feidler, which  disclosed that the company's recent data security breach was evidence of the company's failed cybersecurity  processes. CtW stated that it seemed that the board and management failed to protect the company's reputation as  a credit reporting agency, its most important asset. CtW claimed that the company should separate the roles of CEO  and Chairman, revise its clawback policy, remove the Chairmen of the Audit Committee and Technology Committee,  have the Special Committee of the board created for the data breach review the financial impact of the data breach  and review the company's cybersecurity response plans, and create a multi-stakeholder advisory council to address  concerns related to data security practices. CtW further claimed that if the board failed to address the damage of the  security breach, it might not be able to support the re-election of its directors at the next annual meeting. | On 12-5-2017, The Shareholders Foundation, Inc. announced that Equifax faced a pending lawsuit for certain  purchasers of its shares in connection with the company's recent data breach, pursuant to which, on 9-11-2017, a  lawsuit was filed against Equifax over alleged securities violations. | On 4-11-2018, CtW filed a notice of exempt solicitation and urged shareholders to vote against the re-election of  John McKinley, Mark B. Templeton and Mark L. Feidler to the board, at the 2018 annual meeting. CtW stated that  votes against the three directors were warranted due to their long-term membership on the Technology Committee,  failure to act despite repeated warnings and known risks, poor crisis management, and weak supervision of  Equifax's compliance obligation. CtW noted belief that greater broad accountability was required following the weak  cybersecurity practices and inadequate internal control monitoring that led up to Equifax's 2017 data breach, which  resulted to billions in losses for the company.",3,"160, 42, 109",data breach,EFX - Equifax Inc.  CtW Investment Group - Company Makes Material Announcement Regarding Activist Campaign - 03-May-18 - FSWA.pdf
,"Articles, Reports, Conjecture, Media Summaries, Published Reports  Related Stories:","Equifax's insurance against cyber breaches is likely inadequate to cover the company's costs associated with the recent data breach, sources say. The company's policy would probably cover about $100-150M. Though the company's total expense may not be known for years, it could be multiples higher than the insurance payout.",1,49,cyber breach,EFX - Equifax insurance likely inadequate to cover breach costs -- Bloomberg - 10-Sep-17 - SA.pdf
"Kahn Swick & Foti, LLC",Lawsuit,"On September 7, 2017, Equifax revealed that a massive data breach, described as a “cybersecurity incident potentially impacting 143 million U.S. consumers” had been discovered over a month prior, on July 29, 2017. The breach occurred from mid-May through July 2017 and compromised consumer data including names, Social Security numbers, birth dates, driver’s-license numbers and addresses as well as “credit card numbers for approximately 209,000 U.S. consumers.”",1,67,data breach,"EFX - EQUIFAX INVESTIGATION INITIATED by Former Louisiana Attorney General Kahn Swick & Foti, LLC Investigates Equifax Inc. for Possible Securiti... - 08-Sep-17 - BW.pdf"
,"Articles, Reports, Conjecture, Media Summaries, Other Regulatory, Published Reports, Regulatory  Related Stories:","Equifax provides details on 2017 data breach - 8-K (17:25 ET) Equifax data breach may be worse than the company originally disclosed -- WSJ | Equifax near deal to pay ~$700M to settle data-breach investigations -- WSJ   Saturday, July 20, 2019 06:06:30 PM (GMT)",2,"24, 19","data breach, data-breach",EFX - Equifax near deal to pay ~$700M to settle data-breach investigations -- WSJ - 20-Jul-19 - SA.pdf
,,"Equifax provides details on 2017 data breach - 8-K (17:25 ET)   Wednesday, May 09, 2018 02:38:47 AM (GMT)",1,18,data breach,EFX - Equifax provides details on 2017 data breach - 8-K (1725 ET) - 08-May-18 - SA.pdf
,"Antitrust (DOJ, FTC, EC, etc.), Regulatory  Related Stories:","Equifax reaches settlement with FTC, CFPB and states regarding 2017 data breach; to pay $575M, potentially up to $700M  Monday, July 22, 2019 11:00:00 AM (GMT) | Equifax Inc. has agreed to pay at least $575M, and potentially up to $700M, as part of a global settlement with the Federal Trade Commission, the Consumer Financial Protection Bureau (CFPB), and 50 U.S. states and territories, which alleged that the credit reporting company's failure to take reasonable steps to secure its network led to a data breach in 2017 that affected approximately 147M people. In its complaint, the FTC alleges that Equifax failed to secure the massive amount of personal information stored on its network, leading to a breach that exposed millions of names and dates of birth, Social Security numbers, physical addresses, and other personal information that could lead to identity theft and fraud. As part of the proposed settlement, Equifax will pay $300 million to a fund that will provide affected consumers with credit monitoring services. The company also has agreed to pay $175 million to 48 states, the District of Columbia and Puerto Rico, as well as $100 million to the CFPB in civil penalties. In addition to the monetary relief to consumers, Equifax is also required to implement a comprehensive information security program requiring the company to take several measures including: | Equifax near deal to pay ~$700M to settle data-breach investigations -- WSJ",3,"26, 196, 12","data breach, data-breach","EFX - Equifax reaches settlement with FTC, CFPB and states regarding 2017 data breach to pay $575M, potentially up to $700M - 22-Jul-19 - SA.pdf"
,,"Equifax receives letter from 32 attorney generals regarding data breach   Friday, September 15, 2017 06:34:55 PM (GMT) | EFX received letter from the Attorney General's offices representing 31 states and the District of Columbia regarding the data breach EFX recently disclosed to the public The AGs remain concerned that Equifax continues to market its fee-based services to consumers affected by its data breach, and object to EFX seemingly using its own data breach as an opportunity to sell services to breach victims A link to the letter is attached below:",2,"17, 72",data breach,EFX - Equifax receives letter from 32 attorney generals regarding data breach - 15-Sep-17 - SA.pdf
Equifax Inc.,"Conference Call Announcements, Earnings, Dividends & Forecasts","Several factors could cause actual results to differ materially from those expressed or implied in the forward- looking statements, including, but not limited to, actions taken by us, including restructuring or strategic initiatives (including our EFX2020 cloud technology, data and security transformation program, capital investments and asset acquisitions or dispositions), as well as developments beyond our control, including, but not limited to, the impact of COVID-19 and changes in worldwide and U.S. economic conditions that materially impact consumer spending, consumer debt and employment and the demand for Equifax's products and services. The extent to which the COVID-19 pandemic will continue to negatively impact our operations will depend on future developments which are highly uncertain and cannot be predicted with confidence, including the duration of the outbreak, new information which may emerge concerning the severity of the COVID-19 pandemic, the actions taken to control the spread of COVID-19 or treat its impact, and changes in worldwide and U.S. economic conditions. Further deteriorations in economic conditions, as a result of COVID-19 or otherwise, could lead to a further or prolonged decline in demand for our products and services and negatively impact our business. It may also impact financial markets and corporate credit markets which could adversely impact our access to financing, or the terms of any financing. We cannot at this time predict the extent of the impact of the COVID-19 pandemic and resulting economic impact, but it could have a material adverse effect on our business, financial position, results of operations and cash flows. Other risk factors include the impact of the 2017 cybersecurity incident and the resulting litigation and other impacts on our business and results of operations; potential adverse developments in new and pending legal proceedings or government investigations; impact of our technology and security transformation and improvements in our information technology and data security infrastructure; changes in tax regulations; adverse or uncertain economic conditions and changes in credit and financial markets; uncertainties regarding the ultimate amount and timing of payments for the legal proceedings and government investigations related to the 2017 cybersecurity incident; risks associated with our ability to comply with business practice commitments and similar obligations under settlement agreements and consent orders entered into in connection with the 2017 cybersecurity incident; economic, political and other risks associated with international sales and operations; risks relating to unauthorized access to data or breaches of confidential information due to criminal conduct, attacks by hackers, employee or insider malfeasance and/or human error; changes in, and the effects of, laws and regulations and government policies governing or affecting our business, including, without limitation, our examination and supervision by the Consumer Financial Protection Bureau, a federal agency that holds primary responsibility for the regulation of consumer protection with respect to financial products and services in the U.S., oversight by the U.K. Financial Conduct Authority (""FCA"") and Information Commissioner's Office of our debt collections services and core credit reporting businesses in the U.K., oversight by the Office of Australian Information Commission, the Australian Competition and Consumer Commission (""ACCC"") and other regulatory entities of our credit reporting business in Australia and the impact of current privacy laws and regulations, including the European General Data Protection Regulation and the California Consumer Privacy Act, or any future privacy laws and regulations; federal or state responses to identity theft concerns; our ability to successfully develop and market new products and services, respond to pricing and other competitive pressures, complete and integrate acquisitions and other investments and achieve targeted cost efficiencies; timing and amount of capital expenditures; changes in capital markets and corresponding effects on the Company's",1,598,General data protection regulation,EFX - Equifax Releases First Quarter 2020 Results - 20-Apr-20 - PRN.pdf
Equifax Inc.,"Conference Call Announcements, Earnings, Dividends & Forecasts","Several factors could cause actual results to differ materially from those expressed or implied in the forward- looking statements, including, but not limited to actions taken by us, including restructuring or strategic initiatives (including capital investments or asset acquisitions or dispositions), as well as from developments beyond our control, including, but not limited to, changes in worldwide and U.S. economic conditions that materially impact consumer spending, consumer debt and employment and the demand for Equifax's products and services. Other risk factors include the impact of the 2017 cybersecurity incident and the resulting government investigations, litigation and other impacts on our business and results of operations; impact of our technology transformation and improvements in our information technology and data security infrastructure; changes in tax regulations; adverse or uncertain economic conditions and changes in credit and financial markets; economic, political and other risks associated with international sales and operations; risks relating to unauthorized access to data or breaches of confidential information due to criminal conduct, attacks by hackers, employee or insider malfeasance and/or human error; changes in, and the effects of, laws and regulations and government policies governing or affecting our business, including, without limitation, our examination and supervision by the Consumer Financial Protection Bureau (""CFPB""), a federal agency that holds primary responsibility for the regulation of consumer protection with respect to financial products and services in the U.S., oversight by the U.K. Financial Conduct Authority (""FCA"") and Information Commissioner's Office of our debt collections services and core credit reporting businesses in the U.K., oversight by the Office of Australian Information Commission, the Australian Competition and Consumer Commission (""ACCC"") and other regulatory entities of our credit reporting business in Australia and the impact of privacy laws and regulations, including the European General Data Protection Regulation and the California Consumer Privacy Act; federal or state responses to identity theft concerns; potential adverse developments in new and pending legal proceedings or government investigations, including investigations or examinations undertaken by the Federal Trade Commission, the CFPB, State Attorneys General, the FCA, the ACCC or other governmental agencies; our ability to successfully develop and market new products and services, respond to pricing and other competitive pressures, complete and integrate acquisitions and other investments and achieve targeted cost efficiencies; timing and amount of capital expenditures; changes in capital markets and corresponding effects on the company's investments and benefit plan obligations; foreign currency exchange rates and earnings repatriation limitations; and the decisions of taxing authorities, all of which could affect our effective tax rates. A summary of additional risks and uncertainties can be found in our Annual Report on Form 10-K for the year ended December 31, 2018, including without limitation under the captions ""Item 1. Business -- Governmental Regulation"" and ""-- Forward-Looking Statements"" and ""Item 1A. Risk Factors,"" and in our other filings with the U.S. Securities and Exchange Commission. Forward-looking statements are given only as at the date of this release and the company disclaims any obligation to update or revise the forward-looking statements, whether as a result of new information, future events or otherwise, except as required by law.",1,514,General data protection regulation,EFX - Equifax Releases First Quarter Results - 10-May-19 - PRN.pdf
Equifax Inc.,"Conference Call Announcements, Earnings, Dividends & Forecasts","initiatives (including our EFX2020 technology and security transformation program, capital investments and asset acquisitions or dispositions), as well as developments beyond our control, including, but not limited to, changes in worldwide and U.S. economic conditions that materially impact consumer spending, consumer debt and employment and the demand for Equifax's products and services. Other risk factors include the impact of the 2017 cybersecurity incident and the resulting litigation and other impacts on our business and results of operations; potential adverse developments in new and pending legal proceedings or government investigations; impact of our technology and security transformation and improvements in our information technology and data security infrastructure; changes in tax regulations; adverse or uncertain economic conditions and changes in credit and financial markets; uncertainties regarding the ultimate amount and timing of payments for the legal proceedings and government investigations related to the 2017 cybersecurity incident; risks associated with our ability to comply with business practice commitments and similar obligations under settlement agreements and consent orders entered into in connection with the 2017 cybersecurity incident; economic, political and other risks associated with international sales and operations; risks relating to unauthorized access to data or breaches of confidential information due to criminal conduct, attacks by hackers, employee or insider malfeasance and/or human error; changes in, and the effects of, laws and regulations and government policies governing or affecting our business, including, without limitation, our examination and supervision by the Consumer Financial Protection Bureau, a federal agency that holds primary responsibility for the regulation of consumer protection with respect to financial products and services in the U.S., oversight by the U.K. Financial Conduct Authority (""FCA"") and Information Commissioner's Office of our debt collections services and core credit reporting businesses in the U.K., oversight by the Office of Australian Information Commission, the Australian Competition and Consumer Commission (""ACCC"") and other regulatory entities of our credit reporting business in Australia and the impact of current privacy laws and regulations, including the European General Data Protection Regulation and the California Consumer Privacy Act, or any future privacy laws and regulations; federal or state responses to identity theft concerns; our ability to successfully develop and market new products and services, respond to pricing and other competitive pressures, complete and integrate acquisitions and other investments and achieve targeted cost efficiencies; timing and amount of capital expenditures; changes in capital markets and corresponding effects on the Company's investments and benefit plan obligations; foreign currency exchange rates and earnings repatriation limitations; and the decisions of taxing authorities which could affect our effective tax rates. A summary of additional risks and uncertainties can be found in our Annual Report on Form 10-K for the year ended December 31, 2018, including without limitation under the captions ""Item 1. Business -- Governmental Regulation"" and ""-- Forward-Looking Statements"" and ""Item 1A. Risk Factors,"" and in our other filings with the U.S. Securities and Exchange Commission. Forward- looking statements are given only as at the date of this release and the Company disclaims any obligation to update or revise the forward-looking statements, whether as a result of new information, future events or otherwise, except as required by law.",1,522,General data protection regulation,EFX - Equifax Releases Fourth Quarter 2019 Results - 12-Feb-20 - PRN.pdf
Equifax Inc.,"Conference Call Announcements, Earnings, Dividends & Forecasts","Several factors could cause actual results to differ materially from those expressed or implied in the forward- looking statements, including, but not limited to, actions taken by us, including restructuring or strategic initiatives (including our EFX2020 technology and security transformation program, capital investments and asset acquisitions or dispositions), as well as developments beyond our control, including, but not limited to, changes in worldwide and U.S. economic conditions that materially impact consumer spending, consumer debt and employment and the demand for Equifax's products and services. Other risk factors include the impact of the 2017 cybersecurity incident and the resulting government investigations, litigation and other impacts on our business and results of operations; potential adverse developments in new and pending legal proceedings or government investigations, including the failure to obtain final approval of our recently- announced agreements to settle our U.S. consumer class action litigation related to the 2017 cybersecurity incident and the investigations of the Federal Trade Commission, the Consumer Financial Protection Bureau (""CFPB""), the Attorneys General of 48 states, the District of Columbia and Puerto Rico, and the New York Department of Financial Services; impact of our technology and security transformation and improvements in our information technology and data security infrastructure; changes in tax regulations; adverse or uncertain economic conditions and changes in credit and financial markets; uncertainties regarding the ultimate amount and timing of payments for the legal proceedings or government investigations related to the 2017 cybersecurity incident; limitations on our ability to access the capital markets and corresponding effects on our ability to finance our obligations; economic, political and other risks associated with international sales and operations; risks relating to unauthorized access to data or breaches of confidential information due to criminal conduct, attacks by hackers, employee or insider malfeasance and/or human error; changes in, and the effects of, laws and regulations and government policies governing or affecting our business, including, without limitation, our examination and supervision by the CFPB, a federal agency that holds primary responsibility for the regulation of consumer protection with respect to financial products and services in the U.S., oversight by the U.K. Financial Conduct Authority (""FCA"") and Information Commissioner's Office of our debt collections services and core credit reporting businesses in the U.K., oversight by the Office of Australian Information Commission, the Australian Competition and Consumer Commission (""ACCC"") and other regulatory entities of our credit reporting business in Australia and the impact of privacy laws and regulations, including the European General Data Protection Regulation and the California Consumer Privacy Act; federal or state responses to identity theft concerns; our ability to successfully develop and market new products and services, respond to pricing and other competitive pressures, complete and integrate acquisitions and other investments and achieve targeted cost efficiencies; timing and amount of capital expenditures; changes in capital markets and corresponding effects on the company's investments and benefit plan obligations; foreign currency exchange rates and",1,481,General data protection regulation,EFX - Equifax Releases Second Quarter Results - 24-Jul-19 - PRN.pdf
