who_wrote_the_piece,subject,relevant_text,paragraphs,words,keywords,path
IBM,New Products & Services,"Advanced threats are attacking organizations at an alarming and ever more costly rate. Data breaches caused by such threats have cost on average $9.4 million in brand equity alone per an IBM Trusteer- commissioned Ponemon study on Advanced Persistent Threats. The same study says targeted attacks are the greatest threat with only 31 percent of respondents believing adequate resources are available to prevent, detect and contain these threats. Organizations are faced with a myriad of point products that do not provide complete protection and also create manageability challenges. Java applications are particularly targeted and carry a high risk as a pervasive part of the corporate environment.  | The Trusteer Apex endpoint protection software blocks attempts by cyber criminals to exploit vulnerabilities on the endpoint that lead to data breaches. It provides an easy to deploy automated threat analysis capability to prevent attacks that is less burdensome than the many, disparate point solutions in the market. Since the product is easy to manage and maintain, it helps the Chief Security Officer and the IT Security team be more resourceful and effective.",2,"106, 73",data breach,IBM - IBM Tackles Advanced Malware with Expanded Endpoint Protection Software - 21-May-14 - PRN.pdf
IBM,New Products & Services,"Explanations are provided in easy to understand terms, showing which factors weighted the decision in one direction vs. another, the confidence in the recommendation, and the factors behind that confidence. Also, the records of the model's accuracy, performance and fairness, and the lineage of the AI systems, are easily traced and recalled for customer service, regulatory or compliance reasons – such as GDPR compliance.",1,64,GDPR compliance,IBM - IBM Takes Major Step in Breaking Open the Black Box of AI - 19-Sep-18 - PRN.pdf
IBM,New Products & Services,"""Building the world's most advanced stadium would not be possible without harnessing the best technology available – working with IBM has allowed us to do that,"" said Jared Miller, Chief Digital Officer and Senior Vice President, Analytics and Technology, AMBSE. ""Everything we're doing from a tech perspective is with an eye toward enhancing the 360-degree experience for our fans on game days. IBM's track record in that area is helping us accomplish that objective.""",1,74,Chief digital officer,IBM - IBM to Deliver Personalized Fan Experience Through the IBM Cloud at Atlanta's New Mercedes-Benz Stadium - 15-Aug-17 - PRN.pdf
IBM,New Products & Services,"""Machine learning is incredibly powerful, but many of today's data professionals lack the skills to fully exploit it for business and the ability to effectively collaborate on datasets,"" said Bob Picciano, Senior Vice President, IBM Analytics. ""Watson Data Platform applies cognitive assistance for creating machine learning models, making it far faster to get from data to insight. It also, provides one place to access machine learning services and languages, so that anyone, from an app developer to the Chief Data Officer, can collaborate seamlessly to make sense of data, ask better questions, and more effectively operationalize insight.""",1,97,chief data officer,IBM - IBM Unleashes the Power of Machine Learning with Watson-enabled Data Platform - 25-Oct-16 - PRN.pdf
IBM,New Products & Services,"Some of the IBM Dynamic Cloud Security portfolio's new offerings help secure user access to cloud services as organizations extend their data centers to public cloud environments. They can centralize the granting of correct privileges to users and provide extra security around users who have administrator access to sensitive data. These offerings can monitor and track access to applications with the right level of authentication controls, including multi-factor authentication. Another portfolio offering can also help developers build single-sign-on security into their applications using APIs.",1,84,Multi-factor authentication,IBM - IBM Unveils Industry's First Intelligent Cloud Security Portfolio for Global Businesses - 05-Nov-14 - PRN.pdf
IBM,Corporate Development,"IBM's global cloud footprint is especially critical as clients look to gain greater control of their data in the face of tightening data regulations, such as the European Union's new General Data Protection Regulation (GDPR).",1,35,General data protection regulation,"IBM - IBM Unveils Major Expansion of Cloud Capabilities Industry Leaders ExxonMobil, Bausch + Lomb and Westpac Shift to IBM Cloud - 11-Jun-18 - PRN.pdf"
IBM,New Products & Services,"IBM Multi-factor Authentication for z/OS (MFA) is now available on z/OS. The solution adds another layer of security by requiring privileged users to enter a second form of identification, such as a PIN or randomly generated token, to gain access to the system. This is the first time MFA has been tightly integrated in the operating system, rather than through an add-on software solution. This level of integration is expected to deliver more streamlined configuration and better stability and performance.",1,80,Multi-factor authentication,IBM - IBM Unveils New Mainframe for Encrypted Hybrid Clouds - 16-Feb-16 - PRN.pdf
IBM,New Products & Services,"The movement of data between partners and third parties is often the root cause of data breaches. In fact, 60 percent of businesses reported they suffered a data breach caused by a vendor or third party in 20181. With the growing adoption of hybrid multicloud environments, the importance of maintaining data security and privacy only grows more acute and challenging.",1,60,data breach,IBM - IBM Unveils z15 With Industry-First Data Privacy Capabilities - 12-Sep-19 - PRN.pdf
"IDC, Key Battles —and Strategies —for Dominance on the 3rd Platform  Mar 2014 Doc #",New Products & Services,"IBM's recently announced Watson Health Cloud platform is a prime example where a hybrid cloud environment is crucial for innovation. The Watson Health Cloud will help advance the quality and effectiveness of personal health care by allowing heath data to be anonymized, shared and combined with a dynamic and constantly growing aggregated view of clinical, research and social heath data.  The approach addresses patient privacy and data confidentiality, while providing a flexible platform for mining data for insights and innovation.",1,80,data confidentiality,IBM - IBM Watson Establishes Hybrid Cloud Capabilities To Accelerate New Insights For The Enterprise - 05-May-15 - PRN.pdf
IBM Corporation,New Products & Services,"Security professionals also said that the top benefit they expect to see from cognitive technologies is improved detection and incident response decision-making capabilities, which was indicated by 40 percent of respondents. Currently, the average data breach takes organizations an average of 201 days to identify and an average of 70 days to contain.2 Security professionals expect cognitive to play a big part in reducing this time by providing them with better data to make fast decisions. | 1 IBM Institute of Business Value Study: Cybersecurity in the Cognitive Era   2 IBM / Ponemon Cost of a Data Breach study, 2016",2,"76, 23",data breach,IBM - IBM Watson for Cyber Security Beta Program Launches with 40 Clients Globally - 06-Dec-16 - PRN.pdf
IBM,,"IBM X-Force Threat Intelligence Index comprises insights and observations from monitoring 70 billion security events per day in more than 130 countries. In addition, data is gathered and analyzed from multiple sources including X-Force IRIS, X-Force Red, IBM Managed Security Services, and publicly disclosed data breach information. IBM X-Force also runs thousands of spam traps around the world and monitors tens of millions of spam and phishing attacks daily while analyzing billions of web pages and images to detect fraudulent activity and brand abuse. | The report features data IBM collected between  January 1, 2018 and December 31, 2018, to deliver insightful information about the global threat landscape and inform security professionals about the threats most relevant to their organizations. To download a copy of the 2019 IBM X-Force Threat Index please visit: https://www.ibm.com/security/data-breach/threat-intelligence.",2,"84, 49","data breach, data-breach",IBM - IBM X-Force Report Ransomware Doesn't Pay in 2018 as Cybercriminals Turn to Cryptojacking for Profit - 26-Feb-19 - PRN.pdf
IBM,,"IBM X-Force conducted its analysis based on insights and observations from monitoring 70 billion security events per day in more than 130 countries. In addition, data is gathered and analyzed from multiple sources including X-Force IRIS, X-Force Red, IBM Managed Security Services, and publicly disclosed data breach information. IBM X-Force also runs thousands of spam traps around the world and monitors tens of millions of spam and phishing attacks daily while analyzing billions of web pages and images to detect fraudulent activity and brand abuse. | ""The amount of exposed records that we're seeing today means that cybercriminals are getting their hands on more keys to our homes and businesses. Attackers won't need to invest time to devise sophisticated ways into a business; they can deploy their attacks simply by using known entities, such as logging in with stolen credentials,"" said Wendi Whitmore, Vice President, IBM X-Force Threat Intelligence. ""Protection measures, such as multi-factor authentication and single sign-on, are important for the cyber resilience of organizations and the protection and privacy of user data.""",2,"85, 88","data breach, Multi-factor authentication",IBM - IBM X-Force Stolen Credentials and Vulnerabilities Weaponized Against Businesses in 2019 - 11-Feb-20 - PRN.pdf
IBM Security,,"IBM X-Force conducted its analysis based on insights and observations from monitoring 70 billion security events per day in more than 130 countries. In addition, data is gathered and analyzed from multiple sources including X-Force IRIS, X-Force Red, IBM Managed Security Services, and publicly disclosed data breach information. IBM X-Force also runs thousands of spam traps around the world and monitors tens of millions of spam and phishing attacks daily while analyzing billions of web pages and images to detect fraudulent activity and brand abuse. | ""The amount of exposed records that we're seeing today means that cybercriminals are getting their hands on more keys to our homes and businesses. Attackers won't need to invest time to devise sophisticated ways into a business; they can deploy their attacks simply by using known entities, such as logging in with stolen credentials,"" said Wendi Whitmore, Vice President, IBM X-Force Threat Intelligence. ""Protection measures, such as multi-factor authentication and single sign-on, are important for the cyber resilience of organizations and the protection and privacy of user data.""",2,"85, 88","data breach, Multi-factor authentication",IBM - IBM X-Force Stolen Credentials and Vulnerabilities Weaponized Against Businesses in 2019 - 18-Feb-20 - PRNA.pdf
IBM,,"IBM's Global Chief Data Officer to Discuss How Businesses Will ""Connect Everything"" in a Data- Driven World in a live Churchill Club Event  Wednesday, May 03, 2017 01:14:00 AM (GMT) | SAN FRANCISCO, May 2, 2017 /PRNewswire/ -- Tonight, IBM (NYSE: IBM) Global Chief Data Officer Inderpal Bhandari will join Anthony Scriffignano, Dun & Bradstreet Senior Vice President & Chief Data Scientist, in a Churchill Club discussion about ""Connecting Everything While Everything is in Motion"" in front of a sold out audience. | Who:   Inderpal Bhandari, Global Chief Data Officer, IBM  Anthony Scriffignano, Senior Vice President & Chief Data Scientist, Dun & Bradstreet | To view the original version on PR Newswire, visit: http://www.prnewswire.com/news-releases/ibms-global- chief-data-officer-to-discuss-how-businesses-will-connect-everything-in-a-data-driven-world-in-a-live-churchill- club-event-300450249.html",4,"30, 51, 20, 12","chief-data-officer, chief data officer",IBM - IBM's Global Chief Data Officer to Discuss How Businesses Will Connect Everything in a Data-Driven World in a live Churchill Club Event - 02-May-17 - PRN.pdf
,,,,,,IBM - International Business Machines Corp.(IBM-US) Schedules Investor Briefing for 7-March-2017 830 AM ET - 07-Mar-17 - FCSTEV.pdf
,,,,,,IBM - International Business Machines Corp.(IBM-US) Schedules Investor Meeting for 14-June-2018 1100 AM ET - 07-Jun-18 - FCSTEV.pdf
,,,,,,IBM - International Business Machines Corp.(IBM-US) Schedules Investor Meeting for 28-February-2013 1045 AM ET - 28-Feb-13 - FCSTEV.pdf
,,,,,,IBM - International Business Machines Corp.(IBM-US) Schedules Q2 2017 Earnings Call for 18-July-2017 500 PM ET - 04-Jul-17 - FCSTEV.pdf
,,,,,,IBM - International Business Machines Corp.(IBM-US) Schedules Q3 2017 Earnings Call for 17-October-2017 500 PM ET - 10-Oct-17 - FCSTEV.pdf
,,,,,,IBM - International Business Machines Corp.(IBM-US) Schedules UBS Global TMT Conference for 9-December-2019 330 PM ET - 06-Dec-19 - FCSTEV.pdf
,,,,,,IBM - International Business Machines Corp.(IBM-US) Schedules Wells Fargo Event Information & Logistics Tech Summit for 5-December-2017 100 P... - 22-Nov-17 - FCSTEV.pdf
IBM,Legal Issues,"""Global businesses today face significant challenges in protecting personal data and keeping up with regulations in an environment where cross-border flows of information are more important than ever,"" said Christina Peters , chief privacy officer, IBM. ""Our new invention provides a privacy technique that could help businesses navigate an increasingly complex landscape and help companies proactively manage risk.""",1,58,Chief Privacy Officer,IBM - Made in IBM Labs Protecting Personal Data in the Cloud - 19-Nov-14 - PRN.pdf
IBM,,"""As a global integrator of container logistics with the ambition to digitize global trade, we are excited about this cooperation and its potential to bring substantial efficiency and productivity gains to global supply chains, while decreasing fraud and increasing security,"" said Ibrahim Gokcen, chief digital officer, Maersk. ""The projects we are doing with IBM aim at exploring a disruptive technology such as blockchain to solve real customer problems and create new innovative business models for the entire industry. We expect the solutions we are working on will not only reduce the cost of goods for consumers, but also make global trade more accessible to a much larger number of players from both emerging and developed countries.""",1,116,Chief digital officer,IBM - Maersk and IBM Unveil First Industry-Wide Cross-Border Supply Chain Solution on Blockchain - 05-Mar-17 - PRN.pdf
IBM,New Products & Services,"said Stephanie Trunzo, COO and Chief Digital Officer at PointSource LLC, a mobile strategy company. ""Design Thinking has been especially effective at helping our clients transform their customer engagement experience – before we start building mobile apps.""",1,37,Chief digital officer,IBM - MEDIA ALERT IBM Launches Bluemix Garage Method to Speed Cloud Development - 31-Mar-16 - PRN.pdf
"The State Of Customer Experience Management, 2013, Forrester Research, Inc.,  March 22, 2013",New Products & Services,"In order to meet these rising demands, CMOs, CHROs and other executives are joining forces with the emergence of the Chief Digital Officer to create comprehensive digital strategies across all lines of the business including marketing, product development, customer service, human resources and more. Businesses that are seeing the benefit of this digital transformation include Performance Bicycle, Amadori and Omron Europe.",1,61,Chief digital officer,IBM - New IBM Software Helps Companies Reinvent Relationships with Exceptional Digital Experiences - 24-Jul-13 - PRN.pdf
IBM,New Products & Services,"Caption: At Hannover Messe, IBM and ABB announced a new partnership in industrial artificial intelligence that will combine the power of IBM Watson with ABB Ability, the comprehensive digital offering of ABB, to unlock new value for clients in utilities, industry, transport and infrastructure. Pictured, Harriet Green, General Manager Watson IoT, Customer Engagement and Education, IBM; and Guido Jouret, Chief Digital Officer, ABB, discuss the future of cognitive and industrial machines.",1,71,Chief digital officer,IBM - Photo Advisory - ABB and IBM Partner in Industrial Artificial Intelligence Solutions - 25-Apr-17 - PRN.pdf
IBM,Contracts,"According to Kamal Bherwani, Chief Digital Officer of PRISA Digital, ""We chose to work with IBM on this important initiative because of their long experience in the media industry and proven track record with innovation and change. IBM technologies will help PRISA continue its transformation into a 21st century media company that thrives on traditional and new media channels.""",1,59,Chief digital officer,IBM - PRISA Group Using IBM Analytics to Personalize Programs and Advertising - 14-Sep-11 - PRN.pdf
IBM,New Products & Services,"The State of Cyber Resilience in 2016  The state of Cyber Resilience among U.S. businesses has not improved in the past year. According to the Ponemon Institute 2016 State of Cyber Resilience study sponsored by Resilient , only 32 percent of IT and security professionals say their organization has a high level of Cyber Resilience – down slightly from 35 percent in 2015. Seven out of 10 spend the same or more time dealing with a cyber incident than a year ago, and more than half say their leaders don't recognize the link between cyber resilience and revenues or brand reputation. At the same time, what has increased over the past year is the average cost of a data breach  -- now estimated at  $4 million per incident.",1,128,data breach,"IBM - Resilient, an IBM Company Helps Organizations Respond to and Manage Ransomware - 14-Dec-16 - PRN.pdf"
"The Weather Company, an IBM Business",New Products & Services,"""We are optimistic of Watson technology's ability in driving forward the future of marketing and are thrilled to have Campbell's and The Weather Company lead this transformation,"" said  Carl Fremont, global chief digital officer, MEC. ""For the first time, we are enabling consumers to interact directly with Campbell's weather- triggered desktop and mobile ads through the use of voice and text commands. This one to one human-like interaction will offer valuable insights on consumer behavior as well as ingredient trends to further optimize our client's future marketing campaigns.""",1,88,Chief digital officer,"IBM - The Weather Company Announces Watson Ads, To Humanize The Ad Experience for Consumers with Industry-First Capability - 02-Jun-16 - PRN.pdf"
IBM,,"""The continued growth of e-commerce presents a tremendous opportunity for Titan to better meet the unique needs of our customers while tapping into vital new revenues for our business. IBM will play a significant role in ensuring our success,""  said Kuruvilla Markose, Chief Digital Officer, Titan Company Limited. ""Working with IBM, we will be able to personalize all customer interactions both online and in the store, introducing shoppers to new relevant products that not only evoke the design and flare that is indicative of our products, but reflect their unique, personal styles. We want to bring the warmth and relationships our stores are famous for, into the digital world that our customers are increasingly frequenting"", he added.",1,117,Chief digital officer,IBM - Titan Company Limited Taps IBM Cloud and Watson Customer Engagement To Help Increase Annual Sales from its 11 Million and Growing Loyalty C... - 20-Mar-17 - PRN.pdf
IBM,"Corporate Development, Corporate Social Responsibility, Not For Profit Organizations, Human Interest Groups","""Throughout its history, IBM has believed in the ingenuity of curious people to improve humanity with forward-thinking technology. Moreover, from driving collaboration on Linux and Java to Kubernetes and Hyperledger, IBM has strongly believed in the importance of working openly so that everyone can benefit from the best ideas,"" said IBM Chief Digital Officer Bob Lord. ""Today, with the ability to safely process data at scale using sophisticated tools like AI, cloud, blockchain, and IoT, developers are unleashing the power of IBM's open code to effect change faster, in more places, and in more meaningful ways than ever before.""",1,99,Chief digital officer,IBM - Winning Developer Solutions Announced in Inaugural Call for Code Global Challenge to Mitigate Effects of Natural Disasters - 30-Oct-18 - PRN.pdf
IBM,,"Rabobank is addressing GDPR compliance across a number of activities. In one project with IBM Services and IBM Research, the bank has cryptographically transformed terabytes of its most sensitive client data, including names, birthdates and account numbers, into a desensitized representation – meaning, it looks and behaves like the real data, but it's not. | Besides helping towards GDPR compliance having the data desensitized also makes it easier for Rabobank's Radical Automation DevOps team to use the data for performance testing for the development of new innovative technologies and services, such as mobile apps and payment solutions.                                                                                                                | Starting on 25 May, the General Data Protection Regulation (GDPR) seeks to create a harmonized data protection law framework across the EU and it aims to give citizens and residents back control of their personal data, whilst imposing strict rules on those hosting, moving and processing this data, anywhere in the world.",3,"54, 42, 52","GDPR compliance, General data protection regulation","IBM, 003HVD - Rabobank Desensitizes Client Data for GDPR and DevOps with IBM - 05-Apr-18 - PRN.pdf"
,,"International Business Machines Corp acquired Resilient Systems Inc for an undisclosed amount. The transaction would allow IBM to have the expertise and capabilities to help its clients resolve cyber breaches, across consulting, services and products. The platform offered by Resilient would provide IBM security analytics, forensics and vulnerability management, as well as incident response in connection to enterprise threat protection, response and detection. As part of the acquisition Resilient Systems Inc would join to International Business Machines Corp. IBM intends to retain the approximately 100 employee workforce of Resilient, including CTO, Bruce Schneier. Resilient Systems Inc is located in Cambridge, Massachusetts, United States and provides cyber security services. The company has 100 global clients, spanning over 20 countries. The deal was originally expected to close later this year, after regulatory approval has been granted. The legal advisors in the deal include: Cravath Swaine & Moore LLP for International Business Machines Corp.",1,151,cyber breach,"IBM, 063SDV, 06QPWJ... - International Business Machines Corp agreed to acquire Resilient Systems Inc - 29-Feb-16 - FFW.pdf"
Vormetric,New Products & Services,"""Data can't defend itself: it's Vormetric's mission to enable our customers solve data security compliance problems and avoid data breaches across both enterprise and cloud environments. The integration of Vormetric with IBM QRadar delivers the type of advanced security intelligence that every organization needs to safeguard critical data,"" said Derek Tumulak, VP of Product Management. ""By combining our capabilities, organizations can enhance their data protection stance with automated data access pattern analysis, enabling them to identify potential threats to sensitive data at the source.""",1,84,data breach,"IBM, 064HVQ - Vormetric Deepens Security Intelligence with IBM QRadar Integration - 13-Mar-14 - PRN.pdf"
Vormetric,,"SAN FRANCISCO, April 28, 2014 /PRNewswire/ -- Vormetric, a leader in enterprise  data security  for physical, virtual, and cloud environments, today announced a partnership with IBM that brings the power of the Vormetric Transparent Encryption to the IBM Cloud marketplace. IBM clients that need to meet compliance requirements, protect sensitive data against data breaches and safeguard critical IP can now maintain control and secure their cloud data by using Vormetric Transparent Encryption to encrypt, control privileged user access and capture security intelligence while maintaining custodianship of policies and keys on their premise.",1,92,data breach,"IBM, 064HVQ - Vormetric is the First Data-at-Rest Security Solution Available in IBM Cloud Marketplace - 28-Apr-14 - PRN.pdf"
IBM,Licensing & Marketing Agreements,"Security is also essential for both customer trust and business operations.  The cost of a single data breach can spiral to $3.8 million, up 23 percent since 2013.2 The DS8000 family meets these challenges by significantly improving the management of growing storage demands required by the realities of today's digital businesses. | 1 Predicts 2015: Business Continuity Management and IT Disaster Recovery Management, Gartner 2015 2 2015 Cost of Data Breach Study: Global Analysis Benchmark research sponsored by IBM Independently conducted by Ponemon Institute LLC May 2015 3 IBM internal performance results: 2 times improved bandwidth for sequential read/writes with a maximum configuration of a DS8886 system (24 cores, 1536 HDDs and 240 flash drives within the high performance flash enclosure module) compared vs. a DS8870 system with a maximum configuration system (16 cores, 1536 HDDs and 240 flash drives within the high performance flash enclosure module) 4 DS8000 with HyperSwap allows hot swap between primary and secondary Metro Mirror to be managed concurrently with client operations. Operations can continue if there is a disaster or planned outage for six nines availability. This is based on internal testing using optional features.  Six-nines is a term used to denote that a piece of equipment is functioning with 99.9999 percent availability (31.5 seconds of downtime per year), on average.  5 IBM assessment: the storage system is mounted in a 19 inch rack in the new storage rack. Old racks are measured at 33 inches, which makes them roughly 30 percent smaller. For every rack eliminated, clients can save $1,000 per year in operational costs.  6 Maximum physical DS8886 storage capacity: 3,072 TB with 768 HDD/SSD at 4TB; Maximum physical DS8884 storage capacity is 1584 TB with HDD/SSD at 1.2TB 7 IBM assessment: administrators can configure an entire solution of up to 16 array ranks in less than 30 minutes. This is based on internal testing. 8 IBM internal performance results: 2 times improved bandwidth for sequential read/writes with the new DS8886 system with 24 cores, 1536 HDDs and 240 flash drives within the high performance flash enclosure module.",2,"51, 294",data breach,"IBM, 06MX6S - Tata Sky Selects IBM Hybrid Storage to Serve 30 Million TV Customers - 14-Oct-15 - PRN.pdf"
IBM; Crédit Mutuel,Contracts,"In the IBM Cloud, Watson services will be secured in a fully encrypted, dedicated and isolated environment in France with back-up in Germany. In keeping with General Data Protection Regulation (GDPR) compliance, Crédit Mutuel customer data is private and will never be for sale. Crédit Mutuel and IBM are fully aligned on their values around customer data protection.",1,58,General data protection regulation,"IBM, 06N2RP - IBM and Crédit Mutuel Strengthen Their Strategic Partnership to Build the Bank of Tomorrow - 24-May-18 - PRN.pdf"
IBM,New Products & Services,"""Our utilities clients told us that getting detailed insight into the state of vegetation across their service territory was a key challenge,"" said Mahesh Sudhakaran, chief digital officer of IBM Energy, Environment and Utilities. ""By combining PAIRS with AI and industry expertise, we can give clients one integrated solution, delivered through IBM Hybrid Cloud, to help them predict and manage vegetation in a cost-effective and intelligent way.""",1,67,Chief digital officer,"IBM, 06ZK3Z - IBM to Help Utilities Cut Tree Trimming Budgets and Reduce Outages - 06-Feb-19 - PRN.pdf"
Schaeffler,Contracts,"Gerhard Baum, Chief Digital Officer of Schaeffler, commented on the company's approach for digital transformation: ""We are concentrating on expanding the integration of sensors into our existing products as well as developing new products with integrated cognitive software. Not only will the machines and transport infrastructure within the production environment at Schaeffler be connected, but individual plants will also be digitally linked to the whole supply chain. At Schaeffler, we want to digitally optimize processes and procedures as well as create new service-oriented processes, and thus drive the digital interaction between people and IT systems.""",1,95,Chief digital officer,"IBM, 0CBVXX - Schaeffler and IBM enter strategic partnership - 04-Oct-16 - PRN.pdf"
IBM,New Products & Services,"THINK Marketing is the first in a series of industry and professional hubs that IBM will launch over the next 12 months. Led by new Chief Digital Officer Bob Lord, these hubs are part of a continued focus on making enterprise-ready products and services available to any company looking to innovate with cloud and cognitive technologies, including start-ups, developers and entrepreneurs. The hubs will also offer extended learning for developers and a marketplace where they can monetize their APIs and apps.",1,81,Chief digital officer,"IBM, 0F1T1W - IBM Fuels Digital Marketing Transformation with THINK Marketing - 14-Sep-16 - PRN.pdf"
IBM,,"More than half (53 percent) say they suffered at least one data breach in the past two years 74 percent say they faced threats due to human error in the past year When examining the past two years, 74 percent say they have been compromised by malware on a frequent basis, and 64 percent have been compromised by phishing on a frequent basis",1,63,data breach,"IBM, 0FT60T - IBM and Ponemon Study Reveals Organizations Remain Unprepared to Respond to Cyberattacks - 16-Nov-16 - PRN.pdf"
IBM,"Contracts, New Products & Services","Globally, regulations relating to security and privacy also continue to emerge. In May 2018, Europe will enact the General Data Protection Regulation (GDPR), a set of sweeping regulations meant to protect the personal data and privacy of its citizens. Quad9's emphasis on data privacy is built with efforts like GDPR in mind.",1,52,General data protection regulation,"IBM, 0GSZ48, 0881NC - IBM, Packet Clearing House and Global Cyber Alliance Collaborate to Protect Businesses and Consumers from Internet Threats - 16-Nov-17 - PRN.pdf"
IBM Canada Ltd.,"Economy, Business, Finance, Business (General), New Products, Joint Ventures, Licensing, Patents","Guelph-based LifeLearn used IBM Watson to develop their flagship offering,  Sofie, an intelligent decision-support tool for veterinarians. Through the IBM Innovation Space, LifeLearn is connected to a larger pool of developers with global expertise that is often difficult to source in smaller centres. Big Terminal, a  Toronto-based startup is using the Innovation Space to develop a search engine powered by IBM Watson to aggregate, consolidate, and analyze an abundance of financial data from around the world in one easy, navigable location. With IBM resources in the Innovation Space, Orenda is creating an intelligent software solution powered by IBM Watson to gather online data that helps businesses interpret what people are saying about their brands. Toronto-based IAmI runs its security application on IBM Cloud to provide users of any organization with unique identity accesses and identification services to stop cyber intrusion and data breaches. 4D Virtual Space uses IBM Watson and Bluemix to transform the real estate industry by turning floor plans into interactive and immersive real-time 3D environments. The IBM Innovation Space provided",1,173,data breach,"IBM, A.0616999108, A.0954765174... - IBM Opens Innovation Space for Entrepreneurs and Startups in Canada to Scale Up Development with Cloud and C... - 21-Sep-16 - CNW.pdf"
IBM,Contracts,"As a next step, IBM will work closely with Cegid to begin migrating their IT Infrastructure to a hybrid cloud environment. IBM's cloud migration methodology and unified technology serve as a foundation for a seamless migration between private and public clouds with little to no need for application modification. Cegid's hybrid cloud will be located in France with data remaining in the country and being certified as GDPR compliant.",1,69,GDPR compliant,"IBM, CGD - France's Cloud Management Solutions Provider Cegid Builds New Cloud Services Capabilities with IBM - 03-Jul-18 - PRN.pdf"
IBM,,"""We came together to create the health utility network realizing the need to improve transparency and interoperability in the industry in order to improve healthcare for all Americans,"" said Rajeev Ronanki, chief digital officer of Anthem, Inc. ""Engaging additional members across partner levels and industry perspectives will increase the network's reach and ability to deliver high value solutions.""",1,58,Chief digital officer,"IBM, CI, ANTM... - Cigna and Sentara Healthcare Expand Blockchain-Based Ecosystem for Healthcare Industry - Along with Aetna, Anthem, Health Care... - 13-Feb-19 - PRN.pdf"
IBM,Contracts,"Integrating Threat Defenses Across Networks and Cloud  The cost of data breaches to enterprises continues to rise. In 2016, the Ponemon Institute found for companies surveyed the cost was at its highest ever at $4 million - up 29 percent over the past three years. A slow response can also impact the cost of a breach – incidents that took longer than 30 days to contain cost $1 million more than those contained within 30 days. These rising costs make visibility into threats, and blocking them quickly, central to an integrated threat defense approach.",1,94,data breach,"IBM, CSCO - Cisco and IBM Join Forces to Tackle Cybercrime - 31-May-17 - PRN.pdf"
IBM,Corporate Development,"""At Anthem, we recognize the importance of driving change that will simplify the healthcare system for all Americans,"" said Rajeev Ronanki, Chief Digital Officer of Anthem, Inc. ""We view Blockchain as an enabler for establishing trust. Timely access to medical information has been a stumbling block for creating a seamless consumer experience. With a trusted foundation based on transparency and cryptography, we will provide a faster, safer and more secure way to exchange medical information to transform the  consumer healthcare experience.""",1,81,Chief digital officer,"IBM, CVS, PNC... - Aetna, Anthem, Health Care Service Corporation, PNC Bank and IBM announce collaboration to establish blockchain-based ecosyste... - 24-Jan-19 - PRN.pdf"
IBM,"Contracts, Corporate Development","""The important acquisition of General Cable required focus on the integration of processes and the digitalization of products. This represents our differentiation from our competitors"", says Stefano Brandinali, CIO and Chief Digital Officer Prysmian Group. ""To tackle this challenging task we have chosen IBM as our global technology provider to help drive ongoing transformation within the organization. IBM brings its industry experience to support the development of a modern IT infrastructure based on IBM Cloud.",1,75,Chief digital officer,"IBM, PRY, PRYMY - Prysmian Group Selects IBM To Help Accelerate Digital Transformation With Adoption of IBM Cloud - 09-Apr-20 - PRN.pdf"
IBM,,"Today´s news builds on the recently announced expansion of IBM´s cloud capabilities with 18 New Availability Zones in North America , Europe and Asia. This global footprint is especially critical as clients look to gain greater control of their data in the face of tightening data regulations, such as the European Union's new General Data Protection Regulation (GDPR). Last month IBM also announced compliance with Germany's C5 attestation. IBM Cloud provides local EU-based support for clients so they can restrict access to EU-based IBM employees only.",1,86,General data protection regulation,"IBM, S24, 05LRTR... - Major European Companies Select IBM Cloud to Drive Innovation - 03-Jul-18 - PRN.pdf"
IBM,,"""SAP S/4HANA provides the enabling technology for our business strategy. We can understand how our processes are running, improve quality and reduce the amount of wastage. In the future, we can for instance demonstrate that bottles have passed clients' standards by showing them how we control the production process in real time, leading to faster delivery, better customer service and reduced costs,"" said Conceição Menezes, Chief Digital Officer at Logoplaste. ""IBM Services is an essential partner for Logoplaste, delivering advanced SAP solutions that give us agility and flexibility. Finance, production and executive teams can harness new tools that will drive business operations into the future. Thanks to SAP and IBM, Logoplaste gains process transparency from shop-floor to top-floor that enable us to make better information-based decisions that we couldn't make before.""",1,131,Chief digital officer,"IBM, SAP - IBM Delivers 100+ SAP S4HANA Enterprise Transformations - 13-Dec-18 - PRN.pdf"
Intuit Inc.,Product/Service,"Expanded multi-factor authentication: New this year,  TurboTax Online customers have the option to set up their account to require multi-factor authentication every time they log in. This expands the existing multi-factor authentication that was enabled for all TurboTax Online and mobile accounts earlier this year to help authenticate user identities and let customers securely sign into their account. When customers access their online account, TurboTax will automatically send a unique, six-digit code to their pre-designated, trusted device to be used in combination with their password to access their account.",1,89,Multi-factor authentication,INTU - Intuit Announces Expanded Security Features in TurboTax - 19-Nov-15 - BW.pdf
