who_wrote_the_piece,subject,relevant_text,paragraphs,words,keywords,path
MGM Resorts International,"Corporate Social Responsibility, Human Interest Groups","""As the gaming industry pioneer in Diversity and Inclusion, we are extremely proud to be honored this year by DiversityInc and the Hispanic Association on Corporate Responsibility.  These recognitions inspire us to pursue greater innovations as we continue to foster diversity and inclusion at all levels of our Company and our operations,"" said Phyllis A. James , Executive Vice President and Chief Diversity Officer of MGM Resorts International. ""From the top of our company on down, we have made diversity an essential part of our corporate culture, and consider it a key driver of our business competitiveness."" | MGM Resorts International is the only Nevada-based business and only gaming company to rank in both diversity and inclusion evaluations | 2013 marks the eighth consecutive year MGM Resorts has been recognized for its Diversity and Inclusion Initiative by DiversityInc, which ranks companies based on the results of an annual survey. | The MGM Resorts Diversity and Inclusion Initiative was voluntarily launched in 2000 – the first in the gaming and hospitality industry – and is a critical pillar of the Company's enterprise-wide social responsibility platform that includes environmental sustainability and community engagement programs. Highlights from the Diversity and Inclusion Initiative include: | MGM Resorts Named Among Nation's Top Companies For Diversity By DiversityInc; Receives Additional Recognition From Leading Hispanic Corporate Responsibility Association  Wednesday, April 24, 2013 11:21:26 PM (GMT) | LAS VEGAS, April 24, 2013 /PRNewswire/ -- MGM Resorts International (NYSE: MGM) has earned the Number One ranking on DiversityInc's ""Top 10 Regional Companies"" list for diversity best practices, according to DiversityInc, one of the nation's leading sources on diversity management.  Additionally, the Company is one of the ""Top 10 Companies for Latinos"", says this benchmarking organization. | ""On the heels of the demographically revealing 2012 presidential election, it is clear that U.S. companies are increasingly conscious of the importance of diversity,"" said Luke Visconti, CEO of DiversityInc.  ""We are very encouraged to see more companies applying for this distinction and embracing diversity more deeply than ever.  We also note a continued positive correlation between achievement in diversity and overall positive stock performance.""  | DiversityInc's 300-field annual survey is divided into four equally weighted areas: CEO Commitment, Human Capital, Corporate and Organizational Communications, and Supplier Diversity. The survey's results are determined by statistical analysis and each company is vetted by DiversityInc staff. Of the 893 companies participating in this year's survey, MGM Resorts is the only Nevada-based business and only gaming company to earn an award distinction. | Approximately 64 percent of the Company's 61,000 employees are minorities.  In the management ranks, about 43 percent of employees in the supervisory ranks are women, and 38 percent of employees in the supervisory ranks are minorities. In December 2012, MGM Resorts debuted ""Inspiring Our World"", creative diversity training which takes the form of a 90-minute musical production; created by MGM and performed by a cast of 70 employees. To date, more than 44,000 MGM employees in Las Vegas and Detroit have experienced the production. Since the creation of its Supplier and Construction Diversity programs in 2001, the Company has spent a cumulative total of more than $3 billion with minority-owned, women-owned, veteran-owned and disadvantaged enterprises, as well as businesses owned by disabled and lesbian, gay, bisexual or transgender (LGBT) individuals. | For additional information about the Company's Diversity Initiative, and to learn more about its efforts in corporate social responsibility, please visit: www.mgmresorts.com/csr.",10,"97, 20, 30, 50, 27, 57, 65, 63, 130, 22","diversity, Diversity and Inclusion, Chief Diversity Officer",MGM - MGM Resorts Named Among Nation's Top Companies For Diversity By DiversityInc Receives Additional Recognition From Leading Hispanic Corpora... - 24-Apr-13 - PRN.pdf
MGM Resorts International,"Corporate Social Responsibility, Human Interest Groups","""As Nevada's largest private company, we make it a business imperative to be a leader in all forms of corporate social responsibility, including diversity and inclusion,"" said Phyllis A. James , Executive Vice President and Chief Diversity Officer of MGM Resorts International. ""We applaud our employees for genuinely and effectively embracing the principles of diversity and inclusion, and we are deeply honored to be recognized by DiversityInc for having one of the foremost corporate diversity and inclusion initiatives in our nation.""  | MGM Resorts has been named to DiversityInc's list of ""25 Noteworthy Companies"" and is among the ""Top 10 Companies for Latinos,"" says the publication. This marks the seventh consecutive year MGM Resorts has been recognized for its Diversity and Inclusion Initiative by the benchmarking organization, which ranks companies based on the results of an annual survey. | Highlights from the Company's Diversity and Inclusion Initiative include: | MGM Resorts Named Among Nation's Top Companies For Diversity, Earns DiversityInc Award Recognition For Seventh Consecutive Year  Friday, April 27, 2012 12:00:00 PM (GMT) | MGM Resorts is the only Nevada-based business and only gaming company to place in the 2012 diversity competition | LAS VEGAS, April 27, 2012 /PRNewswire/ -- MGM Resorts International (NYSE: MGM) is among the top U.S. companies for diversity best practices according to DiversityInc, the nation's leading publication on diversity and business. | ""I extend a hearty congratulations to everyone at MGM Resorts International. Earning a position on the 25 Noteworthy list was especially difficult considering the increased competition—it's much different from just five years ago,"" said DiversityInc CEO Luke Visconti. | DiversityInc's 300-field annual survey is divided into four parts: CEO Commitment, Human Capital, Corporate and Organizational Communications, and Supplier Diversity. The results are determined by statistical analysis and judged by an independent editorial process. | The MGM Resorts Diversity Initiative was launched in 2000 and is part of a company-wide social responsibility platform that includes environmental responsibility, community giving, and community engagement programs.  | Approximately 63 percent of the Company's 61,000 employees are minorities.  In the management ranks, about 42 percent of employees in the supervisory ranks are women, and 38 percent of employees in the supervisory ranks are minorities. In 2011, the Company spent more than $142 million with Minority- and Women-Owned Business Development Enterprises (MWBDE) suppliers and contractors. Since the start of the Company's two-day Diversity Champion Training Workshop, MGM Resorts has graduated more than 11,000 Diversity Champions. | resort projects around the world. MGM Resorts International supports responsible gaming and has implemented the American Gaming Association's Code of Conduct for Responsible Gaming at its gaming properties. The Company has been honored with numerous awards and recognitions for its industry-leading Diversity Initiative, its community philanthropy programs and the Company's commitment to sustainable development and operations. For more information about MGM Resorts International, visit the Company's website at www.mgmresorts.com.",11,"81, 56, 9, 24, 18, 33, 38, 34, 28, 76, 69","diversity, Diversity and Inclusion, Chief Diversity Officer","MGM - MGM Resorts Named Among Nation's Top Companies For Diversity, Earns DiversityInc Award Recognition For Seventh Consecutive Year - 27-Apr-12 - PRN.pdf"
MGM Resorts International,Human Interest Groups,"Survey participants were asked to give their opinion on a series of statements surrounding the topics of age, gender equality, ethnicity, disability, LGBTQ+ and general diversity concerning their own employer. In order to take the opinions of diverse groups into account the recommendations of women, elders and ethnic minorities were weighted significantly higher than the recommendations from non-minority groups. Additionally, participants were given the chance to evaluate other employers in their respective industries that stand out either positively or negatively with regard to diversity.   | ""We are proud to be recognized by Forbes once again for the gains we have made in embedding diversity and inclusion into our workforce, our values and culture, and our operations.  For us this is a continuous business imperative central to our success as a highly productive, innovative enterprise, and as an employer, business partner and community citizen of choice.  Inclusion is key to our future,"" says Phyllis A. James, Chief Diversity and Corporate Responsibility Officer for MGM Resorts International. | MGM Resorts Named One of America's Best Employers for Diversity by Forbes   Tuesday, February 12, 2019 08:04:00 PM (GMT) | LAS VEGAS, Feb. 12, 2019 /PRNewswire/ -- MGM Resorts International (NYSE: MGM) was named to Forbes' list as one of America's Best Employers for Diversity 2019. | named-one-of-americas-best-employers-for-diversity-by-forbes-300794405.html",5,"84, 80, 19, 26, 1","gender equality, diversity, Diversity and Inclusion",MGM - MGM Resorts Named One of America's Best Employers for Diversity by Forbes - 12-Feb-19 - PRN.pdf
MGM Resorts International,"Corporate Social Responsibility, Human Interest Groups","Survey participants were asked to give their opinion on a series of statements surrounding the topics of age, gender equality, ethnicity, disability, LGBTQA+ and general diversity concerning their own employer. In order to take the opinions of diverse groups into account, the recommendations of women, elders and ethnic minorities were weighted significantly higher than the recommendations from non-minority groups. Additionally, participants were given the chance to evaluate other employers in their respective industries that stand out either positively or negatively with regard to diversity.   | ""We take immense pride in our diversity and inclusion practices and are honored to be recognized by Forbes for this distinction for two consecutive years,"" said Jyoti Chopra, Senior Vice President, Chief Diversity & Sustainability Officer for MGM Resorts International. ""We are Focused on What Matters and committed to the development and advancement of diverse talent through multiple initiatives within our company and in the communities in which we operate."" | MGM's diversity and inclusion strategy encompasses workforce, workplace and marketplace initiatives.  For example, in addition to traditional recruitment methods, MGM Resorts hosts several inclusive recruiting events each year to attract employees who bring a range of skills, experiences and backgrounds to the company. | MGM Resorts Named One of America's Best Employers for Diversity by Forbes   Monday, January 27, 2020 07:45:00 PM (GMT) | LAS VEGAS, Jan. 27, 2020 /PRNewswire/ -- MGM Resorts International (NYSE: MGM) was named to Forbes' list as one of America's Best Employers for Diversity 2020. Forbes, in partnership with the research firm Statista, compiled the annual list by independently surveying more than 60,000 employees at companies that employ at least 1,000 people within the U.S. | named-one-of-americas-best-employers-for-diversity-by-forbes-300993785.html",6,"84, 70, 43, 19, 56, 1","gender equality, diversity, Diversity and Inclusion",MGM - MGM Resorts Named One of America's Best Employers for Diversity by Forbes - 27-Jan-20 - PRN.pdf
MGM Resorts International,Human Interest Groups,"""Embedding diversity and inclusion into our workforce, culture and operations has been a hallmark of corporate social responsibility at our company. A central aspect of our efforts has been gender representation,"" says Phyllis A. James , Chief Diversity and Corporate Responsibility Officer for MGM Resorts International. ""I am proud to work for a company that supports women's aspirations to reach their highest potential in business leadership and their communities. Our company has led gender diversity in the gaming industry and on the Las Vegas Strip. For example, MGM Resorts appointed the first and second woman presidents of Strip resorts, as well as the first female Executive Chef in the food and beverage industry on the Strip."" | The survey measured participants' feelings about their employers in a variety of categories, including topics relevant for women. Women were asked to rate their own employers regarding parental leave, family support, flexibility, discrimination, representation and career. Additionally, participants were given the chance to evaluate other employers in their respective industries. The survey also evaluated companies based on diversity among top executives.",2,"116, 61","parental leave, Diversity and Inclusion",MGM - MGM Resorts Named One of America's Best Employers for Women by Forbes - 24-Jul-18 - PRN.pdf
MGM Resorts International,"Corporate Social Responsibility, Human Interest Groups","""Since 2000, we have made it a priority to embed diversity and inclusion into our company culture and way of doing business. Our commitment is demonstrated not only through our workforce, but also in the quality of guest service we provide to our vastly diverse customer base,"" said Phyllis A. James , Chief Diversity and Corporate Responsibility Officer for MGM Resorts International. ""We are honored to be recognized for our support of the LGBT community and hope that, through our efforts, we can be a part of leading our society here in America and across the world in the right direction of embracing all of humanity."" | For more information about MGM Resorts International's commitment to diversity and inclusion, please visit: www.mgmresorts.com/csr.  | Building upon the introduction of its diversity initiative more than 16 years ago, MGM Resorts became the first company in the gaming and hospitality industry to offer same-sex health benefits to employees in 2004. In 2011, MGM Resorts expanded its supplier and construction diversity programs to include lesbian, gay, bisexual and transgender (LGBT)-owned firms.",3,"106, 15, 54","diversity, Diversity and Inclusion",MGM - MGM Resorts Named One of the 'Best Places to Work for LGBT Equality' For Fifth Year in a Row Earns Perfect Score for its LGBT Employee Pol... - 12-Dec-16 - PRN.pdf
MGM Resorts International,Human Interest Groups,"About the Human Rights Campaign    The Human Rights Campaign is America's largest civil rights organization working to achieve lesbian, gay, bisexual and transgender equality. By inspiring and engaging all Americans, HRC strives to end discrimination against LGBT citizens and realize a nation that achieves fundamental fairness and equality for all. | ""The principles of diversity and inclusion run deep within our company culture and in the guest service for which we are renowned,"" said Jim Murren, Chairman and CEO of MGM Resorts International. ""This recognition further demonstrates our enduring commitment to our LGBT community. We are honored to receive a perfect score yet again, and commit ourselves to the continuous promotion of equality within our workforce and throughout our communities."" | For more information about MGM Resorts International's diversity and inclusion initiative, and its commitment to social responsibility, please visit www.mgmresorts.com/csr. | Building upon the introduction of its diversity initiative more than a decade ago, MGM Resorts became the first company in the gaming and hospitality industry to offer same-sex health benefits to employees in 2004. In 2011, MGM Resorts expanded its supplier and construction diversity programs to include LGBT-owned firms.",4,"50, 69, 20, 49","gender equality, diversity, Diversity and Inclusion",MGM - MGM Resorts Named One of the Best Places to Work for LGBT Equality Again Earns Perfect Score for its LGBT Employee Policies and Benefits... - 19-Nov-15 - PRN.pdf
MGM Resorts International,Human Interest Groups,"About the Human Rights Campaign   The Human Rights Campaign is America's largest civil rights organization working to achieve lesbian, gay, bisexual and transgender equality. By inspiring and engaging all Americans, HRC strives to end discrimination against LGBT citizens and realize a nation that achieves fundamental fairness and equality for all.  | ""This recognition further demonstrates that the principles of diversity and inclusion run deep within our company culture and the guest service we are renowned for,"" said Jim Murren, Chairman and CEO of MGM Resorts International. ""We are delighted to receive a perfect score, yet again, and we commit ourselves to the promotion of equality continually within our workforce and throughout our communities."" | Building upon the introduction of its diversity and inclusion initiative more than a decade ago, MGM Resorts became the first company in the gaming and hospitality industry to offer same-sex health benefits to employees in 2004. MGM Resorts later expanded its health benefits to offer broader coverage of medical services for transgender employees. In 2011, MGM Resorts expanded its supplier and construction diversity programs to include lesbian, gay, bisexual and transgender (LGBT)-owned firms. | For more information about MGM Resorts International's diversity and inclusion initiative, and its commitment to social responsibility, please visit www.mgmresorts.com/csr.",4,"50, 62, 73, 20","gender equality, Diversity and Inclusion",MGM - MGM Resorts Named One of the Best Places to Work for LGBT Equality For Third Year in a Row Earns Perfect Score for its LGBT Employee Pol... - 20-Nov-14 - PRN.pdf
MGM Resorts International,"Corporate Social Responsibility, New Products & Services, Human Interest Groups","About the Human Rights Campaign  The Human Rights Campaign is America's largest civil rights organization working to achieve lesbian, gay, bisexual and transgender equality. By inspiring and engaging all Americans, HRC strives to end discrimination against LGBT citizens and realize a nation that achieves fundamental fairness and equality for all. | For more information about MGM Resorts International's diversity and inclusion initiative, and its commitment to social responsibility, please visit http://www.mgmresorts.com/offers/2012/07_annualcorporatesocialresponsibilityreport/index.html. | ""As the first corporation in our industry to formally adopt a diversity initiative, we stand as a company fully committed to promoting human equality in our workforce as well as the experiences we offer our guests,"" said Jim Murren, Chairman and CEO of MGM Resorts International. ""The essence of hospitality is treating others with the utmost level of respect and gratitude with excellence, and that at the core comprises the bedrock of our company's culture."" | In 2000, MGM Resorts became the first company in the gaming industry to launch a voluntary diversity initiative and in 2004 it became the first company in the industry to offer same-sex health benefits to employees. Last year, MGM Resorts expanded its supplier and construction diversity programs to include businesses owned by LGBT persons.",4,"50, 20, 75, 54","gender equality, diversity, Diversity and Inclusion","MGM - MGM Resorts Named One of the Best Places to Work for LGBT Equality, Earns Perfect Score for its LGBT Employee Policies and Benefits - 14-Nov-12 - PRN.pdf"
MGM Resorts International,"Corporate Social Responsibility, Labor Issues, Socially Responsible Investing","Social responsibility is integral to the company's core creed and philosophy, which carries through to its relationships with employees, guests, and the communities in which its resorts are located. The company has strategically consolidated its pioneering diversity and inclusion, community engagement and environmental sustainability initiatives into a comprehensive platform to promote greater innovation and synergies. For more information about the company's social responsibility programs, please visit: www.mgmresorts.com/offers/2012/07_annualcorporatesocialresponsibilityreport/index.html. | MGM Resorts Presents Commitment To Diversity In Workplace With ""Inspiring Our World""   Tuesday, December 11, 2012 02:00:00 PM (GMT) | Taking place December 16 – 18,  ""Inspiring Our World"" is a commitment to its employees by MGM Resorts that features 70 employee-performers. Original music, exotic costumes, dynamic choreography spanning multiple cultures and styles come together in an arena where the likes of Prince, Bob Seger and Bon Jovi have performed. Comprising a 1.5-hour production simultaneously performed in English, Spanish and American Sign Language, and digitally represented in 14 languages, the program seeks to educate employees on the company's mission, its values and its commitment to being a leader in diversity, philanthropy and sustainability. | Created for employees by employees, the production complements MGM Resorts' industry-leading Diversity Champion workshops, serving as a much larger educational platform to deepen corporate culture. The collaborative effort unites team members from MGM Resorts' family of properties on stage and in the audience, while motivating team members to engage, entertain and inspire the millions of guests who visit its resorts each year.",4,"67, 19, 93, 62","diversity, Diversity and Inclusion",MGM - MGM Resorts Presents Commitment To Diversity In Workplace With Inspiring Our World - 11-Dec-12 - PRN.pdf
MGM Resorts International,Shareholders' Rights Plans,"Robert Baldwin brings vast experience in the gaming/resort/lodging industry, leadership, real estate and finance, with over three decades of experience running every aspect of operations in  Las Vegas gaming properties.  He is currently Chief Design and Construction Officer of the Company, and is also currently President and Chief Executive Officer of the CityCenter joint venture. Alexis Herman brings expertise in leadership, finance, government/policy, and public company directorship.  Herman is the former U.S. Secretary of Labor having served on President Clinton's Cabinet for four years and is now the CEO of consulting firm New Ventures LLC, and a Director of The Coca-Cola Company.  She also serves as Chair of the Diversity & Inclusion Business Advisory Board of Sodexo, Inc. and as Chair of Toyota Motor Corporation's North American Diversity Advisory Board.  Roland Hernandez has deep financial expertise and strong leadership experience in the gaming/resort/ lodging industry, as well as media and real estate.  He is a Director of Vail Resorts Inc., Chairman of hotel and adventure travel company Belmond Ltd. (formerly Orient-Express Hotels Ltd.) and a Director of US Bancorp.  He was formerly Chairman and Chief Executive Officer of Spanish-language television broadcast network Telemundo Group, Inc. and was a Director of Sony Corporation and the Ryland Group, Inc., a real estate/home construction company, among other former public company directorship roles. Rose McKinney-James brings important expertise in government/policy as well as leadership in the gaming/resort/lodging industry, finance and public company directorship.  She has served as Director of Marketing and External Affairs of Nevada State Bank Public Finance and had leadership roles at two Nevada state government agencies as former Commissioner with the Nevada Public Service Commission, and as a Director of the Nevada Department of Business and Industry.  She serves on the Board of MGM Grand Detroit, LLC. | Leverage target of <5x within three years Increase financial flexibility to pursue future growth projects Drive margin expansion via top line growth and cost savings initiatives Expand on the benefits that the Company generates by incorporating diversity as a business imperative | If L&B is successful in removing the directors it has targeted, MGM will lose critical experience in labor and government relations, gaming and hospitality, media, international business, public utilities, energy, sustainability, and diversity programs, among other areas that are of critical importance to our business.  | On an April 20, 2015 appearance on Bloomberg TV, Jonathan Litt said, ""Diversity for diversity's sake doesn't add a lot of value at the Board level.""  Putting aside these Directors' undeniable qualifications to sit on our corporate Board, L&B is evidently unaware of, or deliberatively chooses to disregard, the fact that MGM operates a global business and faces a variety of complex issues that require diverse perspectives.  It is paramount to have Directors who have a fundamental understanding of our clients, customers and vendors in order to succeed.  | In fact, jurisdictions often include diversity at all levels of the Company in their evaluation criteria when considering competitive bids for a limited number of licenses, as was the case in both Maryland and Massachusetts.  MGM won both of these gaming licenses, and in both cases, the fact that diversity was an integral aspect of our business was recognized as a distinguishing factor in the evaluations.",5,"296, 41, 45, 88, 66","diversity, Diversity & Inclusion",MGM - MGM Sends Letter To Shareholders - 28-Apr-15 - PRN.pdf
The MGM Resorts Foundation,Human Interest Groups,"As co-founder of Latinas In Tech (LiT) ‒ a non-profit organization for Latina women in the technology industry, Gretel's passion is to improve diversity and inclusion in the technology world.  LiT has amassed a huge following of more than 5,000 women representing 15 nationalities and 50 top tech companies. | ""Our WLC Executive Panel boasts a sensational line-up of successful women leaders who have each broken barriers in their respective industries and who are amazing examples to us all. We are looking forward to listening to the common and unique aspects of their experiences and challenges, and learning how they have forged a path to success as they have defined it for themselves,"" said Phyllis A. James , Chief Diversity & Corporate Responsibility Officer at MGM Resorts International.",2,"49, 78","diversity, Diversity and Inclusion",MGM - The 13th Annual Women's Leadership Conference Welcomes an Exciting Array of Speakers to the Inspirational Executive Panel Discussion - 20-Jun-19 - PRN.pdf
,,"MGM Resorts International shares closed down 3.68% on Friday on trading volume of a little over 12 million  shares. It looked like a rough day for casino stocks after it was announced that casino mogul Steve Wynn  will be selling his remaining stake in Wynn Resorts. The former leader of the company had exited over  sexual misconduct allegations. It has been revealed that a large casino operator in Asia will take a big  stake. The SEC disclosure filed on Friday said that Wynn agreed earlier last week to sell about 8 million  common shares of the company to institutional buyers. After the sale closes, Wynn will be left with no  common stock left in the company. MGM participated in Earth Hour over the weekend for its 11th straight  year, dimming the exterior lights at its 18 properties around the world on Saturday. The event was held from  8:30 p.m. 9:30 p.m. MGM Resorts International Senior Vice President and Chief Sustainability Officer, Cindy  Ortega, remarked, ""MGM Resorts is a leader in sustainability, a champion of the environment and are  continually creating policies, programs and initiatives that reduce our environmental impact. Earth Hour  gives us a global platform to highlight our company's commitment to addressing climate change.""",1,205,sexual misconduct,MGM - Today's Research Reports on Stocks to Watch MGM Resorts and Caesars Entertainment - 26-Mar-18 - NEWS_ACW.pdf
MGM Resorts International,Human Interest Groups,"""We are so excited to have Donna as a featured speaker at the conference. She's had a pioneering career and is a great role model for our conference attendees,"" said Phyllis James, Executive Vice President and Chief Diversity Officer for MGM Resorts International. | Named among the 100 Most Powerful Women by Washingtonian magazine and one of the Top 50 Women in America by Essence magazine, Brazile recently received the Congressional Black Caucus Foundation's highest award for political achievement. She is currently on the board of the J. William Fulbright Foreign Scholarship Board, the National Democratic Institute, the Professional Diversity Network and the Joint Center for Political and Economic Studies. She also serves as Co-Chair for Democrats for Public Education and is Vice Chair for Civic Engagement and Voter Participation at the Democratic National Committee. She will attend her ninth Democratic political convention as an unpledged Super Delegate later this year.",2,"43, 107","diversity, Chief Diversity Officer",MGM - Veteran political strategist Donna Brazile to give Keynote at 10th Annual Women's Leadership Conference - 14-Jun-16 - PRN.pdf
MGM Resorts International,"Corporate Social Responsibility, Human Interest Groups","In 2000, MGM Resorts took the leadership as the first company in the gaming and hospitality industry to voluntarily adopt a formal diversity and inclusion policy. This is a critical pillar of our company's enterprise- wide social responsibility.   | ""The 50th anniversary of the death of Dr. King presents an opportunity for our entire nation to reflect on his vision of the equality of all humanity – the essence of our modern-day inclusion values, and his struggle to abolish poverty, injustice and violence among all mankind.  This occasion also gives our country yet another chance to join in his quest for spiritual brotherhood and peace among all mankind,"" said Phyllis A. James , Chief Diversity & Corporate Responsibility Officer of MGM Resorts. ""For these reasons we are proud to support the National Civil Rights Museum's preservation of the monumental legacy of Dr. King, whose courageous contributions made our nation and our world a more equal place, and remind us that it is our collective calling to complete his quest.""",2,"38, 130","diversity, Diversity and Inclusion","MGM, 007R82 - MGM Resorts International Commemorates 50th Anniversary of Dr. Martin Luther King Jr.'s Assassination with Donation to National Civ... - 29-Mar-18 - PRN.pdf"
MGM Resorts International,"Corporate Development, Human Interest Groups","This pledge is part of MGM Resorts' enduring commitment to diversity and inclusion.  | A diverse workforce has long been key to the company's success. In 2000, MGM Resorts adopted a formal diversity initiative, becoming the first in the hospitality industry to do so. In 2016, women made up nearly 51 percent of MGM Resorts' workforce; 44 percent of managers are women. Additionally, over 68 percent of employees, and nearly 43 percent of managers, are minorities.",2,"13, 62","diversity, Diversity and Inclusion","MGM, 05QZ9Z - MGM Resorts International Joins AARP Employer Pledge Program - 12-Jan-18 - PRN.pdf"
MGM Resorts Foundation,"Corporate Social Responsibility, Not For Profit Organizations, Human Interest Groups","""That we've built such a devoted following demonstrates the need for a conference like this,"" said  Phyllis James, Executive Vice President and Chief Diversity Officer for MGM Resorts International. ""We're honored that women in the workforce have come to think of the Women's Leadership Conference as a must-do, and we strive every year to exceed their expectations.""",1,57,Chief Diversity Officer,"MGM, 0640BJ - MGM Resorts Foundation's Women's Leadership Conference Celebrates 10th Anniversary - 26-Jan-16 - PRN.pdf"
MGM Resorts International,Human Interest Groups,"""This is a great honor for our company.  Economic empowerment is vital to achievement by American women of full economic, social and political equality. MGM Resorts International is committed to inclusion of women-owned businesses in our stream of commerce,"" said Phyllis A. James , Executive Vice President and Chief Diversity Officer. | The ""Top Corporations"" list is the only national award program honoring corporations for leading supplier diversity initiatives that reduce barriers and drive growth for women-owned businesses. | MGM Resorts International has spent a cumulative total of more than  $3 billion with diverse-owned suppliers, contractors and service providers since the start of the company's supplier and construction diversity program in 2001. The program is part of a larger company diversity initiative that has been recognized by leading diversity publications including DiversityInc, Black Enterprise  and HispanicBusiness. | For more information about the MGM Resorts Supplier Diversity Program, please visit: www.mgmresorts.com/csr.",4,"51, 26, 57, 13","diversity, Chief Diversity Officer","MGM, 073GJS - MGM Resorts International Honored as Top Corporation for Women Business Enterprises - 15-Mar-16 - PRN.pdf"
MGM Resorts International,Human Interest Groups,"The DiversityInc. annual survey, issued yearly since 2001, recognizes the nation's top companies for diversity and inclusion management. DiversityInc's extensive annual survey yields an empirically driven ranking based on recruitment, talent development, senior leadership commitment, supplier diversity and philanthropy. This year's competition was improved by new survey questions, increased emphasis on fairness over chasing numbers and more sophisticated analysis from DiversityInc.'s data scientists. | In 2000, MGM Resorts took the leadership as the first company in the gaming and hospitality industry to voluntarily adopt a formal diversity and inclusion initiative. This is a critical pillar of the company's enterprise-wide social responsibility platform, which also focuses on community investment and environmental sustainability as key elements. | MGM Resorts International Named Among Nation's 2018 Top Regional Companies for Diversity by DiversityInc.  Friday, May 25, 2018 04:00:00 PM (GMT) | The company is ranked 3rd on ""The Top Ten Regional Companies"" list for diversity best practices in recruitment, talent development, senior leadership commitment and supplier diversity | LAS VEGAS, May 25, 2018 /PRNewswire/ -- For the thirteenth consecutive year, MGM Resorts International has been recognized as a Top Company for Diversity by DiversityInc., one of the nation's leading sources on workplace diversity management. | ""For nearly two decades, we have worked to weave inclusion into the core of our very identity and our operations,"" said Phyllis A. James , the company's Executive Vice President and Chief Corporate Responsibility Officer. ""Diversity touches all aspects of our business – from our workforce to our guests, to our business partners and our communities around the world.  Leveraging our differences in a positive way makes us a more dynamic, engaged culture and brings competitive edge. The learning is never done, but we are grateful to be recognized for our work."" | ""Events of the past year have demonstrated that decisive ethical leadership is necessary to guide any organization to success,"" said Luke Visconti, founder and CEO of DiversityInc. ""Successful leaders hold themselves accountable to be culturally competent, a skill that requires constant learning. DiversityInc. companies have a metrics-evidenced ability to treat people more fairly than other large companies. They also have a greater-than-average return for their shareholders."" | About DiversityInc  The mission of DiversityInc is to bring education and clarity to the business benefits of diversity. The DiversityInc Top 50 Companies for Diversity list began in 2001, when many corporations were beginning to understand the business value of diversity-management initiatives. The 2018 Top 50 Companies for Diversity results will be featured on DiversityInc.com. DiversityInc is a VA certified veteran-owned business | and a USBLN certified business owned by a person with a disability. For more information, visit www.diversityinc.com and follow us on Facebook, Twitter and LinkedIn @DiversityInc. | nations-2018-top-regional-companies-for-diversity-by-diversityinc-300654243.html",10,"63, 50, 21, 26, 36, 92, 66, 62, 26, 1","diversity, Diversity and Inclusion","MGM, 07T8MY - MGM Resorts International Named Among Nation's 2018 Top Regional Companies for Diversity by DiversityInc. - 25-May-18 - PRN.pdf"
MGM Resorts International,"Corporate Social Responsibility, Human Interest Groups","LAS VEGAS, Sept. 17, 2015 /PRNewswire/ -- Building on its long-standing commitment to diversity and philanthropy, MGM Resorts International (NYSE: MGM) today announced a $1 million donation to the Smithsonian Institution's National Museum of African American History and Culture (NMAAHC). The gift will support the construction of the Smithsonian's 19th museum, scheduled to open in 2016. | Currently under construction on a five-acre site adjacent to the Washington Monument, the nearly 400,000- square-foot museum will be a place where Americans can learn about the richness and diversity of the African American experience. Since its start in 2003, NMAAHC has built a collection of more than 30,000 objects covering major periods of African American history, beginning with the origins in Africa and continuing through slavery, the civil rights era, the Harlem Renaissance, the great migrations north and west and into the 21st century. | ""MGM Resorts is proud to support the Smithsonian's addition of this museum in honor and celebration of the unique role of African Americans in the evolution of America into the great nation that it is today,"" said Jim Murren, Chairman and CEO of MGM Resorts International. ""The NMAAHC is a living symbol of our company's and country's commitment to the foundation of diversity that is our national heritage, and the vision of inclusion that is our company's aspiration for the future,"" continued Murren, a recipient of CR Magazine's Responsible CEO of the Year Award. | Once operational, the team of about 3,600 employees will embody MGM's values and continue its deep commitment to the principles of diversity and community engagement. MGM is already off to a strong start in the region, and has more than 100 Minority Business Enterprises (MBEs), certified by the State of Maryland, engaged in the design and construction phase of the MGM National Harbor project. Also, the goals for MBE participation outlined in the Community Benefits Agreement with the County are consistently being met and exceeded. Furthermore, MGM National Harbor is investing in the local communities, with a philanthropic pledge to donate $1 million dollars to nonprofit organizations in the County before the resort opens. | MGM Resorts International has shown a powerful commitment to the fundamental principles of diversity and philanthropy since its inception. From spending more than $3 billion with diverse-owned suppliers and contractors since 2002 to marshaling its employees to donate more than 1.6 million pounds of food last year, and volunteering more than 170,000 hours to community agencies, social responsibility is foundational to MGM Resorts' culture. | For more information about MGM Resorts International's commitment to diversity and philanthropy, or to learn more about MGM National Harbor, please visit: www.mgmresorts.com.",6,"56, 85, 94, 114, 64, 23",diversity,"MGM, 0CHKRW - MGM Resorts International Donates $1 Million to the Smithsonian's National Museum of African American History and Culture - 17-Sep-15 - PRN.pdf"
