identifier,headline,date,source,who_wrote_the_piece,subject,relevant_text,paragraphs,words,keywords
"H, 07RCH5",Hyatt Announces 26 Hyatt Community Grants Worldwide,3-Dec-12,BW,Hyatt Hotels Corporation,"Corporate Social Responsibility, Funding, Nonprofit","Health & Wellness: Park Hyatt Hamburg awarded a US$15,000 grant to Dunkelziffer e.V to support its counseling services for sexually abused boys. Since 1998, the hotel has partnered with Dunkelziffer to sponsor fundraisers, seminars and holiday events for the organization. Click here to watch the video.",1,46,sexually abused
H,"Hyatt Hotels Commit to Hiring 10,000 Opportunity Youth by 2025",1-Oct-18,BW,Hyatt Hotels Corporation,Product/Service,,0,0,
"H, 0CNG3D, 0B2HC9...",Hyatt Recognized as One of the Best Places to Work for LGBT Equality,15-Nov-12,BW,Hyatt Hotels Corporation,Award,"The Human Rights Campaign is America's largest civil rights organization working to achieve lesbian, gay, bisexual and transgender equality. By inspiring and engaging all Americans, HRC strives to end discrimination against LGBT citizens and realize a nation that achieves fundamental fairness and equality | Hyatt was the first major hotel company to offer domestic partner benefits, including changes to bereavement policies, which created FMLA-like benefits for domestic partners not required under federal law at the time. Hyatt has also included sexual orientation in its Equal Employment Opportunity policy since 2000, and added gender identity in 2002. In summer 2012, Hyatt made a statement in support of the Employment Non-Discrimination Act (ENDA). | Hyatt's 100 percent rating includes perfect marks for the company's protection against discrimination based on sexual orientation and gender identity, parity of health care benefits for domestic partners, diversity training, internal resources for LGBT workers, and external support for the LGBT community. | Hyatt has a long history of being a recognized leader in promoting and nurturing a diverse workforce and it remains steadfastly committed to diversity in the workplace.",4,"43, 67, 42, 27","gender equality, Equal Employment Opportunity, diversity"
H,Hyatt Signs on to Support Major Diversity & Inclusion Initiatives,13-Jun-18,BW,Hyatt Hotels Corporation,Product/Service,"Support open dialogue within the company regarding diversity and inclusion | Hyatt Signs on to Support Major Diversity & Inclusion Initiatives  Wednesday, June 13, 2018 01:00:00 PM (GMT) | As part of ongoing efforts to foster an inclusive workplace, Hyatt commits to CEO ACT!ON for Diversity & Inclusion, United Nations LGBTI Standards of Conduct for Business | Hyatt Hotels Corporation (NYSE:H) announced today that Hyatt has joined the CEO ACT!ON for Diversity & Inclusion‚Ñ¢ initiative and signed the United Nations LGBTI Standards of Conduct for Business. Hyatt's commitment underscores its long-standing dedication to creating an inclusive workplace, led by a CEO- chaired Global Inclusion and Diversity Council tasked with driving Hyatt's culture of inclusion and diversity. | The CEO ACT!ON for Diversity & Inclusion‚Ñ¢ is a unique collaboration of chief executives across industries, committed to advancing their workplaces through discussion, education and training. Building on existing inclusion and diversity integrations, Hoplamazian's pledge requires three actions: | ""Our purpose is to care for people so they can be their best, and that includes taking actions to create an inclusive environment for our colleagues around the world,""ù said Mark Hoplamazian, Hyatt's chief executive officer. ""We've laid a strong foundation""îfrom an active network of employee-led diversity business resource groups to our focus on diverse leadership development""îand our work is ongoing. Supporting these important initiatives reinforces my personal commitment to embedding inclusion and diversity into all areas of our business.""ù | Over 400 CEOs have signed the pledge so far to share their experiences and best practices, supporting those who are in the process of developing diversity strategies. Hoplamazian is one of few executives within the hospitality industry to join the CEO ACT!ON initiative. | Hyatt has long been recognized for its efforts in supporting inclusion and diversity in the workplace. Hyatt received a perfect 100 percent rating on the annual Human Rights Campaign Corporate Equality Index every year since 2005, earning the organization's designation as a ""Best Place to Work for LGBTQ Equality.""ù Hyatt has also been named among Forbes' ""America's Best Employers for Diversity""ù and was ranked No. 2 on FORTUNE'S 2017 list of ""Best Workplaces for Diversity.""ù",8,"10, 17, 27, 59, 38, 80, 43, 75","diversity, Diversity & Inclusion, Diversity and Inclusion"
"H, H",Hyatt to Honor Human Rights Day by Launching Global Training Program to Combat Human Trafficking,10-Dec-12,BW,Hyatt Hotels Corporation,"Corporate Social Responsibility, Product/Service","This commitment to human rights is aligned with Hyatt's core values and is supported by its publicly available Human Rights Statement, Code of Business Conduct and Ethics, Supplier Code of Conduct, and its Diversity and Inclusion strategy. | Hyatt established Diversity and Inclusion as a core tenet of its U.S. operations more than 20 years ago. Since then, a growing number of programs strive to foster similar ideals and challenge associates to lead by example by embracing diversity and inclusion through associate training, recruiting and retention, as well as bringing our suppliers and developers into the fold.",2,"37, 59",Diversity and Inclusion
"IHRTQ, CCO, CCO...",iHeartMedia Partners with¬†No Ceilings The Full Participation Project to Address Gender Inequality¬†on¬†International Women's Day,9-Mar-15,BW,"iHeartMedia, Inc.","Contract/Agreement, Photo/Multimedia, Event","iHeartMedia Partners with No Ceilings: The Full Participation Project to Address Gender Inequality on International Women's Day  Monday, March 09, 2015 01:00:00 PM (GMT) | iHeartMedia Partners with No Ceilings: The Full Participation Project to Address Gender Inequality on International Women's Day (Photo: Business Wire) | iHeartMedia, the leading global media and entertainment company with the largest reach of any radio or television outlet in America, joined a provocative pro social campaign in conjunction with No Ceilings: The Full Participation Project, an initiative of the Clinton Foundation, in a collaborative effort to raise awareness that women are ""not there""ù yet on issues of gender equality. For a full day, iHeartMedia and Clear Channel Outdoor will use its broad range of multi-platform assets ""ì including radio, digital and out-of-home ""ì to raise public awareness, and will join other leading companies including Cond√© Nast, Dove and TRESemm√©, Under Armour, Kate Spade, the New York City Ballet and others to temporarily remove female images from highly visible media profiles and redirect the public to NOT-THERE.org to learn why. The newly launched website features celebrities including Amy Poehler, Cameron Diaz, Jenny Slate, Padma Lakshmi and Sienna Miller, who came together in a sharable video to inspire Americans to learn the facts on gender equality and inspire action on a global scale. | ""We are taking a collective stand that full participation for women and girls anywhere and everywhere remains the unfinished business of the 21st century,""ù said Clinton Foundation Vice Chair Chelsea Clinton. ""By knowing the facts and what has worked and hasn't worked to advance gender equality, we can accelerate the pace of change for women and girls ""î both at home and around the world.""ù",4,"24, 20, 171, 65","gender inequality, gender equality"
IHRTQ,iHeartMedia Teams up with Amazon Prime Video to Celebrate Women in Music During International Women's Day,7-Mar-19,BW,iHeartMedia,Event,"Additionally, iHeartMedia has teamed up with IBM's #BeEqual initiative to promote the advancement of gender equality in business leadership. This multi-year program explores the importance of hiring, developing, mentoring and promoting women at every level of business. Many of the on-air radio spots integrate the #BeEqual message and encourage listeners to take the pledge to help promote an equal opportunity workplace at ibm.com/BeEqual.",1,63,gender equality
INTC,"Intel Achieves Goal of Full US Workforce Representation, Notes It's Just the Beginning",29-Oct-18,BW,Intel Corporation,Product/Service,"""We are proud of our progress but not satisfied. We prioritize this as a business imperative to drive innovation and future growth. Diversity and inclusion cannot be treated as an add-on. It has to be integrated into everything we do and this is just the beginning. We need to make sure inclusion remains at the center. Every voice matters, and we need to listen and act to make change happen.""ù ""ì Barbara Whye, Intel's chief diversity and inclusion officer and vice president of Human Resources for the Technology, Systems Architecture and Client Group | Why It's Important: A diverse workforce and inclusive culture are key to Intel's evolution. Diverse teams with different perspectives, experiences and ideas are more creative and innovative, resulting in a collaborative and supportive environment. Intel will continue its ongoing commitment to advance diversity and inclusion, collaborate with industry partners on key learnings, and encourage a community of openness, belonging and inclusion. Reaching the goal is also significant given more than 85 percent of Intel's workforce is in technical roles, making the goal more difficult to achieve. | The Start of Intel's Journey:  In January 2015, Intel set a goal to reach full representation of women and underrepresented minorities in the U.S. workforce by 2020. Intel committed $300 million to support this goal and the company's broader goal of improving diversity and inclusion in the entire technology industry. As part of the company's deep commitment to diversity and inclusion, Intel invests in programs that expand access to STEM education and opportunities in underserved populations, including pathway programs, grants and mentorship. Additionally, it has invested heavily in internal programs so employees can bring their full experiences and authentic selves to work. | More Context: For full details on the 2018 Diversity & Inclusion Report, visit Intel's Global Diversity and Inclusion web page. To read more about diversity and inclusion at Intel, visit the Intel Diversity in Technology Initiative press kit. | What's New: Intel has achieved full representation in its U.S. workforce two years ahead of its 2020 goal. The company's workforce now reflects the percent of women and underrepresented minorities available in the U.S. skilled labor market. This achievement was the result of a comprehensive strategy that took into account hiring, retention and progression, and is just the beginning for Intel's work in this space. Along with this announcement, Intel is releasing its 2018 Diversity & Inclusion report, highlighting progress made over the course of this journey and the current composition of its workforce. | What the Report Shows:  Intel's 2018 Annual Diversity & Inclusion report illustrates the progress of women and minorities across all levels of the company as company leaders strive to sustain a collaborative, supportive and inclusive work environment. Since setting the goal, the number of underrepresented minorities and women in Intel's U.S. workforce has increased for the fourth consecutive year. Overall representation of underrepresented minorities at Intel in the U.S. is now at 14.6 percent.",6,"93, 86, 102, 38, 94, 74","Diversity & Inclusion, Diversity and Inclusion"
INTC,Intel Brings Amazing Experiences to Life at Consumer Electronics Show,5-Jan-16,BW,Intel Corporation,"Product/Service, Trade Show","He also stressed that Intel remains focused on addressing big societal challenges facing the technology industry and foreshadowed plans for a bold, new anti-online harassment effort with Vox Media*, Re/code* and Lady Gaga's Born This Way Foundation* to promote diversity and inclusion. And he confirmed that Intel is moving beyond just microprocessors to achieve its goal of validating its broader product base as ""conflict- free""ù in 2016**. | ""When Intel started its work to address conflict minerals and gaps in diversity and inclusion, we were told by many people that our goals were unrealistic and would be impossible to achieve,""ù said Krzanich. ""Our collective efforts show that we can influence entirely new and different ways of doing business that also improve the human experience.""ù",2,"67, 56",Diversity and Inclusion
INTC,Intel Capital Announces $117 Million of New Investments in 14 Disruptive Tech Startups at Annual Global Summit,1-Apr-19,BW,Intel Capital,"Conference, Funding, Trade Show, Photo/Multimedia","Furthering its commitment to diversity and inclusion, Intel Capital and Intel Global Diversity and Inclusion",1,15,Diversity and Inclusion
"INTC, US458140100",Intel Capital Announces $72M of New Investments in 12 Tech Startups at Annual Global Summit,8-May-18,BW,Intel Capital,"Conference, Funding, Trade Show","Also unveiled was a new ""Champions of Change""ù strategy launched by 15 technology companies to advance gender equality by enabling women's careers to thrive in the global tech industry. The strategy was announced at Intel Capital Global Summit by the Male Champions of Change Institute*, accelerateHER*, EQUALS* and Intel, a founding member of the Male Champions of Change Global Technology Group*. ""Women are not advancing at the same rate as men in our industry,""ù said Brooks. ""The old excuses simply don't wash anymore.""ù | In addition, he noted, two-thirds of the dollars Intel Capital invested in diverse startups in 2017 were deployed outside the United States, reflecting Intel's worldwide commitment to diversity and inclusion. | Additionally, Intel Capital announced it has surpassed ""ì two and a half years ahead of schedule ""ì its 2015 goal to invest $125 million in startups run by women and underrepresented minorities. Today, the Intel Capital Diversity Initiative seeks out global companies founded and/or led by women and entrepreneurs living with disabilities, and U.S. companies founded and/or led by underrepresented minorities, members of the LGBTQ community and U.S. military veterans.",3,"83, 30, 70","diversity, gender equality, Diversity and Inclusion"
"INTC, 05N6PZ",Intel Capital Launches $125M Fund to Invest in Women and Underrepresented Minority Entrepreneurs,9-Jun-15,BW,Intel,Funding,"1 Babson College Diana Report, Women Entrepreneurs 2014: Bridging the Gender Gap in Venture Capital, September 2014. | Intel Capital announced the Intel Capital Diversity Fund ""ì the largest of its kind ""ì to invest $125 million in businesses led by women and underrepresented minorities. | Fund will complement Intel's $300 million Diversity in Technology Initiative, announced in January, which aims for the company to reach full representation of women and underrepresented minorities in its U.S. workforce by 2020. | Intel Capital, Intel Corporation's global investment organization, today announced the Intel Capital Diversity Fund, which will invest in technology startups run by women and underrepresented minorities. Also unveiled were the fund's first investments in four companies led by inspiring trailblazers. The largest of its kind, the fund totals approximately $125 million, and investments will cover a broad spectrum of innovative industries. | Today's news follows the January announcement of Intel's Diversity in Technology initiative, designed to encourage more diversity at Intel and within the technology industry at large. Intel has declared its intent to achieve full representation of women and underrepresented minorities in its U.S. workforce by 2020. | ""We are proud to take a leading role toward broader participation in technology entrepreneurship and employment,""ù said Lisa M. Lambert, managing director and vice president of Intel Capital, who is leading the Intel Capital Diversity Fund. ""With this new fund, Intel Capital is committed to investing in the best talent from a myriad of backgrounds to cultivate brilliant innovations that serve the needs of a diverse public.""ù | The Intel Capital Diversity Fund launches with investments in four companies, which will gain access to Intel Capital's business development programs, global network, technology expertise and brand capital. | For more information about the Intel Capital Diversity Fund, please visit www.intelcapital.com.",8,"17, 27, 33, 61, 46, 67, 28, 12","gender gap, diversity"
INTC,Intel CEO Brian Krzanich Leads Discussion with Leaders of Historically Black Colleges and Universities,12-Feb-18,BW,Intel Corporation,"Product/Service, Photo/Multimedia","""I'm profoundly grateful to our HBCU partners for joining us to discuss leadership in education and paving the path for a better, more inclusive tech industry,""ù says Intel CEO Brian Krzanich during a discussion with leaders from six partner Historically Black Colleges and Universities in Santa Clara, Calif., on Monday, Feb. 12, 2018. Clockwise from upper-left: Lakecia Gunter, chief of staff to CEO, Intel; Mike Mayberry, CTO, Intel; John Page, chairman, board of directors, Tuskegee University; Ruth Simmons, president, Prairie View A&M University; David Wilson, president, Morgan State University; Krzanich; Harold Martin, chancellor, North Carolina A&T State University; Larry Robinson, president, Florida A&M University; Barbara Whye, chief diversity officer, Intel; Charlotte Morris, president, Tuskegee University; Anthony Wutoh, provost, Howard University; Joseph Nsengimana, Global Diversity and Inclusion director, Intel; Heather Mattisson, HBCU Program Manager, Intel. (Intel Corporation)",1,136,Chief Diversity Officer
"INTC, INTC",Intel CEO Outlines Future of Computing,6-Jan-15,BW,Intel Corporation,"Product/Service, Trade Show, Photo/Multimedia","Intel plans to engage with several partners in the industry to support, enhance or create new programs for this initiative, including the International Game Developers Association*, the E-Sports League*, the National Center for Women in Technology*, the CyberSmile Foundation*, the Feminist Frequency*, and Rainbow PUSH*. The company also plans to deepen its engagement with primary education programs focused on underserved areas and expanding its collaborations with computer science and engineering programs at higher education institutions, including minority-serving institutions. | ""The rise of new personal computing experiences, intelligent and connected devices, and the wearable revolution are redefining the relationship between consumers and technology,""ù said Brian Krzanich, Intel CEO. ""Our goal with Intel technology is to help solve real problems and enable experiences that are truly desired by people and businesses. In order to do this, we must also do more to lead the growth of diversity and inclusion within the technology | Intel Plans to Invest $300 Million to Encourage More Diversity at Intel and within the Tech Industry, Announces Hiring and Retention Goal | INTERNATIONAL CONSUMER ELECTRONICS SHOW--Intel Corporation today announced a number of technology advancements and initiatives aimed at accelerating computing into the next dimension. The announcements include the Intel¬Æ Curie‚Ñ¢ module, a button-sized hardware product for wearable solutions; new applications for Intel¬Æ RealSense‚Ñ¢ cameras spanning robots, flying multi-copter drones and 3-D immersive experiences; and a broad, new Diversity in Technology initiative, which includes a $300 million investment to encourage more diversity at Intel and within the technology industry at large. | Accelerating Diversity in Technology | Krzanich, who acknowledged a recent confluence of events related to women and under-represented minorities, announced the Diversity in Technology initiative.",6,"78, 71, 22, 78, 4, 20","diversity, feminist, Diversity and Inclusion"
"INTC, 06146G",Intel Collaborates With Georgia Tech to Boost Diverse Tech Pipeline,4-Aug-15,BW,Intel Corporation,"Contract/Agreement, Funding","""Filling the tech industry pipeline with diverse students is critical to increasing the number of diverse engineers and computer scientists in the field,""ù said Rosalind Hudnell, vice president of Human Resources and Chief Diversity Officer at Intel. ""The goal of this program is to inspire and support more women and underrepresented minorities to earn technical degrees so we can hire them down the road ""ì we want to foster those future tech innovators.""ù | The Intel and Georgia Tech program, announced in conjunction with the first-ever White House Demo Day, builds on Intel's ongoing commitment to improve diversity in the technology industry. Earlier this year, Intel announced a new goal in diversity and inclusion: to achieve full representation of underrepresented minorities and women by the year 2020 in its U.S. workforce, along with a $300 million Diversity in Technology initiative to help build a pipeline of underrepresented engineers and computer scientists, to foster hiring and inclusion of women and underrepresented minorities at Intel, and to fund programs to support a more positive representation of women and underrepresented minorities in technology and gaming. | Intel's new collaboration with Georgia Tech supports the $300 million Intel Diversity in Technology initiative to build a bigger pipeline of underrepresented minority engineers and computer scientists. | RISE: Retaining Inspirational Scholars in Technology and Engineering (RISE) provides financial support to talented underrepresented minority and non-traditional students. Intel's existing Diversity Scholars program will provide scholarships with priority going to those whose majors align with Intel's interests: electrical engineering, computer science and computer engineering. | More information on Intel's $300 million Diversity in Technology initiative is available on the Intel newsroom.",5,"73, 108, 27, 45, 16","diversity, Diversity and Inclusion, Chief Diversity Officer"
INTC,Intel Corp.(INTC,US) Schedules Analyst Meeting - Artificial Intelligence Day for 17-November,2016 330 PM ET,,,,0,0,
INTC,Intel Corp.(INTC,US) Schedules Annual General Meeting for 14-May-2020 1130 AM ET,15,,,,0,0,
INTC,Intel Corp.(INTC,US) Schedules Annual General Meeting for 16-May-2019 1130 AM ET,3,,,,0,0,
INTC,Intel Corp.(INTC,US) Schedules Annual General Meeting for 17-May-2018 1130 AM ET,12,,,,0,0,
INTC,Intel Corp.(INTC,US) Schedules Annual General Meeting for 18-May-2017 1130 AM ET,9,,,,0,0,
INTC,Intel Corp.(INTC,US) Schedules Annual General Meeting for 19-May-2016 1130 AM ET,8,,,,0,0,
INTC,Intel Corp.(INTC,US) Schedules Investor Meeting - JUST Capital for 8-June,2020 430 PM ET,,,,0,0,
INTC,Intel Corp.(INTC,US) Schedules Investor Meeting for 8-May-2019 300 PM ET,27,,,,0,0,
INTC,Intel Corp.(INTC,US) Schedules Investor Summit - Mobileye for 5-November,2019 730 AM ET,,,,0,0,
INTC,Intel Corp.(INTC,US) Schedules Q2 2019 Earnings Call for 25-July-2019 500 PM ET,21,,,,0,0,
INTC,Intel Corp.(INTC,US) Schedules Q4 2018 Earnings Call for 24-January-2019 500 PM ET,25,,,,0,0,
INTC,Intel Editorial Closing Out a Decade of Corporate Responsibility Accomplishments and Creating Greater Impact for the Next Decade,14-May-20,BW,Intel Corporation,"Photo/Multimedia, Product/Service","38% decrease. In partnership with environmental nonprofit organizations, we restored 1 billion gallons of water to local watersheds. Advancing inclusion is core to our culture and essential to innovation. A  recent Gartner survey found that 85% of diversity and inclusion leaders cited organizational inclusion as the most important talent outcome of their efforts, yet only 57% of organizations are currently using that metric to track progress. We set ambitious 2020 goals and committed $300 million to accelerate progress at Intel and across the technology industry. We reached full representation3 in our U.S. workforce for women and underrepresented minorities two years ahead of schedule as well as global gender pay equity. We also met our goal to increase annual spending with diverse suppliers to $1 billion and reached 5 | Lead in advancing safety, wellness and responsible business practices across our global manufacturing operations, our value chain and beyond. One of our new goals in this area will scale our supply chain responsibility programs to 100% of our Tier 1 contracted suppliers and higher- risk Tier 2 suppliers, helping us to positively impact the lives of more people in the global supply chain. We will also work across our industry to leverage our best-known methods from our work on conflict minerals to extend responsible minerals sourcing across a wider range of materials to advance respect for human rights. Inclusive. Advance diversity and inclusion across our global workforce and industry, and expand opportunities for others through technology inclusion and digital readiness initiatives. As we look to 2030, we will increase women in technical roles to 40% and double the number of women and underrepresented minorities in senior leadership. We will also collaborate with our industry to create and implement a Global Inclusion Index. The Index will provide common definitions and data to clearly identify root causes and actions needed to collectively advance progress and build the future pipeline of talent. Sustainable. Be a global leader in sustainability and enable our customers and others to reduce their environmental impact through our actions and technology. With our new goals, we challenge ourselves to achieve net positive water use, 100% renewable power, zero total waste to landfills and additional absolute carbon emissions reductions, even as we grow. We will also launch collaborative initiatives to drive additional carbon emissions reductions and sustainable chemistry practices across our industry.",2,"128, 262",Diversity and Inclusion
INTC,"Intel Editorial Intel Doubles Commitment, Sets Goal to Spend $200 Million with Women",Owned Businesses Globally - 03-Dec,18,Intel Corporation,Photo/Multimedia,"This year, Intel's Supplier Diversity and Inclusion program expanded to reach 20 countries with active certification programs. We achieved $650 million in annual spending with diverse suppliers in 2017, keeping us on track to reach our 2020 goal of $1 billion. | Our collective and focused efforts on diversity and inclusion across our supply chain will result in long-term benefits that enable economic growth and our global communities to thrive. | To see full details of our progress to date, read Intel's most recent Corporate Social Responsibility Report. Our 2018 progress toward all our Diversity & Inclusion goals will be available in the next Corporate Social Responsibility Report to be published in early 2019. | Intel is integrating supplier diversity throughout its procurement processes so that diverse-owned businesses",4,"41, 28, 43, 13","diversity, Diversity & Inclusion, Diversity and Inclusion"
INTC,Intel Elects Dion J. Weisler to Board of Directors,17-Jun-20,BW,Intel Corporation,"Photo/Multimedia, Personnel","""We are excited to welcome Dion to the board,""ù said Intel Chairman Omar Ishrak. ""He brings a deep understanding of the Intel customer experience and a wealth of technical industry knowledge spanning client, cloud and network computing. Dion also shares Intel's strong commitment to corporate responsibility, having championed diversity and inclusion as well as sustainability while leading HP.""ù | ""In the last two years, Intel has made significant changes to its board of directors, having reduced the average tenure, added critical skills and increased board diversity,""ù Ishrak said. ""While we view this as positive progress, we are not satisfied. Consistent with Intel's values, we expect to continue adding additional directors with a specific focus on increasing the representation of racially and ethnically diverse board members.""ù",2,"58, 66","diversity, Diversity and Inclusion"
"INTC, INTC","Intel, 10x10 Announce New Efforts to Empower Girls, Transform Developing Economies Through Education",18-Apr-13,BW,Intel Corporation,Product/Service,"Countries with less gender inequality in education and employment have lower levels of child mortality, more transparent businesses and faster economic growth, according to the World Bank report, ""Engendering Development: Through Gender Equality in Rights, Resources and Voice.""ù",1,38,gender inequality
INTC,Intel's Continued Commitment to Transparency and Equity at All Levels,10-Dec-19,BW,Intel Corporation,"Photo/Multimedia, Product/Service","Barbara Whye is chief diversity and inclusion officer and vice president of Human Resources for the Technology, Systems Architecture and Client Group at Intel Corporation. (Credit: Intel Corporation) | Intel was one of the first companies to launch a report with its workforce representation and we've been happy to see at least a dozen other companies join us over the years. This year, we are including a deeper look at our leadership levels, our directors and executives, to show a more comprehensive picture. We are also looking beyond the U.S. and expanding disclosure of our global diversity data, as we've been focused on extending our diversity and inclusion initiatives to our entire workforce throughout 2019. | However, due to our diversity and inclusion efforts, there is promising growth of our junior female and underrepresented talent from which our future leadership will be drawn. Our challenge now is to create an environment that better helps our female and underrepresented employees develop and progress in their careers, while also ensuring we are expanding our hiring and retention of diverse talent at more senior, higher paying positions. | Intel will continue to be bold and dedicated to transforming our culture for a new world. At the center of that cultural change is diversity and inclusion, and growing representation at every level of the company. We | Barbara Whye is Chief Diversity and Inclusion Officer and vice president of Human Resources for the Technology, Systems Architecture and Client Group at Intel Corporation.",5,"28, 86, 68, 37, 25",Diversity and Inclusion
INTC,Intel's Summer Interns From Oakland Schools Showcase Innovative Projects,30-Jul-18,BW,Intel Corporation,"Product/Service, Photo/Multimedia","""At Intel, we continuously engage in opportunities to identify and build our talent pipeline. We are proud of the work we have accomplished in a wonderful partnership with the Oakland Unified School District in support of students,""ù said Barb Whye, Intel's chief diversity and inclusion officer. ""Our focused engagement with students provides opportunities for hands-on learning experiences and access to mentors. Engaging students early in the process and exposure to Intel role models and mentors will make a huge difference in the decision to pursue STEM degrees. Today's students are tomorrow's innovators, and we have an obligation to ensure they are ready.""ù | The five-year collaboration with the district is expected to reach 2,300 students, encouraging them to pursue future education in science, technology, engineering and math (STEM) fields. It is part of Intel's overall diversity in technology initiative, which aims to accelerate diversity and inclusion ""ì not just at Intel, but across the technology industry.",2,"102, 53",Diversity and Inclusion
"HSB.PRC, HSBA, HSB.PRD...","Introducing seven of Canada's most inspiring, community","minded young people, the HSBC Future Leaders! - 18-Nov",17,HSBC Bank Canada,,"""From championing eco-friendly programs, advocating for social justice and mental health initiatives, to supporting diversity and inclusion in their schools and communities, these seven amazing young people are making Canada a better place,"" said  Larry Tomei , Executive Vice-President, and Head of Retail Banking & Wealth Management, HSBC Bank Canada. ""As Canada's leading international bank, we share their passion for excellence and community and it's with great pleasure that we recognize them as HSBC Future Leaders in partnership with the Breakfast Club of Canada!""",1,84,Diversity and Inclusion
"KR, 0B2GV6",Kroger and Cardinal Health Foundation to Host Drug Take Back Events across 25 States on October 26,22-Oct-19,PRN,The Kroger Co.,Public Safety,"About the Cardinal Health Foundation The Cardinal Health Foundation is a private charitable organization created to help build healthier, more equitable communities, where all people have the opportunity to live healthy lives and share their perspectives and experiences ""ì communities where equity, diversity and inclusion thrive.",1,46,Diversity and Inclusion
KR,Kroger Announces Appointment of Chief Diversity Officer,13-Jun-11,PRN,The Kroger Co.,,"Kroger Announces Appointment of Chief Diversity Officer   Monday, June 13, 2011 02:00:00 PM (GMT) | CINCINNATI, June 13, 2011 /PRNewswire/ -- The Kroger Co. (NYSE: KR) announced today that  Reuben Shaffer has been appointed Chief Diversity Officer, effective immediately. Mr. Shaffer will report to Kroger's Chairman and Chief Executive Officer, David B. Dillon. | ""Diversity is a core value at Kroger,"" said  David B. Dillon, Kroger chairman and CEO. ""We take our commitment to diversity seriously, both because it is right and because it makes us better at our business. When our decision-making is inclusive and reflects the diversity of our customers, we make better decisions. We look forward to Reuben applying his broad experience and deep understanding of Kroger values in this important area."" | Mr. Shaffer will oversee Kroger's comprehensive diversity initiatives, including supplier diversity and integrating the company's ongoing commitment to create an inclusive culture into key business and organization initiatives.",4,"14, 38, 71, 28","diversity, Chief Diversity Officer"
KR,Kroger Announces Ashok Vemuri Elected to Kroger Board of Directors,24-Jan-19,PRN,The Kroger Co.,,"Mr. Vemuri is a member of the CEO Action for Diversity & Inclusion. He holds a Bachelor of Science degree from St. Stephen's College, Delhi, and received his MBA from the Indian Institute of Management, Ahmedabad.",1,36,Diversity & Inclusion
KR,Kroger Celebrates Black Heritage Month,7-Feb-18,PRN,The Kroger Co.,Human Interest Groups,"Diversity and inclusion are key parts of Kroger's core values. As the company continues to expand, it is committed to ensuring that the diversity of America's population is reflected in its business operations and associate talent. Kroger has an African-American associate resource group and is a member of the Billion Dollar Roundtable. Kroger was named one of the top eight U.S. corporations for inclusion by OMINKAL in 2017. The company has also been recognized by Black Enterprise magazine for its diversity and inclusion programs. | ""Kroger has a longstanding and award-winning history of having an inclusive supplier community and culture that reflects the diversity of our 453,000 associates and the nine million customers we serve every day,"" said Angel Col√≥n, Kroger's senior director of diversity. ""Black Heritage Month allows Kroger to celebrate and share a cultural moment with our diverse suppliers, customers and workforce."" | At The Kroger Co., we are dedicated to our purpose: to  Feed the Human SpiritTM. We are 453,000 associates who serve nearly nine million customers every day in 2,793 retail food stores under a variety of local banner names  in 35 states and the District of Columbia. Our Family of Companies operates an expanding ClickList offering ""ì a personalized order online service ""ì in addition to 2,258 pharmacies, 783 convenience stores, 307 fine jewelry stores, 222 retail health clinics, 1,472 supermarket fuel centers and 38 food production plants in the United States. Our Company has been recognized as one of America's most generous companies for our support of more than 100 Feeding America food bank partners, breast cancer research and awareness, the military and their families, and more than 145,000 community organizations including schools. As a leader in supplier diversity, we are a proud member of the Billion Dollar Roundtable.",3,"84, 59, 150","diversity, Diversity and Inclusion"
"KR, 0B0D8Z",Kroger Expands Prescription Drug Safety Program for Teens,6-Sep-18,PRN,The Kroger Co.,Public Safety,"EVERFI, Inc. is the leading education technology company that provides learners of all ages education for the real world, through innovative and scalable digital learning. Founded in 2008, EVERFI has certified over 16 million learners in critical skill areas with more than 4,300 partners in all 50 U.S. States and Canada. EVERFI is an industry convenor that builds Networks to tackle the toughest social issues, including the Campus Prevention Network, a coalition of higher education institutions committed to campus sexual assault and alcohol abuse prevention; and the Financial Capability Network, a coalition of industry leaders dedicated to improving financial outcomes for communities across the country.",1,105,sexual assault
