identifier,headline,date,source,who_wrote_the_piece,subject,relevant_text,paragraphs,words,keywords
VOYA,Voya Celebrates 40 Years of Retirement Saving as 401(k) Reaches Milestone 'Birthday',6-Nov-18,BW,"Voya Financial, Inc.","Product/Service, Photo/Multimedia","Voya Financial, Inc. (NYSE: VOYA), helps Americans plan, invest and protect their savings — to get ready to retire better. Serving the financial needs of approximately 14.3 million individual and institutional customers in the United States, Voya is a Fortune 500 company that had $8.6 billion in revenue in 2017. The company had $543 billion in total assets under management and administration as of September 30, 2018. With a clear mission to make a secure financial future possible — one person, one family, one institution at a time — Voya’s vision is to be America’s Retirement Company®. Certified as a “Great Place to Work” by the Great Place to Work® Institute, Voya is equally committed to conducting business in a way that is socially, environmentally, economically and ethically responsible. Voya has been recognized as one of the 2018 World’s Most Ethical Companies® by the Ethisphere Institute; one of the 2018 World’s Most Admired Companies by Fortune magazine; as a member of the Bloomberg Gender Equality Index; and as a “Best Place to Work for Disability Inclusion” on the Disability Equality Index by Disability:IN. For more information, visit voya.com. Follow Voya Financial on Facebook, LinkedIn and Twitter @Voya.",1,197,gender equality
VOYA,Voya Financial Again Named a 'Best Place to Work for Disability Inclusion',17-Jul-19,BW,"Voya Financial, Inc.","Corporate Social Responsibility, Award","Voya Financial, Inc. (NYSE: VOYA), helps Americans plan, invest and protect their savings — to get ready to retire better. Serving the financial needs of approximately 13.8 million individual and institutional customers in the United States, Voya is a Fortune 500 company that had $8.5 billion in revenue in 2018. The company had $547 billion in total assets under management and administration as of March 31, 2019. With a clear mission to make a secure financial future possible — one person, one family, one institution at a time — Voya’s vision is to be America’s Retirement Company®. Certified as a “Great Place to Work” by the Great Place to Work® Institute, Voya is equally committed to conducting business in a way that is socially, environmentally, economically and ethically responsible. Voya has been recognized as one of the 2019 World’s Most Ethical Companies® by the Ethisphere Institute; as a member of the Bloomberg Gender Equality Index; and as a “Best Place to Work for Disability Inclusion” on the Disability Equality Index by Disability:IN. For more information, visit voya.com. Follow Voya Financial on  Facebook, LinkedIn and Twitter @Voya. | The DEI is a joint initiative between American Association of People with Disabilities  (AAPD) and Disability:IN, designed by disability advocates and business leaders as the nation’s most trusted comprehensive benchmarking tool for disability inclusion. The index measures key performance indicators across organizational culture, leadership, accessibility, employment, community engagement, support services and supplier diversity.",2,"186, 53","diversity, gender equality"
VOYA,Voya Financial and American College Partner to Enhance Diversity and Inclusion in Financial Services,25-Oct-16,PRN,"Voya Financial, Inc.","Corporate Social Responsibility, Human Interest Groups","Voya Financial and American College Partner to Enhance Diversity and Inclusion in Financial Services  Tuesday, October 25, 2016 04:00:00 PM (GMT) | ""The goals of The American College of Financial Services align with our vision to arm individuals with the tools and knowledge to make better financial decisions that will lead to a secure retirement,"" said Angela D. Harrell, SVP, Corporate Responsibility, and President, Voya Foundation. ""This partnership also helps us to advance the goal of increasing diversity and inclusivity within the financial services industry."" | To view the original version on PR Newswire, visit: http://www.prnewswire.com/news-releases/voya-financial- and-american-college-partner-to-enhance-diversity-and-inclusion-in-financial-services-300350658.html",3,"21, 63, 11","diversity, Diversity and Inclusion"
VOYA,"Voya Financial Announces Adjustment to Exercise Price of Warrants Issued Pursuant to the Warrant Agreement, Dated May 7, 2013",8-Jan-20,BW,"Voya Financial, Inc.",Dividend,"Voya Financial, Inc. (NYSE: VOYA), helps Americans plan, invest and protect their savings — to get ready to retire better. Serving the financial needs of approximately 13.8 million individual and institutional customers in the United States, Voya is a Fortune 500 company that had $8.5 billion in revenue in 2018. The company had $568 billion in total assets under management and administration as of Sept. 30, 2019. With a clear mission to make a secure financial future possible — one person, one family, one institution at a time — Voya’s vision is to be America’s Retirement Company®. Certified as a “Great Place to Work” by the Great Place to Work® Institute, Voya is equally committed to conducting business in a way that is socially, environmentally, economically and ethically responsible. Voya has been recognized as one of the 2019 World’s Most Ethical Companies® by the Ethisphere Institute; as a member of the Bloomberg Gender Equality Index; and as a “Best Place to Work for Disability Inclusion” on the Disability Equality Index by Disability:IN. For more information, visit voya.com. Follow Voya Financial on  Facebook, LinkedIn and Twitter @Voya.",1,186,gender equality
VOYA,"Voya Financial Announces Adjustment to Exercise Price of Warrants Issued Pursuant to the Warrant Agreement, Dated May 7, 2013",29-Jun-20,BW,"Voya Financial, Inc.",Dividend,"Voya Financial, Inc. (NYSE: VOYA), helps Americans plan, invest and protect their savings — to get ready to retire better. Serving the financial needs of approximately 13.8 million individual and institutional customers in the United States, Voya is a Fortune 500 company that had $7.5 billion in revenue in 2019. The company had $538 billion in total assets under management and administration as of March 31, 2020. With a clear mission to make a secure financial future possible — one person, one family, one institution at a time — Voya’s vision is to be America’s Retirement Company®. Certified as a “Great Place to Work” by the Great Place to Work® Institute, Voya is equally committed to conducting business in a way that is socially, environmentally, economically and ethically responsible. Voya has been recognized as a 2020 World’s Most Admired Company by Fortune magazine; one of the 2020 World’s Most Ethical Companies® by the Ethisphere Institute; as a member of the Bloomberg Gender Equality Index; and as a “Best Place to Work for Disability Inclusion” on the Disability Equality Index by Disability:IN. For more information, visit voya.com. Follow Voya Financial on  Facebook, LinkedIn and Twitter  @Voya.",1,195,gender equality
VOYA,"Voya Financial Announces Adjustment to Exercise Price of Warrants Issued Pursuant to the Warrant Agreement, Dated May 7, 2013",30-Mar-20,BW,"Voya Financial, Inc.",,"Voya Financial, Inc. (NYSE: VOYA), helps Americans plan, invest and protect their savings — to get ready to retire better. Serving the financial needs of approximately 13.8 million individual and institutional customers in the United States, Voya is a Fortune 500 company that had $7.5 billion in revenue in 2019. The company had $603 billion in total assets under management and administration as of Dec. 31, 2019. With a clear mission to make a secure financial future possible — one person, one family, one institution at a time — Voya’s vision is to be America’s Retirement Company®. Certified as a “Great Place to Work” by the Great Place to Work® Institute, Voya is equally committed to conducting business in a way that is socially, environmentally, economically and ethically responsible. Voya has been recognized as a 2020 World’s Most Admired Company by Fortune magazine; one of the 2020 World’s Most Ethical Companies® by the Ethisphere Institute; as a member of the Bloomberg Gender Equality Index; and as a “Best Place to Work for Disability Inclusion” on the Disability Equality Index by Disability:IN. For more information, visit voya.com. Follow Voya Financial on  Facebook, LinkedIn and Twitter  @Voya.",1,195,gender equality
VOYA,"Voya Financial Announces Adjustment to Exercise Price of Warrants Issued Pursuant to the Warrant Agreement, Dated May 7, 2013",30-Sep-19,BW,"Voya Financial, Inc.",Dividend,"Voya Financial, Inc. (NYSE: VOYA), helps Americans plan, invest and protect their savings — to get ready to retire better. Serving the financial needs of approximately 13.8 million individual and institutional customers in the United States, Voya is a Fortune 500 company that had $8.5 billion in revenue in 2018. The company had $560 billion in total assets under management and administration as of June 30, 2019. With a clear mission to make a secure financial future possible — one person, one family, one institution at a time — Voya’s vision is to be America’s Retirement Company®. Certified as a “Great Place to Work” by the Great Place to Work® Institute, Voya is equally committed to conducting business in a way that is socially, environmentally, economically and ethically responsible. Voya has been recognized as one of the 2019 World’s Most Ethical Companies® by the Ethisphere Institute; as a member of the Bloomberg Gender Equality Index; and as a “Best Place to Work for Disability Inclusion” on the Disability Equality Index by Disability:IN. For more information, visit voya.com. Follow Voya Financial on  Facebook, LinkedIn and Twitter @Voya.",1,186,gender equality
"VOYA, ADP",Voya Financial Announces Agreement With ADP to Provide Integrated Employee Benefits Solutions,31-Jul-19,BW,"Voya Financial, Inc.",Contract/Agreement,"customers in the United States, Voya is a Fortune 500 company that had $8.5 billion in revenue in 2018. The company had $547 billion in total assets under management and administration as of March 31, 2019. With a clear mission to make a secure financial future possible — one person, one family, one institution at a time — Voya’s vision is to be America’s Retirement Company®. Certified as a “Great Place to Work” by the Great Place to Work® Institute, Voya is equally committed to conducting business in a way that is socially, environmentally, economically and ethically responsible. Voya has been recognized as one of the 2019 World’s Most Ethical Companies® by the Ethisphere Institute; as a member of the Bloomberg Gender Equality Index; and as a “Best Place to Work for Disability Inclusion” on the Disability Equality Index by Disability:IN. For more information, visit voya.com. Follow Voya Financial on Facebook, LinkedIn and Twitter @Voya.",1,155,gender equality
VOYA,Voya Financial Announces Collaboration with Wellthy to Provide Solutions for Caregivers in the Workplace,10-May-19,BW,"Voya Financial, Inc.","Contract/Agreement, Photo/Multimedia","Voya Financial, Inc. (NYSE:VOYA), helps Americans plan, invest and protect their savings — to get ready to retire better. Serving the financial needs of approximately 13.8 million individual and institutional customers in the United States, Voya is a Fortune 500 company that had $8.5 billion in revenue in 2018. The company had $547 billion in total assets under management and administration as of March 31, 2019. With a clear mission to make a secure financial future possible — one person, one family, one institution at a time — Voya’s vision is to be America’s Retirement Company®. Certified as a “Great Place to Work” by the Great Place to Work® Institute, Voya is equally committed to conducting business in a way that is socially, environmentally, economically and ethically responsible. Voya has been recognized as one of the 2019 World’s Most Ethical Companies® by the Ethisphere Institute; as a member of the Bloomberg Gender Equality Index; and as a “Best Place to Work for Disability Inclusion” on the Disability Equality Index by Disability:IN. For more information, visit voya.com. Follow Voya Financial on Facebook, LinkedIn and Twitter @Voya.",1,185,gender equality
VOYA,Voya Financial Announces Details of Annual Meeting of Stockholders,7-Feb-19,BW,"Voya Financial, Inc.",Conference,"Voya Financial, Inc. (NYSE: VOYA), helps Americans plan, invest and protect their savings — to get ready to retire better. Serving the financial needs of approximately 13.8 million individual and institutional customers in the United States, Voya is a Fortune 500 company that had $8.5 billion in revenue in 2018. The company had $467 billion in total assets under management and administration as of Dec. 31, 2018. With a clear mission to make a secure financial future possible — one person, one family, one institution at a time — Voya’s vision is to be America’s Retirement Company®. Certified as a “Great Place to Work” by the Great Place to Work® Institute, Voya is equally committed to conducting business in a way that is socially, environmentally, economically and ethically responsible. Voya has been recognized as one of the 2018 World’s Most Ethical Companies® by the Ethisphere Institute; as a member of the Bloomberg Gender Equality Index; and as a “Best Place to Work for Disability Inclusion” on the Disability Equality Index by Disability:IN. For more information, visit voya.com. Follow Voya Financial on Facebook, LinkedIn and Twitter @Voya.",1,186,gender equality
VOYA,Voya Financial Announces Details of Annual Meeting of Stockholders,30-Jan-20,BW,"Voya Financial, Inc.",Proxy/Proxy Vote,"About Voya Financial ®  Voya Financial, Inc. (NYSE:VOYA) helps Americans plan, invest and protect their savings — to get ready to retire better. Serving the financial needs of approximately 13.8 million individual and institutional customers in the United States, Voya is a Fortune 500 company that had $8.5 billion in revenue in 2018. The company had $568 billion in total assets under management and administration as of Sept. 30, 2019. With a clear mission to make a secure financial future possible — one person, one family, one institution at a time — Voya’s vision is to be America’s Retirement Company®. Certified as a “Great Place to Work” by the Great Place to Work® Institute, Voya is equally committed to conducting business in a way that is socially, environmentally, economically and ethically responsible. Voya has been recognized as a 2020 World’s Most Admired Company by Fortune magazine; one of the 2019 World’s Most Ethical Companies® by the Ethisphere Institute; as a member of the Bloomberg Gender Equality Index; and as a “Best Place to Work for Disability Inclusion” on the Disability Equality Index by Disability:IN. For more information, visit voya.com. Follow Voya Financial on  Facebook, LinkedIn and Twitter  @Voya.",1,198,gender equality
VOYA,Voya Financial Announces Executive Board Placements at Nonprofits Across U.S. Footprint,11-Sep-18,BW,"Voya Financial, Inc.",Personnel,"socially, environmentally, economically and ethically responsible. Voya has been recognized as one of the 2018 World’s Most Ethical Companies® by the Ethisphere Institute; one of the 2018 World’s Most Admired Companies by Fortune magazine; as a member of the Bloomberg Gender Equality Index; and as a “Best Place to Work for Disability Inclusion” on the Disability Equality Index by Disability:IN. For more information, visit voya.com. Follow Voya Financial on Facebook, LinkedIn and Twitter @Voya.",1,74,gender equality
VOYA,Voya Financial Announces First,Quarter 2020 Results - 05-May,20,"Voya Financial, Inc.","Webcast, Conference Call, Earnings","Voya Financial, Inc. (NYSE: VOYA), helps Americans plan, invest and protect their savings — to get ready to retire better. Serving the financial needs of approximately 13.8 million individual and institutional customers in the United States, Voya is a Fortune 500 company that had $7.5 in revenue in 2019. The company had $538 billion in total assets under management and administration as of March 31, 2020. With a clear mission to make a secure financial future possible — one person, one family, one institution at a time — Voya’s vision is to be America’s Retirement Company®. Certified as a “Great Place to Work” by the Great Place to Work® Institute, Voya is equally committed to conducting business in a way that is socially, environmentally, economically and ethically responsible. Voya has been recognized as a 2020 World’s Most Admired Company by Fortune magazine; one of the 2019 World’s Most Ethical Companies® by the Ethisphere Institute; as a member of the Bloomberg Gender Equality Index; and as a “Best Place to Work for Disability Inclusion” on the Disability Equality Index by Disability:IN. For more information, visit voya.com. Follow Voya Financial on  Facebook, LinkedIn and Twitter  @Voya.",1,194,gender equality
VOYA,Voya Financial Announces Fourth,Quarter and Full-Year 2017 Results - 13,Feb,"Voya Financial, Inc.","Earnings, Stock Sale/Buyback, Conference Call","""We began this year with three significant distinctions that speak to our strong culture as well as the character of our brand. In our first year of eligibility, Voya was named one of the top securities and asset management firms on Fortune magazine's list of the 2018 World's Most Admired Companies. Also last month, we were included in the 2018 Bloomberg Gender-Equality Index and, on Monday, we were named one of the 2018 World’s Most Ethical Companies by the Ethisphere Institute for the fifth consecutive year. We look forward to building upon these achievements and continuing to deliver even greater value for all of our stakeholders,"" added Martin.",1,108,gender-equality
VOYA,Voya Financial Announces Fourth,Quarter and Full-Year 2019 Results - 10,Feb,"Voya Financial, Inc.","Webcast, Conference Call, Earnings, Dividend","Voya Financial, Inc. (NYSE: VOYA), helps Americans plan, invest and protect their savings — to get ready to retire better. Serving the financial needs of approximately 13.8 million individual and institutional customers in the United States, Voya is a Fortune 500 company that had $7.5 billion in revenue in 2019. The company had $603 billion in total assets under management and administration as of Dec. 31, 2019. With a clear mission to make a secure financial future possible — one person, one family, one institution at a time — Voya’s vision is to be America’s Retirement Company®. Certified as a “Great Place to Work” by the Great Place to Work® Institute, Voya is equally committed to conducting business in a way that is socially, environmentally, economically and ethically responsible. Voya has been recognized as a 2020 World’s Most Admired Company by Fortune magazine; one of the 2019 World’s Most Ethical Companies® by the Ethisphere Institute; as a member of the Bloomberg Gender Equality Index; and as a “Best Place to Work for Disability Inclusion” on the Disability Equality Index by Disability:IN. For more information, visit voya.com. Follow Voya Financial on  Facebook, LinkedIn and Twitter  @Voya.",1,195,gender equality
VOYA,Voya Financial Announces Inaugural Recipients of Voya Scholars Program,25-May-17,PRN,"Voya Financial, Inc.","Corporate Social Responsibility, Not For Profit Organizations","Voya is providing employee volunteers to help lead the initiative with individuals representing Talent Acquisition, Talent Development, HR, Diversity and Inclusion, Corporate Responsibility and its ongoing businesses. These leaders, the Voya Scholars Selection Committee, determined the scholarship finalists by evaluating the degree to which the students 1) live Voya's corporate values, 2) help the community and 3) excel in their academic and/or professional lives.",1,64,Diversity and Inclusion
"VOYA, 09MJDQ",Voya Financial Announces Partnership with Technology Accelerator Plug and Play,5-Sep-18,BW,"Voya Financial, Inc.",Contract/Agreement,"Voya Financial, Inc. (NYSE: VOYA), helps Americans plan, invest and protect their savings — to get ready to retire better. Serving the financial needs of approximately 14.3 million individual and institutional customers in the United States, Voya is a Fortune 500 company that had $8.6 billion in revenue in 2017. The company had $528 billion in total assets under management and administration as of June 30, 2018. With a clear mission to make a secure financial future possible — one person, one family, one institution at a time — Voya’s vision is to be America’s Retirement Company®. Certified as a “Great Place to Work” by the Great Place to Work® Institute, Voya is equally committed to conducting business in a way that is socially, environmentally, economically and ethically responsible. Voya has been recognized as one of the 2018 World’s Most Ethical Companies® by the Ethisphere Institute; one of the 2018 World’s Most Admired Companies by Fortune magazine; as a member of the Bloomberg Gender Equality Index; and as a “Best Place to Work for Disability Inclusion” on the Disability Equality Index by Disability:IN. For more information, visit voya.com. Follow Voya Financial on Facebook, LinkedIn and Twitter @Voya.",1,197,gender equality
VOYA,Voya Financial Announces Proposed Offering of Series B Preferred Stock,11-Jun-19,BW,"Voya Financial, Inc.","Share Issue, Stock Sale/Buyback","Voya Financial, Inc. (NYSE: VOYA), helps Americans plan, invest and protect their savings — to get ready to retire better. Serving the financial needs of approximately 13.8 million individual and institutional customers in the United States, Voya is a Fortune 500 company that had $8.5 billion in revenue in 2018. The company had $547 billion in total assets under management and administration as of March 31, 2019. With a clear mission to make a secure financial future possible — one person, one family, one institution at a time — Voya’s vision is to be America’s Retirement Company®. Certified as a “Great Place to Work” by the Great Place to Work® Institute, Voya is equally committed to conducting business in a way that is socially, environmentally, economically and ethically responsible. Voya has been recognized as one of the 2019 World’s Most Ethical Companies® by the Ethisphere Institute; as a member of the Bloomberg Gender Equality Index; and as a “Best Place to Work for Disability Inclusion” on the Disability Equality Index by Disability:IN.",1,172,gender equality
VOYA,Voya Financial Announces Redemption of 5.500% Senior Notes due 2022,12-Jun-19,BW,"Voya Financial, Inc.",Product/Service,"Voya Financial, Inc. (NYSE: VOYA), helps Americans plan, invest and protect their savings — to get ready to retire better. Serving the financial needs of approximately 13.8 million individual and institutional customers in the United States, Voya is a Fortune 500 company that had $8.5 billion in revenue in 2018. The company had $547 billion in total assets under management and administration as of March 31, 2019. With a clear mission to make a secure financial future possible — one person, one family, one institution at a time — Voya’s vision is to be America’s Retirement Company®. Certified as a “Great Place to Work” by the Great Place to Work® Institute, Voya is equally committed to conducting business in a way that is socially, environmentally, economically and ethically responsible. Voya has been recognized as one of the 2019 World’s Most Ethical Companies® by the Ethisphere Institute; as a member of the Bloomberg Gender Equality Index; and as a “Best Place to Work for Disability Inclusion” on the Disability Equality Index by Disability:IN.",1,172,gender equality
VOYA,Voya Financial Announces Second,Quarter 2019 Results - 06-Aug,19,"Voya Financial, Inc.","Earnings, Dividend, Webcast, Conference Call","Voya Financial, Inc. (NYSE: VOYA), helps Americans plan, invest and protect their savings — to get ready to retire better. Serving the financial needs of approximately 13.8 million individual and institutional customers in the United States, Voya is a Fortune 500 company that had $8.5 billion in revenue in 2018. The company had $560 billion in total assets under management and administration as of June 30, 2019. With a clear mission to make a secure financial future possible — one person, one family, one institution at a time — Voya’s vision is to be America’s Retirement Company®. Certified as a “Great Place to Work” by the Great Place to Work® Institute, Voya is equally committed to conducting business in a way that is socially, environmentally, economically and ethically responsible. Voya has been recognized as one of the 2019 World’s Most Ethical Companies® by the Ethisphere Institute; as a member of the Bloomberg Gender Equality Index; and as a “Best Place to Work for Disability Inclusion” on the Disability Equality Index by Disability:IN. For more information, visit voya.com. Follow Voya Financial on  Facebook, LinkedIn and Twitter @Voya.",1,186,gender equality
VOYA,Voya Financial Announces Third,Quarter 2019 Results - 05-Nov,19,"Voya Financial, Inc.","Webcast, Conference Call, Earnings, Dividend","The company had $568 billion in total assets under management and administration as of Sept. 30, 2019. With a clear mission to make a secure financial future possible — one person, one family, one institution at a time — Voya’s vision is to be America’s Retirement Company®. Certified as a “Great Place to Work” by the Great Place to Work® Institute, Voya is equally committed to conducting business in a way that is socially, environmentally, economically and ethically responsible. Voya has been recognized as one of the 2019 World’s Most Ethical Companies® by the Ethisphere Institute; as a member of the Bloomberg Gender Equality Index; and as a “Best Place to Work for Disability Inclusion” on the Disability Equality Index by Disability:IN. For more information, visit voya.com. Follow Voya Financial on  Facebook, LinkedIn and Twitter @Voya.",1,136,gender equality
VOYA,"Voya Financial Announces Updated Financial Targets, Including Plans for Significant Growth in Adjusted Operating Earnings Per Share",13-Nov-18,BW,"Voya Financial, Inc.","Conference, Earnings, Webcast","Voya Financial, Inc. (NYSE: VOYA), helps Americans plan, invest and protect their savings — to get ready to retire better. Serving the financial needs of approximately 14.3 million individual and institutional customers in the United States, Voya is a Fortune 500 company that had $8.6 billion in revenue in 2017. The company had $543 billion in total assets under management and administration as of September 30, 2018. With a clear mission to make a secure financial future possible — one person, one family, one institution at a time — Voya’s vision is to be America’s Retirement Company®. Certified as a “Great Place to Work” by the Great Place to Work® Institute, Voya is equally committed to conducting business in a way that is socially, environmentally, economically and ethically responsible. Voya has been recognized as one of the 2018 World’s Most Ethical Companies® by the Ethisphere Institute; one of the 2018 World’s Most Admired Companies by Fortune magazine; as a member of the Bloomberg Gender Equality Index; and as a “Best Place to Work for Disability Inclusion” on the Disability Equality Index by Disability:IN. For more information, visit voya.com. Follow Voya Financial on Facebook, LinkedIn and Twitter @Voya.",1,197,gender equality
VOYA,Voya Financial Ascends to Top 10 on Barron's 2019 Ranking of the 100 Most Sustainable Companies,11-Feb-19,BW,"Voya Financial, Inc.",Award,"Voya Financial, Inc. (NYSE: VOYA), helps Americans plan, invest and protect their savings — to get ready to retire better. Serving the financial needs of approximately 13.8 million individual and institutional customers in the United States, Voya is a Fortune 500 company that had $8.5 billion in revenue in 2018. The company had $467 billion in total assets under management and administration as of Dec. 31, 2018. With a clear mission to make a secure financial future possible — one person, one family, one institution at a time — Voya’s vision is to be America’s Retirement Company®. Certified as a “Great Place to Work” by the Great Place to Work® Institute, Voya is equally committed to conducting business in a way that is socially, environmentally, economically and ethically responsible. Voya has been recognized as one of the 2018 World’s Most Ethical Companies® by the Ethisphere Institute; as a member of the Bloomberg Gender Equality Index; and as a “Best Place to Work for Disability Inclusion” on the Disability Equality Index by Disability:IN. For more information, visit voya.com. Follow Voya Financial on Facebook, LinkedIn and Twitter @Voya. | Voya Financial Chairman and CEO Rodney O. Martin, Jr. attributed Voya’s top-10 ranking to several milestones achieved – and accolades earned – during 2018 that reflected the company’s commitment to ethical business practices and diversity and inclusion at all levels of the enterprise. | “We are honored by this distinguished recognition of Voya’s corporate sustainability performance,” said Martin. “Since becoming an independent company in 2013, we have driven significant shareholder value by several measures – while demonstrating our company’s commitment to our values as reflected in important areas of focus such as ethical business practices, diversity and inclusion, and serving the disabilities and special needs community.”",3,"186, 43, 62","gender equality, Diversity and Inclusion"
VOYA,Voya Financial Celebrates Sixth National Day of Service,7-Jun-19,BW,"Voya Financial, Inc.","Corporate Social Responsibility, Product/Service","Voya Financial, Inc. (NYSE: VOYA), helps Americans plan, invest and protect their savings — to get ready to retire better. Serving the financial needs of approximately 13.8 million individual and institutional customers in the United States, Voya is a Fortune 500 company that had $8.5 billion in revenue in 2018. The company had $547 billion in total assets under management and administration as of March 31, 2019. With a clear mission to make a secure financial future possible — one person, one family, one institution at a time — Voya’s vision is to be America’s Retirement Company®. Certified as a “Great Place to Work” by the Great Place to Work® Institute, Voya is equally committed to conducting business in a way that is socially, environmentally, economically and ethically responsible. Voya has been recognized as one of the 2019 World’s Most Ethical Companies® by the Ethisphere Institute; as a member of the Bloomberg Gender Equality Index; and as a “Best Place to Work for Disability Inclusion” on the Disability Equality Index by Disability:IN. For more information, visit voya.com. Follow Voya Financial on Facebook, LinkedIn and Twitter @Voya. | “Each year, Voya employees demonstrate a commitment to improve the communities where they live and work that goes beyond this one day event,” said Angela D. Harrell, senior vice president, chief diversity & corporate responsibility officer, Voya Financial, and president, Voya Foundation. “Our employees consistently contribute their talents and financial support to better their communities. Voya further supports these volunteering and giving efforts by providing employees with 40 hours of paid volunteer time each year and $5,000 in matching gifts for eligible nonprofits.”",2,"186, 83","diversity, gender equality"
VOYA,Voya Financial Chairman and CEO Joins 30% Club,18-Feb-16,PRN,"Voya Financial, Inc.",,"Voya Financial, which helps Americans plan, invest and protect their savings — to get ready to retire better — formerly a subsidiary of ING Group, became public upon its initial public offering in May 2013. Based on research reflecting that companies with more diverse boards tend to be more successful, Voya made the purposeful decision to create a truly diverse board, which it saw as critical to its success. Today, four of the nine independent directors on Voya's board are women among a group with diversity of industry backgrounds, ethnicity, age, skills and experiences. The company also actively supports efforts to drive diversity and inclusion throughout its business. | NEW YORK , Feb. 18, 2016 /PRNewswire/ -- Voya Financial, Inc. (NYSE: VOYA), announced today that Rodney O. Martin, Jr., chairman and CEO, has joined the 30% Club, a group of business leaders committed to better gender balance at all levels of their organizations through voluntary actions. The 30% Club works to bring about real transformation by advocating for more women members on corporate boards, providing information and help to improve diversity in U.S. businesses, and keeping the spotlight on the need to achieve meaningful change. | ""Board diversity was designed into Voya's DNA — and we consider it a competitive advantage,"" said Martin. ""I am honored to join the 30% Club and to contribute to the important dialogue on the connection between diverse boards and organizational success.""",3,"108, 86, 41","diversity, Diversity and Inclusion"
VOYA,Voya Financial Chairman and CEO Presents Long,Term Perspective at CECP's CEO Investor Forum - 20-Sep,17,"Voya Financial, Inc.",,"Helping people with disabilities, and caregivers, plan for the future they envision through its  Voya Cares program, Acting as a driver of diversity and inclusion by achieving and continually improving its board and leadership diversity, and Encouraging employee volunteerism that has resulted in a volunteer rate 34% greater than the U.S. corporate average.",1,53,Diversity and Inclusion
VOYA,Voya Financial Chief Legal Officer Trish Walsh Recognized on the Ethisphere Institute's 2017 List of Attorneys Who Matter,26-Oct-17,PRN,"Voya Financial, Inc.",Human Interest Groups,"Since joining Voya in 2015, Walsh has been extremely effective in creating a nimble, high-functioning legal and compliance program with a collegial, collaborative team culture. She has championed efforts to advance diversity and inclusion throughout Voya and in the broader legal and business community.  ""Voya's focus on diversity, inclusion and equality reinforces the company's commitment to drive better thinking and decision- making at every level of our organization and with our partners,"" says Walsh. ""I'm honored to be a part of this organization and to be recognized by Ethisphere with this group of distinctive lawyers."" | Under Walsh's leadership, Voya was one of the original 24 corporations that pledged to uphold  ABA Resolution 113, which commits participating organizations to require outside counsel to complete a diversity survey; the results factor into decisions to retain external law firms. She also led Voya's decision to partner with Diversity Lab to support the ""Mansfield Rule,"" an initiative that measures whether law firms are actively considering qualified women lawyers and attorneys of color for promotions, senior level hiring and significant leadership roles. Walsh serves as Executive Sponsor for Voya's LGBT Employee Resource Group (ERG) and is a member of the board of Partnership for After School Education (PASE), a child-focused nonprofit organization that promotes and supports quality afterschool STEM education programs serving young people in underserved communities. | Walsh is one of five female members of Voya's Executive Committee (EC). Women comprise 46 percent of Voya's EC compared to an average of 25 percent of women in senior management positions nationwide. Voya's Board of Directors has achieved gender parity— four of Voya's eight independent directors today are women. In addition, 40 percent of Voya's managers are women compared to 37 percent nationwide. Voya's leadership team brings a diversity of experience, knowledge and skills that are driving collaboration and success.",3,"95, 127, 81","diversity, Diversity and Inclusion"
VOYA,Voya Financial Declares Common and Preferred Stock Dividends,1-Aug-19,BW,"Voya Financial, Inc.",Dividend,"About Voya Financial ®  Voya Financial, Inc. (NYSE:VOYA), helps Americans plan, invest and protect their savings — to get ready to retire better. Serving the financial needs of approximately 13.8 million individual and institutional customers in the United States, Voya is a Fortune 500 company that had $8.5 billion in revenue in 2018. The company had $547 billion in total assets under management and administration as of March 31, 2019. With a clear mission to make a secure financial future possible — one person, one family, one institution at a time — Voya’s vision is to be America’s Retirement Company®. Certified as a “Great Place to Work” by the Great Place to Work® Institute, Voya is equally committed to conducting business in a way that is socially, environmentally, economically and ethically responsible. Voya has been recognized as one of the 2019 World’s Most Ethical Companies® by the Ethisphere Institute; as a member of the Bloomberg Gender Equality Index; and as a “Best Place to Work for Disability Inclusion” on the Disability Equality Index by Disability:IN. For more information, visit voya.com. Follow Voya Financial on  Facebook, LinkedIn and Twitter @Voya.",1,189,gender equality
VOYA,Voya Financial Declares Common and Preferred Stock Dividends,30-Apr-20,BW,"Voya Financial, Inc.",Dividend,"Voya Financial, Inc. (NYSE: VOYA), helps Americans plan, invest and protect their savings — to get ready to retire better. Serving the financial needs of approximately 13.8 million individual and institutional customers in the United States, Voya is a Fortune 500 company that had $7.5 billion in revenue in 2019. The company had $603 billion in total assets under management and administration as of Dec. 31, 2019. With a clear mission to make a secure financial future possible — one person, one family, one institution at a time — Voya’s vision is to be America’s Retirement Company®. Certified as a “Great Place to Work” by the Great Place to Work® Institute, Voya is equally committed to conducting business in a way that is socially, environmentally, economically and ethically responsible. Voya has been recognized as a 2020 World’s Most Admired Company by Fortune magazine; one of the 2020 World’s Most Ethical Companies® by the Ethisphere Institute; as a member of the Bloomberg Gender Equality Index; and as a “Best Place to Work for Disability Inclusion” on the Disability Equality Index by Disability:IN. For more information, visit voya.com. Follow Voya Financial on  Facebook, LinkedIn and Twitter  @Voya.",1,195,gender equality
