who_wrote_the_piece,subject,relevant_text,paragraphs,words,keywords,path
"The Travelers Companies, Inc.","Conference, Corporate Social Responsibility, Event","The Travelers Institute, the public policy division of The Travelers Companies, Inc. (NYSE: TRV) will bring its Small Business – Big Opportunity ℠ symposia series to the Tempe Center for the Arts today to address cybersecurity risks and provide tips to help local businesses prepare for, prevent and respond to a cyber breach. The Tempe Chamber of Commerce, the National Association of Women Business Owners’ Phoenix Chapter and Brown & Brown Insurance of Arizona, Inc. will join the Travelers Institute in hosting the event.",1,84,cyber breach,"TRV, 07128Y, 05MND8... - Travelers Institute to Host Cybersecurity Symposium for Business Owners in Tempe, Arizona - 11-Feb-16 - BW.pdf"
"The Travelers Companies, Inc.",Survey,"Amidst a rapidly changing healthcare landscape and recent, highly publicized cyber breaches, the top risks identified by those polled included:",1,20,cyber breach,"TRV, TRV - Travelers Identifies Top Concerns for American Businesses in New Annual Risk Index - 14-May-14 - BW.pdf"
"The Travelers Companies, Inc.","Photo/Multimedia, Product/Service","As cyber risk becomes a larger threat to companies of all sizes, the associated costs and record breaches are staggering. A recent study found that the average cost of a data breach in 2010 was $7.2 million.1 According to another study, there were 515 million records breached in the U.S. alone through 2010. 2 Several large scale data breaches have already occurred this year, causing this number to rise at a significant rate. | 1. Ponemon Institute 2010 Annual Study: “U.S. Cost of a Data Breach, March 2011” 2. Privacy Rights Clearinghouse. www.privacyrights.org/ar/ChronDataBreaches.htm",2,"73, 19",data breach,"TRV, TRV - Travelers Launches CyberRisk to Protect Against Increasing Threat of Cyber Exposures - 14-Jun-11 - BW.pdf"
"The Travelers Companies, Inc.",Product/Service,"“Whether a customer is facing a potential liability, or trying to manage business risks due to a data breach event, the broad protection offered by CyberFirst fills in the gaps not covered by a traditional, general liability policy,” said Kathy Swendsen, President of Travelers Global Technology. “CyberFirst creates a comprehensive, one-stop shop by packaging all coverage components together in a single offering.” | According to a recent study, the cost of a data breach per record is $1941. These costs can add up quickly. For example, a breach involving 10,000 records could cost nearly $2 million. “Selecting an insurance company for cyber coverage can be a complex process. Identifying your real exposures often goes far beyond the completion of a simple checklist,” said Swendsen. “Travelers was a pioneer with CyberFirst. Our new and enhanced form continues to lead the marketplace.” | 1 Ponemon Institute© Research Report: “U.S. Cost of a Data Breach Study, March 2012”",3,"62, 77, 14",data breach,"TRV, TRV - Travelers Launches Enhanced CyberFirst® Product with New First Party Coverage Options - 16-Apr-12 - BW.pdf"
"The Travelers Companies, Inc.",Product/Service,"To mark National Cyber Security Awareness Month, Travelers (NYSE: TRV) revealed 2013 claims data, which indicates that hacked, lost or stolen mobile devices and malware are among the most frequent causes of cyber breaches. | While retailers and financial institutions gain significant media attention from data breaches, Travelers’ claims data indicates that other industries also are regularly targeted for cyber-attacks, including professional services firms and educational institutions.",2,"34, 32","data breach, cyber breach","TRV, TRV - Travelers Offers Resources and Reminders for National Cyber Security Awareness Month - 29-Sep-14 - BW.pdf"
"The Travelers Companies, Inc.","Photo/Multimedia, Product/Service, Survey","other form of personal identification, according to the company’s 2011 claim data. Burglaries rated third, followed by cyber breaches (including Internet scams) and old-fashioned forgeries. | 15 percent - online or data breach",2,"25, 7","data breach, cyber breach","TRV, TRV - Travelers Study Reveals Offline Methods Are Top Causes for Identity Fraud Claims - 26-Nov-12 - BW.pdf"
"The Travelers Companies, Inc.",Product/Service,"To help avoid some of the most common types of theft, Travelers (NYSE: TRV) recommends focusing on five areas in which theft spikes during the holiday season including identity fraud, burglaries from the home or car, customer data taken through cyber breaches, in-store theft and cargo-related robberies. | Businesses can help guard against cyberattacks by having a risk management plan in place that includes understanding the level of sensitivity of the data the company has stored; evaluating the company’s systems and how to protect them; and by setting up an incident response team that can quickly respond to a data breach. It may also help to restrict access to only employees who need access and isolate your payment processing systems from other company network systems that may be less secure.",2,"47, 82","data breach, cyber breach","TRV, TRV - Travelers Warns of 5 Types of Theft to Watch for this Holiday Season - 20-Nov-14 - BW.pdf"
Travelers,"Photo/Multimedia, Product/Service, Survey","Small businesses may not think they are at risk for cybercrime, but almost 72 percent of the 855 data breaches worldwide analyzed by Verizon’s forensic analysis unit were at companies with 100 employees or less.1 However, a questionnaire by  Travelers found that only 29 percent of small business owners surveyed were very confident that they had adequate coverage to protect their business against cyber liability.2 To help small businesses protect against this rapidly growing risk and to meet the need for expanded coverage, Travelers is introducing CyberFirst Essentials® – Small Business. | 1.  Verizon 2012 Data Breach Investigation Report",2,"91, 7",data breach,"TRV, VZ - As Cyber Risks Rise, Travelers Adds CyberFirst Essentials - Small Business to Its Lineup of Cyber Protection - 21-Jan-13 - BW.pdf"
,,"Average MAU in Q4 were 321 million, a decrease of 9 million year-over-year  and a decrease of 5 million quarter-over-quarter, impacted by a number  of factors including: product changes that reduced the number of email  notifications sent, as well as decisions we have made to prioritize the health  of the service and not move to paid SMS carrier relationships in certain  markets, and, to a lesser extent, changes we made to comply with the  General Data Protection Regulation (GDPR) in Europe.",1,81,General data protection regulation,TWTR - Twitter Reports Fourth Quarter 2018 Results - 07-Feb-19 - NEWS_CR.pdf
,,,,,,"TWTR - Twitter, Inc.(TWTR-US) Schedules Barclays Global Technology, Media and Telecommunications Conference for 5-December-2018 200 PM ET - 26-Nov-18 - FCSTEV.pdf"
,,,,,,"TWTR - Twitter, Inc.(TWTR-US) Schedules Citi Global Technology Conference for 5-September-2018 800 AM ET - 27-Aug-18 - FCSTEV.pdf"
Travelzoo,,"Ellie is an experienced leader. She possesses a combination of technical, business and creative skills and has a track record of transforming, growing and scaling consumer brands and businesses. She previously served as chief digital officer at Simon & Schuster, as general manager of MTV.com and as executive vice president of digital media at CBS Sports. Ellie holds a B.A. from Yale University and an MBA from  Harvard Business School.",1,70,Chief digital officer,"TZOO - Ellie Hirschhorn Joins Travelzoo as General Manager, U.S. - 16-Apr-18 - PRN.pdf"
,"Corporate Actions, Management Changes","Under Armour announced that Colin Browne has been appointed COO and Paul Fipps has been named Chief Experience Officer (CXO), a newly created position. Effective 17-Feb, both positions will report directly to President and CEO Patrik Frisk. Browne previously served as the company's Chief Supply Chain Officer from 2017 to 2020. Fipps he served as Chief Digital Officer from 2018 through 2020 and as Chief Technology Officer from 2017 through 2018.",1,71,Chief digital officer,UAA - Under Armour announces Colin Browne as COO and Paul Fipps as Chief Experience Officer - 05-Feb-20 - SA.pdf
,"Corporate Actions, Management Changes","Stafford will be leaving Under Armour in July 2016. Kip Fulks will assume the Chief Merchandising Officer responsibilities on an interim basis. In November 2015, the company announced that Fulks was assuming a new role at the company, focusing on key development areas for the business. The company also announced that Michael Lee, co-founder of MyFitnessPal, will be assuming the responsibilities of Chief Digital Officer as Robin Thurston will be leaving the company in July 2016.",1,76,Chief digital officer,UAA - Under Armour announces departure of Chief Merchandising Officer Henry Stafford - 03-May-16 - SA.pdf
Under Armour,New Products & Services,"""We know through our family of world-class athletes, trainers, and more than 160 million community members that what can be accomplished during your workouts can easily be undone in everyday life. The future of health and fitness is a holistic view of data from these four core health and fitness pillars,"" said Robin Thurston, Chief Digital Officer, Under Armour. ""Under Armour is now actively and seamlessly capturing this essential information with our new Connected Fitness System and applications to improve the way you live.""",1,84,Chief digital officer,"UAA - Under Armour Launches A Suite Of Connected Fitness Products, Changing The Way Athletes Live - 05-Jan-16 - PRN.pdf"
Under Armour,Corporate Development,"""In the last six months we more than doubled the size of our Connected Fitness team. Our brand's trajectory in the digital space is unprecedented, and we're building the most equipped and talented team to deliver products that will change lives everywhere through health and fitness technology,"" said Robin Thurston, Chief Digital Officer of Under Armour. ""The talent we have secured and on-boarded is monumental, and our Connected Fitness team is poised to advance the entire landscape of the technology industry.""",1,81,Chief digital officer,UAA - Under Armour Opens First Digital Headquarters In Austin's Revitalized Seaholm Power Plant District - 11-Mar-15 - PRN.pdf
"Under Armour, Inc.",Conference Call Announcements,"Kevin Plank, Chairman and Chief Executive Officer Kevin Haley, EVP, Innovation Robin Thurston, Chief Digital Officer Adrienne Lofton, SVP, Brand Marketing Henry Stafford, Chief Merchandising Officer Kelly Cortina, VP, Women's Kip Fulks, President, Footwear and Innovation Peter Ruppe, SVP, Footwear Matt Mirchin, President, North America Charlie Maurath, President, International Susie McCabe, SVP, Global Retail Jason LaRose, Chief Revenue Officer Paul Fipps, Chief Information Officer Brad Dickerson, Chief Operating Officer / Chief Financial Officer",1,73,Chief digital officer,UAA - Under Armour To Provide Live Webcast Of Investor Day Meeting - 09-Sep-15 - PRN.pdf
,,,,,,"UAA - Under Armour, Inc.(UAA-US) Schedules Investor Day for 12-December-2018 800 AM ET - 03-Dec-18 - FCSTEV.pdf"
,,,,,,"UAA - Under Armour, Inc.(UAA-US) Schedules Investor Day for 16-September-2015 1000 AM ET - 09-Sep-15 - FCSTTS.pdf"
"Under Armour, Inc.",New Products & Services,"""By monitoring trends within our Connected Fitness communities, we've seen an uptick in athletes who are adopting a 24/7 training mentality, which led us to think about factors like sleep and recovery and how important they are to overall performance,"" said Mike Lee, Chief Digital Officer, Under Armour. ""This drove our focus to make all athletes better through the science of sleep and recovery, and to unlock the potential for athletes to use sleep as a weapon to reach their absolute peak.""",1,82,Chief digital officer,"UAA, 09ZLQK, UA - Under Armour Launches New Sleep & Recovery System, Backed By Science And Validated By Athletes - 05-Jan-17 - PRN.pdf"
"Bronstein, Gewirtz & Grossman, LLC",,"On March 29, 2018, post-market, Under Armour announced that a data breach had affected an estimated 150 million users of MyFitnessPal, the Company's food and nutrition application, compromising user data including usernames, email addresses, and hashed passwords.  Following this announcement, Under Armour's Class A share price fell $0.25, or 1.53%, to close at $16.10 on April 2, 2018, while Under Armour's Class C share price fell $0.36, or 2.51%, to close at $13.99 on April 2, 2018.",1,77,data breach,"UAA, UA - SHAREHOLDER ALERT Bronstein, Gewirtz & Grossman, LLC Announces Investigation of Under Armour, Inc. (UA, UAA) - 03-Apr-18 - PRN.pdf"
Pomerantz LLP,,"On March 29, 2018, post-market, Under Armour announced that a data breach had affected an estimated 150 million users of MyFitnessPal, the Company's food and nutrition application, compromising user data including usernames, email addresses, and hashed passwords.  Following this announcement, Under Armour's Class A share price fell $0.25, or 1.53%, to close at  $16.10 on April 2, 2018, while Under Armour's Class C share price fell $0.36, or 2.51%, to close at  $13.99 on April 2, 2018.",1,77,data breach,"UAA, UA - SHAREHOLDER ALERT Pomerantz Law Firm Investigates Claims On Behalf of Investors of Under Armour, Inc. - UA UAA - 02-Apr-18 - PRN.pdf"
"Under Armour, Inc.",,"The Company also announced that Michael Lee, co-founder of MyFitnessPal, will be assuming the responsibilities of Chief Digital Officer as Robin Thurston will be leaving the Company in July 2016.  Mr. Thurston first joined Under Armour in December 2013 in connection with the Company's acquisition of MapMyFitness, while Mr. Lee joined Under Armour in March 2015 with the acquisition of MyFitnessPal.  Mr. Lee currently serves as Senior Vice President, North America Digital, overseeing digital product strategy for Under Armour Connected Fitness™. Mr. Lee has been a critical leader on Under Armour's broader Connected Fitness strategy, and will help the brand continue to push the boundaries changing the way athletes live.",1,110,Chief digital officer,"UAA, UA - Under Armour Announces Changes To Senior Management Team - 03-May-16 - PRN.pdf"
"Under Armour, Inc.",,"As CXO, Fipps is responsible for the company's overall consumer experience and digital strategy including its global retail and eCommerce business, Connected Fitness platform, software engineering, customer relationship management, human performance and data science functions. Previously, he served as Chief Digital Officer from 2018 through 2020 with responsibility for global eCommerce, digital products, software engineering, large-scale technology investments and Under Armour's Connected Fitness business, and as Chief Technology Officer from 2017 through 2018, with responsibility for overseeing all aspects of the company's web and mobile applications, engineering and information technology. Prior to this role, he served as the company's Chief Information Officer and Executive Vice President of Global Operations after joining Under Armour in 2014 as Senior Vice President of Global Operations. Before Under Armour, Fipps held several leadership roles at Breakthru Beverage Group including Chief Information Officer and Corporate Vice President of Business Services. He holds a B.S. and MBA from the University of Baltimore, is a graduate of The Wharton School's Advanced Management Program and is a U.S. Army veteran.",1,172,Chief digital officer,"UAA, UA - Under Armour Announces Colin Browne As Chief Operating Officer And Paul Fipps As Chief Experience Officer - 05-Feb-20 - PRN.pdf"
"Under Armour, Inc.",,"Additional Management Changes Paul Fipps has been named Chief Technology Officer with responsibility for overseeing all aspects of engineering that support Under Armour's web and mobile applications, as well as its information technology and real estate functions. Additionally, he will lead Under Armour's Connected Fitness business with Chief Digital Officer and head of Connected Fitness Michael Lee reporting to Mr. Fipps directly. This realignment integrates the company's digital ecosystem including its single view of the consumer data and additional SAP capabilities to fuel product creation and personalization, increase speed to market and accelerate consumer value. He will report directly to Mr. Plank. Most recently, he served as the company's Chief Information Officer and Executive Vice President of Global Operations after joining Under Armour in 2014 as Senior Vice President of Global Operations. Prior to joining the company, he served as Chief Information Officer and Corporate Vice President of Business Services at The Charmer Sunbelt Group.",1,155,Chief digital officer,"UAA, UA - Under Armour Announces Patrik Frisk As President And Chief Operating Officer - 27-Jun-17 - PRN.pdf"
"Under Armour, Inc.",,"The four regional leaders and the head of global retail will report directly to  Patrik Frisk upon Maurath's departure, while Paul Fipps, Chief Digital Officer will have oversight of the company's global ecommerce business.",1,34,Chief digital officer,"UAA, UA - Under Armour Announces Retirement of Chief Revenue Officer - 28-Feb-18 - PRN.pdf"
"Under Armour, Inc.",,"As a senior leader, Funai will be responsible for the engineering function across Under Armour's digital ecosystem, including its fitness applications and global ecommerce business. She will lead the engineering strategy that supports the roadmap, platform and product feature set development. Based in Austin, Texas, she will report directly to Chief Digital Officer Paul Fipps.",1,55,Chief digital officer,"UAA, UA - Under Armour Announces Two New Senior Executives In Marketing And Digital - 25-Sep-18 - PRN.pdf"
"Under Armour, Inc.",New Products & Services,"""We are taking a scientific approach to recovery that is directly utilizing real-time data from your body to determine what level of workout you should execute to guide your training,"" said Mike Lee, Chief Digital Officer at Under Armour. ""We know one of the biggest problems runners face is pushing through pain and fatigue, leading to injury. The Jump Test in MapMyRun is a critical first step for runners and will help avoid the 'training hangover' many athletes face by giving them awareness into their ability to perform.""",1,88,Chief digital officer,"UAA, UA - Under Armour Doubles-Down on Connected Footwear Unveils New Line of UA Record™ Equipped Running Shoes - 14-Dec-16 - PRN.pdf"
"Under Armour, Inc.","Earnings, Dividends & Forecasts","Additional presenters from Under Armour's senior management included:  Patrik Frisk, President and Chief Operating Officer; Paul Fipps, Chief Digital Officer; Clay Dean, Chief Innovation Officer; Colin Browne, Chief Supply Chain Officer; Kevin Eskridge, Chief Product Officer; Jason LaRose, President, North America ; Jim Mollica, SVP, Consumer Engagement; Attica Jaques, VP, Global Brand Management;  Massimo Baratto, Managing Director, EMEA; Manuel Ovalle, Managing Director, Latin America ; Jason Archer , Managing Director, Asia Pacific ; and, Christina Mei, Managing Director, China.",1,79,Chief digital officer,"UAA, UA - Under Armour Presents 2023 Strategic Growth Plan Updates 2018 And Provides Initial Full Year 2019 Outlook - 12-Dec-18 - PRN.pdf"
United Airlines,,"decides to do so; the effects of any technology failures, cybersecurity or significant data breaches; disruptions to services provided by third-party service providers; potential reputational or other impact from adverse events involving the Company's aircraft or operations, the aircraft or operations of its regional carriers or its code share partners or the aircraft or operations of another airline; the Company's ability to attract and retain customers; the effects of any terrorist attacks, international hostilities or other security events, or the fear of such events; the mandatory grounding of aircraft in the Company's fleet; disruptions to the Company's regional network; the impact of regulatory, investigative and legal proceedings and legal compliance risks; the success of the Company's investments in other airlines, including in other parts of the world; industry consolidation or changes in airline alliances; the ability of other air carriers with whom the Company has alliances or partnerships to provide the services contemplated by the respective arrangements with such carriers; costs associated with any modification or termination of the Company's aircraft orders; disruptions in the availability of aircraft, parts or support from its suppliers; the Company's ability to maintain satisfactory labor relations and the results of any collective bargaining agreement process with its union groups; any disruptions to operations due to any potential actions by the Company's labor groups; labor costs; the existing outbreak of coronavirus and the outbreak of any other disease or similar public health threat that affects travel demand or travel behavior; the impact of any management changes; extended interruptions or disruptions in service at major airports where the Company operates; U.S. or foreign governmental legislation, regulation and other actions (including Open Skies agreements, environmental regulations and the United Kingdom's withdrawal from the European Union); the seasonality of the airline industry; weather conditions; the costs and availability of aviation and other insurance; the costs and availability of financing; the Company's ability to maintain adequate liquidity; the Company's ability to comply with the terms of its various financing arrangements; the Company's ability to realize the full value of its intangible assets and long-lived assets; any impact to the Company's reputation or brand image and other risks and uncertainties set forth under Part I, Item 1A., ""Risk Factors,"" of the Company's Annual Report on Form 10-K for the fiscal year ended December 31, 2019 as well as other risks and uncertainties set forth from time to time in the reports it files with the SEC.",1,406,data breach,UAL - A Message From Oscar Munoz and Scott Kirby - 15-Apr-20 - PRN.pdf
United Airlines,Public Safety,"The Company's actual results could differ materially from these forward-looking statements due to numerous factors including, without limitation, the following: the Company's ability to execute its strategic operating plan, including its growth, revenue-generating and cost-control initiatives; general economic conditions (including interest rates, foreign currency exchange rates, investment or credit market conditions, crude oil prices, costs of aircraft fuel and energy refining capacity in relevant markets); risks of doing business globally, including instability and political developments that may impact its operations in certain countries; demand for travel and the impact that global economic and political conditions have on customer travel patterns; the Company's capacity decisions and the capacity decisions of its competitors; competitive pressures on pricing and on demand; changes in aircraft fuel prices; disruptions in the Company's supply of aircraft fuel; the Company's ability to cost-effectively hedge against increases in the price of aircraft fuel, if it decides to do so; the effects of any technology failures, cybersecurity or significant data breaches; disruptions to services provided by third-party service providers; potential reputational or other impact from adverse events involving the Company's aircraft or operations, the aircraft or operations of its regional carriers or its code share partners or the aircraft or operations of another airline; the Company's ability to attract and retain customers; the effects of any terrorist attacks, international hostilities or other security",1,224,data breach,UAL - A Message From Oscar Munoz and Scott Kirby - 15-Mar-20 - PRN.pdf
United Airlines,,"The Company's actual results could differ materially from these forward-looking statements due to numerous factors including, without limitation, the following: the Company's ability to execute its strategic operating plan, including its growth, revenue-generating and cost-control initiatives; general economic conditions (including interest rates, foreign currency exchange rates, investment or credit market conditions, crude oil prices, costs of aircraft fuel and energy refining capacity in relevant markets); risks of doing business globally, including instability and political developments that may impact its operations in certain countries; demand for travel and the impact that global economic and political conditions have on customer travel patterns; the Company's capacity decisions and the capacity decisions of its competitors; competitive pressures on pricing and on demand; changes in aircraft fuel prices; disruptions in the Company's supply of aircraft fuel; the Company's ability to cost-effectively hedge against increases in the price of aircraft fuel, if it decides to do so; the effects of any technology failures, cybersecurity or significant data breaches; disruptions to services provided by third-party service providers; potential reputational or other impact from",1,176,data breach,UAL - A Message From Oscar Munoz and Scott Kirby - 27-Mar-20 - PRN.pdf
United Airlines,,"(including interest rates, foreign currency exchange rates, investment or credit market conditions, crude oil prices, costs of aircraft fuel and energy refining capacity in relevant markets); risks of doing business globally, including instability and political developments that may impact its operations in certain countries; demand for travel and the impact that global economic and political conditions have on customer travel patterns; the Company's capacity decisions and the capacity decisions of its competitors; competitive pressures on pricing and on demand; changes in aircraft fuel prices; disruptions in the Company's supply of aircraft fuel; the Company's ability to cost-effectively hedge against increases in the price of aircraft fuel, if it decides to do so; the effects of any technology failures, cybersecurity or significant data breaches; disruptions to services provided by third-party service providers; potential reputational or other impact from adverse events involving the Company's aircraft or operations, the aircraft or operations of its regional carriers or its code share partners or the aircraft or operations of another airline; the Company's ability to attract and retain customers; the effects of any terrorist attacks, international hostilities or other security events, or the fear of such events; the mandatory grounding of aircraft in the Company's fleet; disruptions to the Company's regional network; the impact of regulatory, investigative and legal proceedings and legal compliance risks; the success of the Company's investments in other airlines, including in other parts of the world; industry consolidation or changes in airline alliances; the ability of other air carriers with whom the Company has alliances or partnerships to provide the services contemplated by the respective arrangements with such carriers; costs associated with any modification or termination of the Company's aircraft orders; disruptions in the availability of aircraft, parts or support from its suppliers; the Company's ability to maintain satisfactory labor relations and the results of any collective bargaining agreement process with its union groups; any disruptions to operations due to any potential actions by the Company's labor groups; labor costs; the existing outbreak of coronavirus and the outbreak of any other disease or similar public health threat that affects travel demand or travel behavior, such as the existing threat of COVID-19; the impact of any management changes; extended interruptions or disruptions in service at major airports where the Company operates; U.S. or foreign governmental legislation, regulation and other actions (including Open Skies agreements, environmental regulations and the United Kingdom's withdrawal from the European Union); the seasonality of the airline industry; weather conditions; the costs and availability of aviation and other insurance; the costs and availability of financing; the Company's ability to maintain adequate liquidity; the Company's ability to comply with the terms of its various financing arrangements; the Company's ability to realize the full value of its intangible assets and long-lived assets; any impact to the Company's reputation or brand image and other risks and uncertainties set forth under Part I, Item 1A., ""Risk Factors,"" of the Company's Annual Report on Form 10-K for the fiscal year ended December 31, 2019 as well as other risks and uncertainties set forth from time to time in the reports it files with the SEC.",1,521,data breach,"UAL - A Message From Oscar Munoz, Scott Kirby and Labor Leadership - 20-Mar-20 - PRN.pdf"
United Airlines,,"The Company's actual results could differ materially from these forward-looking statements due to numerous factors including, without limitation, the following: the Company's ability to execute its strategic operating plan, including its growth, revenue-generating and cost-control initiatives; general economic conditions (including interest rates, foreign currency exchange rates, investment or credit market conditions, crude oil prices, costs of aircraft fuel and energy refining capacity in relevant markets); risks of doing business globally, including instability and political developments that may impact its operations in certain countries; demand for travel and the impact that global economic and political conditions have on customer travel patterns; the Company's capacity decisions and the capacity decisions of its competitors; competitive pressures on pricing and on demand; changes in aircraft fuel prices; disruptions in the Company's supply of aircraft fuel; the Company's ability to cost-effectively hedge against increases in the price of aircraft fuel, if it decides to do so; the effects of any technology failures, cybersecurity or significant data breaches; disruptions to services provided by third-party service providers; potential reputational or other impact from adverse events involving the Company's aircraft or operations, the aircraft or operations of its regional carriers or its code share partners or the aircraft or operations of another airline; the Company's ability to attract and retain customers; the effects of any terrorist attacks, international hostilities or other security events, or the fear of such events; the mandatory grounding of aircraft in the Company's fleet; disruptions to the Company's regional network; the impact of regulatory, investigative and legal proceedings and legal compliance risks; the success of the Company's investments in other airlines, including in other parts of the world; industry consolidation or changes in airline alliances; the ability of other air carriers with whom the Company has alliances or partnerships to provide the services contemplated by the respective arrangements with such carriers; costs associated with any modification or termination of the Company's aircraft orders; disruptions in the availability of aircraft, parts or support from its suppliers; the Company's ability to maintain satisfactory labor relations and the results of any collective bargaining agreement process with its union groups; any disruptions to operations due to any potential actions by the Company's labor groups; labor costs; the existing outbreak of coronavirus and the outbreak of any other disease or similar public health threat that affects travel demand or travel behavior; the impact of any management changes; extended",1,399,data breach,UAL - A Message from United CEO Scott Kirby - 27-May-20 - PRN.pdf
United Airlines,,"Safe Harbor Statement under the Private Securities Litigation Reform Act of 1995. Certain statements in this press release are forward-looking and thus reflect our current expectations and beliefs with respect to certain current and future events and anticipated financial and operating performance. Such forward-looking statements are and will be subject to many risks and uncertainties relating to our operations and business environment that may cause actual results to differ materially from any future results expressed or implied in such forward-looking statements. Words such as ""expects,"" ""will,"" ""plans,"" ""anticipates,"" ""indicates,"" ""remains,"" ""believes,"" ""estimates,"" ""forecast,"" ""guidance,"" ""outlook,"" ""goals,"" ""targets"" and similar expressions are intended to identify forward-looking statements. Additionally, forward-looking statements include statements that do not relate solely to historical facts, such as statements which identify uncertainties or trends, discuss the possible future effects of current known trends or uncertainties, or which indicate that the future effects of known trends or uncertainties cannot be predicted, guaranteed or assured. All forward-looking statements in this press release are based upon information available to us on the date of this press release. We undertake no obligation to publicly update or revise any forward-looking statement, whether as a result of new information, future events, changed circumstances or otherwise, except as required by applicable law. Our actual results could differ materially from these forward-looking statements due to numerous factors including, without limitation, the following: the existing global COVID-19 pandemic and the outbreak of any other disease or similar public health threat that affects travel demand or travel behavior; the final terms of borrowing pursuant to the Loan Program under the CARES Act, if any, and the effects of the grant and promissory note through the Payroll Support Program under the CARES Act; the costs and availability of financing; our significant amount of financial leverage from fixed obligations and ability to seek additional liquidity and maintain adequate liquidity; our ability to comply with the terms of our various financing arrangements; the material disruption of our strategic operating plan as a result of COVID- 19, and our ability to execute our strategic operating plans in the long term; general economic conditions (including interest rates, foreign currency exchange rates, investment or credit market conditions, crude oil prices, costs of aircraft fuel and energy refining capacity in relevant markets); risks of doing business globally, including instability and political developments that may impact our operations in certain countries; demand for travel and the impact that global economic and political conditions have on customer travel patterns; our capacity decisions and the capacity decisions of our competitors; competitive pressures on pricing and on demand; changes in aircraft fuel prices; disruptions in our supply of aircraft fuel; our ability to cost-effectively hedge against increases in the price of aircraft fuel, if we decide to do so; the effects of any technology failures or cybersecurity or significant data breaches; disruptions to services provided by third- party service providers; potential reputational or other impact from adverse events involving our aircraft or operations, the aircraft or operations of our regional carriers or our code share partners or the aircraft or operations of another airline; our ability to attract and retain customers; the effects of any terrorist attacks, international hostilities or other security events, or the fear of such events; the mandatory grounding of aircraft in our fleet; disruptions to our regional network, as a result of the COVID-19 pandemic or otherwise; the impact of regulatory, investigative and legal proceedings and legal compliance risks; the success of our investments in other airlines, including in other parts of the world, which involve significant challenges and risks, particularly given the impact of the COVID-19 pandemic; industry consolidation or changes in airline alliances; the ability of other air carriers with whom we have alliances or partnerships to provide the services contemplated by the respective arrangements with such carriers; costs associated with any modification or termination of our aircraft orders; disruptions in the availability of aircraft, parts or support from our suppliers; our ability to maintain satisfactory labor relations and the results of any collective bargaining agreement process with our union groups; any disruptions to operations due to any potential actions by our labor groups; labor costs; the impact of any management changes; extended interruptions or disruptions in service at major airports where we operate; U.S. or foreign governmental legislation, regulation and other actions (including Open Skies agreements, environmental regulations and the United Kingdom's withdrawal from the European Union); the seasonality of the airline industry; weather conditions; the costs and availability of aviation and other insurance; our ability to realize the full value of our intangible assets and long-lived assets; any impact to our reputation or brand image; and other risks and uncertainties set forth under Part I, Item 1A., ""Risk Factors,"" of our Annual Report on Form 10-K for the fiscal year ended December 31, 2019, as updated by our Quarterly Report on Form 10-Q for the fiscal quarter ended  March 31, 2020, as well as other risks and uncertainties set forth from time to time in the reports we file with the",1,841,data breach,UAL - Brett J. Hart Named President of United Airlines - 11-May-20 - PRN.pdf
United Airlines,Human Interest Groups,"National Diversity Council Awards United Chief Digital Officer Linda Jojo with 2019 Top 50 Most Powerful Women in Technology  Thursday, April 11, 2019 07:00:00 PM (GMT) | CHICAGO, April 11, 2019 /PRNewswire/ -- Today, United Airlines Executive Vice President and Chief Digital Officer, Linda Jojo, was recognized by the National Diversity Council as one of the 2019 Top 50 Most Powerful Women in Technology. This prestigious list recognizes women who are shaping the future of technology with their insight and leadership. Jojo is the only airline executive to receive this award. | council-awards-united-chief-digital-officer-linda-jojo-with-2019-top-50-most-powerful-women-in-technology- 300830919.html",3,"26, 64, 2","Chief digital officer, Chief-digital-officer",UAL - National Diversity Council Awards United Chief Digital Officer Linda Jojo with 2019 Top 50 Most Powerful Women in Technology - 11-Apr-19 - PRN.pdf
