who_wrote_the_piece,subject,relevant_text,paragraphs,words,keywords,path
"Scott+Scott, Attorneys at Law, LLP",,"The lawsuit alleges that Signet failed to disclose adverse information regarding Signet's business and prospects, including that alleged sexual harassment by employees of the Sterling division made it unlikely that Signet would be able to avoid paying a sizable amount of damages in connection with a class action lawsuit filed by Sterling employees. | On February 26, 2017, the public gained access to approximately 249 declarations signed under penalty of perjury that painted a picture of a Company in which sexual harassment, including sexual assault, was not just tolerated but modeled by top executives.  On February 27, 2017, after the markets closed, The Washington Post published a report about the declarations that implicated Sterling's senior managers and executives including Chief Executive Officer, Mark S. Light.",2,"53, 71",sexual harassment,"SIG - Scott+Scott, Attorneys at Law, LLP Announces Filing of Securities Class Action Lawsuit Against Signet Jewelers, Ltd. (SIG) - 12-Apr-17 - PRN.pdf"
"Scott+Scott, Attorneys at Law, LLP",,"The lawsuit alleges that Signet failed to disclose adverse information regarding the Company's business and prospects, including that alleged sexual harassment by employees of the Sterling division made it unlikely that Signet would be able to avoid paying a sizable amount of damages in connection with a class action lawsuit filed by Sterling employees. | On February 26, 2017, the public gained access to approximately 249 declarations signed under penalty of perjury that painted a picture of a Company in which sexual harassment, including sexual assault, was not just tolerated but modeled by top executives.  On February 27, 2017, after the markets closed, The Washington Post published a report about the declarations that implicated Sterling's senior managers and executives including Chief Executive Officer, Mark S. Light.",2,"54, 71",sexual harassment,"SIG - Scott+Scott, Attorneys at Law, LLP Informs Investors of July 5th Deadline to File Lead Plaintiff Papers in Securities Class Action Against ... - 08-Jun-17 - PRN.pdf"
Scott+Scott,Lawsuit,"The lawsuit alleges that Signet failed to disclose adverse information regarding the Company’s business and prospects, including that alleged sexual harassment by employees of the Sterling division made it unlikely that Signet would be able to avoid paying a sizable amount of damages in connection with a class action lawsuit filed by Sterling employees. | On February 26, 2017, the public gained access to approximately 249 declarations signed under penalty of perjury that painted a picture of a Company in which sexual harassment, including sexual assault, was not just tolerated but modeled by top executives. On February 27, 2017, after the markets closed, The Washington Post published a report about the declarations that implicated Sterling’s senior managers and executives including Chief Executive Officer, Mark S. Light.",2,"54, 71",sexual harassment,"SIG - Scott+Scott, Attorneys at Law, LLP Reminds Investors of July 5th Deadline to File Lead Plaintiff Papers in Securities Class Action Against S... - 29-Jun-17 - BW.pdf"
"Scott+Scott, Attorneys at Law, LLP",,"The lawsuit alleges that Signet failed to disclose adverse information regarding Signet's business and prospects, including that alleged sexual harassment by employees of the Sterling division made it unlikely that Signet would be able to avoid paying a sizable amount of damages in connection with a class action lawsuit filed by Sterling employees. | On February 26, 2017, the public gained access to approximately 249 declarations signed under penalty of perjury that painted a picture of a Company in which sexual harassment, including sexual assault, was not just tolerated but modeled by top executives.  On February 27, 2017, after the markets closed, The Washington Post published a report about the declarations that implicated Sterling's senior managers and executives including Chief Executive Officer, Mark S. Light.",2,"53, 71",sexual harassment,"SIG - Scott+Scott, Attorneys at Law, LLP Reminds Investors of Upcoming Deadline to File Lead Plaintiff Papers in Securities Class Action Lawsuit ... - 10-May-17 - PRN.pdf"
"Scott+Scott, Attorneys at Law, LLP",Lawsuit,"The lawsuit alleges that Signet failed to disclose adverse information regarding Signet’s business and prospects, including that alleged sexual harassment by employees of the Sterling division made it unlikely that Signet would be able to avoid paying a sizable amount of damages in connection with a class action lawsuit filed by Sterling employees. | On February 26, 2017, the public gained access to approximately 249 declarations signed under penalty of perjury that painted a picture of a Company in which sexual harassment, including sexual assault, was not just tolerated but modeled by top executives. On February 27, 2017, after the markets closed, The Washington Post published a report about the declarations that implicated Sterling’s senior managers and executives including Chief Executive Officer, Mark S. Light.",2,"53, 71",sexual harassment,"SIG - Scott+Scott, Attorneys at Law, LLP Reminds Investors of Upcoming May 30th Deadline to File Lead Plaintiff Papers in Securities Class Action ... - 22-May-17 - BW.pdf"
"Scott+Scott, Attorneys at Law, LLP",Lawsuit,"The lawsuit alleges that Signet failed to disclose adverse information regarding Signet’s business and prospects, including that alleged sexual harassment by employees of the Sterling division made it unlikely that Signet would be able to avoid paying a sizable amount of damages in connection with a class action lawsuit filed by Sterling employees. | On February 26, 2017, the public gained access to approximately 249 declarations signed under penalty of perjury that painted a picture of a Company in which sexual harassment, including sexual assault, was not just tolerated but modeled by top executives. On February 27, 2017, after the markets closed, The Washington Post published a report about the declarations that implicated Sterling’s senior managers and executives including Chief Executive Officer, Mark S. Light.",2,"53, 71",sexual harassment,"SIG - Scott+Scott, Attorneys at Law, LLP Reminds Investors of Upcoming May 30th Deadline to File Lead Plaintiff Papers in Securities Class Action ... - 25-May-17 - BW.pdf"
Pomerantz LLP,,"The Second Amended Complaint alleges that during the Class Period, Signet and certain of its officers made false and/or misleading statements and/or failed to disclose:  (i) that discovery in an arbitration against Signet had uncovered substantial evidence of widespread sexual harassment at Signet, in which even Defendant CEO Mark Light was implicated, and that revelation of this sexual harassment could cause serious damage to Signet's reputation and value; (ii) that employees at stores under Signet's brands were swapping customers' stones for less valuable stones, and that revelation of this fraud could likewise cause serious damage to Signet's reputation and value; and (iii) that the quality of Signet's credit portfolio (which constitutes a significant part of Signet's business) had declined sharply and was continuing to decline. | On February 27, 2017, The Washington Post  published an article entitled, ""Hundreds Allege Sex Harassment, Discrimination at Kay and Jared Jewelry Company.""  The article summarized the content of some 250 declarations and other documents made public on or around that day from the arbitration against Signet, which made clear for the first time that the arbitration concerned numerous explosive allegations of sexual harassment, including allegations implicating the CEO of Signet, and not just allegations relating to unequal pay and promotions.",2,"125, 80",sexual harassment,SIG - SHAREHOLDER ALERT  Pomerantz Law Firm Reminds Shareholders with Losses on their Investment in Signet Jewelers Ltd. of Class Action Lawsuit... - 12-May-17 - PRN.pdf
,,"The complaint alleges that throughout the Class Period, defendants issued false and misleading statements  and/or failed to disclose that alleged sexual harassment by employees of Signet's Sterling Family of  Jewelers division (""Sterling""), which included several incidents of sexual assault and rape. These incidents  were specified in roughly 249 declarations signed under penalty of perjury by current and former Sterling  employees, which made it unlikely that Signet would be able to avoid paying a sizable amount of damages in  connection with a class action lawsuit filed by Sterling employees. Because this information was not made  known to the investing public, Signet stock traded at falsely exaggerated prices throughout the Class Period,  reaching a high of $150.94 per share. Once this information was made public, the lawsuit claims that  investors suffered damages.",1,130,sexual harassment,"SIG - SHAREHOLDER ALERT - Bronstein, Gewirtz & Grossman, LLC Notifies Investors of Class Action Against Signet Jewelers Limited (SIG) and Le... - 02-May-17 - NEWS_ACW.pdf"
,,"The complaint alleges that throughout the Class Period, defendants issued false and misleading statements  and/or failed to disclose that alleged sexual harassment by employees of Signet's Sterling Family of  Jewelers division (""Sterling""), which included several incidents of sexual assault and rape. These incidents  were specified in roughly 249 declarations signed under penalty of perjury by current and former Sterling  employees, which made it unlikely that Signet would be able to avoid paying a sizable amount of damages in  connection with a class action lawsuit filed by Sterling employees. Because this information was not made  known to the investing public, Signet stock traded at falsely exaggerated prices throughout the Class Period,  reaching a high of $150.94 per share. Once this information was made public, the lawsuit claims that  investors suffered damages.",1,130,sexual harassment,"SIG - SHAREHOLDER ALERT - Bronstein, Gewirtz & Grossman, LLC Reminds Investors of Class Action Against Signet Jewelers Limited (SIG) and Lea... - 05-May-17 - NEWS_ACW.pdf"
,,"The complaint alleges that throughout the Class Period, defendants issued false and misleading statements  and/or failed to disclose that alleged sexual harassment by employees of Signet's Sterling Family of  Jewelers division (""Sterling""), which included several incidents of sexual assault and rape. These incidents  were specified in roughly 249 declarations signed under penalty of perjury by current and former Sterling  employees, which made it unlikely that Signet would be able to avoid paying a sizable amount of damages in  connection with a class action lawsuit filed by Sterling employees. Because this information was not made  known to the investing public, Signet stock traded at falsely exaggerated prices throughout the Class Period,  reaching a high of $150.94 per share. Once this information was made public, the lawsuit claims that  investors suffered damages.",1,130,sexual harassment,"SIG - SHAREHOLDER ALERT - Bronstein, Gewirtz & Grossman, LLC Reminds Investors with Losses in Excess of $100,000 of Class Action Against Sig... - 05-Jun-17 - NEWS_ACW.pdf"
,Lawsuits,"The complaint alleges that throughout the Class Period, defendants issued false and misleading statements  and/or failed to disclose that alleged sexual harassment by employees of Signet's Sterling Family of  Jewelers division (""Sterling""), which included several incidents of sexual assault and rape. These incidents  were specified in roughly 249 declarations signed under penalty of perjury by current and former Sterling  employees, which made it unlikely that Signet would be able to avoid paying a sizable amount of damages in  connection with a class action lawsuit filed by Sterling employees. Because this information was not made  known to the investing public, Signet stock traded at falsely exaggerated prices throughout the Class Period,  reaching a high of $150.94 per share. Once this information was made public, the lawsuit claims that  investors suffered damages.",1,130,sexual harassment,"SIG - SHAREHOLDER ALERT - Bronstein, Gewirtz & Grossman, LLC Reminds Investors with Losses in Excess of $100,000 of Class Action Against Sig... - 12-Jun-17 - NEWS_ACW.pdf"
,,"The complaint alleges that throughout the Class Period, defendants issued false and misleading statements  and/or failed to disclose that alleged sexual harassment by employees of Signet's Sterling Family of  Jewelers division (""Sterling""), which included several incidents of sexual assault and rape. These incidents  were specified in roughly 249 declarations signed under penalty of perjury by current and former Sterling  employees, which made it unlikely that Signet would be able to avoid paying a sizable amount of damages in  connection with a class action lawsuit filed by Sterling employees. Because this information was not made  known to the investing public, Signet stock traded at falsely exaggerated prices throughout the Class Period,  reaching a high of $150.94 per share. Once this information was made public, the lawsuit claims that  investors suffered damages.",1,130,sexual harassment,"SIG - SHAREHOLDER ALERT - Bronstein, Gewirtz & Grossman, LLC Reminds Investors with Losses in Excess of $100,000 of Class Action Against Sig... - 19-Jun-17 - NEWS_ACW.pdf"
,,"The complaint alleges that throughout the Class Period, defendants issued false and misleading statements  and/or failed to disclose that alleged sexual harassment by employees of Signet's Sterling Family of  Jewelers division (""Sterling""), which included several incidents of sexual assault and rape. These incidents  were specified in roughly 249 declarations signed under penalty of perjury by current and former Sterling  employees, which made it unlikely that Signet would be able to avoid paying a sizable amount of damages in  connection with a class action lawsuit filed by Sterling employees. Because this information was not made  known to the investing public, Signet stock traded at falsely exaggerated prices throughout the Class Period,  reaching a high of $150.94 per share. Once this information was made public, the lawsuit claims that  investors suffered damages.",1,130,sexual harassment,"SIG - SHAREHOLDER ALERT Bronstein, Gewirtz & Grossman, LLC Notifies Investors of Class Action Against Signet Jewelers Limited (SIG) and Lea... - 25-Apr-17 - NEWS_ACW.pdf"
"Bronstein, Gewirtz & Grossman, LLC",,"The complaint alleges that throughout the Class Period, defendants issued false and misleading statements and/or failed to disclose that alleged sexual harassment by employees of Signet's Sterling Family of Jewelers division (""Sterling""), which included several incidents of sexual assault and rape. These incidents were specified in roughly 249 declarations signed under penalty of perjury by current and former Sterling employees, which made it unlikely that Signet would be able to avoid paying a sizable amount of damages in connection with a class action lawsuit filed by Sterling employees. Because this information was not made known to the investing public, Signet stock traded at falsely exaggerated prices throughout the Class Period, reaching a high of $150.94 per share. Once this information was made public, the lawsuit claims that investors suffered damages.",1,130,sexual harassment,"SIG - SHAREHOLDER ALERT Bronstein, Gewirtz & Grossman, LLC Notifies Investors of Class Action Against Signet Jewelers Limited (SIG) and Lead Pla... - 21-Apr-17 - PRN.pdf"
,,"The complaint alleges that throughout the Class Period, defendants issued false and misleading statements  and/or failed to disclose that alleged sexual harassment by employees of Signet's Sterling Family of  Jewelers division (""Sterling""), which included several incidents of sexual assault and rape. These incidents  were specified in roughly 249 declarations signed under penalty of perjury by current and former Sterling  employees, which made it unlikely that Signet would be able to avoid paying a sizable amount of damages in  connection with a class action lawsuit filed by Sterling employees. Because this information was not made  known to the investing public, Signet stock traded at falsely exaggerated prices throughout the Class Period,  reaching a high of $150.94 per share. Once this information was made public, the lawsuit claims that  investors suffered damages.",1,130,sexual harassment,"SIG - SHAREHOLDER ALERT Bronstein, Gewirtz & Grossman, LLC Reminds Investors of Class Action Against Signet Jewelers Limited (SIG) and Lead... - 10-May-17 - NEWS_ACW.pdf"
,,"The complaint alleges that throughout the Class Period, defendants issued false and misleading statements  and/or failed to disclose that alleged sexual harassment by employees of Signet's Sterling Family of  Jewelers division (""Sterling""), which included several incidents of sexual assault and rape. These incidents  were specified in roughly 249 declarations signed under penalty of perjury by current and former Sterling  employees, which made it unlikely that Signet would be able to avoid paying a sizable amount of damages in  connection with a class action lawsuit filed by Sterling employees. Because this information was not made  known to the investing public, Signet stock traded at falsely exaggerated prices throughout the Class Period,  reaching a high of $150.94 per share. Once this information was made public, the lawsuit claims that  investors suffered damages.",1,130,sexual harassment,"SIG - SHAREHOLDER ALERT Bronstein, Gewirtz & Grossman, LLC Reminds Investors with Losses in Excess of $100,000 of Class Action Against Sign... - 17-May-17 - NEWS_ACW.pdf"
,,"The complaint alleges that throughout the Class Period, defendants issued false and misleading statements  and/or failed to disclose that alleged sexual harassment by employees of Signet's Sterling Family of  Jewelers division (""Sterling""), which included several incidents of sexual assault and rape. These incidents  were specified in roughly 249 declarations signed under penalty of perjury by current and former Sterling  employees, which made it unlikely that Signet would be able to avoid paying a sizable amount of damages in  connection with a class action lawsuit filed by Sterling employees. Because this information was not made  known to the investing public, Signet stock traded at falsely exaggerated prices throughout the Class Period,  reaching a high of $150.94 per share. Once this information was made public, the lawsuit claims that  investors suffered damages.",1,130,sexual harassment,"SIG - SHAREHOLDER ALERT Bronstein, Gewirtz & Grossman, LLC Reminds Investors with Losses in Excess of $100,000 of Class Action Against Sign... - 26-Jun-17 - NEWS_ACW.pdf"
,,"Specifically, on February 27, 2017, The Washington Post published a report that revealed allegations of  sexual harassment made in the private arbitration that implicated Sterling's senior managers and executives.  Based on a review of the Declarations, the report described accusations that female employees ""were  routinely groped, demeaned and urged to sexually cater to their bosses to stay employed."" Furthermore, the  report noted that the arbitration includes a certified class of 69,000 women who are current or former  employees of the Company.",1,81,sexual harassment,"SIG - SHAREHOLDER ALERT Faruqi & Faruqi, LLP Encourages Investors Who Suffered Losses in Signet Jewelers Limited to Contact the Firm  - 22-May-17 - NEWS_ACW.pdf"
"Faruqi & Faruqi, LLP",,"Specifically, on February 27, 2017, The Washington Post  published a report that revealed allegations of sexual harassment made in the private arbitration that implicated Sterling's senior managers and executives.  Based on a review of the Declarations, the report described accusations that female employees ""were routinely groped, demeaned and urged to sexually cater to their bosses to stay employed.""  Furthermore, the report noted that the arbitration includes a certified class of 69,000 women who are current or former employees of the Company.",1,81,sexual harassment,"SIG - SHAREHOLDER ALERT Faruqi & Faruqi, LLP Encourages Investors Who Suffered Losses In Signet Jewelers Limited To Contact The Firm - 20-Apr-17 - PRN.pdf"
"Faruqi & Faruqi, LLP",Lawsuit,"Specifically, on February 27, 2017, The Washington Post  published a report that revealed allegations of sexual harassment made in the private arbitration that implicated Sterling’s senior managers and executives. Based on a review of the Declarations, the report described accusations that female employees “were routinely groped, demeaned and urged to sexually cater to their bosses to stay employed.” Furthermore, the report noted that the arbitration includes a certified class of 69,000 women who are current or former employees of the Company.",1,81,sexual harassment,"SIG - SHAREHOLDER ALERT Faruqi & Faruqi, LLP Encourages Investors Who Suffered Losses In Signet Jewelers Limited To Contact The Firm - 24-May-17 - BW.pdf"
Goldberg Law PC,Lawsuit,"The investigation focuses on claims that Signet issued false and misleading statements and/or failed to disclose that alleged sexual harassment by employees of Signet’s Sterling Family of Jewelers division (“Sterling”) - including numerous incidents of sexual assault and rape which were detailed in approximately 249 declarations signed under penalty of perjury by current and former Sterling employees - made it unlikely that Signet would be able to avoid paying a sizable amount of damages in connection with a class action lawsuit filed by Sterling employees. Signet’s stock traded at artificially inflated prices during the Class Period as a result of this information being withheld from the market. On February 27, 2017, The Washington Post published a report revealing widespread allegations of sexual harassment made in the private arbitration that implicated the Company’s senior managers and executives.",1,136,sexual harassment,SIG - SHAREHOLDER ALERT Goldberg Law PC Announces an Investigation of Signet Jewelers Limited and Advises Investors with Losses in Excess of $100... - 20-Apr-17 - BW.pdf
Goldberg Law PC,Lawsuit,"The complaint alleges that during the Class Period, Signet issued false and misleading statements and/or failed to disclose that alleged sexual harassment by employees of Signet’s Sterling Family of Jewelers division (“Sterling”) - including numerous incidents of sexual assault and rape which were detailed in approximately 249 declarations signed under penalty of perjury by current and former Sterling employees - made it unlikely that Signet would be able to avoid paying a sizable amount of damages in connection with a class action lawsuit filed by Sterling employees. Signet’s stock traded at artificially inflated prices during the Class Period as a result of this information being withheld from the market. On February 27, 2017, The Washington Post  published a report revealing widespread allegations of sexual harassment made in the private arbitration that implicated the Company’s senior managers and executives. When this news was announced to the public, shares of Sterling dropped in value, causing investors harm.",1,155,sexual harassment,SIG - SHAREHOLDER ALERT Goldberg Law PC Announces the Filing of a Securities Class Action Lawsuit against Signet Jewelers Limited - 30-Mar-17 - BW.pdf
,,"The Complaint states that during the Class Period, Signet issued false and misleading statements and/or  failed to disclose that alleged sexual harassment by employees of Signet's Sterling Family of Jewelers  division (""Sterling"") - including numerous incidents of sexual assault and rape which were detailed in  approximately 249 declarations signed under penalty of perjury by current and former Sterling employees -  made it unlikely that the Company would be able to avoid paying a sizable amount of damages in connection  with a class action lawsuit filed by Sterling employees. Signet's stock traded at artificially inflated prices  throughout the Class Period as a result of this information being withheld from the market. On February 27,  2017, The Washington Post  published a report revealing widespread allegations of sexual harassment made  in the private arbitration that implicated Signet's senior managers and executives. Following the release of  this news, Signet's stock price dropped materially, which caused investors harm.",1,153,sexual harassment,SIG - SHAREHOLDER ALERT Khang & Khang LLP Announces a Securities Class Action Lawsuit against Signet Jewelers Limited and Encourages Invest... - 14-Jun-17 - NEWS_ACW.pdf
,,"The Complaint states that during the Class Period, Signet issued false and misleading statements and/or  failed to disclose that alleged sexual harassment by employees of Signet's Sterling Family of Jewelers  division (""Sterling"") - including numerous incidents of sexual assault and rape which were detailed in  approximately 249 declarations signed under penalty of perjury by current and former Sterling employees -  made it unlikely that the Company would be able to avoid paying a sizable amount of damages in connection  with a class action lawsuit filed by Sterling employees. Signet's stock traded at artificially inflated prices  during the Class Period as a result of this information being withheld from the market. On February 27, 2017,  The Washington Post  published a report revealing widespread allegations of sexual harassment made in the  private arbitration that implicated the Company's senior managers and executives.",1,139,sexual harassment,SIG - SHAREHOLDER ALERT Khang & Khang LLP Announces Securities Class Action Lawsuit against Signet Jewelers Limited and Encourages Investor... - 18-Apr-17 - NEWS_ACW.pdf
,,"The Complaint alleges that during the Class Period, Signet issued false and misleading statements and/or  failed to disclose that alleged sexual harassment by employees of Signet's Sterling Family of Jewelers  division (""Sterling"") - including numerous incidents of sexual assault and rape which were detailed in  approximately 249 declarations signed under penalty of perjury by current and former Sterling employees -  made it unlikely that the Company would be able to avoid paying a sizable amount of damages in connection  with a class action lawsuit filed by Sterling employees. Signet's stock traded at artificially inflated prices  throughout the Class Period as a result of this information being withheld from the market. On February 27,  2017, The Washington Post  published a report revealing widespread allegations of sexual harassment made  in the private arbitration that implicated Signet's senior managers and executives. Upon release of this news,  Signet's share price fell materially, which allegedly caused investors harm.",1,153,sexual harassment,SIG - SHAREHOLDER ALERT Khang & Khang LLP Announces Securities Class Action Lawsuit against Signet Jewelers Limited and Reminds Investors w... - 09-May-17 - NEWS_ACW.pdf
"Levi & Korsinsky, LLP",,"The complaint alleges that during the Class Period, defendants issued false and misleading statements and/or failed to disclose adverse information regarding Signet's business and prospects, including that alleged sexual harassment by employees of Signet's Sterling Family of Jewelers division (""Sterling""), including numerous incidents of sexual assault and rape, which were detailed in approximately 249 declarations signed under penalty of perjury by current and former Sterling employees (the ""Declarations""), made it unlikely that Signet would be able to avoid paying a sizable amount of damages in connection with a class action lawsuit filed by Sterling employees. | On February 27, 2017, after the markets closed,  The Washington Post  published a report that revealed widespread allegations of sexual harassment made in a private arbitration that implicated Sterling's senior managers and executives, including defendant and CEO Mark Light and other Company leaders.",2,"95, 43",sexual harassment,"SIG - SHAREHOLDER ALERT Levi & Korsinsky, LLP Notifies Investors of Signet Jewelers of a Class Action Lawsuit and May 30, 2017 Lead Plaintiff De... - 26-Jun-17 - PRN.pdf"
,"Class Action, Law & Legal Issues","The complaint alleges that during the Class Period, defendants issued false and misleading statements and/or failed to disclose adverse information regarding Signet's business and prospects, including that alleged sexual harassment by employees of Signet's Sterling Family of Jewelers division (""Sterling""), including numerous incidents of sexual assault and rape, which were detailed in approximately 249 declarations signed under penalty of perjury by current and former Sterling employees (the ""Declarations""), made it unlikely that Signet would be able to avoid paying a sizable amount of damages in connection with a class action lawsuit filed by Sterling employees. | On February 27, 2017, after the markets closed,  The Washington Post  published a report that revealed widespread allegations of sexual harassment made in a private arbitration that implicated Sterling's senior managers and executives, including defendant Light and other Company leaders.",2,"95, 40",sexual harassment,"SIG - SHAREHOLDER ALERT Levi & Korsinsky, LLP Notifies Shareholders of Signet Jewelers Limited of a Class Action Lawsuit and a Lead Plaintiff De... - 03-Apr-17 - PMZ.pdf"
,,"The complaint alleges that during the Class Period, defendants issued false and misleading statements  and/or failed to disclose adverse information regarding Signet's business and prospects, including that  alleged sexual harassment by employees of Signet's Sterling Family of Jewelers division (""Sterling""),  including numerous incidents of sexual assault and rape, which were detailed in approximately 249  declarations signed under penalty of perjury by current and former Sterling employees (the ""Declarations""),  made it unlikely that Signet would be able to avoid paying a sizable amount of damages in connection with a  class action lawsuit filed by Sterling employees. | On February 27, 2017, after the markets closed, The Washington Post  published a report that revealed  widespread allegations of sexual harassment made in a private arbitration that implicated Sterling's senior  managers and executives, including defendant and CEO Mark Light and other Company leaders.",2,"95, 43",sexual harassment,"SIG - SHAREHOLDER ALERT Levi & Korsinsky, LLP Reminds Investors in Signet Jewelers of a Class Action Lawsuit and May 30, 2017 Lead Plaintif... - 25-May-17 - NEWS_ACW.pdf"
,,"The complaint alleges that during the Class Period, defendants issued false and misleading statements  and/or failed to disclose adverse information regarding Signet's business and prospects, including that  alleged sexual harassment by employees of Signet's Sterling Family of Jewelers division (""Sterling""),  including numerous incidents of sexual assault and rape, which were detailed in approximately 249  declarations signed under penalty of perjury by current and former Sterling employees (the ""Declarations""),  made it unlikely that Signet would be able to avoid paying a sizable amount of damages in connection with a  class action lawsuit filed by Sterling employees. | On February 27, 2017, after the markets closed, The Washington Post  published a report that revealed  widespread allegations of sexual harassment made in a private arbitration that implicated Sterling's senior  managers and executives, including defendant and CEO, Mark Light, and other Company leaders.",2,"95, 43",sexual harassment,"SIG - SHAREHOLDER ALERT Levi & Korsinsky, LLP Reminds Investors in Signet Jewelers of Commencement of a Class Action Lawsuit and May 30, 20... - 15-Jun-17 - NEWS_ACW.pdf"
,,"The complaint alleges that during the Class Period, defendants issued false and misleading statements  and/or failed to disclose adverse information regarding Signet's business and prospects, including that  alleged sexual harassment by employees of Signet's Sterling Family of Jewelers division (""Sterling""),  including numerous incidents of sexual assault and rape, which were detailed in approximately 249  declarations signed under penalty of perjury by current and former Sterling employees (the ""Declarations""),  made it unlikely that Signet would be able to avoid paying a sizable amount of damages in connection with a  class action lawsuit filed by Sterling employees. | On February 27, 2017, after the markets closed, The Washington Post  published a report that revealed  widespread allegations of sexual harassment made in a private arbitration that implicated Sterling's senior  managers and executives, including defendant and CEO, Mark Light, and other Company leaders.",2,"95, 43",sexual harassment,"SIG - SHAREHOLDER ALERT Levi & Korsinsky, LLP Reminds Investors in Signet Jewelers of Commencement of a Class Action Lawsuit and May 30, 20... - 16-May-17 - NEWS_ACW.pdf"
,,"The complaint alleges that during the Class Period, defendants issued false and misleading statements  and/or failed to disclose adverse information regarding Signet's business and prospects, including that  alleged sexual harassment by employees of Signet's Sterling Family of Jewelers division (""Sterling""),  including numerous incidents of sexual assault and rape, which were detailed in approximately 249  declarations signed under penalty of perjury by current and former Sterling employees (the ""Declarations""),  made it unlikely that Signet would be able to avoid paying a sizable amount of damages in connection with a  class action lawsuit filed by Sterling employees. | On February 27, 2017, after the markets closed, The Washington Post  published a report that revealed  widespread allegations of sexual harassment made in a private arbitration that implicated Sterling's senior  managers and executives, including defendant and CEO, Mark Light, and other Company leaders.",2,"95, 43",sexual harassment,"SIG - SHAREHOLDER ALERT Levi & Korsinsky, LLP Reminds Investors of Signet Jewelers of a Class Action Lawsuit and May 30, 2017 Lead Plaintif... - 22-Jun-17 - NEWS_ACW.pdf"
,,"The complaint alleges that during the Class Period, defendants issued false and misleading statements  and/or failed to disclose adverse information regarding Signet's business and prospects, including that  alleged sexual harassment by employees of Signet's Sterling Family of Jewelers division (""Sterling""),  including numerous incidents of sexual assault and rape, which were detailed in approximately 249  declarations signed under penalty of perjury by current and former Sterling employees (the ""Declarations""),  made it unlikely that Signet would be able to avoid paying a sizable amount of damages in connection with a  class action lawsuit filed by Sterling employees. | On February 27, 2017, after the markets closed, The Washington Post  published a report that revealed  widespread allegations of sexual harassment made in a private arbitration that implicated Sterling's senior  managers and executives, including defendant and CEO Mark Light and other Company leaders.",2,"95, 43",sexual harassment,"SIG - SHAREHOLDER ALERT Levi & Korsinsky, LLP Reminds Signet Jewelers Investors of a Class Action Lawsuit and May 30, 2017 Lead Plaintiff D... - 08-May-17 - NEWS_ACW.pdf"
,,"According to the Complaint, during the Class Period, Signet issued false and misleading statements and/or  failed to disclose that alleged sexual harassment by employees of Signet's Sterling Family of Jewelers  division (""Sterling""), including numerous incidents of sexual assault and rape which were detailed in  approximately 249 declarations signed under penalty of perjury by current and former Sterling employees,  made it unlikely that Signet would be able to avoid paying a sizable amount of damages in connection with a  class action lawsuit filed by Sterling employees. Signet's stock traded at artificially inflated prices during the  Class Period as a result of this information being withheld from the market.",1,107,sexual harassment,SIG - SHAREHOLDER ALERT Lundin Law PC Announces Securities Class Action Lawsuit against Signet Jewelers Limited and Encourages Investors wi... - 19-Apr-17 - NEWS_ACW.pdf
Lundin Law PC,Lawsuit,"According to the Complaint, throughout the Class Period, Signet issued false and misleading statements and/or failed to disclose that alleged sexual harassment by employees of Signet’s Sterling Family of Jewelers division (“Sterling”), including numerous incidents of sexual assault and rape which were detailed in approximately 249 declarations signed under penalty of perjury by current and former Sterling employees, made it unlikely that Signet would be able to avoid paying a sizable amount of damages in connection with a class action lawsuit filed by Sterling employees. Signet’s stock traded at artificially inflated prices during the Class Period as a result of this information being withheld from the market. | On February 27, 2017, The Washington Post  published a report revealing widespread allegations of sexual harassment made in the private arbitration that implicated the Company’s senior managers and executives. When this information was released, the stock price of Signet fell.",2,"107, 40",sexual harassment,SIG - SHAREHOLDER ALERT Lundin Law PC Announces Securities Class Action Lawsuit against Signet Jewelers Limited and Encourages Investors with Los... - 03-Apr-17 - BW.pdf
,,"According to the Complaint, during the Class Period, Signet issued false and misleading statements and/or  failed to disclose that alleged sexual harassment by employees of Signet’s Sterling Family of Jewelers  division (""Sterling""), including numerous incidents of sexual assault and rape which were detailed in  approximately 249 declarations signed under penalty of perjury by current and former Sterling employees,  made it unlikely that Signet would be able to avoid paying a sizable amount of damages in connection with a  class action lawsuit filed by Sterling employees. Signet's stock traded at artificially inflated prices during the  Class Period as a result of this information being withheld from the market.",1,107,sexual harassment,SIG - SHAREHOLDER ALERT Lundin Law PC Announces Securities Class Action Lawsuit against Signet Jewelers Limited and Reminds Investors with ... - 08-May-17 - NEWS_ACW.pdf
