who_wrote_the_piece,subject,relevant_text,paragraphs,words,keywords,path
Cabela’s Incorporated,Product/Service,"future results, performance, or financial condition that the Company expresses or implies in any forward- looking statements. These risks and uncertainties include, but are not limited to: the state of the economy and the level of discretionary consumer spending, including changes in consumer preferences, demand for firearms and ammunition, and demographic trends; adverse changes in the capital and credit markets or the availability of capital and credit; the Company's ability to successfully execute its omni-channel strategy; increasing competition in the outdoor sporting goods industry and for credit card products and reward programs; the cost of the Company's products, including increases in fuel prices; the availability of the Company's products due to political or financial instability in countries where the goods the Company sells are manufactured; supply and delivery shortages or interruptions, and other interruptions or disruptions to the Company's systems, processes, or controls, caused by system changes or other factors; increased or adverse government regulations, including regulations relating to firearms and ammunition; the Company's ability to protect its brand, intellectual property, and reputation; the Company’s ability to prevent cybersecurity breaches and mitigate cybersecurity risks; the outcome of litigation, administrative, and/or regulatory matters (including a Commissioner's charge the Company received from the Chair of the U. S. Equal Employment Opportunity Commission in January 2011, audits by tax authorities, and compliance examinations by the Federal Deposit Insurance Corporation); the Company's ability to manage credit, liquidity, interest rate, operational, legal, regulatory capital, and compliance risks; the Company's ability to increase credit card receivables while managing credit quality; the Company's ability to securitize its credit card receivables at acceptable rates or access the deposits market at acceptable rates; the impact of legislation, regulation, and supervisory regulatory actions in the financial services industry, including the Dodd-Frank Wall Street Reform and Consumer Protection Act; and other risks, relevant factors, and uncertainties identified in the Company's filings with the SEC (including the information set forth in the ""Risk Factors"" section of the Company's Form 10-K for the fiscal year ended December 28, 2013, and Form 10-Q for the quarterly period ended March 29, 2014), which filings are available at the Company's website at www.cabelas.com and the SEC's website at www.sec.gov. Given the risks and uncertainties surrounding forward-looking statements, you should not place undue reliance on these statements. The Company's forward-looking statements speak only as of the date they are made. Other than as required by law, the Company undertakes no obligation to update or revise forward-looking statements, whether as a result of new information, future events, or otherwise.",1,421,Equal Employment Opportunity,"CAB, CAB - Cabela's® Announces Plans for Calgary, Alberta, Canada, Store - 08-Jul-14 - BW.pdf"
Cabela’s Incorporated,Product/Service,"channel strategy; increasing competition in the outdoor sporting goods industry and for credit card products and reward programs; the cost of the Company's products, including increases in fuel prices; the availability of the Company's products due to political or financial instability in countries where the goods the Company sells are manufactured; supply and delivery shortages or interruptions, and other interruptions or disruptions to the Company's systems, processes, or controls, caused by system changes or other factors; increased or adverse government regulations, including regulations relating to firearms and ammunition; the Company's ability to protect its brand, intellectual property, and reputation; the Company’s ability to prevent cybersecurity breaches and mitigate cybersecurity risks; the outcome of litigation, administrative, and/or regulatory matters (including a Commissioner's charge the Company received from the Chair of the U. S. Equal Employment Opportunity Commission in January 2011, audits by tax authorities, and compliance examinations by the Federal Deposit Insurance Corporation); the Company's ability to manage credit, liquidity, interest rate, operational, legal, regulatory capital, and compliance risks; the Company's ability to increase credit card receivables while managing credit quality; the Company's ability to securitize its credit card receivables at acceptable rates or access the deposits market at acceptable rates; the impact of legislation, regulation, and supervisory regulatory actions in the financial services industry; and other risks, relevant factors, and uncertainties identified in the Company's filings with the SEC (including the information set forth in the ""Risk Factors"" section of the Company's Form 10-K for the fiscal year ended December 27, 2014), which filings are available at the Company's website at www.cabelas.com and the SEC's website at www.sec.gov. Given the risks and uncertainties surrounding forward-looking statements, you should not place undue reliance on these statements. The Company's forward-looking statements speak only as of the date they are made. Other than as required by law, the Company undertakes no obligation to update or revise forward-looking statements, whether as a result of new information, future events, or otherwise.",1,326,Equal Employment Opportunity,"CAB, CAB - Cabela's® Announces Plans for Centerville, Ohio, Location - 04-Mar-15 - BW.pdf"
Cabela’s Incorporated,Product/Service,"Statements in this press release that are not historical or current fact are ""forward-looking statements"" that are based on the Company's beliefs, assumptions, and expectations of future events, taking into account the information currently available to the Company. Such forward-looking statements include, but are not limited to, the Company's statements regarding opening retail stores in Cheektowaga, N.Y., Lubbock, Texas, and Berlin, Mass., and opening 16 new retail stores over the next two years. Forward-looking statements involve risks and uncertainties that may cause the Company's actual results, performance, or financial condition to differ materially from the expectations of future results, performance, or financial condition that the Company expresses or implies in any forward-looking statements. These risks and uncertainties include, but are not limited to: the state of the economy and the level of discretionary consumer spending, including changes in consumer preferences and demographic trends; adverse changes in the capital and credit markets or the availability of capital and credit; the Company's ability to successfully execute its omni-channel strategy; increasing competition in the outdoor sporting goods industry and for credit card products and reward programs; the cost of the Company's products, including increases in fuel prices; the availability of the Company's products due to political or financial instability in countries where the goods the Company sells are manufactured; supply and delivery shortages or interruptions, and other interruptions or disruptions to the Company's systems, processes, or controls, caused by system changes or other factors; increased or adverse government regulations, including regulations relating to firearms and ammunition; the Company's ability to protect its brand, intellectual property, and reputation; the outcome of litigation, administrative, and/or regulatory matters (including a Commissioner's charge the Company received from the Chair of the U. S. Equal Employment Opportunity Commission in January 2011); the Company's ability to manage credit, liquidity, interest rate, operational, legal, and compliance risks; the Company's ability to increase credit card receivables while managing credit quality; the Company's ability to securitize its credit card receivables at acceptable rates or access the deposits market at acceptable rates; the impact of legislation, regulation, and supervisory regulatory actions in the financial services industry, including the Dodd-Frank Wall Street Reform",1,359,Equal Employment Opportunity,"CAB, CAB - Cabela's® Announces Plans for Cheektowaga, N.Y. Lubbock, Texas and Berlin, Mass. - 05-Jun-13 - BW.pdf"
Cabela’s Incorporated,,"uncertainties that may cause the Company's actual results, performance, or financial condition to differ materially from the expectations of future results, performance, or financial condition that the Company expresses or implies in any forward-looking statements. These risks and uncertainties include, but are not limited to: the state of the economy and the level of discretionary consumer spending, including changes in consumer preferences and demographic trends; adverse changes in the capital and credit markets or the availability of capital and credit; the Company's ability to successfully execute its omni-channel strategy; increasing competition in the outdoor sporting goods industry and for credit card products and reward programs; the cost of the Company's products, including increases in fuel prices; the availability of the Company's products due to political or financial instability in countries where the goods the Company sells are manufactured; supply and delivery shortages or interruptions, and other interruptions or disruptions to the Company's systems, processes, or controls, caused by system changes or other factors; increased or adverse government regulations, including regulations relating to firearms and ammunition; the Company's ability to protect its brand, intellectual property, and reputation; the outcome of litigation, administrative, and/or regulatory matters (including a Commissioner's charge the Company received from the Chair of the U. S. Equal Employment Opportunity Commission in January 2011); the Company's ability to manage credit, liquidity, interest rate, operational, legal, and compliance risks; the Company's ability to increase credit card receivables while managing credit quality; the Company's ability to securitize its credit card receivables at acceptable rates or access the deposits market at acceptable rates; the impact of legislation, regulation, and supervisory regulatory actions in the financial services industry, including the Dodd-Frank Wall Street Reform and Consumer Protection Act; and other risks, relevant factors, and uncertainties identified in the Company's filings with the SEC (including the information set forth in the ""Risk Factors"" section of the Company's Form 10-K for the fiscal year ended December 29, 2012), which filings are available at the Company's website at www.cabelas.com and the SEC's website at www.sec.gov. Given the risks and uncertainties surrounding forward-looking statements, you should not place undue reliance on these statements. The Company's forward-looking statements speak only as of the date they are made. Other than as required by law, the Company undertakes no obligation to update or revise forward-looking statements, whether as a result of new information, future events, or otherwise.",1,397,Equal Employment Opportunity,"CAB, CAB - Cabela's® Announces Plans for Edmonton, Alberta, Canada, Store - 25-Apr-13 - BW.pdf"
Cabela’s Incorporated,Product/Service,"increasing competition in the outdoor sporting goods industry and for credit card products and reward programs; the cost of the Company's products, including increases in fuel prices; the availability of the Company's products due to political or financial instability in countries where the goods the Company sells are manufactured; supply and delivery shortages or interruptions, and other interruptions or disruptions to the Company's systems, processes, or controls, caused by system changes or other factors; increased or adverse government regulations, including regulations relating to firearms and ammunition; the Company's ability to protect its brand, intellectual property, and reputation; the Company’s ability to prevent cybersecurity breaches and mitigate cybersecurity risks; the outcome of litigation, administrative, and/or regulatory matters (including a Commissioner's charge the Company received from the Chair of the U. S. Equal Employment Opportunity Commission in January 2011, audits by tax authorities, and compliance examinations by the Federal Deposit Insurance Corporation); the Company's ability to manage credit, liquidity, interest rate, operational, legal, regulatory capital, and compliance risks; the Company's ability to increase credit card receivables while managing credit quality; the Company's ability to securitize its credit card receivables at acceptable rates or access the deposits market at acceptable rates; the impact of legislation, regulation, and supervisory regulatory actions in the financial services industry, including the Dodd-Frank Wall Street Reform and Consumer Protection Act; and other risks, relevant factors, and uncertainties identified in the Company's filings with the SEC (including the information set forth in the ""Risk Factors"" section of the Company's Form 10-K for the fiscal year ended December 28, 2013, and Form 10-Q for the quarterly period ended March 29, 2014), which filings are available at the Company's website at www.cabelas.com and the SEC's website at www.sec.gov. Given the risks and uncertainties surrounding forward-looking statements, you should not place undue reliance on these statements. The Company's forward-looking statements speak only as of the date they are made. Other than as required by law, the Company undertakes no obligation to update or revise forward-looking statements, whether as a result of new information, future events, or otherwise.",1,345,Equal Employment Opportunity,"CAB, CAB - Cabela's® Announces Plans for Farmington, Utah, Location - 10-Dec-14 - BW.pdf"
Cabela’s Incorporated,Product/Service,"credit; the Company's ability to successfully execute its omni-channel strategy; increasing competition in the outdoor sporting goods industry and for credit card products and reward programs; the cost of the Company's products, including increases in fuel prices; the availability of the Company's products due to political or financial instability in countries where the goods the Company sells are manufactured; supply and delivery shortages or interruptions, and other interruptions or disruptions to the Company's systems, processes, or controls, caused by system changes or other factors; increased or adverse government regulations, including regulations relating to firearms and ammunition; the Company's ability to protect its brand, intellectual property, and reputation; the outcome of litigation, administrative, and/or regulatory matters (including a Commissioner's charge the Company received from the Chair of the U. S. Equal Employment Opportunity Commission in January 2011); the Company's ability to manage credit, liquidity, interest rate, operational, legal, and compliance risks; the Company's ability to increase credit card receivables while managing credit quality; the Company's ability to securitize its credit card receivables at acceptable rates or access the deposits market at acceptable rates; the impact of legislation, regulation, and supervisory regulatory actions in the financial services industry, including the Dodd-Frank Wall Street Reform and Consumer Protection Act; and other risks, relevant factors, and uncertainties identified in the Company's filings with the SEC (including the information set forth in the ""Risk Factors"" section of the Company's Form 10-K for the fiscal year ended December 29, 2012), which filings are available at the Company's website at www.cabelas.com and the SEC's website at www.sec.gov. Given the risks and uncertainties surrounding forward-looking statements, you should not place undue reliance on these statements. The Company's forward-looking statements speak only as of the date they are made. Other than as required by law, the Company undertakes no obligation to update or revise forward-looking statements, whether as a result of new information, future events, or otherwise.",1,318,Equal Employment Opportunity,"CAB, CAB - Cabela's® Announces Plans for Fort Mill, S.C., Store - 18-Dec-13 - BW.pdf"
Cabela’s Incorporated,Product/Service,"or other factors; increased or adverse government regulations, including regulations relating to firearms and ammunition; the Company's ability to protect its brand, intellectual property, and reputation; the outcome of litigation, administrative, and/or regulatory matters (including a Commissioner's charge the Company received from the Chair of the U. S. Equal Employment Opportunity Commission in January 2011); the Company's ability to manage credit, liquidity, interest rate, operational, legal, and compliance risks; the Company's ability to increase credit card receivables while managing credit quality; the Company's ability to securitize its credit card receivables at acceptable rates or access the deposits market at acceptable rates; the impact of legislation, regulation, and supervisory regulatory actions in the financial services industry, including the Dodd-Frank Wall Street Reform and Consumer Protection Act; and other risks, relevant factors, and uncertainties identified in the Company's filings with the SEC (including the information set forth in the ""Risk Factors"" section of the Company's Form 10-K for the fiscal year ended December 29, 2012), which filings are available at the Company's website at www.cabelas.com and the SEC's website at www.sec.gov. Given the risks and uncertainties surrounding forward-looking statements, you should not place undue reliance on these statements. The Company's forward-looking statements speak only as of the date they are made. Other than as required by law, the Company undertakes no obligation to update or revise forward- looking statements, whether as a result of new information, future events, or otherwise.",1,238,Equal Employment Opportunity,"CAB, CAB - Cabela's® Announces Plans for Four New Stores - 25-Jul-13 - BW.pdf"
Cabela’s Incorporated,,"programs; the cost of the Company's products, including increases in fuel prices; the availability of the Company's products due to political or financial instability in countries where the goods the Company sells are manufactured; supply and delivery shortages or interruptions, and other interruptions or disruptions to the Company's systems, processes, or controls, caused by system changes or other factors; increased or adverse government regulations, including regulations relating to firearms and ammunition; the Company's ability to protect its brand, intellectual property, and reputation; the Company’s ability to prevent cybersecurity breaches and mitigate cybersecurity risks; the outcome of litigation, administrative, and/or regulatory matters (including a Commissioner's charge the Company received from the Chair of the U. S. Equal Employment Opportunity Commission in January 2011, audits by tax authorities, and compliance examinations by the Federal Deposit Insurance Corporation); the Company's ability to manage credit, liquidity, interest rate, operational, legal, regulatory capital, and compliance risks; the Company's ability to increase credit card receivables while managing credit quality; the Company's ability to securitize its credit card receivables at acceptable rates or access the deposits market at acceptable rates; the impact of legislation, regulation, and supervisory regulatory actions in the financial services industry, including the Dodd-Frank Wall Street Reform and Consumer Protection Act; and other risks, relevant factors, and uncertainties identified in the Company's filings with the SEC (including the information set forth in the ""Risk Factors"" section of the Company's Form 10-K for the fiscal year ended December 28, 2013), which filings are available at the Company's website at www.cabelas.com and the SEC's website at www.sec.gov. Given the risks and uncertainties surrounding forward-looking statements, you should not place undue reliance on these statements. The Company's forward-looking statements speak only as of the date they are made. Other than as required by law, the Company undertakes no obligation to update or revise forward-looking statements, whether as a result of new information, future events, or otherwise.",1,319,Equal Employment Opportunity,"CAB, CAB - Cabela's® Announces Plans for Noblesville, Ind., Store - 20-Mar-14 - BW.pdf"
Cabela’s Incorporated,Product/Service,"ability to successfully execute its multi-channel strategy; increasing competition in the outdoor sporting goods industry and for credit card products and reward programs; the cost of the Company's products, including increases in fuel prices; the availability of the Company's products due to political or financial instability in countries where the goods the Company sells are manufactured; supply and delivery shortages or interruptions, and other interruptions or disruptions to the Company's systems, processes, or controls, caused by system changes or other factors; increased or adverse government regulations, including regulations relating to firearms and ammunition; the Company's ability to protect its brand, intellectual property, and reputation; the outcome of litigation, administrative, and/or regulatory matters (including a Commissioner's charge the Company's received from the Chair of the U. S. Equal Employment Opportunity Commission in January 2011); the Company's ability to manage credit, liquidity, interest rate, operational, legal, and compliance risks; the Company's ability to increase credit card receivables while managing credit quality; the Company's ability to securitize its credit card receivables at acceptable rates or access the deposits market at acceptable rates; the impact of legislation, regulation, and supervisory regulatory actions in the financial services industry, including the Dodd-Frank Wall Street Reform and Consumer Protection Act; and other risks, relevant factors and uncertainties identified in the Company's filings with the SEC (including the information set forth in the ""Risk Factors"" section of the Company's Form 10-K for the fiscal year ended December 31, 2011, and Form 10-Q for the fiscal quarter ended June 30, 2012), which filings are available at the Company's website at www.cabelas.com and the SEC's website at www.sec.gov. Given the risks and uncertainties surrounding forward-looking statements, you should not place undue reliance on these statements. The Company's forward-looking statements speak only as of the date they are made. Other than as required by law, the Company undertakes no obligation to update or revise forward-looking statements, whether as a result of new information, future events or otherwise.",1,326,Equal Employment Opportunity,"CAB, CAB - Cabela's® Announces Plans for Regina, Saskatchewan, Canada, Store - 29-Aug-12 - BW.pdf"
Cabela’s Incorporated,Product/Service,"Statements in this press release that are not historical or current fact are ""forward-looking statements"" that are based on the Company's beliefs, assumptions and expectations of future events, taking into account the information currently available to the Company. Such forward-looking statements include, but are not limited to, the Company's statements regarding opening two Denver-area retail store locations in 2013. Forward- looking statements involve risks and uncertainties that may cause the Company's actual results, performance or financial condition to differ materially from the expectations of future results, performance or financial condition that the Company expresses or implies in any forward-looking statements. These risks and uncertainties include, but are not limited to: the state of the economy and the level of discretionary consumer spending, including changes in consumer preferences and demographic trends; adverse changes in the capital and credit markets or the availability of capital and credit; the Company’s ability to successfully execute its multi-channel strategy; increasing competition in the outdoor sporting goods industry and for credit card products and reward programs; the cost of the Company’s products, including increases in fuel prices; the availability of the Company’s products due to political or financial instability in countries where the goods the Company sells are manufactured; supply and delivery shortages or interruptions, and other interruptions or disruptions to the Company’s systems, processes, or controls, caused by system changes or other factors; increased government regulations, including regulations relating to firearms and ammunition; the Company’s ability to protect its brand, intellectual property, and reputation; the outcome of litigation, administrative, and/or regulatory matters (including a Commissioner's charge the Company’s received from the Chair of the U. S. Equal Employment Opportunity Commission in January 2011); the Company’s ability to manage credit, liquidity, interest rate, operational, legal, and compliance risks; the Company’s ability to increase credit card receivables while managing credit quality; the Company’s ability to securitize its credit card receivables at acceptable rates or access the deposits market at acceptable rates; the impact of legislation, regulation, and supervisory regulatory actions in the financial services industry, including the Dodd-Frank Wall Street Reform and Consumer Protection Act; and other",1,350,Equal Employment Opportunity,"CAB, CAB - Cabela's® Announces Plans for Thornton and Lone Tree, Colo., Stores - 26-Apr-12 - BW.pdf"
Cabela’s Incorporated,Product/Service,"Statements in this press release that are not historical or current fact are ""forward-looking statements"" that are based on the Company's beliefs, assumptions, and expectations of future events, taking into account the information currently available to the Company. Such forward-looking statements include, but are not limited to, the Company's statements regarding opening retail stores in Ammon, Idaho; Short Pump, Va.; and Fort Oglethorpe, Ga.; and opening 23 new retail stores over the next two years. Forward-looking statements involve risks and uncertainties that may cause the Company's actual results, performance, or financial condition to differ materially from the expectations of future results, performance, or financial condition that the Company expresses or implies in any forward-looking statements. These risks and uncertainties include, but are not limited to: the state of the economy and the level of discretionary consumer spending, including changes in consumer preferences, demand for firearms and ammunition, and demographic trends; adverse changes in the capital and credit markets or the availability of capital and credit; the Company's ability to successfully execute its omni-channel strategy; increasing competition in the outdoor sporting goods industry and for credit card products and reward programs; the cost of the Company's products, including increases in fuel prices; the availability of the Company's products due to political or financial instability in countries where the goods the Company sells are manufactured; supply and delivery shortages or interruptions, and other interruptions or disruptions to the Company's systems, processes, or controls, caused by system changes or other factors; increased or adverse government regulations, including regulations relating to firearms and ammunition; the Company's ability to protect its brand, intellectual property, and reputation; the Company’s ability to prevent cybersecurity breaches and mitigate cybersecurity risks; the outcome of litigation, administrative, and/or regulatory matters (including a Commissioner's charge the Company received from the Chair of the U. S. Equal Employment Opportunity Commission in January 2011, audits by tax authorities, and compliance examinations by the Federal Deposit Insurance Corporation); the Company's ability to manage credit, liquidity, interest rate, operational, legal, regulatory capital, and compliance risks; the Company's ability to increase credit card receivables while managing credit quality; the Company's ability to securitize its credit card receivables at acceptable rates or access the deposits market at acceptable rates; the impact of legislation, regulation, and supervisory regulatory actions in the financial services industry, including the Dodd-Frank Wall Street Reform and Consumer Protection Act; and other risks, relevant factors, and uncertainties identified in the Company's filings with the SEC (including the information set forth in the ""Risk Factors"" section of the Company's Form 10-K for the fiscal year ended December 29, 2012), which filings are available at the Company's website at www.cabelas.com and the SEC's website at www.sec.gov. Given the risks and uncertainties surrounding forward-looking statements, you should not place undue reliance on these statements. The Company's forward-looking statements speak only as of the date they are made. Other than as required by law, the Company undertakes no obligation to update or revise forward-looking statements, whether as a result of new information, future events, or",1,507,Equal Employment Opportunity,"CAB, CAB - Cabela's® Announces Plans for Three New Stores - 13-Feb-14 - BW.pdf"
Cabela’s Incorporated,Product/Service,"Statements in this press release that are not historical or current fact are ""forward-looking statements"" that are based on the Company's beliefs, assumptions, and expectations of future events, taking into account the information currently available to the Company. Such forward-looking statements include, but are not limited to, the Company's statements regarding opening retail stores in Nanaimo, British Columbia, Canada; Garner, N.C.; and Sun Prairie, Wis., and opening 19 new retail stores over the next two years. Forward-looking statements involve risks and uncertainties that may cause the Company's actual results, performance, or financial condition to differ materially from the expectations of future results, performance, or financial condition that the Company expresses or implies in any forward-looking statements. These risks and uncertainties include, but are not limited to: the state of the economy and the level of discretionary consumer spending, including changes in consumer preferences and demographic trends; adverse changes in the capital and credit markets or the availability of capital and credit; the Company's ability to successfully execute its omni-channel strategy; increasing competition in the outdoor sporting goods industry and for credit card products and reward programs; the cost of the Company's products, including increases in fuel prices; the availability of the Company's products due to political or financial instability in countries where the goods the Company sells are manufactured; supply and delivery shortages or interruptions, and other interruptions or disruptions to the Company's systems, processes, or controls, caused by system changes or other factors; increased or adverse government regulations, including regulations relating to firearms and ammunition; the Company's ability to protect its brand, intellectual property, and reputation; the outcome of litigation, administrative, and/or regulatory matters (including a Commissioner's charge the Company received from the Chair of the U. S. Equal Employment Opportunity Commission in January 2011); the Company's ability to manage credit, liquidity, interest rate, operational, legal, and compliance risks; the Company's ability to increase credit card receivables while managing credit quality; the Company's ability to securitize its credit card receivables at acceptable rates or access the deposits market at acceptable rates; the impact of legislation, regulation, and supervisory regulatory actions in the financial services industry, including the Dodd-Frank Wall Street Reform and Consumer Protection Act; and other risks, relevant factors, and uncertainties identified in the Company's filings with the SEC (including the information set forth in the ""Risk Factors"" section of the Company's Form 10-K for the fiscal year ended December 29, 2012), which filings are available at the Company's website at www.cabelas.com and the SEC's website at www.sec.gov. Given the risks and uncertainties surrounding forward-looking statements, you should not place undue reliance on these statements. The Company's forward-looking statements speak only as of the date they are made. Other than as required by law, the Company undertakes no obligation to update or revise forward-",1,466,Equal Employment Opportunity,"CAB, CAB - Cabela's® Announces Plans for Three New Stores - 24-Oct-13 - BW.pdf"
Cabela’s Incorporated,,"Statements in this press release that are not historical or current fact are ""forward-looking statements"" that are based on the Company's beliefs, assumptions, and expectations of future events, taking into account the information currently available to the Company. Such forward-looking statements include, but are not limited to, the Company's statements regarding opening a retail store in Tualatin, Ore., in fall 2014 and opening an additional 13 retail stores by the end of 2014. Forward-looking statements involve risks and uncertainties that may cause the Company's actual results, performance, or financial condition to differ materially from the expectations of future results, performance, or financial condition that the Company expresses or implies in any forward-looking statements. These risks and uncertainties include, but are not limited to: the state of the economy and the level of discretionary consumer spending, including changes in consumer preferences and demographic trends; adverse changes in the capital and credit markets or the availability of capital and credit; the Company's ability to successfully execute its omni-channel strategy; increasing competition in the outdoor sporting goods industry and for credit card products and reward programs; the cost of the Company's products, including increases in fuel prices; the availability of the Company's products due to political or financial instability in countries where the goods the Company sells are manufactured; supply and delivery shortages or interruptions, and other interruptions or disruptions to the Company's systems, processes, or controls, caused by system changes or other factors; increased or adverse government regulations, including regulations relating to firearms and ammunition; the Company's ability to protect its brand, intellectual property, and reputation; the outcome of litigation, administrative, and/or regulatory matters (including a Commissioner's charge the Company received from the Chair of the U. S. Equal Employment Opportunity Commission in January 2011); the Company's ability to manage credit, liquidity, interest rate, operational, legal, and compliance risks; the Company's ability to increase credit card receivables while managing credit quality; the Company's ability to securitize its credit card receivables at acceptable rates or access the deposits market at acceptable rates; the impact of legislation, regulation, and supervisory regulatory actions in the financial services industry, including the Dodd-Frank Wall Street Reform and Consumer Protection Act; and other risks, relevant factors, and uncertainties identified in the Company's filings with the SEC (including the information set forth in the ""Risk Factors"" section of the Company's Form 10-K for the fiscal year ended December 29, 2012), which filings are available at the Company's website at www.cabelas.com and the SEC's website at www.sec.gov. Given the risks and uncertainties surrounding forward-looking statements, you should not place undue reliance on these statements. The Company's forward-looking statements speak only as of the date they are made. Other than as required by law, the Company undertakes no obligation to update or revise forward-looking statements, whether as a result of new information, future events, or otherwise.",1,475,Equal Employment Opportunity,"CAB, CAB - Cabela's® Announces Plans for Tualatin, Ore., Store - 25-Apr-13 - BW.pdf"
Cabela’s Incorporated,Product/Service,"Statements in this press release that are not historical or current fact are ""forward-looking statements"" that are based on the Company's beliefs, assumptions, and expectations of future events, taking into account the information currently available to the Company. Such forward-looking statements include, but are not limited to, the Company's statements regarding opening retail stores in Gainesville, Va., and Ottawa, Ontario, Canada, and opening 19 new retail stores over the next two years. Forward-looking statements involve risks and uncertainties that may cause the Company's actual results, performance, or financial condition to differ materially from the expectations of future results, performance, or financial condition that the Company expresses or implies in any forward-looking statements. These risks and uncertainties include, but are not limited to: the state of the economy and the level of discretionary consumer spending, including changes in consumer preferences, demand for firearms and ammunition, and demographic trends; adverse changes in the capital and credit markets or the availability of capital and credit; the Company's ability to successfully execute its omni-channel strategy; increasing competition in the outdoor sporting goods industry and for credit card products and reward programs; the cost of the Company's products, including increases in fuel prices; the availability of the Company's products due to political or financial instability in countries where the goods the Company sells are manufactured; supply and delivery shortages or interruptions, and other interruptions or disruptions to the Company's systems, processes, or controls, caused by system changes or other factors; increased or adverse government regulations, including regulations relating to firearms and ammunition; the Company's ability to protect its brand, intellectual property, and reputation; the Company’s ability to prevent cybersecurity breaches and mitigate cybersecurity risks; the outcome of litigation, administrative, and/or regulatory matters (including a Commissioner's charge the Company received from the Chair of the U. S. Equal Employment Opportunity Commission in January 2011, audits by tax authorities, and compliance examinations by the Federal Deposit Insurance Corporation); the Company's ability to manage credit, liquidity, interest rate, operational, legal, regulatory capital, and compliance risks; the Company's ability to increase credit card receivables while managing credit quality; the Company's ability to securitize its credit card receivables at acceptable rates or access the deposits market at acceptable rates; the impact of legislation, regulation, and supervisory regulatory actions in the financial services industry, including the Dodd-Frank Wall Street Reform and Consumer Protection Act; and other risks, relevant factors, and uncertainties identified in the Company's filings with the SEC (including the information set forth in the ""Risk Factors"" section of the Company's Form 10-K for the fiscal year ended December 28, 2013, and Form 10-Q for the quarterly period ended March 29, 2014), which filings are available at the Company's website at www.cabelas.com and the SEC's website at www.sec.gov. Given the risks and uncertainties surrounding forward-looking statements, you should not place undue reliance on these statements. The Company's forward-looking statements speak only as of the date they are made. Other than as required by law, the Company undertakes no obligation to update or revise forward-looking statements, whether as a result of new information, future events, or otherwise.",1,516,Equal Employment Opportunity,"CAB, CAB - Cabela's® Announces Plans for Two New Stores - 18-Nov-14 - BW.pdf"
Cabela’s Incorporated,,"Statements in this press release that are not historical or current fact are ""forward-looking statements"" that are based on the Company's beliefs, assumptions, and expectations of future events, taking into account the information currently available to the Company. Such forward-looking statements include, but are not limited to, the Company's statements regarding opening retail stores in League City, Texas; and Lexington, Kentucky, and opening 17 new retail stores over the next two years. Forward-looking statements involve risks and uncertainties that may cause the Company's actual results, performance, or financial condition to differ materially from the expectations of future results, performance, or financial condition that the Company expresses or implies in any forward-looking statements. These risks and uncertainties include, but are not limited to: the state of the economy and the level of discretionary consumer spending, including changes in consumer preferences, demand for firearms and ammunition, and demographic trends; adverse changes in the capital and credit markets or the availability of capital and credit; the Company's ability to successfully execute its omni-channel strategy; increasing competition in the outdoor sporting goods industry and for credit card products and reward programs; the cost of the Company's products, including increases in fuel prices; the availability of the Company's products due to political or financial instability in countries where the goods the Company sells are manufactured; supply and delivery shortages or interruptions, and other interruptions or disruptions to the Company's systems, processes, or controls, caused by system changes or other factors; increased or adverse government regulations, including regulations relating to firearms and ammunition; the Company's ability to protect its brand, intellectual property, and reputation; the Company’s ability to prevent cybersecurity breaches and mitigate cybersecurity risks; the outcome of litigation, administrative, and/or regulatory matters (including a Commissioner's charge the Company received from the Chair of the U. S. Equal Employment Opportunity Commission in January 2011, audits by tax authorities, and compliance examinations by the Federal Deposit Insurance Corporation); the Company's ability to manage credit, liquidity, interest rate, operational, legal, regulatory capital, and compliance risks; the Company's ability to increase credit card receivables while managing credit quality; the Company's ability to securitize its credit card receivables at acceptable rates or access the deposits market at acceptable rates; the impact of legislation, regulation, and supervisory regulatory actions in the financial services industry, including the Dodd-Frank Wall Street Reform and Consumer Protection Act; and other risks, relevant factors, and uncertainties identified in the Company's filings with the SEC (including the information set forth in the ""Risk Factors"" section of the Company's Form 10-K for the fiscal year ended December 28, 2013, and Form 10-Q for the quarterly period ended March 29, 2014), which filings are available at the Company's website at www.cabelas.com and the SEC's website at www.sec.gov. Given the risks and uncertainties surrounding forward-looking statements, you should not place undue reliance on these statements. The Company's forward-looking statements speak only as of the date they are made. Other than as required by law, the Company undertakes no obligation to update or revise forward-looking statements, whether as a result of new information, future events, or otherwise.",1,516,Equal Employment Opportunity,"CAB, CAB - Cabela's® Announces Plans for Two New Stores - 23-Oct-14 - BW.pdf"
