who_wrote_the_piece,subject,relevant_text,paragraphs,words,keywords,path
MasterCard Incorporated,"Personnel, Photo/Multimedia","He succeeds Donna Johnson, who retired in December 2016, following a 22-year career at Mastercard, the last six as chief diversity officer. | Mastercard today announced the appointment of Randall Tucker as the company's chief inclusion officer, effective April 3, 2017. In this role, he will evolve and implement initiatives that deliver on the company's integrated global diversity and inclusion strategy. | ""Randall has a proven track record of delivering diversity and inclusion programs that promote empowering cultures and drive business results,""ù said Tim Murphy, general counsel, Mastercard. ""For several years, we have reframed our efforts as a journey from diversity to inclusion. We look forward to Randall joining the team and further solidifying our commitment to and support of inclusion at every level, in every office and in every country in which we operate.""ù | Tucker brings more than 15 years of award-winning experience to the role. Prior to joining Darden, he led the transformation of Starwood Hotels & Resorts Worldwide's diversity and inclusion strategy from a U.S.- focused model to a global model. During his tenure, he led the development of the organization's first global initiative to enhance career opportunities for women at senior levels. | Most recently, Tucker served at the senior director of inclusion and diversity at Darden Restaurants Inc., where he led the development of a company-wide inclusion strategy to more closely align to the business and support an environment where all employees could reach their greatest potential.",5,"22, 38, 73, 61, 45","Chief Diversity Officer, diversity, Diversity and Inclusion",MA - Mastercard Names Randall Tucker as Chief Inclusion Officer - 13-Mar-17 - BW.pdf
Mastercard Incorporated,"Contract/Agreement, Product/Service","A collaboration between The Mastercard Center for Inclusive Growth and BSR, the global nonprofit that works with businesses to integrate sustainability into their strategy and operations, supports the digital payroll initiative through BSR's grassroots HERfinance Digital Wages education program. HERfinance is one pillar of HERproject, the leading workplace-based women's empowerment program in global supply chains, which has empowered more than one million workers with knowledge and skills on health, financial inclusion and gender equality since 2007.",1,76,gender equality,"MA - Mastercard Partners With Levi Strauss & Co., Marks & Spencer and VF Corporation on Programs to Help Garment Factory Workers Build More Secure... - 26-Sep-19 - BW.pdf"
Out Leadership,"Corporate Social Responsibility, Human Interest Groups","""We believe that in order for any company ""ì or even for society ""ì to succeed, every person must be in a position to operate at their best,"" said Randall Tucker, chief inclusion officer, Mastercard. ""This includes valuing and driving inclusion and diversity. Our continued work with Out Leadership will help to extend the conversation and allow companies to build on successes where employees in all their diversity feel accepted and valued.""",1,72,diversity,"MA - Mastercard Sponsors OutWOMEN, Out Leadership's Initiative Convening LGBT+ Women Business Leaders - 24-May-17 - PRN.pdf"
,,,0,0,,"MA - Mastercard, Inc.(MA-US) Schedules Annual General Meeting for 16-June-2020 830 AM ET - 06-Feb-20 - FCSTEV.pdf"
,,,0,0,,"MA - Mastercard, Inc.(MA-US) Schedules Annual General Meeting for 25-June-2019 830 AM ET - 05-Feb-19 - FCSTEV.pdf"
,,,0,0,,"MA - Mastercard, Inc.(MA-US) Schedules Annual General Meeting for 26-June-2018 830 AM ET - 20-Feb-18 - FCSTEV.pdf"
,,,0,0,,"MA - Mastercard, Inc.(MA-US) Schedules Annual General Meeting for 27-June-2017 830 AM ET - 16-Feb-17 - FCSTEV.pdf"
,,,0,0,,"MA - Mastercard, Inc.(MA-US) Schedules Q2 2019 Earnings Call for 30-July-2019 900 AM ET - 01-Jul-19 - FCSTEV.pdf"
http://newsroom.mastercard.com/press-releases/women-still-missing-from-top-jobs-in-business-,Company Announcements and Releases,Scores are indexed to 100 to indicate how close or how far women in each market are to achieving socio- economic parity with men. A score under 100 indicates gender inequality in favor of males while a score above 100 indicates inequality in favor of females. A score of 100 indicates equality between the sexes. The Index and its accompanying reports do not represent MasterCard financial performance.,1,67,gender inequality,"MA - Women Still Missing from Top Jobs in Business, Government in AsiaPacific MasterCard Index - 06-Mar-13 - NEWS_CR.pdf"
http://newsroom.mastercard.com/press-releases/women-still-missing-from-top-jobs-in-business-,Company Announcements and Releases,Scores are indexed to 100 to indicate how close or how far women in each market are to achieving socio- economic parity with men. A score under 100 indicates gender inequality in favor of males while a score above 100 indicates inequality in favor of females. A score of 100 indicates equality between the sexes. The Index and its accompanying reports do not represent MasterCard financial performance.,1,67,gender inequality,"MA - Women Still Missing from Top Jobs in Business, Government in AsiaPacific MasterCard Survey  MasterCard Social Media Newsroom - 05-Mar-13 - NEWS_CR.pdf"
Mastercard Investor Relations,"Contract/Agreement, Product/Service","""Transgender, non-binary, and gender non-conforming people are consistently placed at greater risk of discrimination, harassment, and overall denial of everyday services when their identification does not match their true identity,""ù said Scott Turner Schofield with the GLAAD Media Institute. ""The implementation of Mastercard's True Name feature is a crucial step forward in helping to reduce these risks by allowing trans, non-binary, and gender non-conforming people to have financial products that accurately reflect who they are. This new feature is a strong example of how companies can respond positively to customer feedback and ensure that their policies and products reflect a commitment to diversity, inclusion, and acceptance.""ù | For more information on the True Name feature, click here. Those interested in learning more about and expressing interest in BMO Harris's True Name debit card can visit BMOHarris.com/TrueName. For more information on global inclusion and diversity at Mastercard, click here.",2,"106, 41",diversity,"MA, BMO - Mastercard Partners with BMO Harris and Superbia to Bring the True Name‚Ñ¢ Feature to their Card Offerings - 08-Nov-19 - BW.pdf"
MasterCard,"Award, Survey","Donna Johnson, MasterCard's Chief Diversity Officer, accepted the award on the company's behalf at an awards reception in New York City. | MasterCard Listed Among Top Five Companies for Diversity  Thursday, April 25, 2013 02:00:00 PM (GMT) | New DiversityInc Survey Ranks Corporate Leaders for Inclusion and Talent Development | MasterCard today announced that the company has been recognized as a top corporate leader for diversity by DiversityInc and jumped 10 spots to fifth place on this year's list of top 50 companies. MasterCard was distinguished for the company's ongoing commitment to a culture of inclusion, driving innovation, talent development and results. | ""We are honored to receive DiversityInc's recognition of MasterCard for our commitment to workforce diversity,"" said Johnson. ""We are proud to not only be a leader in the global payments industry, but also an employer of choice where the best and brightest prefer to work. Our culture of collaboration provides opportunities for growth, fulfillment and career success.""ù | ""In its first-time in the top 10, MasterCard has shown a significant improvement in its diversity-management efforts,""ù said DiversityInc CEO, Luke Visconti. ""Half of the company's C-suite executives are executive sponsors of business resource groups and all members of the executive diversity council are mentors. This type of inclusive behavior permeates the organization and has human-capital results,""ù he added. | The survey, now in its 14th year, leads to a detailed, empirically driven ranking based on four key areas of diversity management: | Corporate and Organizational Communications: mentoring, resource groups, philanthropy, consistency/effectiveness of diversity-management initiatives; | Supplier Diversity: spend with M/WBE companies, as well as companies owned by LGBT people, people with disabilities, veterans.",9,"21, 15, 11, 52, 57, 59, 22, 12, 18","Chief Diversity Officer, diversity","MA, MA - MasterCard Listed Among Top Five Companies for Diversity - 25-Apr-13 - BW.pdf"
,,"Embracing Global Diversity and Inclusion.  The team is dedicated to creating awareness in the greater community about Rising Star Outreach in order to help the colony's residents feel more a part of the mainstream society and to eradicate the social stigma of leprosy. They recently hosted a fund raiser evening called ""Pain To Paint,"" where paintings of Austrian artist Werner Dornik were auctioned. They also helped the members of the colony's Bindu Art School, a rehabilitation center that is home to about 60 people, most of them over 60 years of age, sell their art work. The exhibition attracted over 100 visitors and media, and raised Rs.1 million.",1,108,Diversity and Inclusion,MAR - A Generosity of Spirit Runs Rampant at Chennai Hotel  - 09-Jun-11 - INW.pdf
Marriott Hotels,"Corporate Development, New Products & Services","""Our commitment to diversity and inclusion is in our company's culture and tied to our core value of putting people first,"" said Daniel A. Nadeau, general manager, Marriott Marquis Washington, DC. ""We have assembled the finest team of hosts, representing various countries, and many of them skilled in multiple languages. We are thrilled to open our doors today to welcome and serve our neighbors, our community and our guests from around the country and across the globe.""",1,77,Diversity and Inclusion,"MAR - An 87-Year Global Journey Comes Home - Marriott International Opens Its 4,000th Hotel In Washington, DC - 01-May-14 - PRN.pdf"
"Marriott International, Inc.",Human Interest Groups,"From its founding, Marriott has consistently championed diversity and inclusion. Previous awards include LATINA Style Company of the Year, NAFE Top 10 Companies for Executive Women, DiversityInc Top 50 Companies, 100 percent score on Human Rights Campaign's Corporate Equality Index, and World's Best Multinational Workplaces as named by Great Place to Work¬Æ.  The company continues to celebrate two key milestones, 25 years of its formal diversity and inclusion program and 15 years of its Women's Leadership Development Initiative.  For more information on Marriott's diversity and inclusion initiatives, please visit www.marriott.com/diversity. To view the entire LATINA  Style 50 Report, visit LATINA  Style",1,101,Diversity and Inclusion,MAR - LATINA Style INC. Names Marriott International as Best Place to Work - 04-Feb-16 - PRN.pdf
"Marriott International, Inc.","Corporate Development, Human Interest Groups","In her role, Gyllenhaal has evolved the Indie Film Project's Screenwriters in Residence program in which screenwriters, who share Autograph Collection Hotels' ethos of individuality and an independent spirit, are selected to take residence at the brand's hotels around the world.  Gyllenhaal was personally inspired by Virginia Woolf's  famed feminist 1929 essay ""A Room of One's Own,"" which argues the importance of literal and figurative space that women writers need within a literary tradition dominated by men, stating: ""A woman must have money and a room of her own if she is to write fiction."" Its message of refuge evokes the same sentiment that the brand's Screenwriters in Residence program aims to give emerging screenwriters. | Diversity and inclusion are themes of Sarah Jane Inwards' script, Jellyfish Summer, which won a 2017 Nicholl Fellowship in Screenwriting from The Academy of Motion Picture Arts and Sciences and earned a spot on the 2017 Black List. Originally from Minnesota and based in Los Angeles , Inwards also co-founded Applause for a Cause, a nonprofit production company in support of student feature filmmaking. | ""I think the words of Virginia Woolf  ""ì written almost 90 years ago ""ì still ring true,"" said  Maggie Gyllenhaal. ""We are at a moment, culturally, when people are hungry for stories that are emotionally true, rooted in diversity; and reflective of different voices. I am proud to support emerging female screenwriters in independent film, which has always been a place you can tell stories in an honest and authentic way.""",3,"115, 64, 71","diversity, Diversity and Inclusion, feminist",MAR - Maggie Gyllenhaal Partners With Autograph Collection Hotels To Empower Emerging Female Screenwriters - 10-Sep-18 - PRN.pdf
"Marriott International, Inc.","Corporate Social Responsibility, Human Interest Groups","Marriott has consistently been recognized for its outstanding workplace and  diversity and inclusion programs.  For a comprehensive list of accomplishments, click Awards and Recognition.  In 2009, Marriott launched its web site highlighting LGBT travel and promotions, www.marriott.com/gaytravel -- which is accessible in 5 languages. Marriott CEO Arne Sorenson's LinkedIn blog relates why Marriott joined 277 other corporations to overturn the Defense of Marriage Act this year.",1,66,Diversity and Inclusion,MAR - Marriott Celebrates Love and Pride with its Associates - 10-Jul-13 - PRN.pdf
"Marriott International, Inc.","Corporate Social Responsibility, Human Interest Groups","A commitment to diversity and inclusion has been woven through the fabric of Marriott's culture since its founding more than 85 years ago. Through the company's Global Diversity & Inclusion Council, which drives Marriott's global strategy, each of the company's five Continent Presidents, have regional diversity and inclusion goals, focusing on customers, associates, hotel owners and the women and diverse-owned businesses which sell goods and services to Marriott.  Women-owned businesses make up the largest spend with diverse groups, accounting for 10 percent of Marriott's total purchases of products.  In 2012, Marriott spent $257 million with 4,000 women-owned businesses in North America . | Marriott was recently honored with a Conde Nast Traveler World Savers Award for mobilizing suppliers to protect the environment and promoting women's entrepreneurship.  For more news and information about Marriott diversity and inclusion efforts visit www.marriott.com.",2,"102, 36",Diversity and Inclusion,MAR - Marriott CEO Women Are Vital Voices in the Global Economy - 25-Sep-13 - PRN.pdf
"Marriott International, Inc.",Human Interest Groups,"BETHESDA, Md., May 15, 2013 /PRNewswire/ -- Marriott International has been honored again this year with three awards from the Alliance for Workplace Excellence  (AWE). The company received the 2013 Workplace Excellence Award, the 2013 Health & Wellness Trailblazer Award, and the 2013 Diversity Champion Award, which was just introduced this year to recognize companies for their diversity and inclusion practices. | As described by AWE, all award applicants undergo a rigorous assessment process led by an independent review panel of professors, PhD professionals, and doctoral candidates in business, industrial and organizational psychology, and human resources. Award winners demonstrated merit in each of the following categories: workforce demographics; management practices; employee engagement; corporate social responsibility; diversity and inclusion; total rewards programs and benefits; health & wellness programs and initiatives; and an employee voice survey.  The Diversity Champion award winners were based on their Diversity and Inclusion practices in the following categories:  leadership; workforce demographics; employee programs and communication; corporate philanthropy; diversity recruitment; inclusion programs; supplier diversity; diversity in products and services.  | Company receives Workplace Excellence Award, Health & Wellness Trailblazer Award and Diversity Champion Award",3,"61, 109, 14","diversity, Diversity and Inclusion",MAR - Marriott Creates Winning Workplace - 15-May-13 - PRN.pdf
"Marriott International, Inc.",Corporate Development,,0,0,,MAR - Marriott International Announces 40by2020 Vision In Asia-Pacific - 04-Apr-19 - PRN.pdf
Marriott International,"Corporate Development, New Products & Services",,0,0,,MAR - Marriott International Announces 40by2020 Vision in Asia-Pacific - 04-Apr-19 - PRNA.pdf
"Marriott International, Inc.",,,0,0,,MAR - Marriott International Announces Expanded Wellbeing Certification Program - 18-Sep-19 - PRN.pdf
"Marriott International, Inc.","Corporate Social Responsibility, Human Interest Groups","Marriott has a long-standing history of valuing diversity and inclusion. Marriott was the first hospitality company to establish a formal diversity and inclusion program nearly 30 years ago.  Marriott established a Women's Leadership Development Initiative in 1999 that is intended to increase the presence of women in the highest levels of management and in other key decision-making positions.  Currently, eight women lead Marriott International divisions with revenue greater than $100 million, and women comprise 50 percent of the company's executive leadership team. | Diversity and inclusion continues to be fundamental to Marriott's core values and strategic business goals.  Last November, Marriott launched its sustainability and social impact platform, Serve 360:  Doing Good in Every Direction, which seeks to build upon the company's decades-long history of support for its communities and the environment.  The following are part of Marriott's Serve 360 initiatives and goals to empower women: | Marriott is consistently honored as a top company for diversity and inclusion; honored by the National Association for Female Executives as one of the top corporations for employing executive women; as well as Working Mother  100 Best Companies; and as a top company for supporting women-owned businesses by Women's Business Enterprise National Council.  Marriott has also been named a top company for diversity and inclusion by Latina Style, DiversityInc, Asia Society, Hispanic Association on Corporate Responsibility, Human Rights Campaign and Black Enterprise.",3,"82, 63, 82",Diversity and Inclusion,MAR - Marriott International Celebrates International Women's Day With Multiple Initiatives Around the World - 08-Mar-18 - PRN.pdf
"Marriott International, Inc.","Corporate Social Responsibility, Not For Profit Organizations, Human Interest Groups","Marriott International Celebrates Progress on Diversity and Inclusion; Support for Youth Employment  Thursday, October 01, 2015 04:44:00 PM (GMT) | BETHESDA, Md., Oct. 1, 2015 /PRNewswire/ -- This month Marriott International, Inc. (NASDAQ: MAR) celebrates more than 25 years of its global diversity and inclusion program, along with the 25th anniversary of the Americans with Disability Act (ADA) and National Disability Employment Awareness Month in the U.S. The company's recently released 2015 Sustainability Report highlights its support for diversity and inclusion commitments such as these, as well as its recent achievements and initiatives supporting the environment, local communities and youth employment. | In addition to featuring Marriott's work with the Bridges program, the 2015 Sustainability Report highlights the company's ongoing support for diversity and inclusion. Key highlights include: | To view the original version on PR Newswire, visit: http://www.prnewswire.com/news-releases/marriott- international-celebrates-progress-on-diversity-and-inclusion-support-for-youth-employment-300152760.html",4,"19, 81, 26, 11","diversity, Diversity and Inclusion",MAR - Marriott International Celebrates Progress on Diversity and Inclusion Support for Youth Employment - 01-Oct-15 - PRN.pdf
"Marriott International, Inc.",Corporate Social Responsibility,"Marriott International Celebrates Progress on Diversity and Inclusion; Support for Youth Employment  Wednesday, October 14, 2015 03:01:00 PM (GMT) | BETHESDA, Md., Oct. 14, 2015 /PRNewswire/ -- This month Marriott International, Inc. (NASDAQ: MAR) celebrates more than 25 years of its global diversity and inclusion program, along with the 25th anniversary of the Americans with Disability Act (ADA) and National Disability Employment Awareness Month in the U.S. The company's recently released 2015 Sustainability Report highlights its support for diversity and inclusion commitments such as these, as well as its recent achievements and initiatives supporting the environment, local communities and youth employment. | In addition to featuring Marriott's work with the Bridges program, the 2015 Sustainability Report highlights the company's ongoing support for diversity and inclusion. Key highlights include: | To view the original version on PR Newswire, visit: http://www.prnewswire.com/news-releases/marriott- international-celebrates-progress-on-diversity-and-inclusion-support-for-youth-employment-300159593.html",4,"19, 81, 26, 11","diversity, Diversity and Inclusion",MAR - Marriott International Celebrates Progress on Diversity and Inclusion Support for Youth Employment - 14-Oct-15 - PRN.pdf
"Marriott International, Inc.",Human Interest Groups,"About #LoveTravels:  #LoveTravels represents Marriott International's celebration and support of inclusion, equality, peace and human rights. It is a direct reflection of Marriott's longstanding commitment to diversity and inclusion and highlights our belief that travel is a catalyst for peace and inclusiveness. #LoveTravels launched in 2014 with a powerful message of acceptance through the telling of stories of diverse travelers. It has since ignited a global movement to celebrate and inspire others who share Marriott's commitment.",1,76,Diversity and Inclusion,"MAR - Marriott International Launches #LoveTravels Beyond Barriers To Provide $500K To Groups And Individuals Advocating For Inclusion, Equality,... - 25-Sep-18 - PRN.pdf"
"Marriott International, Inc.",New Products & Services,"Marriott has consistently been recognized for its culture of putting people first. The company was recently recognized as a LEGEND by Great Place to Work¬Æ after 20 consecutive years as a FORTUNE 100 Best Company to Work For¬Æ.  Other awards include recognition by DiversityInc as one of the top 10 companies for diversity and inclusion, and by Fortune as one of the Top 10 Best Workplaces for Women and Top 100 Best Places to Work for Millennials.",1,77,Diversity and Inclusion,MAR - Marriott International Launches Careers Chatbot for Facebook Messenger - 25-Oct-17 - PRN.pdf
"Marriott International, Inc.",Human Interest Groups,"Marriott's emphasis on talent development, diversity and inclusion, and wellbeing has landed the company on many best places to work lists, including LATINA Style 50 Best Companies, National Association of Female Executives Top 10 Companies, FORTUNE 100 Best Companies to Work For and DiversityInc Top 50 Companies. Marriott has also consistently received global recognition as one of the world's best employers by organizations such as Fortune magazine, Great Place to Work¬Æ Institute and Aon.",1,74,Diversity and Inclusion,MAR - Marriott International Named One of the Best Multinational Workplaces 2015 - 14-Oct-15 - PRN.pdf
"Marriott International, Inc.",,"Marriott's success in the diversity and inclusion space is based on a 360-degree cultural approach encompassing results-oriented metrics and initiatives supporting associates, customers, suppliers and owners.  This approach had led to signature accomplishments such as collaborating with leading human rights nonprofits on human trafficking prevention training and leveraging TakeCare, its award-winning employee wellbeing program, to advance the practice of diversity and inclusion in the modern workplace. | Marriott has consistently championed diversity and inclusion, maintaining one of the most diverse and inclusive workforces as a strategic business priority. The company has been recognized for its talent development programs with a long list of notable and lifetime achievement awards, including - Working Mother 100 Best Companies Quarter Century and Hall of Fame, Black Enterprise Best Companies for Diversity, a repeat LATINA Style Company of the Year, Asia Society Best Companies for Asian Pacific Americans, National Association for Female Executives (NAFE) Top Companies for Executive Women Hall of Fame, a Fortune 100 Best Companies to Work For¬Æ, and have received a 100 percent score on the Human Rights Campaign's Corporate Equality Index for many years. For more information on Marriott's global diversity and inclusion initiatives: www.marriott.com/diversity. | Marriott International Ranks #1 On DiversityInc Top 50 List   Wednesday, May 06, 2020 02:16:00 PM (GMT) | BETHESDA, Md., May 6, 2020 /PRNewswire/ -- Marriott International, Inc. was recognized as the #1 company for diversity across industries on the 2020 DiversityInc Top 50 Companies for Diversity list. The ranking also makes Marriott the highest-ranking hospitality company on the list for more than ten years and the only one to have achieved the top ranking.  The company was also ranked on specialty ""Top Companies"" lists for Board of Directors (#4), Supplier Diversity (#5), and LGBT efforts (unranked list). | ""Being named #1 for diversity at this moment in history feels especially meaningful,"" said Dr. David  Rodriguez, Marriott International Global Chief Human Resources Officer. ""It takes generations of inclusive leadership, deep commitment and conviction to create a culture of belonging where all associates are treated with dignity and respect. This culture has always been the foundation for our business of hospitality. Even during these incredibly challenging times, our associates have intensified their inspirational efforts to take care of their communities, guests and each other."" | The DiversityInc rankings are determined by an objective methodology calculating factors such as Talent Pipeline, Equitable Talent Development (including commitments to mentorship and philanthropy), CEO/Leadership Commitment, and Supplier Diversity. The empirical data for the rankings is provided by a 300-question survey filled out by personnel at the participating companies. | international-ranks-1-on-diversityinc-top-50-list-301054010.html",7,"66, 127, 16, 80, 84, 49, 1","diversity, Diversity and Inclusion",MAR - Marriott International Ranks #1 On DiversityInc Top 50 List - 06-May-20 - PRN.pdf
"Marriott International, Inc.","Corporate Social Responsibility, Human Interest Groups","""Our founders created a business with simple, yet powerful principles: Put people first in every decision and open doors to opportunity for everyone,"" said David Rodriguez, Executive Vice President & Global Chief Human Resources Officer at Marriott International. ""Our commitment to diversity and inclusion is at the heart of our pledge to extend this important legacy and to drive our business forward. It is how we will ensure that Marriott remains the place where everyone belongs.""  | Marriott is committed to providing associates, customers, suppliers, owners and many other key stakeholders with meaningful and impactful diversity and inclusion programs in place, including: | The Emerging Leader Program ""ì A key pillar of Marriott's Americas Diversity and Inclusion strategy is to increase the numbers of women and minorities in leading roles. More than 1,300 leaders have completed or are currently enrolled in this program. Overall, women have represented 56% of participants and minorities have represented 36%. Since the program's inception in 2014, 60% of participants have been promoted at least once.  | Marriott has consistently championed diversity and inclusion. The company has been recognized for its talent development programs in the past and has landed on several best places lists. Previous awards include Working Mother 100 Best Companies Quarter Century Hall of Fame, Black Enterprise Best Companies for Diversity, LATINA Style Company of the Year, National Association for Female Executives Top Companies for Executive Women Hall of Fame, 100 percent score on Human Rights Campaign's Corporate Equality Index, Asia Society Best Companies for Asian Pacific Americans Awards and Fortune 100 Best Companies to Work For¬Æ.  For more information on Marriott's diversity and inclusion initiatives, please visit www.marriott.com/diversity. | Marriott International Ranks #2 on 2019 DiversityInc Top 50 Companies for Diversity List   Thursday, May 09, 2019 07:57:00 PM (GMT) | BETHESDA, Md., May 9, 2019 /PRNewswire/ -- Marriott International, Inc. was recognized on the 2019 DiversityInc Top 50 Companies for Diversity list in the #2 spot, once again making it the highest-ranking hospitality company on the list for more than ten years . The company was also ranked on ten specialty ""Top Companies"" lists including Diverse Leadership (#2), Diversity Councils (#5), Executive Women (#5), Philanthropy (#6), Supplier Diversity (#10), Talent Acquisition (#11), and LGBT efforts (unranked list).  | The Diversity Ownership Initiative ""ì This program introduces successful women and diverse business owners to the opportunity of hotel ownership as a possible investment vehicle.  Today, more than 1,300 open hotels are owned by diverse and women entrepreneurs. | The DiversityInc rankings are determined by an objective methodology that calculates factors such as Talent Pipeline, Equitable Talent Development (including commitments to mentorship and philanthropy), CEO/Leadership Commitment, and Supplier Diversity. The empirical data for the rankings is provided by a 300-question survey filled out by personnel at the participating companies. | international-ranks-2-on-2019-diversityinc-top-50-companies-for-diversity-list-300847650.html",9,"76, 25, 67, 105, 20, 77, 38, 50, 1","diversity, Diversity and Inclusion",MAR - Marriott International Ranks #2 on 2019 DiversityInc Top 50 Companies for Diversity List - 09-May-19 - PRN.pdf
"Marriott International, Inc.",Human Interest Groups,"BETHESDA, Md., April 5, 2013 /PRNewswire/ -- Marriott International, Inc. (NYSE: MAR) boosted its longstanding history of embracing differences recently during the Straight for Equality Gala. Apoorva Gandhi, Marriott's vice president of multicultural markets and alliances co-hosted this year's gala along with Jimmie Paschall, executive vice president of enterprise diversity and inclusion at Wells Fargo. The event put on by the national chapter of Parents and Friends of Lesbians and Gays (PFLAG) honored straight allies in the fields of sports, literature and entertainment for their work in championing equal rights for all.",1,92,Diversity and Inclusion,MAR - Marriott International Shines at Straight for Equality Gala - 05-Apr-13 - PRN.pdf
,Company Announcement,"Pullins of Truman Medical Centers introduced creative employee benefits to engage with employees and fight high turnover rates, particularly among nurses in the competitive health care region of Kansas City. With such programs as paid sabbaticals for senior leaders and weekly HR rounds, Pullins brought innovation to the organization and redefined HR for the CEO. Other efforts included hiring a diversity and inclusion officer and developing a related strategy that resulted in national recognition and forging a coaching culture that increased employee promotions. | Harte, formerly a senior HR leader at Yahoo!, has driven high employee engagement and significantly lengthened employee tenure, no small feat for a company built on freelancers. She successfully led a distributed workforce through a challenging transition that included a rebranding and an IPO by creating a culture focused on trust, diversity and belonging, breaking down silos and regularly working to ensure employees are learning, engaged and motivated. | Danaher's Lalor focused her efforts on building on the company's strengths while expanding HR's strategic business focus and improving employee engagement. Since joining the global science and technology innovations company seven years ago, she and her team built tools to improve the science behind engagement and driven improvement around diversity, both internally and externally. She collaborated with the leadership team and the HR operation throughout, also developing the leadership pipeline and creating an environment for innovation.",3,"83, 68, 76","diversity, Diversity and Inclusion",MAR - Marriott International's David Rodriguez Named 2019 HR Executive of the Year - 26-Sep-19 - PMZ.pdf
"Marriott International, Inc.",Human Interest Groups,"The EncouragHERS luncheon will recognize the influence and brilliance of women who use their energy to uplift and empower women leaders from across all industries of business, entertainment, sports, politics and more. Each attendee has demonstrated support for the African American community or made impactful contributions to NMAAHC, which reflects Marriott International's 80+ year commitment to diversity and inclusion.",1,59,Diversity and Inclusion,"MAR - Marriott International, In Partnership With The Smithsonian National Museum Of African American History And Culture Celebrates The Women Wh... - 22-Sep-16 - PRN.pdf"
"Marriott International, Inc.","Corporate Social Responsibility, Human Interest Groups","Marriott is consistently honored for being a top company for diversity and inclusion. It was recently named by the National Association for Female Executives as one of the top corporations for employing executive women.  Great Places to Work Institute¬Æ also recognized the company for being one of the 2015 World's Best Multinational Workplaces and the National Gay and Lesbian Chamber of Commerce named the company its 2014 Corporation of the Year.  Marriott has also been listed as the #1 company for supplier diversity by DiversityInc, and has been honored by Hispanic Association on Corporate Responsibility, Black Enterprise and Latina STYLE for diversity & inclusion efforts in workforce, board membership and supplier diversity. | ""We are honored to continue to be recognized for our passionate dedication to women-owned businesses globally,"" said Dominica Groom, Senior Director, Global Sustainability & Supplier Diversity at Marriott International.  ""Our commitment aims to incorporate and further develop WBEs within Marriott's global supply chain.  In addition to our extensive efforts across the U.S., we continue to place increased emphasis on the global expansion of this platform, proactively supporting women-owned businesses around the world."" | Marriott International is committed to responsible global business operations inside and beyond its hotels. For more information about our commitment to social responsibility and supplier diversity visit the 2015 Sustainability Report.",3,"112, 72, 31","diversity, Diversity and Inclusion",MAR - Marriott Named a Top Corporation for Supporting Women-Owned Businesses - 28-Mar-16 - PRN.pdf
Marriott International,Human Interest Groups,"Marriott has a longstanding commitment to diversity and inclusion and has strategic partnerships with organizations that share the same vision and goals.  The company was the first in the travel industry to establish a formal diversity and inclusion program in 1989 and the first to introduce a formal supplier diversity program in 1997.  These programs have expanded to support the communities where Marriott does business. For more about Marriott's diversity and inclusion efforts, visit www.marriott.com/diversity.",1,75,Diversity and Inclusion,MAR - Marriott Rewards Goes to Bat for New Movie About Baseball Legend Jackie Robinson - 05-Apr-13 - PRN.pdf
"Marriott International, Inc.",,"Marriott has a longstanding commitment to diversity and inclusion and has strategic partnerships with organizations that share the same vision and goals.  The company was the first in the travel industry to establish a formal diversity and inclusion program in 1989 and the first to introduce a formal supplier diversity program in 1997.  These programs have expanded to support the communities where Marriott does business. For more about Marriott's diversity and inclusion efforts, visit www.marriott.com/diversity.",1,75,Diversity and Inclusion,MAR - Marriott Rewards Goes to Bat for New Movie About Baseball Legend Jackie Robinson - 11-Mar-13 - PRN.pdf
,Company Announcement,"Marriott has consistently been recognized for its outstanding workplace and  diversity and inclusion programs.  For a comprehensive list of accomplishments, click Awards and Recognition.",1,24,Diversity and Inclusion,MAR - Marriott Scores 100% Perfect Ranking on 2016 Corporate Equality Index - 19-Nov-15 - PMZ.pdf
"Marriott International, Inc.","Corporate Social Responsibility, Human Interest Groups","""We are proud of this campaign and of our long-standing reputation for our commitment to diversity and inclusion,"" says Joanna Todd, vice president, segment strategy.  ""Our core strength lies in our ability to embrace differences and make everyone feel respected and valued when they visit and stay in our hotels.  Later this year, we will also launch new campaigns to reach African American and Latino audiences."" | For more information about Marriott's global diversity and inclusion initiatives, visit www.marriott.com/diversity.",2,"66, 12",Diversity and Inclusion,"MAR - Marriott Welcomes LGBT Guests to Be You, With Us - 07-Jun-12 - PRN.pdf"
"Marriott International, Inc.",Human Interest Groups,"As Marriott grows globally, its commitment to diversity and inclusive environment helps attract, engage and retain associates who deliver exceptional service.  The company plans to double its presence in Europe by 2015, double its portfolio in China in the next five years, and increase hotels in India to 100 hotels across seven brands by 2015.  Extensive growth is also planned in the Middle East and Africa.",1,66,diversity,MAR - Marriott's Core Values Translate Around the World - 14-Nov-12 - PRN.pdf
