identifier,headline,date,source,who_wrote_the_piece,subject,relevant_text,paragraphs,words,keywords
K,"Kellogg Partners With GLAAD For Spirit Day, Launching All Together Cereal",18-Oct-18,PRN,Kellogg Company,"Corporate Social Responsibility, Not For Profit Organizations, New Products & Services, Human Interest Groups","""At Kellogg, we are committed to a diverse and inclusive environment. We have long been allies and supporters of LGBTQ employees, their families and the community,"" said Mark King, Global Head, Diversity and Inclusion. ""For more than 100 years, Kellogg has nourished families so they can flourish and thrive and the company continues to welcome everyone to the table.""",1,59,Diversity and Inclusion
K,Kellogg Publishes Fourth Diversity & Inclusion Report,5-Aug-13,PRN,Kellogg Company,Corporate Social Responsibility,"Employee Testaments and Resource Group Success Stories among Highlights -- @KelloggCompany celebrates diversity & inclusion progress and recognitions in new report titled Features -- @KelloggCompany tracks 10-year diversity and inclusion journey with timeline of milestones in new report -- @KelloggCompany committed to supporting diverse suppliers with more than 200 first-tier supplier companies | Examples of other initiatives – along with Kellogg's diversity and inclusion strategy – are detailed in Features. For example, Kellogg's Supplier Diversity Program has provided business opportunities for companies owned by members of minority groups, women and veterans with disabilities. Via this program, Kellogg Company now purchases from more than 200 diverse supplier companies and spends more than $380 million a year with diverse suppliers. | Kellogg Publishes Fourth Diversity & Inclusion Report   Monday, August 05, 2013 01:00:17 PM (GMT) | BATTLE CREEK, Mich., Aug. 5, 2013 /PRNewswire/ -- Kellogg Company today proudly launched its fourth annual Diversity & Inclusion (D&I) report, titled Features, which details the company's efforts toward to be an inclusive organization, reflective of the consumers it serves and the communities in which it operates. | The full Diversity & Inclusion report is now available online at  www.kelloggdiversityandinclusion.com. | ""This year's report is full of stories from the people who make Kellogg such a special place,"" said  Mark King, Kellogg Company's Global Head of Diversity. ""It is through their unique talents, experiences and opinions that Kellogg is better prepared to respond with foods and brands that matter to the evolving preferences of our consumers. We're proud of our efforts this year, but we have more to do to enable our growth strategy."" | As a testament to the company's progress, Kellogg advanced in  DiversityInc's 2013 Top 50 Companies for Diversity list, moving up 17 spots to #32. The company also received six other honors from respected external organizations. | Additional details about Kellogg Company's diversity strategy, along with information about other workplace initiatives – including talent management, employee safety, and employee health and wellness – may be found in its Corporate Responsibility report at www.kelloggcompany.com/CR.",8,"52, 65, 14, 47, 12, 73, 35, 36","Diversity & Inclusion, diversity, Diversity and Inclusion"
K,Kellogg recognized for developing female executive leaders,1-Mar-16,PRN,Kellogg Company,Human Interest Groups,"One of the ways our company supports the development of current and future leaders is through Kellogg's Executive Cross-Cultural Mentoring Program. This program helps participants better understand the impact of diversity and inclusion on relationships, talent management, business goals, bias and feeling valued as a person and professional. Relationships fostered through the program also enhance efforts to increase and retain top talent for the company. | At the same time,  our commitment to gender diversity on our board of directors and in executive management is also being recognized by the Pax Ellevate Global Women's Index Fund, a broadly-diversified mutual fund that invests in the highest-rated companies that also advance women's leadership.",2,"65, 45","diversity, Diversity and Inclusion"
K,"Kellogg Supports 10,000 Women Farmers to Reach their Full Potential",8-Mar-17,PRN,Kellogg Company,"Corporate Social Responsibility, Human Interest Groups","We also recognize that in many countries, women often lack the opportunities needed to enable them to reach their highest potential.  As part of our Global Sustainability Commitments, Kellogg is identifying women farmers and workers in our value chain and developing programs to help improve their livelihoods, their families and communities. This pledge also supports the United Nation's Sustainable Development Goal (UN SDG 5) of achieving gender equality and empowering all women and girls, which we celebrate on International Women's Day.",1,81,gender equality
K,Kellogg's® Froot Loops® Partners with United Way to Join the Fight Against Bullying in Honor of National Friendship Day,3-Aug-18,PRN,Kellogg Company,"Corporate Social Responsibility, Human Interest Groups, Public Safety","""Kellogg's commitment to inclusion and diversity, ingrained in our K Values, are at the core of who we are, what we believe and guide the way we work with our business partners, within our communities and with each other,"" said Mark King, Global Head Diversity and Inclusion. ""Partnerships with our brands like Froot Loops® and organizations such as the United Way, help demonstrate our unwavering commitment to equality and inclusion in the workplace, marketplace and in the communities where we work and live.""",1,83,Diversity and Inclusion
KDP,Keurig Dr Pepper Names Mary Beth DeNooyer Chief Human Resources Officer,13-Jun-19,PRN,Keurig Dr Pepper Inc.,,"BURLINGTON, Mass. and PLANO, Texas, June 13, 2019 /PRNewswire/ -- Keurig Dr Pepper Inc. (NYSE: KDP) today announced the appointment of Mary Beth DeNooyer to the position of Chief Human Resources Officer, effective July 8, 2019, reporting to Chairman and Chief Executive Officer  Bob Gamgort.  She will join the Company's Executive Leadership Team and lead KDP's global HR organization, including KDP business partner teams, talent management and development, talent acquisition, total rewards, HR operations, compliance and diversity and inclusion.",1,79,Diversity and Inclusion
"05MBX1, KEY.PRG",Key Private Bank's Veena Khanna Named One Of The 50 Most Influential Women In Private Wealth By Private Asset Management Magazine,17-Jun-16,PRN,KeyCorp,,"PAM is a publication covering the wealth management and family office industry. The 50 women selected for this honor were chosen based on a combination of peer recommendations, the level of responsibility they hold in their current and previous roles, and any other significant impact on the industry, whether through public speaking, community involvement or actively encouraging diversity in the workplace.",1,61,diversity
KEY,KeyBank Celebrates Eighth Perfect Score on HRC Equality Index Wins Innovation in Diversity Award,9-Dec-15,PRN,KeyCorp,"Corporate Social Responsibility, Human Interest Groups","About Human Rights Campaign (HRC)  The Human Rights Campaign is America's largest civil rights organization working to achieve lesbian, gay, bisexual and transgender equality. By inspiring and engaging all Americans, HRC strives to end discrimination against LGBT citizens and realize a nation that achieves fundamental fairness and equality for all. For more information on the 2016 Corporate Equality Index, or to download a free copy of the report, visit www.hrc.org/cei. | ""KeyBank is dedicated to honoring and fostering diversity and inclusion within our workforce and communities,"" said Poppie Parish, manager of Key's Diversity and Inclusion segment. ""We recognize that diverse individuals bring with them unique backgrounds, experiences, and ideas, which make KeyBank stronger. Closely tied to diversity, the power of inclusion means all employees are valued and encouraged to bring their authentic selves to work each day. At Key, these tenants are woven into our corporate fabric and we work diligently and passionately to create an inclusive environment."" | Innovation in Diversity: The ""International Innovation in Diversity Awards"" honors companies working to align diverse practices with business goals. KeyBank was recognized for its unique talent acquisition strategy, which is substantially increasing workforce diversity at the bank. The strategy was launched in earnest in March 2015, with strong partnership between Key's Human Resources and Diversity and Inclusion departments. Key's recruiting was improved with a focus on branding, sourcing, deepening internal and external relationships, and driving accountability. Thanks to the new strategy, Key's leaders are better able attract, engage and retain diverse candidates, and, specifically, Key is experiencing greater hiring and retention of military veterans, college graduates, minorities, and women. Other companies recognized as top innovators on the list included The Walt Disney Company, Chevron, Gibbons P.C. and Coca-Cola Enterprises. | About  Profiles in Diversity Journal  Profiles in Diversity Journal is a quarterly magazine dedicated to promoting and advancing diversity and inclusion in the corporate, government, nonprofit, STEM, and higher education sectors. For nearly 18 years, Profiles in Diversity Journal has helped stimulate organizational change by showcasing the visionary leadership, innovative programs, and individual commitments to making it happen. | KeyBank Celebrates Eighth Perfect Score on HRC Equality Index; Wins Innovation in Diversity Award Wednesday, December 09, 2015 03:30:00 PM (GMT) | CLEVELAND, Dec. 9, 2015 /PRNewswire/ -- KeyBank today announced its eighth annual perfect score of 100 percent on the Human Rights Campaign's (HRC) 2016 Corporate Equality Index (CEI).  The bank also announced it is one of the top ten companies recognized by Profiles in Diversity Journal 's 12th Annual ""International Innovation in Diversity Awards."" | To view the original version on PR Newswire, visit: http://www.prnewswire.com/news-releases/keybank- celebrates-eighth-perfect-score-on-hrc-equality-index-wins-innovation-in-diversity-award-300190454.html",7,"70, 87, 129, 58, 21, 54, 11","diversity, gender equality, Diversity and Inclusion"
"062FGN, KEY.PRG",KeyBank Earns Ninth Perfect Score On National Survey Named Best Place To Work For LGBT Equality,5-Dec-16,PRN,KeyBank,Human Interest Groups,"""KeyBank is dedicated to growing and sustaining diversity and inclusion within our workforce and communities,"" said Poppie Parish, KeyCorp Chief Diversity Officer. ""We recognize that diverse individuals bring with them unique backgrounds, experiences, and ideas, which make KeyBank stronger. Closely tied to diversity, the power of inclusion means all employees are valued and encouraged to bring their authentic selves to work each day. At Key, these tenets are woven into our corporate fabric and we work collaboratively to create an inclusive environment,"" added Parish. | In tandem with a comprehensive diversity recruiting strategy, KeyBank has deep relationships externally with vendors, diverse associations and colleges and internally through Line of Business Diversity Champions, other stakeholders and Key Business Impact and Networking Group (KBING) leaders. KBINGs, which are open to all employees, are company-sponsored employee resource groups that harness the knowledge and experiences of employees who represent many different dimensions of diversity, including LGBT.",2,"84, 67","diversity, Chief Diversity Officer"
"KEY, 062FGN",KeyBank Earns Tenth Perfect Score on Corporate Equality Index And Named Best Place to Work for LGBTQ Equality,9-Nov-17,PRN,KeyCorp,"Labor Issues, Human Interest Groups","Quote from Poppie Parish, Chief Diversity & Inclusion Officer, KeyCorp:  ""The power of a diverse and inclusive culture is that  all employees are valued and encouraged to bring their authentic selves to work each day. We are committed to diversity and inclusion in all we do – from our workforce and clients to our communities and suppliers. These tenets are woven into our corporate fabric as we work collaboratively to create an inclusive environment.""",1,74,Diversity and Inclusion
KEY,"KeyBank Foundation Makes Historic $24 Million, Four",Year Commitment To JumpStart - 31-Jul,17,KeyCorp,"Corporate Social Responsibility, Small Business Services, Socially Responsible Investing","""KeyBank's purpose is to help clients and communities thrive. We are committed to being both a responsible bank and a responsible citizen,"" said Beth Mooney, CEO of KeyBank. ""We accomplish this by improving access to education and career opportunities, lifting neighborhoods up, fostering innovation, creating pathways to home and business ownership, and encouraging community engagement, diversity, and inclusion. While KeyBank and JumpStart have been long-standing partners, this expansion is purpose in action.""",1,72,diversity
KEY,KeyBank Grants $2 Million to Cleveland Medical Schools for Integrated Learning Model,9-Jun-15,PRN,KeyCorp,Corporate Social Responsibility,"The KeyBank Foundation, a 46-year old nonprofit charitable foundation funded by KeyCorp, makes philanthropic investments in organizations and programs that build thriving communities.  The Foundation's funding priorities are fostering thriving students, through grants to academic programs, and fostering a thriving workforce, through grants made to workforce development and job creation programs. The Foundation also supports thriving communities through service, including employee volunteerism, contributions to the civic good, and charitable sponsorships.  All grant-making takes into consideration how grantees and programming incorporate the values of diversity and inclusion. For each of the past eight years, KeyBank Foundation has given approximately $18 million to nonprofit organizations across the nation, in the form of philanthropy, corporate contributions, and volunteerism. | ""We deeply appreciate KeyBank's recognition of the importance and opportunities inherent in this educational collaboration with Cleveland Clinic, as well as their generous support of our efforts to enhance diversity and engage more students in our community,"" said Pamela B. Davis , M.D., Ph.D. dean of the Case Western Reserve School of Medicine and Senior Vice President for Medical Affairs. ""The Student-Run Free Health Clinic provides extraordinary learning experiences for our students across the health professions, and at the",2,"115, 79","diversity, Diversity and Inclusion"
KEY,"KeyBank names Greg Jones as Chief Diversity, Equity, and Inclusion Officer",13-Apr-20,PRN,KeyCorp,,"Greg joins Key with experience spanning the financial, healthcare, and technology industries – most recently serving as Chief Diversity Officer at United Airlines. In this role, he developed and executed United's global diversity and inclusion strategy, including leader development, employee engagement and resource groups, and relationship management with partners throughout the company. He also has held past roles at Northwestern Mutual Life, UBS, Bank of America and GE Healthcare.   | KeyBank names Greg Jones as Chief Diversity, Equity, and Inclusion Officer   Monday, April 13, 2020 01:15:00 PM (GMT) | CLEVELAND, April 13, 2020 /PRNewswire/ -- KeyCorp (NYSE: KEY) today announced that Greg Jones has been named Chief Diversity, Equity, and Inclusion Officer for the company. In this role, Greg will be accountable for leading the strategy and tactics to improve the acquisition, movement, development and retention of diverse talent and suppliers. | ""We are proud to welcome Greg to KeyBank. Diversity, equity, and inclusion are cornerstones of our culture – representing both who we are and how we do business. Greg has tremendous respect for that legacy and shares our unwavering commitment to advancing recruiting, development and movement of diverse talent and suppliers across our company,"" said Chris Gorman, KeyBank President and Chief Operating Officer. | A veteran of the United States Navy, Greg served as a 2 nd Class Petty Officer. He also was named as a Top 100 Executive in Diversity by Black Enterprise Magazine in 2018 and recognized in Ebony Magazine's Power 100 in 2017. Greg is active in his community, serving on multiple boards as a trusted advisor, including The Thurgood Marshall College Fund. He holds a BS from Tuskegee University, an MS from Stanford University, both in electrical engineering.  Greg also has received multiple industry certifications, including Six Sigma. | greg-jones-as-chief-diversity-equity-and-inclusion-officer-301038824.html",6,"69, 18, 52, 63, 88, 1","diversity, Chief Diversity Officer"
"KEY, 07T8MY",KeyBank Ranked #35 of Top 50 Companies for Diversity by DiversityInc,2-May-18,PRN,KeyCorp,Human Interest Groups,"CLEVELAND, May 2, 2018 /PRNewswire/ -- In recognition of its diversity and inclusion management, KeyBank has earned the #35 place on the 2018 DiversityInc ""Top 50 Companies for Diversity"" list. KeyBank was also ranked #13 on the ""Top Companies for Diversity Councils"" list. The honors were announced by DiversityInc at an event in New York  on May 1.   | ""Leading and living our commitment to do business fairly and responsibly, and in ways that benefit us all, is part of our corporate fabric,"" said Beth Mooney, Chairman and CEO, KeyCorp. ""KeyBank's diversity and inclusion efforts are fundamental to how we run our business and to our culture. We are proud to be recognized for the ninth time by DiversityInc for how diversity and inclusion are reflected in our workforce, our workplace, and our marketplace."" | The DiversityInc Top 50 list, issued yearly since 2001, recognizes the nation's top companies for diversity and inclusion management. These companies excel in such areas as hiring, retaining and promoting women, minorities, people with disabilities, LGBT and veterans. | ""At KeyBank, leading with diversity and inclusion is at the heart of what we do every day and how we deliver in every way.  We are honored to, once again, be recognized by DiversityInc as a Top 50 Company for Diversity. This affirms our commitment to inclusion and our deliberate focus on being a responsible bank,"" said Kim Manigault, KeyCorp's Chief Diversity & Inclusion Officer. | KeyBank Ranked #35 of ""Top 50 Companies for Diversity"" by DiversityInc   Wednesday, May 02, 2018 04:32:00 PM (GMT) | This year marks the ninth time KeyBank placed on the Top 50 list and the fifth consecutive appearance on the DiversityInc ""Top Companies for Diversity Councils"" list. | ""Events of the past year have demonstrated that decisive ethical leadership is necessary to guide any organization to success,"" notes Luke Visconti, founder and CEO of DiversityInc. ""Successful leaders hold themselves accountable to be culturally competent, a skill that requires constant learning. DiversityInc Top 50 Companies have a metrics-evidenced ability to treat people more fairly than other large companies. They also have a greater-than-average return for their shareholders."" | DiversityInc's extensive annual survey yields an empirically driven ranking based on recruitment, talent development, senior leadership commitment and supplier diversity. This year's competition was improved by new survey questions, increased emphasis on fairness over chasing numbers and more sophisticated analysis from DiversityInc's data scientists. | To view the entire Top 50 list, visit  http://www.diversityinc.com/top50 or follow the conversation at #DITop50. | About DiversityInc  The mission of DiversityInc is to bring education and clarity to the business benefits of diversity. The DiversityInc Top 50 Companies for Diversity list began in 2001, when many corporations were beginning to understand the business value of diversity-management initiatives. The 2018 Top 50 Companies for Diversity results will be featured on DiversityInc.com and in DiversityInc magazine. DiversityInc is a VA | certified veteran-owned business and a USBLN certified business owned by a person with a disability. For more information, visit www.diversityinc.com and follow us on  Facebook, Twitter and LinkedIn @DiversityInc. | top-50-companies-for-diversity-by-diversityinc-300641264.html",12,"58, 75, 38, 65, 18, 27, 68, 44, 15, 63, 29, 1","diversity, Diversity and Inclusion"
KEY,KeyBank Ranked #43 of Top 50 Companies for Diversity by DiversityInc,4-May-17,PRN,KeyBank,"Corporate Social Responsibility, Human Interest Groups","""We are proud to be recognized by DiversityInc as a leader in diversity and inclusion. At KeyBank, our culture is our brand, and diversity and inclusion is reflected in our workforce, our workplace, and our marketplace,"" said Beth Mooney, KeyCorp chairman and chief executive officer. ""To put it simply, we see diversity and inclusion as business accelerators. It is through these focused and sustainable relationships, as well as our diverse, inclusive, and collaborative environments, that we will all benefit and our diversity and inclusion journey has the greatest impact."" | KeyBank Ranked #43 of ""Top 50 Companies for Diversity"" by DiversityInc   Thursday, May 04, 2017 03:02:00 PM (GMT) | Ranked Sixth for ""Top Companies for Progress"" and Eleventh for ""Top Companies for Diversity Councils"" | CLEVELAND, May 4, 2017 /PRNewswire/ -- KeyBank has earned the #43 place on the 2017 ""Top 50 Companies for Diversity"" list, DiversityInc announced at their keystone event held at Cipriani Wall Street on Tuesday, May 2. KeyBank was also ranked #6 of 11 on the ""Top Companies for Progress"" list and #11 of 13 on the ""Top Companies for Diversity Councils"" list. | 2017 marks the eighth time KeyBank placed on the ""Top 50"" list; the fourth consecutive appearance on the DiversityInc ""Top Companies for Diversity Councils"" list and the second consecutive appearance on the ""Top Companies for Progress"" list. | The DiversityInc Top 50 Companies for Diversity list is the leading assessment of diversity management in corporate America and globally. Derived exclusively from voluntary survey submissions of companies with more than 1,000 U.S.-based employees, the survey is the most rigorous, data-driven analysis gauging detailed demographics based on race/ethnicity and gender at some of the largest U.S. employers, all in an effort to better assess initiatives to hire, retain and promote women, minorities, people with disabilities, LGBT and veterans. In 2017, nearly 2,000 companies participated in the survey, a 10 percent increase over the prior year. | ""There are simply not enough qualified people to hire. A company's ability to find the best and brightest, advance and retain them equitably is a decisive competitive advantage,"" notes Luke Visconti, founder and CEO of DiversityInc. ""The DiversityInc Top 50 have a decisive metrics-evidenced ability to treat people more fairly than other large companies. They also have a greater-than-average return for their shareholders."" | To view the entire Top 50 list, visit  http://www.diversityinc.com/top50 or follow the conversation at #DITop50. | About DiversityInc The mission of DiversityInc is to bring education and clarity to the business benefits of diversity. The DiversityInc Top 50 Companies for Diversity list began in 2001, when many corporations were beginning to | understand the business value of diversity-management initiatives. The 2017 Top 50 Companies for Diversity results will be featured on DiversityInc.com and in DiversityInc magazine. DiversityInc is a VA certified veteran-owned business and a USBLN certified business owned by a person with a disability. For more information, visit www.diversityinc.com and follow us on Facebook, Twitter and LinkedIn @DiversityInc. | To view the original version on PR Newswire, visit: http://www.prnewswire.com/news-releases/keybank- ranked-43-of-top-50-companies-for-diversity-by-diversityinc-300451615.html",11,"89, 18, 15, 62, 37, 95, 63, 15, 35, 57, 11","diversity, Diversity and Inclusion"
"062FGN, KEY.PRG, 0BCB8D",KeyBank Reaffirms Commitment to Western New York with Grants of More Than $1.7 Million to Lift Low,to Moderate-Income ... - 11,May,KeyBank,"Corporate Social Responsibility, Human Interest Groups","""We are proud to partner with KeyBank and thank them for their commitment to the  Western New York community,"" said Clotilde Perez-Bode Dedecker, President and CEO of the Community Foundation for Greater Buffalo. ""These efforts will ensure that the positive impact of the Buffalo renaissance is felt in all neighborhoods by advancing diversity and inclusion, and building ladders of opportunity for all.""",1,62,Diversity and Inclusion
KEY,KeyBank Recognized As One Of The 50 Most Community,Minded Companies In The United States - 21-Jun,17,KeyBank,Corporate Social Responsibility,"Investment: How extensively and strategically does the company apply its resources to community engagement in the United States, including employee time and skills, cash, in-kind giving and leadership? Integration: How does the company integrate their U.S. community engagement programs into key business functions, including employee engagement, marketing/PR, diversity and inclusion, recruiting, stakeholder relations and skill-development? Institutionalization: How does the company support community engagement in  the United States through organizational policies, systems and incentives? Impact: How does the company measure the social and business impact of their U.S. community engagement program?",1,90,Diversity and Inclusion
KEY,KeyBank Releases 2018 Corporate Responsibility Report,29-May-19,PRN,KeyBank,"Corporate Social Responsibility, Not For Profit Organizations, Small Business Services","In addition to information on the National Community Benefits Plan, KeyBank's 2018 Corporate Responsibility report focuses on the bank's commitment to its clients, communities and employees. Highlights of the report include detail on KeyBank's efforts around: diversity and inclusion; fostering sustainable communities and operations; financial wellness; employee volunteerism; and transformative philanthropy. To view the full KeyBank Corporate Responsibility Report, visit: www.key.com/crreport",1,61,Diversity and Inclusion
KEY,KeyBank Releases Corporate Responsibility Report and 2017 Community Benefits Plan Results,11-May-18,PRN,KeyCorp,Corporate Social Responsibility,"KeyBank's 2017 report describes the bank's commitment to its Corporate Responsibility priorities: operating with integrity; driving performance; growing talent; and, strengthening community. These priorities are demonstrated throughout the report in KeyBank's approach to diversity and inclusion, financial wellness for clients and communities, transformative philanthropy and sustainable operations. To view the full Key Corporate Responsibility Report, visit: www.key.com/crreport",1,57,Diversity and Inclusion
KEY,KeyCorp Earns Multiple Honors From DiversityInc,30-Apr-12,PRN,KeyCorp,"Corporate Social Responsibility, Human Interest Groups","DiversityInc CEO Luke Visconti noted, ""From Chairman and CEO Beth Mooney all the way down, this company's commitment to using diversity management to drive talent development and community relationships is very deep. Chief Diversity Officer Margot Copeland has been instrumental in the company's efforts, which include having almost a third of its senior executives sitting on the board of multicultural nonprofits."" | KeyCorp Earns Multiple Honors From DiversityInc  Monday, April 30, 2012 05:34:49 PM (GMT) | Named a Top Ten Regional Company and Top Ten for Supplier Diversity | CLEVELAND, April 30, 2012 /PRNewswire/ -- KeyCorp has been ranked second on DiversityInc magazine's list of Top Ten Regional Companies for Diversity and eighth on the list of Top Ten Companies for Supplier Diversity.  The honors were announced at DiversityInc's annual awards event in New York  on April 24. | KeyCorp also was named one of DiversityInc's 25 Noteworthy Companies. | (See a video of her remarks at:   http://diversityinc.com/2012top50videos/?video=2/can-mentoring-help- women-break-traditional-barriers-/)",6,"61, 13, 12, 49, 10, 9","diversity, Chief Diversity Officer"
KEY,KeyCorp Names Kim Manigault As Chief Diversity & Inclusion Officer,25-Jan-18,PRN,KeyCorp,,"""KeyBank has long been recognized as a leader in workplace and supplier diversity for our industry,"" said Beth Mooney, Chairman and CEO, KeyCorp. ""From the Boardroom to the backroom, I am proud of the culture we have at Key. Kim is the perfect leader to build on this record. She will work with our business leaders to accelerate performance by championing diversity and inclusion throughout our workforce, in our workplace and in the marketplace."" | Manigault steps into the Chief Diversity & Inclusion Officer role after serving as Chief Financial Officer for Key's Technology and Operations organization.  In this role, Manigault implemented technology business management processes which provided transparency into the cost to operate Key's technology programs. She also led the engagement and diversity and inclusion efforts throughout the Finance Department. In addition to her contributions to Finance, she has been involved in many of Key's enterprise-wide diversity and inclusion initiatives and recently served as President of the Cleveland Chapter of the African American Key Business Networking Group. | KeyCorp Names Kim Manigault As Chief Diversity & Inclusion Officer   Thursday, January 25, 2018 03:00:00 PM (GMT) | CLEVELAND, Jan. 25, 2018 /PRNewswire/ -- KeyCorp (NYSE: KEY) today announced that Kim Manigault has been named as Chief Diversity & Inclusion Officer for the company. In this role, Manigault will be responsible for championing a diverse workforce and leading the long-term planning and execution of related initiatives across the organization. Manigault replaces Poppie Parish who retired from Key at the end of 2017. | In her new role, Manigault will join the Diversity & Inclusion team, which is part of Key's Corporate Center. She will report to Trina Evans , Director of Corporate Center. | manigault-as-chief-diversity--inclusion-officer-300588113.html",6,"74, 93, 17, 64, 30, 1","Diversity & Inclusion, diversity, Diversity and Inclusion"
"FNFG, KEY",KeyCorp to Acquire First Niagara Financial Group,30-Oct-15,PRN,KeyCorp,"Acquisitions, Mergers & Takeovers","""I am incredibly proud of all that my team has accomplished to put our customers at the center of all we do,"" said Gary M. Crosby, President and CEO of First Niagara. ""Combining our strengths with those of Key will enable us to even better serve customers with a broader set of product features and functionality, while providing our team members with expanded opportunities as part of a larger, more-diversified organization. Key shares our values and our culture of diversity, inclusion and community service – I look forward to working with their team to ensure a seamless integration of our businesses for the benefit of all of our stakeholders.""",1,109,diversity
KEY,KeyCorp(KEY,US) Schedules Annual General Meeting for 10-May-2018 830 AM ET,11,,,,0,0,
KEY,KeyCorp(KEY,US) Schedules Annual General Meeting for 21-May-2020 830 AM ET,16,,,,0,0,
"KKR, 06P9WS, TOY",KKR and Bain Capital Establish $20 Million TRU Financial Assistance Fund,20-Nov-18,BW,KKR and Bain Capital,"Contract/Agreement, Funding","The firms have appointed Kenneth Feinberg and Camille Biros, the nation’s leading experts in designing and administering unique programs such as the 9/11 Fund, BP Oil Spill Fund, GM Ignition Switch Compensation Fund, OneFund Boston, and the OneOrlando Fund. Most recently, they served as Fund Administrators for various Roman Catholic Dioceses resolving claims of sexual abuse by clergy. They will serve as Independent Administrators of the Fund, responsible for the independent management and distribution of all proceeds.",1,77,sexual abuse
"KKR, US48248M102",KKR and Harlem Capital Launch Talent Partnership to Recruit Underrepresented Investment Professionals,7-May-19,BW,KKR,Contract/Agreement,"As part of its diversity and inclusion efforts, KKR has focused on recruiting a broader pool of diverse talent and has put together a number of initiatives to increase awareness of and access to the firm, including an MBA Summer Internship Program and a full-time analyst program. | “Having a more diverse workplace is a business imperative. In order to accomplish this, we know we have to adjust how and from where we are sourcing talent,” said Bola Osakwe, Global Head of Inclusion and Diversity at KKR. “We applaud HCP’s mission and are eager to begin working together to accomplish our shared goals of enhancing our industry by enhancing our access to all of the best and brightest talent.”",2,"47, 71","diversity, Diversity and Inclusion"
"KKR, 06VN9H, 071MGK...",KKR Earns Top Marks in 2017 Corporate Equality Index,6-Dec-16,BW,KKR & Co. L.P.,Survey,"Mike Michelson, KKR Member and Head of the Firm’s IDC, said: ”We are extremely proud to receive this recognition, especially on behalf of our LGBT employees. We will continue to identify and implement other ‘best-in-class’ practices to drive greater diversity and inclusion across our Firm and better support our most important asset: the people who walk through our doors every day.” | In 2014, KKR created an Inclusion and Diversity Council (IDC) with 8 of the Firm’s senior most people with a global point-of-view. The IDC works with an advisory group of KKR executives at different levels globally to create initiatives designed to support its hard-working employees. Over the last year, the IDC has taken steps to further provide for LGBT employees including implementing gender reassignment treatment coverage under the KKR healthcare plan and partnering with and learning from an employee network of LGBT Executives and Allies.",2,"61, 85","diversity, Diversity and Inclusion"
"KKR, US48248M102",KKR Identifies Six Key Global Challenges Facing Portfolio Companies in Annual ESG and Citizenship Report,19-Jul-18,BW,KKR,Economic News/Analysis,"Driving Diversity: Becoming more diverse and inclusive is a strategic imperative for KKR because the Firm believes this focus can maximize performance and produce better results. This year’s report outlines the Firm’s progress since the creation of an Inclusion & Diversity Council in 2014. Additionally, KKR collaborates with portfolio companies to enhance their recruitment and retention of talented, diverse employees.",1,60,diversity
"KKR, FDC.XX2, GDDY",KKR Partners with Girls Who Code and Helps Launch Summer Immersion Programs alongside Portfolio Companies First Data and GoDaddy,2-May-17,BW,KKR & Co. L.P.,"Contract/Agreement, Product/Service, Photo/Multimedia","KKR, a leading global investment firm, today announced a partnership with Girls Who Code, the leading national nonprofit working to close the gender gap in technology. KKR will provide a significant financial commitment in addition to leveraging the firm’s global resources and network to further grow the organization. Additionally, KKR portfolio companies First Data (NYSE:FDC) and GoDaddy announced they will each sponsor a Summer Immersion Program this coming summer, providing 40 girls with seven weeks of free, immersive instruction in web development and design, robotics, and mobile development. | Girls Who Code is a national non-profit organization working to close the gender gap in technology. Through its Summer Immersion Program and Girls Who Code Clubs, the organization is leading the movement to inspire, educate, and equip young women with the computing skills to pursue 21st century opportunities. To learn more, please visit https://girlswhocode.com. | The partnership with Girls Who Code is the latest initiative born out of the firm’s continued focus on Inclusion and Diversity, which began with KKR’s Inclusion and Diversity Council (IDC) founded in 2014 to help realize a goal of creating a more diverse workplace. As part of today’s announcement and through the month of May, KKR will match 2:1 any additional donations to Girls Who Code by eligible KKR employees through the firm’s Matching Gifts Program. Funds raised will be used to help scale a number of programs at the organization including student stipends, curriculum development, measurement and evaluation, software, and more. Over time, KKR anticipates deeper integration between Girls Who Code, KKR itself, and KKR’s 100+ private equity and growth equity portfolio companies, which touch all segments of the economy.",3,"88, 54, 131","diversity, gender gap"
"KKR, US48248M102",KKR Releases 2016 ESG and Citizenship Update,3-Aug-17,BW,KKR & Co. L.P.,Product/Service,"Advancing the Firm’s commitment to wellness, diversity, and inclusion through a series of focused initiatives at offices around the world.",1,20,diversity
"KKR, US48248M102",KKR's Sixth Annual ESG and Citizenship Report Addresses Five Global Challenges,19-Jul-16,BW,KKR & Co. L.P.,Survey,"Diversity and inclusion –  The Firm continued to recognize the importance of improving talent management by focusing on diversity and inclusion, employee benefits and resources, and training and development.",1,29,Diversity and Inclusion
KSS,Kohl's Corp.(KSS,US) Schedules Cowen Department Store Summit for 9-June-2020 1000 AM ET,9,,,,0,0,
